,SE_P2HT_OTH,SE_STUR_BIO_CHP,SE_GTUR_GAS_CHP,SE_ICEN_GAS_CHP
2016-07-22 01:00:00,580.5219908687525,281.1083592528127,67.77174147529914,21.851584984181468
2016-07-22 02:00:00,862.5766544950363,417.688755790305,100.69958235963294,32.468480725186915
2016-07-22 03:00:00,1496.591771223946,724.70029369678,174.71625917506435,56.33361490162804
2016-07-22 04:00:00,1857.6703707800077,899.5467496090008,216.86957272095725,69.92507194938071
2016-07-22 05:00:00,1774.3912998386263,859.2202101140947,207.14734383916038,66.79034195688556
2016-07-22 06:00:00,1521.5147048633376,736.7688201149635,177.62583132217142,57.27174577529446
2016-07-22 07:00:00,1454.0404211079117,704.0954924950032,169.74869697268645,54.73192804414877
2016-07-22 08:00:00,1291.7374142367528,625.5028936253686,150.80099542933053,48.62263674490641
2016-07-22 09:00:00,1201.7717025628517,581.9384567987547,140.29814963001715,45.23621310337881
2016-07-22 10:00:00,1151.9258352840689,557.8014039623876,134.479005335803,43.359951356045954
2016-07-22 11:00:00,1059.5286178892518,513.0595499242436,123.69229883921088,39.88200275123382
2016-07-22 12:00:00,1035.2135606800894,501.2853778089426,120.8536918664235,38.96675311838853
2016-07-22 13:00:00,974.4259176571835,471.84994752068985,113.75717443445498,36.67862903627528
2016-07-22 14:00:00,1037.0371899707768,502.1684407175901,121.06658738938253,39.035396840851924
2016-07-22 15:00:00,1104.5114737262022,534.8417683375504,128.94372173886754,41.57521457199761
2016-07-22 16:00:00,1171.3778810513988,567.2207416546283,136.7498909140329,44.09215106232219
2016-07-22 17:00:00,1264.9908513066741,612.5513042985375,147.67852775926443,47.615862148776586
2016-07-22 18:00:00,1290.5216613762946,624.9141850196036,150.65906508069116,48.576874263264145
2016-07-22 19:00:00,1184.1432860862092,573.4021820151614,138.2401595747463,44.57265711956597
2016-07-22 20:00:00,897.8334874483218,434.7613053574915,104.81556247017468,33.7955926928126
2016-07-22 21:00:00,581.7377437292105,281.6970678585778,67.9136718239385,21.897347465823735
2016-07-22 22:00:00,452.26006409042077,218.99960134459965,52.79808969384561,17.023643170922526
2016-07-22 23:00:00,483.86963846233186,234.30602509449102,56.48827875846923,18.213467693621414
2016-07-23 00:00:00,485.08539132279,234.89473370025604,56.630209107108584,18.259230175263674
2016-07-23 01:00:00,598.1504073453951,289.644634036406,69.82973153057,22.51514096799431
2016-07-23 02:00:00,885.6759588437405,428.87421929984095,103.39625898378097,33.337967876389946
2016-07-23 03:00:00,1523.3383341540246,737.6518830236112,177.8387268451305,57.34038949775786
2016-07-23 04:00:00,1909.339867349478,924.5668653540155,222.90161253813045,71.86997741917696
2016-07-23 05:00:00,1826.0607964080964,884.2403258591094,213.1793836563336,68.73524742668182
2016-07-23 06:00:00,1576.8314600141816,763.5550616772734,184.08366218526277,59.353938690017515
2016-07-23 07:00:00,1503.2784119564656,727.9381910284878,175.4968760925809,56.58530855066049
2016-07-23 08:00:00,1336.7202700737032,647.2851120386756,156.05241832898722,50.31584856567021
2016-07-23 09:00:00,1238.8521648068245,599.8940692745889,144.62702526351796,46.63196879346789
2016-07-23 10:00:00,1192.653556109416,577.523142255517,139.2336720152219,44.89299449106183
2016-07-23 11:00:00,1096.0012037029956,530.7208080971951,127.95020929839198,41.25487720050177
2016-07-23 12:00:00,1061.960123610168,514.2369671357736,123.97615953648962,39.973527714518355
2016-07-23 13:00:00,1007.8591213197816,488.0394341792288,117.66025902203766,37.937097281437566
2016-07-23 14:00:00,1074.1176522147493,520.1240531934243,125.39546302288333,40.431152530941006
2016-07-23 15:00:00,1133.6895423771973,548.9707748759118,132.35005010621248,42.673514131411984
2016-07-23 16:00:00,1197.5165675512485,579.877976678577,139.80139340977937,45.07604441763088
2016-07-23 17:00:00,1294.776796387898,626.9746651397812,151.15582130092895,48.73704294901207
2016-07-23 18:00:00,1321.5233593179769,639.9262544666124,154.27828897099508,49.743817545141894
2016-07-23 19:00:00,1214.5371075976623,588.1198971592878,141.78841829073056,45.716719160622596
2016-07-23 20:00:00,922.1485446574843,446.5354774727926,107.65416944296209,34.71084232565789
2016-07-23 21:00:00,591.4637666128755,286.40673670469823,69.04911461305346,22.263447318961852
2016-07-23 22:00:00,382.3542746140788,185.14885651310908,44.63709464708183,14.392300476492295
2016-07-23 23:00:00,412.7480961255319,199.86657165723545,48.185353363066085,15.53636251754892
2016-07-24 00:00:00,408.49296111392835,197.80609153705774,47.68859714282829,15.376193831800991
2016-07-24 01:00:00,516.0870892644721,249.90680314726495,60.24943299741253,19.42617345714143
2016-07-24 02:00:00,778.0818306931969,376.77350768963385,90.83542312919676,29.28798825104951
2016-07-24 03:00:00,1387.7818902129443,672.0108734808078,162.01349297184078,52.237872794645334
2016-07-24 04:00:00,1721.5060504086982,833.6113857633148,200.97337367334782,64.79967400544705
2016-07-24 05:00:00,1639.4427323277753,793.8735548741738,191.39307514019035,61.71070649459416
2016-07-24 06:00:00,1398.7236659570674,677.3092509326933,163.2908661095951,52.64973512942572
2016-07-24 07:00:00,1342.1911579457646,649.9343007646183,156.69110489786436,50.5217797330604
2016-07-24 08:00:00,1187.7905446675836,575.1683078324565,138.66595062066438,44.70994456449276
2016-07-24 09:00:00,1102.687844435515,533.9587054289029,128.7308262159085,41.50657084953423
2016-07-24 10:00:00,1064.9995057613132,515.7087386501862,124.33098540808804,40.08793391862401
2016-07-24 11:00:00,964.6998947735185,467.14027867456946,112.62173164534003,36.312529183137165
2016-07-24 12:00:00,933.6981968318364,452.1282092275606,109.00250775503609,35.14558590125941
2016-07-24 13:00:00,873.5184302391594,422.98713324219045,101.97695549738728,32.880343059967295
2016-07-24 14:00:00,932.4824439713783,451.5395006217956,108.86057740639674,35.099823419617145
2016-07-24 15:00:00,987.1913226919936,478.03138788122294,115.24744309516838,37.15913509351906
2016-07-24 16:00:00,1041.900201412609,504.5232751406503,121.63430878394001,39.21844676742098
2016-07-24 17:00:00,1131.2580366562809,547.7933576643816,132.0661894089337,42.58198916812744
2016-07-24 18:00:00,1162.259734597963,562.8054271113906,135.68541329923764,43.748932450005206
2016-07-24 19:00:00,1064.9995057613132,515.7087386501862,124.33098540808804,40.08793391862401
2016-07-24 20:00:00,810.907157925566,392.6686400452902,94.66754254245973,30.523575255390657
2016-07-24 21:00:00,514.2634599737848,249.02374023861734,60.036537474453475,19.357529734678035
2016-07-24 22:00:00,359.86284669560354,174.25774730645563,42.011383197253494,13.545694566110397
2016-07-24 23:00:00,388.43303891636936,188.09239954193436,45.34674639027868,14.621112884703619
2016-07-25 00:00:00,383.5700274745369,185.7375651188742,44.77902499572121,14.438062958134562
2016-07-25 01:00:00,485.6932677530191,235.1890880031386,56.70117428142829,18.28211141608481
2016-07-25 02:00:00,732.4910984260173,354.69693497344434,85.51303505522037,27.571895189464577
2016-07-25 03:00:00,1326.386370759809,642.2810888896726,154.84601036555256,49.926867471710956
2016-07-25 04:00:00,1624.8536980022777,786.809051604993,189.68991095651788,61.16155671488697
2016-07-25 05:00:00,1549.4770206538742,750.3091180475597,180.8902293408769,58.32428285306655
2016-07-25 06:00:00,1321.5233593179769,639.9262544666124,154.27828897099508,49.743817545141894
2016-07-25 07:00:00,1268.6381098880486,614.3174301158326,148.10431880518252,47.75314959370338
2016-07-25 08:00:00,1122.747766633074,543.6723974240263,131.07267696845813,42.2616517966316
2016-07-25 09:00:00,1040.684448552151,503.93456653488516,121.49237843530064,39.172684285778715
2016-07-25 10:00:00,1006.6433684593237,487.4507255734638,117.5183286733983,37.8913347997953
2016-07-25 11:00:00,910.5988924831321,440.9427457180246,106.30583113088807,34.27609875005638
2016-07-25 12:00:00,882.0287002623663,427.1080934825458,102.97046793786288,33.200680431463155
2016-07-25 13:00:00,822.4568100999184,398.2613718000582,96.01588085453373,30.958318830992173
2016-07-25 14:00:00,881.4208238321371,426.81373917966323,102.89950276354317,33.17779919064201
2016-07-25 15:00:00,931.8745675411492,451.245146318913,108.78961223207703,35.07694217879601
2016-07-25 16:00:00,982.3283112501612,475.67655345816263,114.67972170061088,36.97608516695
2016-07-25 17:00:00,1065.6073821915425,516.0030929530687,124.40195058240772,40.110815159445146
2016-07-25 18:00:00,1097.2169565634536,531.3095167029601,128.09213964703133,41.30063968214403
2016-07-25 19:00:00,1004.2118627384074,486.27330836193363,117.23446797611955,37.79980983651077
2016-07-25 20:00:00,764.1006727979286,370.0033587233357,89.20322411984398,28.76171971216346
2016-07-25 21:00:00,484.4775148925609,234.60037939737356,56.55924393278892,18.236348934442546
2016-07-25 22:00:00,324.60601374231805,157.18519773926909,37.89540308671176,12.218582598484716
2016-07-25 23:00:00,353.17620596308393,171.01984997474784,41.23076627973696,13.294000917077941
2016-07-26 00:00:00,345.8816888003352,167.48759834015755,40.37918418790074,13.019426027224352
2016-07-26 01:00:00,439.49465905561044,212.81816098406657,51.307821033132214,16.543137113678743
2016-07-26 02:00:00,677.782219705402,328.205047714017,79.12616936644874,25.51258351556266
2016-07-26 03:00:00,1233.989153364992,597.5392348515286,144.05930386896046,46.44891886689883
2016-07-26 04:00:00,1503.8862883866946,728.2325453313704,175.5678412669006,56.60818979148163
2016-07-26 05:00:00,1452.8246682474537,703.5067838892381,169.60676662404703,54.686165562506496
2016-07-26 06:00:00,1240.6757940975117,600.7771321832365,144.83992078647702,46.70061251593129
2016-07-26 07:00:00,1185.3590389466672,573.9908906209265,138.38208992338568,44.61841960120824
2016-07-26 08:00:00,1052.8419771567321,509.82165259253566,122.91168192169432,39.63030910220136
2016-07-26 09:00:00,968.3471533548926,468.9064044918646,113.04752269125812,36.44981662806396
2016-07-26 10:00:00,932.4824439713783,451.5395006217956,108.86057740639674,35.099823419617145
2016-07-26 11:00:00,845.5561144486228,409.4468353095943,98.71255747868177,31.82780598219521
2016-07-26 12:00:00,814.5544165069406,394.4347658625854,95.09333358837785,30.660862700317455
2016-07-26 13:00:00,769.57156066999,372.6525474492785,89.84191068872117,28.967650879553656
2016-07-26 14:00:00,817.5937986580859,395.9065373769981,95.44815945997628,30.775268904423122
2016-07-26 15:00:00,863.1845309252653,417.98311009318746,100.77054753395262,32.49136196600804
2016-07-26 16:00:00,922.1485446574843,446.5354774727926,107.65416944296209,34.71084232565789
2016-07-26 17:00:00,993.8779634245134,481.26928521293064,116.02806001268489,37.410828742551516
2016-07-26 18:00:00,1017.5851442034467,492.7491030253492,118.79570181115261,38.30319713457568
2016-07-26 19:00:00,933.0903204016073,451.83385492467806,108.93154258071641,35.12270466043828
2016-07-26 20:00:00,709.3917940773131,343.5114714639084,82.81635843107235,26.702408038261545
2016-07-26 21:00:00,444.96554692767205,215.46734971000936,51.9465076020094,16.74906828106894
2016-07-26 22:00:00,313.664237998195,151.88682028738364,36.61802994895744,11.806720263704333
2016-07-26 23:00:00,323.99813731208906,156.89084343638658,37.824437912392085,12.195701357663584
2016-07-27 00:00:00,336.1556659166702,162.7779294940371,39.24374139878578,12.653326174086232
2016-07-27 01:00:00,389.04091534659847,188.38675384481692,45.41771156459838,14.643994125524754
2016-07-27 02:00:00,622.4654645545576,301.4188061517071,72.6683385033574,23.43039060083961
2016-07-27 03:00:00,1134.2974188074263,549.2651291787943,132.42101528053212,42.69639537223311
2016-07-27 04:00:00,1450.3931625265375,702.3293666777081,169.32290592676833,54.594640599221975
2016-07-27 05:00:00,1371.9771030269887,664.3576616058622,160.16839843952894,51.64296053329589
2016-07-27 06:00:00,1182.319656795522,572.5191191065139,138.02726405178726,44.504013397102575
2016-07-27 07:00:00,1139.1604302492585,551.6199636018545,132.9887366750896,42.87944529880217
2016-07-27 08:00:00,998.7409748663459,483.624119635991,116.59578140724241,37.593878669120585
2016-07-27 09:00:00,962.8762654828313,466.25721576592184,112.40883612238098,36.243885460673766
2016-07-27 10:00:00,922.1485446574843,446.5354774727926,107.65416944296209,34.71084232565789
2016-07-27 11:00:00,824.2804393906056,399.1444347087058,96.22877637749279,31.026962553455572
2016-07-27 12:00:00,772.6109428211354,374.124318963691,90.19673656031956,29.08205708365931
2016-07-27 13:00:00,720.3335698214364,348.8098489157938,84.09373156882667,27.114270373041926
2016-07-27 14:00:00,778.0818306931969,376.77350768963385,90.83542312919676,29.28798825104951
2016-07-27 15:00:00,858.3215194834329,415.62827567012727,100.20282613939516,32.30831203943899
2016-07-27 16:00:00,871.6948009484722,422.10407033354284,101.76405997442822,32.811699337503896
2016-07-27 17:00:00,953.7581190293954,461.8419012226839,111.34435850758568,35.90066684835677
2016-07-27 18:00:00,973.8180412269542,471.55559321780726,113.68620926013529,36.65574779545415
2016-07-27 19:00:00,887.4995881344277,429.75728220848856,103.60915450674003,33.406611598853345
2016-07-27 20:00:00,674.1349611240277,326.4389218967218,78.70037832053062,25.375296070635862
2016-07-27 21:00:00,433.41589475331983,209.87461795524132,50.59816928993537,16.31432470546742
2016-07-27 22:00:00,306.97759726567534,148.64892295567586,35.8374130314409,11.555026614671876
2016-07-27 23:00:00,331.90053090506683,160.71744937385944,38.74698517854799,12.493157488338305
2016-07-28 00:00:00,348.3131945212515,168.66501555168765,40.66304488517948,13.110950990508881
2016-07-28 01:00:00,450.43643479973355,218.11653843595207,52.58519417088655,16.954999448459127
2016-07-28 02:00:00,691.7633776006704,334.9751966803151,80.75836837580148,26.038852054448704
2016-07-28 03:00:00,1209.0662197256006,585.4707084333451,141.14973172185339,45.510787993232405
2016-07-28 04:00:00,1404.1945538291288,679.958439658636,163.92955267847225,52.85566629681591
2016-07-28 05:00:00,1326.994247190038,642.5754431925552,154.91697553987225,49.94974871253209
2016-07-28 06:00:00,1084.4515515286432,525.1280763424271,126.60187098631796,40.82013362490025
2016-07-28 07:00:00,1061.960123610168,514.2369671357736,123.97615953648962,39.973527714518355
2016-07-28 08:00:00,952.5423661689373,461.25319261691897,111.20242815894635,35.85490436671452
2016-07-28 09:00:00,913.0303982040482,442.1201629295547,106.5896918281668,34.36762371334091
2016-07-28 10:00:00,871.6948009484722,422.10407033354284,101.76405997442822,32.811699337503896
2016-07-28 11:00:00,785.3763478559457,380.3057593242242,91.68700522103298,29.5625631409031
2016-07-28 12:00:00,763.4927963676996,369.7090044204532,89.13225894552431,28.73883847134233
2016-07-28 13:00:00,716.6863112400617,347.0437230984987,83.66794052290857,26.976982928115135
2016-07-28 14:00:00,769.57156066999,372.6525474492785,89.84191068872117,28.967650879553656
2016-07-28 15:00:00,847.3797437393099,410.3298982182418,98.92545300164082,31.8964497046586
2016-07-28 16:00:00,863.7924073554946,418.27746439607006,100.84151270827233,32.51424320682918
2016-07-28 17:00:00,913.6382746342772,442.4145172324372,106.66065700248649,34.39050495416204
2016-07-28 18:00:00,974.4259176571835,471.84994752068985,113.75717443445498,36.67862903627528
2016-07-28 19:00:00,895.4019817274057,433.58388814596134,104.53170177289593,33.70406772952806
2016-07-28 20:00:00,668.0561968217371,323.49537886789653,77.99072657733377,25.14648366242454
2016-07-28 21:00:00,424.90562473011306,205.75365771488597,49.604656849459786,15.99398733397157
2016-07-28 22:00:00,318.5272494400275,154.24165471044384,37.185751343514916,11.989770190273392
2016-07-28 23:00:00,340.41080092827366,164.83840961421478,39.74049761902358,12.81349485983416
2016-07-29 00:00:00,327.0375194632344,158.3626149507992,38.17926378399051,12.310107561769247
2016-07-29 01:00:00,401.8063203814088,194.56819420534995,46.90798022531175,15.124500182768534
2016-07-29 02:00:00,625.5048467057029,302.89057766611967,73.02316437495583,23.544796804945268
2016-07-29 03:00:00,1192.0456796791868,577.2287879526342,139.1627068409022,44.870113250240685
2016-07-29 04:00:00,1478.9633547473036,716.1640189131867,172.6582691197935,55.6700589178152
2016-07-29 05:00:00,1399.9394188175256,677.8979595384583,163.43279645823446,52.69549761106798
2016-07-29 06:00:00,1153.141588144527,558.3901125681526,134.62093568444237,43.40571383768822
2016-07-29 07:00:00,1112.41386731918,538.6683742750233,129.86626900502347,41.872670702672345
2016-07-29 08:00:00,999.9567277268038,484.2128282417559,116.73771175588175,37.63964115076284
2016-07-29 09:00:00,947.6793547271046,458.89835819385866,110.63470676438884,35.67185444014545
2016-07-29 10:00:00,914.2461510645065,442.7088715353197,106.73162217680617,34.41338619498317
2016-07-29 11:00:00,809.6914050651083,392.0799314395252,94.52561219382036,30.477812773748397
2016-07-29 12:00:00,793.8866178791525,384.4267195645795,92.68051766150856,29.88290051239895
2016-07-29 13:00:00,726.4123341237269,351.75339194461907,84.80338331202351,27.343082781253248
2016-07-29 14:00:00,779.2975835536552,377.36221629539887,90.97735347783612,29.333750732691772
2016-07-29 15:00:00,846.7718673090808,410.03554391535926,98.85448782732114,31.87356846383747
2016-07-29 16:00:00,877.773565250763,425.0476133623682,102.4737117176251,33.040511745715236
2016-07-29 17:00:00,945.2478490061885,457.72094098232856,110.35084606711011,35.580329476860925
2016-07-29 18:00:00,981.112558389703,475.08784485239767,114.53779135197152,36.930322685307736
2016-07-29 19:00:00,889.9310938553441,430.9346994200187,103.8930152040188,33.49813656213788
2016-07-29 20:00:00,670.4877025426533,324.6727960794266,78.2745872746125,25.238008625709064
2016-07-29 21:00:00,427.3371304510293,206.93107492641607,49.88851754673853,16.0855122972561
2016-07-29 22:00:00,350.13682381193865,169.5480784603352,40.87594040813853,13.179594712972278
2016-07-29 23:00:00,379.31489246293347,183.67708499869647,44.28226877548341,14.277894272386634
2016-07-30 00:00:00,373.84400459087203,181.02789627275374,43.64358220660625,14.071963104996442
2016-07-30 01:00:00,470.49635699729254,227.83023043107545,54.927044923436156,17.7100803955565
2016-07-30 02:00:00,713.0390526586875,345.2775972812035,83.24214947699046,26.83969548318834
2016-07-30 03:00:00,1300.8555606901887,629.9182081686065,151.8654730441258,48.9658553572234
2016-07-30 04:00:00,1606.617405095406,777.9784225185174,187.56095572692738,60.475119490253014
2016-07-30 05:00:00,1525.7698398749412,738.8293002351414,178.12258754240926,57.4319144610424
2016-07-30 06:00:00,1294.776796387898,626.9746651397812,151.15582130092895,48.73704294901207
2016-07-30 07:00:00,1243.715176248657,602.2489036976491,145.19474665807542,46.81501872003695
2016-07-30 08:00:00,1104.5114737262022,534.8417683375504,128.94372173886754,41.57521457199761
2016-07-30 09:00:00,1027.9190435173407,497.7531261743522,120.00210977458727,38.692178228534935
2016-07-30 10:00:00,994.4858398547422,481.56363951581324,116.09902518700459,37.43370998337265
2016-07-30 11:00:00,895.4019817274057,433.58388814596134,104.53170177289593,33.70406772952806
2016-07-30 12:00:00,867.4396659368688,420.0435902133652,101.26730375419042,32.65153065175597
2016-07-30 13:00:00,807.2598993441919,390.9025142279951,94.24175149654162,30.386287810463866
2016-07-30 14:00:00,865.6160366461817,419.1605273047176,101.05440823123139,32.58288692929258
2016-07-30 15:00:00,917.8934096458809,444.4749973526148,107.15741322272427,34.55067363990996
2016-07-30 16:00:00,964.0920183432893,466.84592437168686,112.55076647102034,36.28964794231603
2016-07-30 17:00:00,1044.3317071335252,505.7006923521804,121.91816948121875,39.30997173070551
2016-07-30 18:00:00,1077.1570343658946,521.5958247078368,125.75028889448173,40.54555873504666
2016-07-30 19:00:00,984.1519405408482,476.55961636681025,114.89261722356994,37.0447288894134
2016-07-30 20:00:00,747.6880091817441,362.0557925455075,87.2871644132125,28.143926209992884
2016-07-30 21:00:00,472.92786271820876,229.00764764260555,55.21090562071489,17.801605358841027
2016-07-30 22:00:00,384.785780334995,186.32627372463924,44.920955344360586,14.483825439776828
2016-07-30 23:00:00,415.17960184644807,201.04398886876555,48.469214060344825,15.627887480833449
2016-07-31 00:00:00,410.9244668348446,198.9835087485879,47.97245784010704,15.467718795085524
2016-07-31 01:00:00,518.5185949853884,251.08422035879505,60.53329369469127,19.517698420425962
2016-07-31 02:00:00,783.5527185652585,379.4226964155766,91.47410969807392,29.493919418439702
2016-07-31 03:00:00,1396.9000366663802,676.4261880240456,163.077970586636,52.581091406962315
2016-07-31 04:00:00,1731.2320732923633,838.3210546094352,202.10881646246278,65.16577385858515
2016-07-31 05:00:00,1653.4238902230434,800.6437038404717,193.02527414954307,62.2369750334802
2016-07-31 06:00:00,1409.0575652709613,682.3132740816962,164.49727407302973,53.03871622338497
2016-07-31 07:00:00,1353.1329336898878,655.2326782165038,157.96847803561872,50.933642067840786
2016-07-31 08:00:00,1197.5165675512485,579.877976678577,139.80139340977937,45.07604441763088
2016-07-31 09:00:00,1110.5902380284929,537.7853113663758,129.65337348206444,41.80402698020895
2016-07-31 10:00:00,1073.5097757845203,519.8296988905416,125.32449784856364,40.40827129011987
2016-07-31 11:00:00,971.3865355060382,470.3781760062772,113.40234856285657,36.56422283216962
2016-07-31 12:00:00,939.1690847038979,454.7773979535034,109.64119432391327,35.351517068649606
2016-07-31 13:00:00,877.773565250763,425.0476133623682,102.4737117176251,33.040511745715236
2016-07-31 14:00:00,937.3454554132106,453.89433504485567,109.4282988009542,35.2828733461862
2016-07-31 15:00:00,992.6622105640553,480.68057660716573,115.88612966404555,37.36506626090926
2016-07-31 16:00:00,1047.3710892846707,507.1724638665931,122.27299535281719,39.424377934811176
2016-07-31 17:00:00,1137.9446773888008,551.0312549960895,132.84680632645023,42.83368281715991
2016-07-31 18:00:00,1169.5542517607116,566.3376787459808,136.53699539107387,44.023507339858796
2016-07-31 19:00:00,1071.078270063604,518.6522816790116,125.0406371512849,40.316746326835336
2016-07-31 20:00:00,816.3780457976277,395.3178287712329,95.30622911133688,30.729506422780844
2016-07-31 21:00:00,517.3028421249302,250.49551175303,60.391363346051904,19.471935938783698
2016-07-31 22:00:00,400.59056752095063,193.97948559958496,46.7660498766724,15.078737701126274
2016-07-31 23:00:00,432.80801832309083,209.5802636523588,50.527204115615696,16.29144346464629
2016-08-01 00:00:00,429.16075974171645,207.81413783506363,50.10141306969758,16.154156019719494
2016-08-01 01:00:00,539.7942700434055,261.38662095968346,63.01707479588024,20.318541849165598
2016-08-01 02:00:00,814.5544165069406,394.4347658625854,95.09333358837785,30.660862700317455
2016-08-01 03:00:00,1438.2356339219562,696.4422806200575,167.9036024403746,54.13701578279933
2016-08-01 04:00:00,1791.41183988504,867.4621305948052,209.13436872011155,67.43101669987726
2016-08-01 05:00:00,1714.8194096761786,830.3734884316069,200.19275675583125,64.54798035641457
2016-08-01 06:00:00,1460.7270618404316,707.3333898267109,170.52931389020296,54.98362169318122
2016-08-01 07:00:00,1402.9788009686708,679.369731052871,163.78762232983289,52.80990381517365
2016-08-01 08:00:00,1243.1072998184281,601.9545493947664,145.12378148375572,46.79213747921581
2016-08-01 09:00:00,1152.533711714298,558.0957582652701,134.54997051012268,43.38283259686708
2016-08-01 10:00:00,1112.41386731918,538.6683742750233,129.86626900502347,41.872670702672345
2016-08-01 11:00:00,1007.2512448895527,487.7450798763463,117.58929384771798,37.91421604061644
2016-08-01 12:00:00,975.0337940874125,472.14430182357245,113.82813960877469,36.70151027709642
2016-08-01 13:00:00,910.5988924831321,440.9427457180246,106.30583113088807,34.27609875005638
2016-08-01 14:00:00,973.8180412269542,471.55559321780726,113.68620926013529,36.65574779545415
2016-08-01 15:00:00,1029.134796377799,498.3418347801172,120.14404012322663,38.7379407101772
2016-08-01 16:00:00,1086.2751808193304,526.0111392510747,126.81476650927702,40.88877734736365
2016-08-01 17:00:00,1179.2802746443767,571.0473475921012,137.6724381801888,44.38960719299691
2016-08-01 18:00:00,1213.929231167433,587.8255428564053,141.71745311641084,45.69383791980145
2016-08-01 19:00:00,1110.5902380284929,537.7853113663758,129.65337348206444,41.80402698020895
2016-08-01 20:00:00,846.7718673090808,410.03554391535926,98.85448782732114,31.87356846383747
2016-08-01 21:00:00,537.9706407527182,260.5035580510359,62.80417927292118,20.2498981267022
2016-08-01 22:00:00,353.784082393313,171.31420427763038,41.30173145405664,13.316882157899073
2016-08-01 23:00:00,384.785780334995,186.32627372463924,44.920955344360586,14.483825439776828
2016-08-02 00:00:00,377.49126317224636,182.7940220900489,44.069373252524365,14.20925054992324
2016-08-02 01:00:00,476.57512129958315,230.77377345990072,55.63669666663301,17.938892803767825
2016-08-02 02:00:00,734.9226041469337,355.8743521849745,85.79689575249913,27.663420152749108
2016-08-02 03:00:00,1314.228842155228,636.3940028320221,153.42670687915887,49.46924265528831
2016-08-02 04:00:00,1623.0300687115905,785.9259886963456,189.47701543355885,61.092912992423585
2016-08-02 05:00:00,1575.0078307234949,762.671998768626,183.87076666230374,59.28529496755413
2016-08-02 06:00:00,1342.1911579457646,649.9343007646183,156.69110489786436,50.5217797330604
2016-08-02 07:00:00,1282.0113913530877,620.7932247792481,149.66555264021557,48.256536891768285
2016-08-02 08:00:00,1140.9840595399457,552.5030265105021,133.20163219804866,42.94808902126557
2016-08-02 09:00:00,1051.6262242962741,509.23294398677075,122.76975157305499,39.5845466205591
2016-08-02 10:00:00,1011.506379901156,489.805559996524,118.08605006795578,38.074384726364364
2016-08-02 11:00:00,916.6776567854226,443.8862887468499,107.01548287408492,34.5049111582677
2016-08-02 12:00:00,882.0287002623663,427.1080934825458,102.97046793786288,33.200680431463155
2016-08-02 13:00:00,834.6143387044995,404.14845785770876,97.43518434092745,31.415943647414824
2016-08-02 14:00:00,884.4602059832825,428.2855106940759,103.2543286351416,33.29220539474768
2016-08-02 15:00:00,935.5218261225235,453.01127213620816,109.21540327799515,35.21422962372281
2016-08-02 16:00:00,998.7409748663459,483.624119635991,116.59578140724241,37.593878669120585
2016-08-02 17:00:00,1077.7649107961236,521.8901790107194,125.82125406880145,40.568439975867804
2016-08-02 18:00:00,1103.295720865744,534.2530597317855,128.8017913902282,41.529452090355356
2016-08-02 19:00:00,1010.898503470927,489.5112056936415,118.0150848936361,38.051503485543236
2016-08-02 20:00:00,768.963684239761,372.3581931463959,89.77094551440146,28.94476963873252
2016-08-02 21:00:00,482.65388560187375,233.71731648872597,56.34634840982986,18.167705211979147
2016-08-02 22:00:00,316.70362014934034,153.35859180179625,36.972855820555864,11.921126467809994
2016-08-02 23:00:00,326.4296430330053,158.06826064791667,38.10829860967082,12.287226320948113
2016-08-03 00:00:00,339.8029244980446,164.54405531133227,39.66953244470389,12.790613619013028
2016-08-03 01:00:00,392.08029749774374,189.85852535922953,45.77253743619679,14.758400329630415
2016-08-03 02:00:00,627.9363524266191,304.06799487764977,73.30702507223457,23.6363217682298
2016-08-03 03:00:00,1148.2785767026946,556.0352781450924,134.0532142898849,43.222663911119156
2016-08-03 04:00:00,1467.4137025729513,710.5712871584187,171.3099308077195,55.23531534221368
2016-08-03 05:00:00,1387.7818902129443,672.0108734808078,162.01349297184078,52.237872794645334
2016-08-03 06:00:00,1198.1244439814777,580.1723309814596,139.87235858409906,45.09892565845202
2016-08-03 07:00:00,1152.533711714298,558.0957582652701,134.54997051012268,43.38283259686708
2016-08-03 08:00:00,1013.3300091918433,490.6886229051715,118.29894559091481,38.14302844882776
2016-08-03 09:00:00,976.2495469478705,472.73301042933747,113.97006995741404,36.74727275873868
2016-08-03 10:00:00,935.5218261225235,453.01127213620816,109.21540327799515,35.21422962372281
2016-08-03 11:00:00,835.8300915649578,404.7371664634738,97.57711468956681,31.461706129057085
2016-08-03 12:00:00,782.9448421350296,379.1283421126941,91.40314452375424,29.47103817761857
2016-08-03 13:00:00,728.8438398446431,352.93080915614917,85.08724400930227,27.434607744537782
2016-08-03 14:00:00,789.6314828675492,382.36623944440186,92.18376144127078,29.722731826651028
2016-08-03 15:00:00,871.6948009484722,422.10407033354284,101.76405997442822,32.811699337503896
2016-08-03 16:00:00,883.2444531228243,427.69680208831085,103.11239828650223,33.24644291310541
2016-08-03 17:00:00,965.3077712037475,467.43463297745194,112.69269681965972,36.335410423958294
2016-08-03 18:00:00,985.9755698315356,477.44267927545786,115.105512746529,37.1133726118768
2016-08-03 19:00:00,899.0492403087799,435.3500139632565,104.95749281881405,33.841355174454854
2016-08-03 20:00:00,682.0373547170055,330.26552783419464,79.62292558668652,25.672752201310583
