,SE_P2HT_OTH,SE_STUR_BIO_CHP,SE_ICEN_GAS_CHP
2016-06-08 05:00:00,2167.079473766599,1103.1495307535952,280.786028999626
2016-06-08 06:00:00,1959.7936110584897,997.6308799858597,253.92823492140084
2016-06-08 07:00:00,1843.0813364545104,938.2186191430293,238.80595790374917
2016-06-08 08:00:00,1639.4427323277753,834.5566015266327,212.42073498232574
2016-06-08 09:00:00,1568.321189990975,798.3522550755329,203.20559742469422
2016-06-08 10:00:00,1491.7287597821132,759.3629588974254,193.28160313186032
2016-06-08 11:00:00,1376.840114468821,700.8790146302644,178.39561169260946
2016-06-08 12:00:00,1284.442897074004,653.8443081296904,166.42380905363524
2016-06-08 13:00:00,1276.5405034810262,649.821602968457,165.39990488056506
2016-06-08 14:00:00,1359.8195744224076,692.214726590685,176.1902796275353
2016-06-08 15:00:00,1480.1791076077614,753.4836205848537,191.78512780198852
2016-06-08 16:00:00,1568.321189990975,798.3522550755329,203.20559742469422
2016-06-08 17:00:00,1686.857093885642,858.6928324940326,218.56416002074673
2016-06-08 18:00:00,1682.6019588740382,856.5267604841376,218.01282700447817
2016-06-08 19:00:00,1553.1242792352487,790.6162836116227,201.23655093802083
2016-06-08 20:00:00,1176.8487689234605,599.073630165206,152.48295992798762
2016-06-08 21:00:00,789.0236064373202,401.6516384062178,102.23289358808262
2016-06-08 22:00:00,729.4517162748722,371.3266302676897,94.5142313603229
2016-06-08 23:00:00,758.6297849258669,386.1796954783973,98.29480061473582
2016-06-09 00:00:00,770.7873135304482,392.3684726495254,99.87003780407451
2016-06-09 01:00:00,892.3625995762603,454.25624436080716,115.62240969746169
2016-06-09 02:00:00,1325.77849432958,674.8861505115261,171.77961549738686
2016-06-09 03:00:00,2145.8037987085822,1092.3191707041206,278.02936391828314
2016-06-09 04:00:00,2437.5844852185314,1240.8498228111966,315.83505646241235
2016-06-09 05:00:00,2356.1290435678375,1199.385015764638,305.280967293843
2016-06-09 06:00:00,2123.920247220336,1081.17937179609,275.1939369774735
2016-06-09 07:00:00,1947.0282060236793,991.1326639561752,252.2742358725952
2016-06-09 08:00:00,1789.5882105943529,910.9879995900653,231.87491427065882
2016-06-09 09:00:00,1692.3279817577036,861.4777822210402,219.27301675594913
2016-06-09 10:00:00,1610.8725401070094,820.0129751744817,208.7189275873798
2016-06-09 11:00:00,1542.182503491126,785.0463841576073,199.818837467616
2016-06-09 12:00:00,1537.927368479522,782.8803121477125,199.26750445134743
2016-06-09 13:00:00,1550.0848970841034,789.0690893188408,200.8427416406862
2016-06-09 14:00:00,1638.8348558975463,834.2471626680763,212.34197312285878
2016-06-09 15:00:00,1736.702961164425,884.0668188956579,225.02263249703543
2016-06-09 16:00:00,1841.8655835940522,937.5997414259165,238.6484341848153
2016-06-09 17:00:00,1961.009363918948,998.2497577029726,254.08575864033475
2016-06-09 18:00:00,1953.1069703259702,994.2270525417392,253.06185446726454
2016-06-09 19:00:00,1780.4700641409172,906.3464167117195,230.69348637865485
2016-06-09 20:00:00,1344.6226636666809,684.4787551267747,174.22123314086187
2016-06-09 21:00:00,898.4413638785509,457.35063294637115,116.41002829213103
2016-06-09 22:00:00,823.0646865301474,418.9802144853765,106.643557718231
2016-06-09 23:00:00,855.8900137625167,435.6899128474226,110.89669812944553
2016-06-10 00:00:00,897.8334874483218,457.0411940878148,116.33126643266411
2016-06-10 01:00:00,1049.8025950055867,534.4009087269168,136.02173129939803
2016-06-10 02:00:00,1417.5678352941682,721.6114181535437,183.67265627689417
2016-06-10 03:00:00,2165.2558444759125,1102.2212141779257,280.5497434212251
2016-06-10 04:00:00,2739.6990710423743,1394.6409355137314,354.97970061747947
2016-06-10 05:00:00,2667.9696522753447,1358.1271502040754,345.68580120038104
2016-06-10 06:00:00,2432.1135973464698,1238.0648730841888,315.1261997272099
2016-06-10 07:00:00,2249.750668277751,1145.2332155172664,291.4976418871292
2016-06-10 08:00:00,2041.8569291394133,1039.405125890975,264.5610859494372
2016-06-10 09:00:00,1885.0248101403156,959.5699003834217,244.2405262069678
2016-06-10 10:00:00,1790.1960870245819,911.2974384486218,231.95367613012579
2016-06-10 11:00:00,1749.468366199235,890.5650349253424,226.67663154584105
2016-06-10 12:00:00,1706.3091396529717,868.5948759678374,221.08453952368862
2016-06-10 13:00:00,1740.958096176028,886.2328909055528,225.573965513304
2016-06-10 14:00:00,1808.432379931454,920.5806042053141,234.31653191413383
2016-06-10 15:00:00,1925.1446545354338,979.9928650481446,249.43880893178556
2016-06-10 16:00:00,2044.288434860329,1040.6428813252005,264.87613338730495
2016-06-10 17:00:00,2174.373990929348,1106.8627970562718,281.73117131322914
2016-06-10 18:00:00,2141.5486636969786,1090.1530986942257,277.4780309020146
2016-06-10 19:00:00,1990.1874325699428,1013.1028229136803,257.86632789474766
2016-06-10 20:00:00,1474.100343305471,750.3892319992898,190.9975092073192
2016-06-10 21:00:00,984.7598169710775,501.2909508613812,127.59421233643593
2016-06-10 22:00:00,773.8266956815935,393.91566694230755,100.26384710140921
2016-06-10 23:00:00,804.2205171930466,409.3876098701279,104.201940074756
2016-06-11 00:00:00,836.4379679951868,425.7878693736176,108.3763186265036
2016-06-11 01:00:00,973.2101647967254,495.41161254880933,126.09773700656413
2016-06-11 02:00:00,1339.1517757946194,681.693805399767,173.51237640565947
2016-06-11 03:00:00,2081.368897104302,1059.5186516971412,269.680606814788
2016-06-11 04:00:00,2638.183707194121,1342.9646461348113,341.8264700865012
2016-06-11 05:00:00,2565.2385355666333,1305.831983108042,332.3750469504688
2016-06-11 06:00:00,2327.558851347071,1184.8413894124865,301.57915989889693
2016-06-11 07:00:00,2156.745574452705,1097.8890701581358,279.44707738868806
2016-06-11 08:00:00,1947.0282060236793,991.1326639561752,252.2742358725952
2016-06-11 09:00:00,1802.3536156291634,917.4862156197498,233.52891331946446
2016-06-11 10:00:00,1715.427286106408,873.2364588461838,222.26596741569273
2016-06-11 11:00:00,1663.7577895369375,846.9341558688891,215.57120936100318
2016-06-11 12:00:00,1624.2458215720487,826.8206300627224,210.45168849565232
2016-06-11 13:00:00,1628.5009565836522,828.9867020726173,211.00302151192085
2016-06-11 14:00:00,1716.6430389668658,873.8553365632964,222.42349113462654
2016-06-11 15:00:00,1806.6087506407666,919.6522876296448,234.08024633573302
2016-06-11 16:00:00,1909.9477437797068,972.2568935842344,247.46976244511217
2016-06-11 17:00:00,2033.9545355464354,1035.3824207297416,263.53718177636705
2016-06-11 18:00:00,2012.6788604884177,1024.5520606802672,260.78051669502423
2016-06-11 19:00:00,1867.3963936636728,950.5961734852857,241.95643228242662
2016-06-11 20:00:00,1387.1740137827153,706.1394752257232,179.73456330354736
2016-06-11 21:00:00,922.7564210877133,469.7281872886275,119.56050267080846
2016-06-11 22:00:00,732.4910984260173,372.87382456047175,94.90804065765758
2016-06-11 23:00:00,761.6691670770123,387.72688977117934,98.68860991207049
2016-06-12 00:00:00,790.2393592977782,402.27051612333054,102.39041730701648
2016-06-12 01:00:00,923.9721739481712,470.34706500574026,119.71802638974232
2016-06-12 02:00:00,1277.7562563414845,650.4404806855698,165.55742859949896
2016-06-12 03:00:00,1999.3055790233786,1017.7444057920261,259.0477557867516
2016-06-12 04:00:00,2534.8447140551807,1290.3600401802219,328.43695397712213
2016-06-12 05:00:00,2461.2916659974644,1252.9179382948967,318.90676898162286
2016-06-12 06:00:00,2227.2592403592766,1133.7839777506795,288.5834530868526
2016-06-12 07:00:00,2065.5641099183463,1051.4732413746747,267.63279846864765
2016-06-12 08:00:00,1862.5333822218404,948.1206626168345,241.32633740669115
2016-06-12 09:00:00,1724.5454325598437,877.8780417245299,223.44739530769675
2016-06-12 10:00:00,1641.2663616184623,835.484918102302,212.65702056072655
2016-06-12 11:00:00,1586.5574828978472,807.6354208322253,205.56845320870235
2016-06-12 12:00:00,1548.2612677934162,788.1407727431714,200.60645606228533
2016-06-12 13:00:00,1547.653391363187,787.8313338846151,200.52769420281842
2016-06-12 14:00:00,1630.9324623045686,830.2244575068431,211.31806894978868
2016-06-12 15:00:00,1717.2509153970948,874.1647754218529,222.50225299409348
2016-06-12 16:00:00,1815.7268970942023,924.2938705079908,235.26167422773705
2016-06-12 17:00:00,1937.3021831400147,986.1816422192727,251.01404612112424
2016-06-12 18:00:00,1919.6737666633721,977.2079153211369,248.72995219658313
2016-06-12 19:00:00,1782.2936934316044,907.2747332873884,230.92977195705558
2016-06-12 20:00:00,1326.386370759809,675.1955893700824,171.8583773568538
2016-06-12 21:00:00,877.773565250763,446.8297117554534,113.73212507025525
2016-06-12 22:00:00,719.7256933912071,366.3756085307872,93.25404160885192
2016-06-12 23:00:00,747.6880091817441,380.609796024382,96.87708714433097
2016-06-13 00:00:00,776.8660778327387,395.4628612350895,100.65765639874387
2016-06-13 01:00:00,907.5595103319868,461.9922158247173,117.59145618413507
2016-06-13 02:00:00,1251.6175698416348,637.1346097676444,162.17066864242074
2016-06-13 03:00:00,1961.009363918948,998.2497577029726,254.08575864033475
2016-06-13 04:00:00,2479.527958904336,1262.2011040515886,321.2696247656309
2016-06-13 05:00:00,2409.0142929977656,1226.3061964590454,312.1332490674664
2016-06-13 06:00:00,2181.668508092097,1110.5760633589487,282.6763136268324
2016-06-13 07:00:00,2024.22851266277,1030.4313989928391,262.27699202489606
2016-06-13 08:00:00,1823.6292906871804,928.3165756692243,236.28557840080725
2016-06-13 09:00:00,1688.6807231763291,859.6211490697019,218.80044559914757
2016-06-13 10:00:00,1606.0095286651767,817.5374643060301,208.08883271164422
2016-06-13 11:00:00,1554.3400320957069,791.2351613287356,201.39407465695473
2016-06-13 12:00:00,1516.0438169912761,771.7405132396817,196.43207751053774
2016-06-13 13:00:00,1515.435940561047,771.4310743811254,196.35331565107083
2016-06-13 14:00:00,1598.1071350721988,813.5147591447969,207.0649285385741
2016-06-13 15:00:00,1681.3862060135802,855.907882767025,217.8553032855443
2016-06-13 16:00:00,1777.430681989772,904.7992224189373,230.29967708132014
2016-06-13 17:00:00,1894.7508330239802,964.520922120324,245.50071595843872
2016-06-13 18:00:00,1878.3381694077957,956.1660729393012,243.3741457528315
2016-06-13 19:00:00,1743.3896018969444,887.4706463397783,225.8890129511717
2016-06-13 20:00:00,1297.2083021088145,660.342524159375,168.0778081024409
2016-06-13 21:00:00,860.1451487741201,437.85598485731754,111.44803114571411
2016-06-13 22:00:00,709.3917940773131,361.1151479353283,91.91508999791402
2016-06-13 23:00:00,750.1195149026603,381.8475514586076,97.1921345821987
2016-06-14 00:00:00,759.8455377863252,386.79857319551013,98.45232433366968
2016-06-14 01:00:00,888.715340994886,452.3996112094687,115.14983854066007
2016-06-14 02:00:00,1234.5970297952213,628.470321728065,159.9653365773465
2016-06-14 03:00:00,1930.007665977266,982.4683759165958,250.06890380752102
2016-06-14 04:00:00,2483.1752174857106,1264.057737202927,321.74219592243253
2016-06-14 05:00:00,2409.0142929977656,1226.3061964590454,312.1332490674664
2016-06-14 06:00:00,2183.492137382784,1111.5043799346179,282.9125992052332
2016-06-14 07:00:00,2019.9733776511666,1028.265326982944,261.7256590086275
2016-06-14 08:00:00,1833.3553135708453,933.2675974061269,237.54576815227824
2016-06-14 09:00:00,1688.6807231763291,859.6211490697019,218.80044559914757
2016-06-14 10:00:00,1631.5403387347974,830.5338963653993,211.39683080925553
2016-06-14 11:00:00,1552.5164028050197,790.3068447530662,201.1577890785539
2016-06-14 12:00:00,1521.5147048633376,774.5254629666894,197.14093424574017
2016-06-14 13:00:00,1520.9068284331083,774.2160241081331,197.06217238627326
2016-06-14 14:00:00,1604.1858993744897,816.609147730361,207.85254713324346
2016-06-14 15:00:00,1682.6019588740382,856.5267604841376,218.01282700447817
2016-06-14 16:00:00,1780.4700641409172,906.3464167117195,230.69348637865485
2016-06-14 17:00:00,1897.1823387448967,965.7586775545498,245.81576339630647
2016-06-14 18:00:00,1876.514540117109,955.2377563636319,243.1378601744307
2016-06-14 19:00:00,1741.5659726062572,886.5423297641094,225.65272737277095
2016-06-14 20:00:00,1302.071313550647,662.8180350278261,168.70790297817635
2016-06-14 21:00:00,861.3609016345781,438.4748625744303,111.60555486464796
2016-06-14 22:00:00,680.8216018565473,346.57152158317706,88.21328260296804
2016-06-14 23:00:00,683.8609840076927,348.11871587595914,88.60709190030272
2016-06-15 00:00:00,744.0407506003696,378.7531628730435,96.40451598752935
2016-06-15 01:00:00,834.0064622742707,424.55011393939196,108.06127118863586
2016-06-15 02:00:00,1208.4583432953716,615.1644508101394,156.5785766202683
2016-06-15 03:00:00,1971.9511396630712,1003.8196571569879,255.50347211073958
2016-06-15 04:00:00,2401.7197758350167,1222.5929301563683,311.18810675386317
2016-06-15 05:00:00,2322.695839905239,1182.3658785440352,300.9490650231615
2016-06-15 06:00:00,2115.4099771971296,1076.8472277763003,274.0912709449364
2016-06-15 07:00:00,1974.3826453839872,1005.0574125912136,255.81851954860733
2016-06-15 08:00:00,1765.2731533851907,898.6104452478091,228.7244398919814
2016-06-15 09:00:00,1685.0334645949542,857.7645159183633,218.3278744423459
2016-06-15 10:00:00,1604.7937758047187,816.9185865889175,207.9313089927104
2016-06-15 11:00:00,1489.9051304914267,758.4346423217563,193.04531755345954
2016-06-15 12:00:00,1395.6842838059222,710.4716192455131,180.8372293360845
2016-06-15 13:00:00,1399.3315423872964,712.3282523968514,181.3098004928861
2016-06-15 14:00:00,1483.2184897589066,755.0308148776357,192.17893709932324
2016-06-15 15:00:00,1613.9119222581544,821.5601694672636,209.11273688471442
2016-06-15 16:00:00,1719.0745446877822,875.0930919975222,222.7385385724943
2016-06-15 17:00:00,1841.8655835940522,937.5997414259165,238.6484341848153
2016-06-15 18:00:00,1829.100178559242,931.101525396232,236.99443513600968
2016-06-15 19:00:00,1692.3279817577036,861.4777822210402,219.27301675594913
2016-06-15 20:00:00,1277.7562563414845,650.4404806855698,165.55742859949896
2016-06-15 21:00:00,865.0081602159526,440.3314957257687,112.07812602144956
2016-06-15 22:00:00,859.5372723438911,437.5465459987611,111.36926928624715
2016-06-15 23:00:00,899.6571167390089,457.969510663484,116.56755201106492
2016-06-16 00:00:00,916.6776567854226,466.63379870306346,118.77288407613912
2016-06-16 01:00:00,1067.4310114822297,543.3746356250527,138.3058252239392
2016-06-16 02:00:00,1570.7526957118914,799.5900105097586,203.520644862562
2016-06-16 03:00:00,2503.8430161134984,1274.578658393845,324.4200991443084
2016-06-16 04:00:00,2822.370265553526,1436.7246202774027,365.69131350498265
2016-06-16 05:00:00,2746.385711774894,1398.0447629578518,355.8460810716157
2016-06-16 06:00:00,2471.6255653113585,1258.1783988903553,320.24572059256076
2016-06-16 07:00:00,2258.2609383009585,1149.565359537056,292.6003079196663
2016-06-16 08:00:00,2080.1531442438436,1058.8997739800286,269.52308309585413
2016-06-16 09:00:00,1962.832993209635,999.1780742786418,254.32204421873556
2016-06-16 10:00:00,1869.827899384589,951.8339289195112,242.27147972029434
2016-06-16 11:00:00,1792.6275927454985,912.5351938828476,232.26872356799353
2016-06-16 12:00:00,1787.764581303666,910.0596830143965,231.6386286922581
2016-06-16 13:00:00,1807.2166270709956,919.9617264882013,234.1590081952
2016-06-16 14:00:00,1906.3004851983326,970.400260432896,246.99719128831055
2016-06-16 15:00:00,2018.1497483604799,1027.337010407275,261.4893734302267
2016-06-16 16:00:00,2146.4116751388115,1092.6286095626772,278.10812577775016
2016-06-16 17:00:00,2287.439006951953,1164.4184247477638,296.3808771740792
2016-06-16 18:00:00,2271.0263433357686,1156.0635755667406,294.25430696847195
2016-06-16 19:00:00,2074.6822563717824,1056.114824253021,268.81422636065173
2016-06-16 20:00:00,1567.713313560746,798.0428162169766,203.1268355652273
2016-06-16 21:00:00,1051.6262242962741,535.3292253025861,136.25801687779887
2016-06-16 22:00:00,755.5904027747218,384.6325011856153,97.90099131740115
2016-06-16 23:00:00,784.1605949954875,399.17612753776643,101.60279871234711
2016-06-17 00:00:00,820.6331808092311,417.742459051151,106.32851028036328
2016-06-17 01:00:00,963.4841419130603,490.46059081190685,124.83754725509316
2016-06-17 02:00:00,1308.7579542831663,666.2218624719466,169.57428343231265
2016-06-17 03:00:00,2012.6788604884177,1024.5520606802672,260.78051669502423
2016-06-17 04:00:00,2549.4337483806785,1297.7865727855758,330.32723860432856
2016-06-17 05:00:00,2477.704329613649,1261.2727874759196,321.0333391872301
2016-06-17 06:00:00,2255.2215561498133,1148.018165244274,292.20649862233165
2016-06-17 07:00:00,2091.094919987967,1064.469673434044,270.94079656625894
2016-06-17 08:00:00,1894.1429565937513,964.2114832617677,245.4219540989718
2016-06-17 09:00:00,1750.076242629464,890.8744737838989,226.755393405308
2016-06-17 10:00:00,1661.9341602462503,846.0058392932198,215.33492378260232
2016-06-17 11:00:00,1619.9906865604453,824.6545580528275,209.90035547938376
2016-06-17 12:00:00,1579.870842165327,804.2315933881047,204.70207275456602
2016-06-17 13:00:00,1606.0095286651767,817.5374643060301,208.08883271164422
2016-06-17 14:00:00,1671.0523066996866,850.647422171566,216.5163516746064
2016-06-17 15:00:00,1779.254311280459,905.7275389946066,230.53596265972095
2016-06-17 16:00:00,1888.6720687216898,961.42653353476,244.71309736376938
2016-06-17 17:00:00,2011.4631076279597,1023.9331829631545,260.6229929760904
2016-06-17 18:00:00,1984.1086682676523,1010.0084343281161,257.0787093000783
2016-06-17 19:00:00,1843.0813364545104,938.2186191430293,238.80595790374917
2016-06-17 20:00:00,1364.68258586424,694.6902374591361,176.82037450327076
2016-06-17 21:00:00,909.3831396226739,462.92053240038655,117.82774176253588
2016-06-17 22:00:00,649.8199039148653,330.7901397968003,84.19642777015433
2016-06-17 23:00:00,677.782219705402,345.0243272903951,87.81947330563337
2016-06-18 00:00:00,699.6657711936482,356.1641261984257,90.65490024644305
2016-06-18 01:00:00,826.1040686812928,420.5274087781586,107.03736701556568
2016-06-18 02:00:00,1157.3967231561305,589.171586691401,149.96258042504567
2016-06-18 03:00:00,1842.4734600242812,937.9091802844728,238.7271960442822
2016-06-18 04:00:00,2333.029739219133,1187.6263391394943,302.28801663409945
2016-06-18 05:00:00,2258.8688147311873,1149.8747983956125,292.6790697791333
2016-06-18 06:00:00,2026.0521419534575,1031.3597155685084,262.5132776032969
2016-06-18 07:00:00,1891.711450872835,962.973727827542,245.10690666110403
2016-06-18 08:00:00,1699.0146224902232,864.8816096651607,220.13939721008543
2016-06-18 09:00:00,1574.3999542932659,801.446643661097,203.99321601936362
2016-06-18 10:00:00,1501.4547826657786,764.3139806343281,194.5417928833313
2016-06-18 11:00:00,1436.4120046312692,731.2040227687924,186.11427392036916
2016-06-18 12:00:00,1399.3315423872964,712.3282523968514,181.3098004928861
2016-06-18 13:00:00,1383.5267552013408,704.2828420743849,179.26199214674577
2016-06-18 14:00:00,1463.1585675613478,744.8193325452743,189.57979573691435
2016-06-18 15:00:00,1540.3588742004383,784.1180675819382,199.5825518892152
2016-06-18 16:00:00,1627.2852037231942,828.3678243555045,210.845497792987
2016-06-18 17:00:00,1740.3502197457992,885.9234520469965,225.49520365383708
2016-06-18 18:00:00,1736.095084734196,883.7573800371016,224.94387063756852
2016-06-18 19:00:00,1609.048910816322,819.0846585988122,208.48264200897893
2016-06-18 20:00:00,1201.7717025628517,611.7606233660189,155.71219616613197
2016-06-18 21:00:00,792.0629885884654,403.19883269899975,102.62670288541727
2016-06-18 22:00:00,610.9158123802054,310.9860528491902,79.15566876427043
2016-06-18 23:00:00,638.8781281707422,325.2202403427849,82.77871429974948
2016-06-19 00:00:00,655.8986682171559,333.88452838236435,84.98404636482367
2016-06-19 01:00:00,780.5133364141132,397.31949438642795,101.13022755554549
2016-06-19 02:00:00,1104.5114737262022,562.2504059969934,143.11029865142223
2016-06-19 03:00:00,1778.64643485023,905.41810013605,230.457200800254
2016-06-19 04:00:00,2254.005803289355,1147.3992875271613,292.0489749033978
2016-06-19 05:00:00,2178.629125940952,1109.0288690661666,282.2825043294977
2016-06-19 06:00:00,1942.1651945818471,988.6571530877239,251.64414099685973
2016-06-19 07:00:00,1818.7662792453477,925.8410648007731,235.65548352507176
2016-06-19 08:00:00,1630.9324623045686,830.2244575068431,211.31806894978868
2016-06-19 09:00:00,1510.5729291192147,768.9555635126742,195.72322077533536
2016-06-19 10:00:00,1443.098645363789,734.6078502129128,186.98065437450546
2016-06-19 11:00:00,1372.584979457218,698.7129426203695,177.84427867634093
2016-06-19 12:00:00,1335.5045172132452,679.8371722484287,173.03980524885785
2016-06-19 13:00:00,1313.6209657249992,668.6973733403979,170.20437830804815
2016-06-19 14:00:00,1389.6055195036315,707.377230659949,180.04961074141514
2016-06-19 15:00:00,1464.9821968520346,745.7476491209435,189.81608131531516
2016-06-19 16:00:00,1548.869144223645,788.4502116017278,200.6852179217523
2016-06-19 17:00:00,1660.7184073857923,845.386961576107,215.17740006366847
2016-06-19 18:00:00,1660.7184073857923,845.386961576107,215.17740006366847
2016-06-19 19:00:00,1537.927368479522,782.8803121477125,199.26750445134743
2016-06-19 20:00:00,1150.7100824236109,585.7677592472805,149.09619997090937
2016-06-19 21:00:00,752.5510206235764,383.0853068928332,97.50718202006645
2016-06-19 22:00:00,466.24122198568915,237.33960451276505,60.410346211139725
2016-06-19 23:00:00,500.28230207851647,254.66818059192386,64.82101034128812
2016-06-20 00:00:00,501.49805493897463,255.2870583090367,64.978534060222
2016-06-20 01:00:00,618.8182059731832,315.00875801042343,80.1795729373406
2016-06-20 02:00:00,918.5012860761097,467.5621152787326,119.00916965453992
2016-06-20 03:00:00,1577.4393364444109,802.9938379538789,204.38702531669824
2016-06-20 04:00:00,1978.0299039653617,1006.914045742552,256.291090705409
2016-06-20 05:00:00,1899.613844465813,966.9964329887754,246.13081083417424
2016-06-20 06:00:00,1634.5797208859428,832.0810906581814,211.79064010659025
2016-06-20 07:00:00,1559.8109199677683,794.0201110557432,202.10293139215713
2016-06-20 08:00:00,1387.1740137827153,706.1394752257232,179.73456330354736
2016-06-20 09:00:00,1285.6586499344621,654.4631858468031,166.5813327725691
2016-06-20 10:00:00,1237.6364119463665,630.0175160208469,160.3591458746812
2016-06-20 11:00:00,1133.6895423771973,577.1034712077012,146.8908679058352
2016-06-20 12:00:00,1097.8248329936825,558.8465785528731,142.24391819728598
2016-06-20 13:00:00,1040.684448552151,529.7593258485706,134.840303407394
2016-06-20 14:00:00,1108.1587323075767,564.107039148332,143.58286980822388
2016-06-20 15:00:00,1170.7700046211698,595.979241579642,151.69534133331825
2016-06-20 16:00:00,1235.8127826556793,629.0891994451777,160.12286029628038
2016-06-20 17:00:00,1337.9360229341614,681.0749276826542,173.35485268672556
2016-06-20 18:00:00,1367.1140915851563,695.9279928933618,177.1354219411385
2016-06-20 19:00:00,1254.65695199278,638.6818040604264,162.5644779397554
2016-06-20 20:00:00,953.1502425991663,485.200130216448,123.49859564415527
2016-06-20 21:00:00,610.3079359499764,310.67661399063377,79.0769069048035
2016-06-20 22:00:00,418.82686042782245,213.20337354536522,54.26692117271874
2016-06-20 23:00:00,453.47581695087894,230.84138848308044,58.756347162334066
2016-06-21 00:00:00,448.0049290788174,228.05643875607282,58.047490427131656
2016-06-21 01:00:00,556.8148100898192,283.44599443766987,72.14586327171315
2016-06-21 02:00:00,840.6931030067901,427.9539413835125,108.92765164277215
2016-06-21 03:00:00,1454.648297538141,740.4871885254846,188.47712970437726
2016-06-21 04:00:00,1813.9032678035157,923.3655539323217,235.02538864933626
2016-06-21 05:00:00,1762.8416476642742,897.3726898135834,228.40939245411366
2016-06-21 06:00:00,1520.2989520028793,773.9065852495767,196.9834105268063
2016-06-21 07:00:00,1444.3143982242468,735.2267279300257,187.13817809343934
2016-06-21 08:00:00,1287.4822792251493,655.3915024224725,166.81761835096995
2016-06-21 09:00:00,1183.5354096559802,602.4774576093265,153.3493403821239
2016-06-21 10:00:00,1139.1604302492585,579.8884209347087,147.5997246410376
2016-06-21 11:00:00,1043.7238307032962,531.3065201413527,135.2341127047287
2016-06-21 12:00:00,1006.6433684593237,512.4307497694119,130.42963927724563
2016-06-21 13:00:00,963.4841419130603,490.46059081190685,124.83754725509316
2016-06-21 14:00:00,1020.016649924363,519.2384046576528,132.16240018551818
2016-06-21 15:00:00,1074.7255286449783,547.0879019277296,139.2509675375424
2016-06-21 16:00:00,1148.2785767026946,584.5300038130549,148.78115253304162
2016-06-21 17:00:00,1238.2442883765953,630.3269548794033,160.43790773414813
2016-06-21 18:00:00,1257.6963341439255,640.2289983532083,162.95828723709008
2016-06-21 19:00:00,1156.1809702956725,588.5527089742883,149.8050567061118
2016-06-21 20:00:00,877.773565250763,446.8297117554534,113.73212507025525
2016-06-21 21:00:00,556.8148100898192,283.44599443766987,72.14586327171315
2016-06-21 22:00:00,411.5323432650737,209.49010724268825,53.3217788591155
2016-06-21 23:00:00,422.4741190091967,215.06000669670365,54.73949232952035
2016-06-22 00:00:00,456.5151991020241,232.38858277586252,59.15015645966875
2016-06-22 01:00:00,533.1076293108857,271.3778789539699,69.07415075250266
2016-06-22 02:00:00,832.1828329835832,423.62179736372264,107.82498561023502
2016-06-22 03:00:00,1463.1585675613478,744.8193325452743,189.57979573691435
2016-06-22 04:00:00,1801.1378627687052,916.8673379026372,233.37138960053065
2016-06-22 05:00:00,1706.3091396529717,868.5948759678374,221.08453952368862
2016-06-22 06:00:00,1508.1414233982982,767.7178080784485,195.4081733374676
2016-06-22 07:00:00,1452.8246682474537,739.5588719498153,188.24084412597642
2016-06-22 08:00:00,1270.4617391787356,646.727214382893,164.6122862858957
2016-06-22 09:00:00,1220.0079954697237,621.043789122711,158.07505195014005
2016-06-22 10:00:00,1157.3967231561305,589.171586691401,149.96258042504567
2016-06-22 11:00:00,1044.9395835637545,531.9253978584655,135.39163642366256
2016-06-22 12:00:00,964.0920183432893,490.7700296704632,124.9163091145601
2016-06-22 13:00:00,923.3642975179424,470.03762614718397,119.63926453027543
2016-06-22 14:00:00,1000.5646041570329,509.3363611838477,129.64202068257623
2016-06-22 15:00:00,1089.314562970476,554.5144345330833,141.14125216474886
2016-06-22 16:00:00,1131.8659130865099,576.1751546320319,146.65458232743435
2016-06-22 17:00:00,1235.8127826556793,629.0891994451777,160.12286029628038
2016-06-22 18:00:00,1251.0096934114058,636.8251709090879,162.09190678295377
2016-06-22 19:00:00,1145.8470709817784,583.2922483788294,148.4661050951739
2016-06-22 20:00:00,879.59719454145,447.75802833112243,113.968410648656
2016-06-22 21:00:00,572.6195972757747,291.49140476013645,74.19367161785348
2016-06-22 22:00:00,411.5323432650737,209.49010724268825,53.3217788591155
2016-06-22 23:00:00,430.37651260217456,219.08271185793697,55.76339650259052
2016-06-23 00:00:00,462.59396340431476,235.48297136142656,59.937775054338104
2016-06-23 01:00:00,559.2463158107354,284.6837498718955,72.46091070958089
2016-06-23 02:00:00,879.59719454145,447.75802833112243,113.968410648656
2016-06-23 03:00:00,1574.3999542932659,801.446643661097,203.99321601936362
2016-06-23 04:00:00,1780.4700641409172,906.3464167117195,230.69348637865485
2016-06-23 05:00:00,1665.5814188276247,847.8624724445582,215.80749493940397
2016-06-23 06:00:00,1391.4291487943185,708.3055472356182,180.28589631981592
2016-06-23 07:00:00,1363.466833003782,694.0713597420234,176.6628507843369
2016-06-23 08:00:00,1213.321354737204,617.6399616785906,157.20867149600375
2016-06-23 09:00:00,1146.4549474120072,583.6016872373857,148.54486695464084
2016-06-23 10:00:00,1084.4515515286432,552.0389236646321,140.51115728901337
2016-06-23 11:00:00,996.9173455756586,507.4797280325093,129.16944952577464
2016-06-23 12:00:00,968.3471533548926,492.9361016803581,125.46764213082864
2016-06-23 13:00:00,916.0697803551936,466.3243598445071,118.6941222166722
2016-06-23 14:00:00,981.7204348199322,499.74375656859905,127.20040303910123
2016-06-23 15:00:00,1063.1758764706262,541.2085636151578,137.75449220767064
