,TE-TO Zagreb,EL-TO Zagreb,TE -TO Osijek
2015-11-03 12:00:00+00:00,242.3663592,196.5363,48.57655
2015-11-03 13:00:00+00:00,229.1533226,186.3925,49.82323
2015-11-03 14:00:00+00:00,227.9545335,186.3925,51.98002
2015-11-03 15:00:00+00:00,232.2201185,190.1964,54.35293
2015-11-03 16:00:00+00:00,239.6657892,195.2683,57.10406
2015-11-03 17:00:00+00:00,247.1681047,199.0723,57.77946
2015-11-03 18:00:00+00:00,257.0679985,202.8762,58.99517
2015-11-03 19:00:00+00:00,260.9739468,206.6801,58.55672
2015-11-03 20:00:00+00:00,261.5799305,209.2161,58.01641
2015-11-03 21:00:00+00:00,263.6876951,213.02,57.47609
2015-11-03 22:00:00+00:00,266.9942489,216.8239,57.20593
2015-11-03 23:00:00+00:00,4.795156359,0,1.080635
2015-11-04 00:00:00+00:00,2.397578179,0,0.540318
2015-11-04 01:00:00+00:00,1.19878909,0,0.270159
2015-11-04 02:00:00+00:00,0.599394545,0,0.135079
2015-11-04 03:00:00+00:00,0.479515636,0,0.108064
2015-11-04 04:00:00+00:00,274.6428,230.7717,56.72359
2015-11-04 05:00:00+00:00,275.7217102,230.7717,59.09031
2015-11-04 06:00:00+00:00,282.9144447,230.7717,58.28432
2015-11-04 07:00:00+00:00,286.4976337,225.6998,59.23212
2015-11-04 08:00:00+00:00,281.0964936,223.1638,58.08507
2015-11-04 09:00:00+00:00,271.4930026,218.0919,55.75775
2015-11-04 10:00:00+00:00,264.2870897,213.02,53.97075
2015-11-04 11:00:00+00:00,255.5793959,206.6801,52.79049
2015-11-04 12:00:00+00:00,249.8752639,202.8762,52.21697
2015-11-04 13:00:00+00:00,215.6372941,174.9807,51.64344
2015-11-04 14:00:00+00:00,197.9189146,161.033,51.67665
2015-11-04 15:00:00+00:00,194.6755949,158.497,52.22935
2015-11-04 16:00:00+00:00,208.1283893,168.6408,53.16028
2015-11-04 17:00:00+00:00,214.1289239,171.1768,54.44241
2015-11-04 18:00:00+00:00,224.0288177,174.9807,56.56823
2015-11-04 19:00:00+00:00,227.934766,178.7846,57.03989
2015-11-04 20:00:00+00:00,228.5407497,181.3206,57.1063
2015-11-04 21:00:00+00:00,230.6485143,185.1245,57.17272
2015-11-04 22:00:00+00:00,233.9550681,188.9285,57.5093
2015-11-04 23:00:00+00:00,4.795156359,0,1.080635
2015-11-05 00:00:00+00:00,2.397578179,0,0.540318
2015-11-05 01:00:00+00:00,1.19878909,0,0.270159
2015-11-05 02:00:00+00:00,0.599394545,0,0.135079
2015-11-05 03:00:00+00:00,0.479515636,0,0.108064
2015-11-05 04:00:00+00:00,252.1160858,211.752,64.00442
2015-11-05 05:00:00+00:00,254.696777,213.02,64.8543
2015-11-05 06:00:00+00:00,261.8895115,213.02,66.47525
2015-11-05 07:00:00+00:00,266.9744814,209.2161,63.1759
2015-11-05 08:00:00+00:00,257.0679985,202.8762,54.74802
2015-11-05 09:00:00+00:00,245.9627265,196.5363,48.17356
2015-11-05 10:00:00+00:00,235.7532517,188.9285,43.35288
2015-11-05 11:00:00+00:00,224.041996,180.0526,39.13894
2015-11-05 12:00:00+00:00,215.3343022,173.7127,35.8351
2015-11-05 13:00:00+00:00,185.6016752,149.6212,33.44137
2015-11-05 14:00:00+00:00,169.3850766,136.9414,32.26111
2015-11-05 15:00:00+00:00,167.6435379,135.6735,34.93738
2015-11-05 16:00:00+00:00,181.0963323,145.8173,40.11546
2015-11-05 17:00:00+00:00,190.1004288,150.8892,42.91443
2015-11-05 18:00:00+00:00,200.0003226,154.6931,46.25372
2015-11-05 19:00:00+00:00,205.4080518,159.765,48.24222
2015-11-05 20:00:00+00:00,207.5158165,163.5689,49.82548
2015-11-05 21:00:00+00:00,211.1253621,168.6408,51.40873
2015-11-05 22:00:00+00:00,214.4319158,172.4448,53.26215
2015-11-05 23:00:00+00:00,4.795156359,0,1.080635
2015-11-06 00:00:00+00:00,2.397578179,0,0.540318
2015-11-06 01:00:00+00:00,1.19878909,0,0.270159
2015-11-06 02:00:00+00:00,0.599394545,0,0.135079
2015-11-06 03:00:00+00:00,0.479515636,0,0.108064
2015-11-06 04:00:00+00:00,234.0947145,196.5363,60.36401
2015-11-06 05:00:00+00:00,236.6754056,197.8043,61.21389
2015-11-06 06:00:00+00:00,243.8681402,197.8043,62.83484
2015-11-06 07:00:00+00:00,250.454891,195.2683,58.92875
2015-11-06 08:00:00+00:00,242.050189,190.1964,51.41098
2015-11-06 09:00:00+00:00,230.944917,183.8566,44.22977
2015-11-06 10:00:00+00:00,226.7425661,181.3206,38.49899
2015-11-06 11:00:00+00:00,219.5366532,176.2487,34.58842
2015-11-06 12:00:00+00:00,215.3343022,173.7127,31.58795
2015-11-06 13:00:00+00:00,187.1034561,150.8892,30.71106
2015-11-06 14:00:00+00:00,173.8904195,140.7454,31.65437
2015-11-06 15:00:00+00:00,172.1488807,139.4774,35.54412
2015-11-06 16:00:00+00:00,182.5981133,147.0852,40.41883
2015-11-06 17:00:00+00:00,191.6022098,152.1571,42.91443
2015-11-06 18:00:00+00:00,203.0038845,157.2291,45.95035
2015-11-06 19:00:00+00:00,208.4116137,162.301,47.63548
2015-11-06 20:00:00+00:00,212.0211593,167.3729,48.91537
2015-11-06 21:00:00+00:00,215.6307049,172.4448,50.19526
2015-11-06 22:00:00+00:00,220.4390396,177.5167,51.74531
2015-11-06 23:00:00+00:00,4.795156359,0,1.080635
2015-11-07 00:00:00+00:00,2.397578179,0,0.540318
2015-11-07 01:00:00+00:00,1.19878909,0,0.270159
2015-11-07 02:00:00+00:00,0.599394545,0,0.135079
2015-11-07 03:00:00+00:00,0.479515636,0,0.108064
2015-11-07 04:00:00+00:00,247.610743,207.9481,58.84717
2015-11-07 05:00:00+00:00,250.1914341,209.2161,59.69705
2015-11-07 06:00:00+00:00,257.3841687,209.2161,61.318
2015-11-07 07:00:00+00:00,251.9566719,196.5363,58.62539
2015-11-07 08:00:00+00:00,225.5305986,176.2487,51.41098
2015-11-07 09:00:00+00:00,197.9057362,155.9611,44.53314
2015-11-07 10:00:00+00:00,178.6855758,140.7454,38.19563
2015-11-07 11:00:00+00:00,160.9671963,126.7976,33.37495
2015-11-07 12:00:00+00:00,147.7541597,116.6538,30.37448
2015-11-07 13:00:00+00:00,142.0500277,112.8499,29.49759
2015-11-07 14:00:00+00:00,143.8548005,115.3858,31.04763
2015-11-07 15:00:00+00:00,155.6292903,125.5296,35.24075
2015-11-07 16:00:00+00:00,173.5874276,139.4774,40.11546
2015-11-07 17:00:00+00:00,182.5915241,144.5493,41.09423
2015-11-07 18:00:00+00:00,193.9931988,149.6212,42.61331
2015-11-07 19:00:00+00:00,199.400928,154.6931,42.7816
2015-11-07 20:00:00+00:00,204.5122546,161.033,42.54465
2015-11-07 21:00:00+00:00,208.1218002,166.1049,42.00433
2015-11-07 22:00:00+00:00,212.9301349,171.1768,42.03754
2015-11-07 23:00:00+00:00,4.795156359,0,1.080635
2015-11-08 00:00:00+00:00,2.397578179,0,0.540318
2015-11-08 01:00:00+00:00,1.19878909,0,0.270159
2015-11-08 02:00:00+00:00,0.599394545,0,0.135079
2015-11-08 03:00:00+00:00,0.479515636,0,0.108064
2015-11-08 04:00:00+00:00,231.0911526,194.0004,38.21816
2015-11-08 05:00:00+00:00,235.1736247,196.5363,38.15793
2015-11-08 06:00:00+00:00,242.3663592,196.5363,39.47552
2015-11-08 07:00:00+00:00,224.9246149,173.7127,39.51321
2015-11-08 08:00:00+00:00,184.9825131,142.0133,35.33248
2015-11-08 09:00:00+00:00,137.8344984,105.242,31.18496
2015-11-08 10:00:00+00:00,102.0947476,76.07857,28.48786
2015-11-08 11:00:00+00:00,73.8639015,53.255,25.79075
2015-11-08 12:00:00+00:00,56.14552202,39.30726,24.61049
2015-11-08 13:00:00+00:00,47.4378282,32.96738,24.03696
2015-11-08 14:00:00+00:00,50.74438195,36.77131,25.58701
2015-11-08 15:00:00+00:00,70.02777642,53.255,27.35319
2015-11-08 16:00:00+00:00,100.0001613,77.34655,29.49759
2015-11-08 17:00:00+00:00,107.5024768,81.15048,30.17298
2015-11-08 18:00:00+00:00,117.4023706,84.95441,31.69207
2015-11-08 19:00:00+00:00,121.3083189,88.75834,32.77046
2015-11-08 20:00:00+00:00,123.4160835,92.56226,31.6234
2015-11-08 21:00:00+00:00,125.5238482,96.36619,30.77972
2015-11-08 22:00:00+00:00,128.8304019,100.1701,30.81293
2015-11-08 23:00:00+00:00,4.795156359,0,1.080635
2015-11-09 00:00:00+00:00,2.397578179,0,0.540318
2015-11-09 01:00:00+00:00,1.19878909,0,0.270159
2015-11-09 02:00:00+00:00,0.599394545,0,0.135079
2015-11-09 03:00:00+00:00,0.479515636,0,0.108064
2015-11-09 04:00:00+00:00,131.9736102,110.3139,31.54406
2015-11-09 05:00:00+00:00,133.0525204,110.3139,32.09057
2015-11-09 06:00:00+00:00,140.2452549,110.3139,33.71153
2015-11-09 07:00:00+00:00,143.8284439,105.242,34.05259
2015-11-09 08:00:00+00:00,135.4237419,100.1701,31.3887
2015-11-09 09:00:00+00:00,122.816689,92.56226,29.36475
2015-11-09 10:00:00+00:00,112.6072142,84.95441,27.27438
2015-11-09 11:00:00+00:00,103.8995204,78.61453,24.88065
2015-11-09 12:00:00+00:00,98.19538848,74.8106,23.39702
2015-11-09 13:00:00+00:00,95.49481845,73.54262,22.52013
2015-11-09 14:00:00+00:00,97.29959125,76.07857,22.24997
2015-11-09 15:00:00+00:00,100.0633953,78.61453,23.40941
2015-11-09 16:00:00+00:00,106.0072851,82.41846,25.25044
2015-11-09 17:00:00+00:00,110.5060387,83.68643,26.53257
2015-11-09 18:00:00+00:00,118.9041515,86.22238,28.65839
2015-11-09 19:00:00+00:00,130.3190045,96.36619,29.13004
2015-11-09 20:00:00+00:00,118.9107407,88.75834,29.49983
2015-11-09 21:00:00+00:00,118.0149435,90.02631,29.86962
2015-11-09 22:00:00+00:00,121.3214972,93.83024,31.1163
2015-11-09 23:00:00+00:00,4.795156359,0,1.080635
2015-11-10 00:00:00+00:00,2.397578179,0,0.540318
2015-11-10 01:00:00+00:00,1.19878909,0,0.270159
2015-11-10 02:00:00+00:00,0.599394545,0,0.135079
2015-11-10 03:00:00+00:00,0.479515636,0,0.108064
2015-11-10 04:00:00+00:00,118.4575817,98.90215,31.2407
2015-11-10 05:00:00+00:00,119.5364919,98.90215,31.48384
2015-11-10 06:00:00+00:00,126.7292264,98.90215,33.10479
2015-11-10 07:00:00+00:00,128.8106344,92.56226,34.35596
2015-11-10 08:00:00+00:00,115.9005896,83.68643,28.96176
2015-11-10 09:00:00+00:00,100.2899748,73.54262,24.51086
2015-11-10 10:00:00+00:00,88.5787191,64.66679,15.74641
2015-11-10 11:00:00+00:00,76.86746339,55.79095,15.17288
2015-11-10 12:00:00+00:00,71.16333147,51.98703,13.08251
2015-11-10 13:00:00+00:00,69.96454238,51.98703,11.90225
2015-11-10 14:00:00+00:00,71.76931518,54.52298,10.72199
2015-11-10 15:00:00+00:00,77.53668114,59.59488,11.57806
2015-11-10 16:00:00+00:00,86.48413278,65.93476,14.93593
2015-11-10 17:00:00+00:00,90.98288644,67.20274,17.43153
2015-11-10 18:00:00+00:00,102.3845611,72.27465,20.46746
2015-11-10 19:00:00+00:00,97.27982375,68.47072,21.84922
2015-11-10 20:00:00+00:00,96.38402651,69.73869,23.1291
2015-11-10 21:00:00+00:00,95.48822928,71.00667,24.40899
2015-11-10 22:00:00+00:00,97.29300208,73.54262,25.65567
2015-11-10 23:00:00+00:00,4.795156359,0,1.080635
2015-11-11 00:00:00+00:00,2.397578179,0,0.540318
2015-11-11 01:00:00+00:00,1.19878909,0,0.270159
2015-11-11 02:00:00+00:00,0.599394545,0,0.135079
2015-11-11 03:00:00+00:00,0.479515636,0,0.108064
2015-11-11 04:00:00+00:00,91.42552471,76.07857,32.45417
2015-11-11 05:00:00+00:00,92.50443489,76.07857,33.00068
2015-11-11 06:00:00+00:00,99.69716943,76.07857,34.31826
2015-11-11 07:00:00+00:00,106.2839203,73.54262,32.83912
2015-11-11 08:00:00+00:00,99.38099924,69.73869,24.41124
2015-11-11 09:00:00+00:00,89.77750819,64.66679,17.23004
2015-11-11 10:00:00+00:00,85.57515721,62.13084,11.80262
2015-11-11 11:00:00+00:00,82.87458717,60.86286,6.67858
2015-11-11 12:00:00+00:00,78.67223619,58.32691,2.768007
2015-11-11 13:00:00+00:00,77.4734471,58.32691,3.407951
2015-11-11 14:00:00+00:00,77.77643896,59.59488,1.620953
2015-11-11 15:00:00+00:00,77.53668114,59.59488,3.083761
2015-11-11 16:00:00+00:00,110.5126279,86.22238,7.958469
2015-11-11 17:00:00+00:00,89.4811055,65.93476,11.66754
2015-11-11 18:00:00+00:00,99.38099924,69.73869,16.22031
2015-11-11 19:00:00+00:00,110.7958523,79.8825,19.1189
2015-11-11 20:00:00+00:00,105.3947122,77.34655,21.91563
2015-11-11 21:00:00+00:00,98.49179117,73.54262,24.71236
2015-11-11 22:00:00+00:00,104.8019068,79.8825,27.47588
2015-11-11 23:00:00+00:00,4.795156359,0,1.080635
2015-11-12 00:00:00+00:00,2.397578179,0,0.540318
2015-11-12 01:00:00+00:00,1.19878909,0,0.270159
2015-11-12 02:00:00+00:00,0.599394545,0,0.135079
2015-11-12 03:00:00+00:00,0.479515636,0,0.108064
2015-11-12 04:00:00+00:00,134.9771721,112.8499,47.31919
2015-11-12 05:00:00+00:00,139.0596442,115.3858,49.07917
2015-11-12 06:00:00+00:00,146.2523787,115.3858,51.00349
2015-11-12 07:00:00+00:00,154.3409105,114.1179,47.40078
2015-11-12 08:00:00+00:00,147.4379895,110.3139,38.97289
2015-11-12 09:00:00+00:00,140.8380603,107.778,30.27485
2015-11-12 10:00:00+00:00,135.1339284,103.9741,23.3306
2015-11-12 11:00:00+00:00,130.9315774,101.4381,17.90319
2015-11-12 12:00:00+00:00,126.7292264,98.90215,14.29598
2015-11-12 13:00:00+00:00,106.0072851,82.41846,13.11572
2015-11-12 14:00:00+00:00,97.29959125,76.07857,14.66577
2015-11-12 15:00:00+00:00,97.05983343,76.07857,19.16226
2015-11-12 16:00:00+00:00,107.509066,83.68643,24.94707
2015-11-12 17:00:00+00:00,116.5131625,88.75834,28.65614
2015-11-12 18:00:00+00:00,129.4166181,95.09822,32.90554
2015-11-12 19:00:00+00:00,134.8243474,100.1701,35.50077
2015-11-12 20:00:00+00:00,139.9356739,106.51,37.99413
2015-11-12 21:00:00+00:00,143.5452195,111.5819,40.48749
2015-11-12 22:00:00+00:00,149.8553352,117.9218,42.94764
2015-11-12 23:00:00+00:00,4.795156359,0,1.080635
2015-11-13 00:00:00+00:00,2.397578179,0,0.540318
2015-11-13 01:00:00+00:00,1.19878909,0,0.270159
2015-11-13 02:00:00+00:00,0.599394545,0,0.135079
2015-11-13 03:00:00+00:00,0.479515636,0,0.108064
2015-11-13 04:00:00+00:00,168.0163529,140.7454,52.17308
2015-11-13 05:00:00+00:00,170.597044,142.0133,53.32632
2015-11-13 06:00:00+00:00,177.7897786,142.0133,54.94728
2015-11-13 07:00:00+00:00,185.8783103,140.7454,51.64793
2015-11-13 08:00:00+00:00,175.9718274,134.4055,42.91668
2015-11-13 09:00:00+00:00,167.8701173,130.6016,34.21864
2015-11-13 10:00:00+00:00,163.6677664,128.0656,26.97102
2015-11-13 11:00:00+00:00,159.4654154,125.5296,21.24024
2015-11-13 12:00:00+00:00,156.7648453,124.2617,17.9364
2015-11-13 13:00:00+00:00,130.0357802,102.7061,16.75614
2015-11-13 14:00:00+00:00,116.8227435,92.56226,18.30618
2015-11-13 15:00:00+00:00,115.0812048,91.29429,22.4993
2015-11-13 16:00:00+00:00,125.5304373,98.90215,28.28411
2015-11-13 17:00:00+00:00,133.0327529,102.7061,30.77972
2015-11-13 18:00:00+00:00,142.9326466,106.51,33.51227
2015-11-13 19:00:00+00:00,146.8385949,110.3139,35.1974
2015-11-13 20:00:00+00:00,148.9463596,114.1179,36.47729
2015-11-13 21:00:00+00:00,151.0541243,117.9218,37.75718
2015-11-13 22:00:00+00:00,154.360678,121.7257,39.00386
2015-11-13 23:00:00+00:00,4.795156359,0,1.080635
2015-11-14 00:00:00+00:00,2.397578179,0,0.540318
2015-11-14 01:00:00+00:00,1.19878909,0,0.270159
2015-11-14 02:00:00+00:00,0.599394545,0,0.135079
2015-11-14 03:00:00+00:00,0.479515636,0,0.108064
2015-11-14 04:00:00+00:00,172.5216957,144.5493,44.58888
2015-11-14 05:00:00+00:00,175.1023869,145.8173,45.13539
2015-11-14 06:00:00+00:00,182.2951214,145.8173,46.75634
2015-11-14 07:00:00+00:00,184.3765294,139.4774,47.40078
2015-11-14 08:00:00+00:00,166.9611418,126.7976,45.04025
2015-11-14 09:00:00+00:00,152.8523079,117.9218,41.80283
2015-11-14 10:00:00+00:00,141.1410522,109.046,39.4091
2015-11-14 11:00:00+00:00,132.4333584,102.7061,37.6221
2015-11-14 12:00:00+00:00,129.7327883,101.4381,36.44184
2015-11-14 13:00:00+00:00,133.0393421,105.242,31.31779
2015-11-14 14:00:00+00:00,133.3423339,106.51,29.22743
2015-11-14 15:00:00+00:00,139.1096999,111.5819,30.0835
2015-11-14 16:00:00+00:00,148.0571515,117.9218,32.53126
2015-11-14 17:00:00+00:00,155.5594671,121.7257,35.33024
2015-11-14 18:00:00+00:00,166.9611418,126.7976,38.36616
2015-11-14 19:00:00+00:00,172.368871,131.8695,40.35465
2015-11-14 20:00:00+00:00,175.9784166,136.9414,41.63454
2015-11-14 21:00:00+00:00,179.5879622,142.0133,42.91443
2015-11-14 22:00:00+00:00,184.3962969,147.0852,44.76785
2015-11-14 23:00:00+00:00,4.795156359,0,1.080635
2015-11-15 00:00:00+00:00,2.397578179,0,0.540318
2015-11-15 01:00:00+00:00,1.19878909,0,0.270159
2015-11-15 02:00:00+00:00,0.599394545,0,0.135079
2015-11-15 03:00:00+00:00,0.479515636,0,0.108064
2015-11-15 04:00:00+00:00,216.0733432,181.3206,54.29665
2015-11-15 05:00:00+00:00,220.1558152,183.8566,55.4499
2015-11-15 06:00:00+00:00,231.8538926,187.6605,57.07085
2015-11-15 07:00:00+00:00,238.4406434,185.1245,58.92875
2015-11-15 08:00:00+00:00,234.5412843,183.8566,57.7817
2015-11-15 09:00:00+00:00,224.9377933,178.7846,56.06112
2015-11-15 10:00:00+00:00,219.2336613,174.9807,53.36402
2015-11-15 11:00:00+00:00,216.5330913,173.7127,51.88039
2015-11-15 12:00:00+00:00,212.3307403,171.1768,51.00349
2015-11-15 13:00:00+00:00,190.107018,153.4251,45.87945
2015-11-15 14:00:00+00:00,179.8975432,145.8173,44.09245
2015-11-15 15:00:00+00:00,181.1595664,147.0852,44.34179
2015-11-15 16:00:00+00:00,193.1105799,155.9611,46.78955
2015-11-15 17:00:00+00:00,199.1111145,158.497,48.37505
2015-11-15 18:00:00+00:00,207.5092273,161.033,50.80424
2015-11-15 19:00:00+00:00,209.9133946,163.5689,51.57926
2015-11-15 20:00:00+00:00,210.5193783,166.1049,52.25242
2015-11-15 21:00:00+00:00,212.627143,169.9088,52.6222
2015-11-15 22:00:00+00:00,214.4319158,172.4448,53.56552
2015-11-15 23:00:00+00:00,4.795156359,0,1.080635
2015-11-16 00:00:00+00:00,2.397578179,0,0.540318
2015-11-16 01:00:00+00:00,1.19878909,0,0.270159
2015-11-16 02:00:00+00:00,0.599394545,0,0.135079
2015-11-16 03:00:00+00:00,0.479515636,0,0.108064
2015-11-16 04:00:00+00:00,210.0662194,176.2487,53.99328
2015-11-16 05:00:00+00:00,211.1451296,176.2487,54.23643
2015-11-16 06:00:00+00:00,218.3378641,176.2487,55.55401
2015-11-16 07:00:00+00:00,223.422834,172.4448,54.37824
2015-11-16 08:00:00+00:00,204.5056654,158.497,48.07393
2015-11-16 09:00:00+00:00,181.3861458,142.0133,40.28599
2015-11-16 10:00:00+00:00,175.6820139,138.2094,35.46532
2015-11-16 11:00:00+00:00,175.9850058,139.4774,32.46485
2015-11-16 12:00:00+00:00,176.2879976,140.7454,29.46438
2015-11-16 13:00:00+00:00,151.0607134,120.4577,32.2279
2015-11-16 14:00:00+00:00,137.8476768,110.3139,35.59815
2015-11-16 15:00:00+00:00,137.6079189,110.3139,38.5778
2015-11-16 16:00:00+00:00,151.0607134,120.4577,41.6323
2015-11-16 17:00:00+00:00,158.563029,124.2617,42.91443
2015-11-16 18:00:00+00:00,168.4629227,128.0656,44.43352
2015-11-16 19:00:00+00:00,170.8670901,130.6016,44.90517
2015-11-16 20:00:00+00:00,172.9748547,134.4055,44.66822
2015-11-16 21:00:00+00:00,175.0826194,138.2094,44.73464
2015-11-16 22:00:00+00:00,176.8873922,140.7454,45.07122
2015-11-16 23:00:00+00:00,4.795156359,0,1.080635
2015-11-17 00:00:00+00:00,2.397578179,0,0.540318
2015-11-17 01:00:00+00:00,1.19878909,0,0.270159
2015-11-17 02:00:00+00:00,0.599394545,0,0.135079
2015-11-17 03:00:00+00:00,0.479515636,0,0.108064
2015-11-17 04:00:00+00:00,193.546629,162.301,49.74613
2015-11-17 05:00:00+00:00,196.1273201,163.5689,50.59601
2015-11-17 06:00:00+00:00,204.8218356,164.8369,52.21697
2015-11-17 07:00:00+00:00,212.9103674,163.5689,48.61425
2015-11-17 08:00:00+00:00,206.0074463,159.765,42.91668
2015-11-17 09:00:00+00:00,199.4075172,157.2291,33.91527
2015-11-17 10:00:00+00:00,163.6677664,128.0656,28.48786
2015-11-17 11:00:00+00:00,144.4476059,112.8499,25.79075
2015-11-17 12:00:00+00:00,119.2203217,92.56226,25.5206
2015-11-17 13:00:00+00:00,119.5233136,93.83024,24.03696
2015-11-17 14:00:00+00:00,115.3209626,91.29429,23.76681
2015-11-17 15:00:00+00:00,127.0954523,101.4381,27.04982
2015-11-17 16:00:00+00:00,142.0500277,112.8499,31.62116
2015-11-17 17:00:00+00:00,149.5523433,116.6538,33.8134
2015-11-17 18:00:00+00:00,159.452237,120.4577,36.84932
2015-11-17 19:00:00+00:00,163.3581853,124.2617,38.23108
2015-11-17 20:00:00+00:00,166.9677309,129.3336,39.51097
2015-11-17 21:00:00+00:00,169.0754956,133.1375,40.48749
2015-11-17 22:00:00+00:00,172.3820493,136.9414,42.03754
2015-11-17 23:00:00+00:00,4.795156359,0,1.080635
2015-11-18 00:00:00+00:00,2.397578179,0,0.540318
2015-11-18 01:00:00+00:00,1.19878909,0,0.270159
2015-11-18 02:00:00+00:00,0.599394545,0,0.135079
2015-11-18 03:00:00+00:00,0.479515636,0,0.108064
2015-11-18 04:00:00+00:00,201.0555337,168.6408,48.22929
2015-11-18 05:00:00+00:00,197.629101,164.8369,49.07917
2015-11-18 06:00:00+00:00,225.8467688,182.5886,51.00349
2015-11-18 07:00:00+00:00,218.9174911,168.6408,52.8614
2015-11-18 08:00:00+00:00,213.5163511,166.1049,51.10761
2015-11-18 09:00:00+00:00,208.4182029,164.8369,49.08366
2015-11-18 10:00:00+00:00,207.2194138,164.8369,47.9034
2015-11-18 11:00:00+00:00,204.5188437,163.5689,46.72314
2015-11-18 12:00:00+00:00,204.8218356,164.8369,46.14961
2015-11-18 13:00:00+00:00,203.6230465,164.8369,45.87945
2015-11-18 14:00:00+00:00,205.4278193,167.3729,46.51939
2015-11-18 15:00:00+00:00,206.6898424,168.6408,47.67883
2015-11-18 16:00:00+00:00,212.6337322,172.4448,49.2165
2015-11-18 17:00:00+00:00,209.6235811,167.3729,48.07169
2015-11-18 18:00:00+00:00,207.5092273,161.033,47.77056
2015-11-18 19:00:00+00:00,203.9062709,158.497,46.11864
2015-11-18 20:00:00+00:00,190.9962261,149.6212,43.75812
2015-11-18 21:00:00+00:00,182.5915241,144.5493,42.3077
2015-11-18 22:00:00+00:00,176.8873922,140.7454,41.4308
2015-11-18 23:00:00+00:00,4.795156359,0,1.080635
2015-11-19 00:00:00+00:00,2.397578179,0,0.540318
2015-11-19 01:00:00+00:00,1.19878909,0,0.270159
2015-11-19 02:00:00+00:00,0.599394545,0,0.135079
2015-11-19 03:00:00+00:00,0.479515636,0,0.108064
2015-11-19 04:00:00+00:00,133.4753912,111.5819,31.2407
2015-11-19 05:00:00+00:00,133.0525204,110.3139,30.57373
2015-11-19 06:00:00+00:00,137.2416931,107.778,32.19469
2015-11-19 07:00:00+00:00,142.3266629,103.9741,32.83912
2015-11-19 08:00:00+00:00,121.9077134,88.75834,29.87186
2015-11-19 09:00:00+00:00,104.7953176,77.34655,26.33107
2015-11-19 10:00:00+00:00,91.58228099,67.20274,23.3306
2015-11-19 11:00:00+00:00,81.37280623,59.59488,21.5436
2015-11-19 12:00:00+00:00,74.16689336,54.52298,20.36334
2015-11-19 13:00:00+00:00,71.46632332,53.255,19.78982
2015-11-19 14:00:00+00:00,73.27109612,55.79095,20.12639
2015-11-19 15:00:00+00:00,79.03846209,60.86286,21.28583
2015-11-19 16:00:00+00:00,87.98591372,67.20274,23.12686
2015-11-19 17:00:00+00:00,93.98644834,69.73869,23.80226
2015-11-19 18:00:00+00:00,102.3845611,72.27465,25.32134
2015-11-19 19:00:00+00:00,104.7887285,74.8106,25.48963
2015-11-19 20:00:00+00:00,103.8929312,76.07857,25.25268
2015-11-19 21:00:00+00:00,104.498915,78.61453,25.62247
2015-11-19 22:00:00+00:00,106.3036878,81.15048,25.35231
2015-11-19 23:00:00+00:00,4.795156359,0,1.080635
2015-11-20 00:00:00+00:00,2.397578179,0,0.540318
2015-11-20 01:00:00+00:00,1.19878909,0,0.270159
2015-11-20 02:00:00+00:00,0.599394545,0,0.135079
2015-11-20 03:00:00+00:00,0.479515636,0,0.108064
2015-11-20 04:00:00+00:00,142.4860768,119.1898,28.81375
2015-11-20 05:00:00+00:00,148.0703299,122.9937,30.27037
2015-11-20 06:00:00+00:00,158.2666263,125.5296,30.98122
2015-11-20 07:00:00+00:00,166.3551581,124.2617,33.14249
2015-11-20 08:00:00+00:00,160.954018,121.7257,32.90554
2015-11-20 09:00:00+00:00,142.3398413,109.046,33.00516
2015-11-20 10:00:00+00:00,114.1089952,86.22238,31.8249
2015-11-20 11:00:00+00:00,93.38705379,69.73869,30.0379
2015-11-20 12:00:00+00:00,96.69360754,73.54262,30.07111
2015-11-20 13:00:00+00:00,103.0037232,79.8825,29.80095
2015-11-20 14:00:00+00:00,112.3174007,88.75834,29.5308
2015-11-20 15:00:00+00:00,121.0883286,96.36619,29.47676
2015-11-20 16:00:00+00:00,130.0357802,102.7061,30.10432
2015-11-20 17:00:00+00:00,140.5416576,109.046,31.38645
2015-11-20 18:00:00+00:00,153.4451133,115.3858,32.90554
2015-11-20 19:00:00+00:00,160.3546234,121.7257,33.37719
2015-11-20 20:00:00+00:00,165.46595,128.0656,33.74698
2015-11-20 21:00:00+00:00,170.5772765,134.4055,33.8134
2015-11-20 22:00:00+00:00,175.3856112,139.4774,38.09376
2015-11-20 23:00:00+00:00,4.795156359,0,1.080635
2015-11-21 00:00:00+00:00,2.397578179,0,0.540318
2015-11-21 01:00:00+00:00,1.19878909,0,0.270159
2015-11-21 02:00:00+00:00,0.599394545,0,0.135079
2015-11-21 03:00:00+00:00,0.479515636,0,0.108064
2015-11-21 04:00:00+00:00,216.0733432,181.3206,45.49898
2015-11-21 05:00:00+00:00,221.6575962,185.1245,46.65223
2015-11-21 06:00:00+00:00,231.8538926,187.6605,48.27318
2015-11-21 07:00:00+00:00,232.4335196,180.0526,48.91762
2015-11-21 08:00:00+00:00,206.0074463,159.765,47.16383
2015-11-21 09:00:00+00:00,175.3790221,136.9414,44.22977
2015-11-21 10:00:00+00:00,150.1517379,116.6538,41.53267
2015-11-21 11:00:00+00:00,142.945825,111.5819,39.74567
2015-11-21 12:00:00+00:00,143.2488168,112.8499,37.65531
