,ES_IND,ES_DHN,ES_DEC
2050-07-23 01:00:00,8949.996000000001,716.8810000000003,3236.2999999999997
2050-07-23 02:00:00,8846.568000000001,244.53200000000106,3089.752
2050-07-23 03:00:00,9057.707,192.6299999999992,3389.1419999999994
2050-07-23 04:00:00,8187.990999999999,1029.4530000000004,2940.5059999999994
2050-07-23 05:00:00,8156.383000000001,867.5330000000004,2641.1159999999995
2050-07-23 06:00:00,7405.138000000001,935.2430000000022,2193.38
2050-07-23 07:00:00,7539.424000000001,876.1370000000006,2193.3810000000003
2050-07-23 08:00:00,8021.302000000001,664.0340000000006,2193.381
2050-07-23 09:00:00,8162.693,601.7989999999991,2193.3799999999997
2050-07-23 10:00:00,8091.215,633.2619999999988,2193.381
2050-07-23 11:00:00,8283.322,464.35200000000077,2193.3799999999997
2050-07-23 12:00:00,8225.45,541.030999999999,2193.379999999999
2050-07-23 13:00:00,8360.058,362.6770000000015,2193.381000000001
2050-07-23 14:00:00,8187.990000000001,590.6650000000009,2193.380000000001
2050-07-23 15:00:00,8187.99,590.6660000000002,2193.3799999999983
2050-07-23 16:00:00,8782.383000000002,-196.89799999999923,2193.380000000003
2050-07-23 17:00:00,8187.990000000002,590.6650000000009,2193.3800000000006
2050-07-23 18:00:00,6303.120000000001,1284.4129999999996,2193.3809999999994
2050-07-23 19:00:00,6263.504,1288.1760000000022,2193.3809999999994
2050-07-23 20:00:00,6263.503,1288.1760000000022,2193.379999999999
2050-07-23 21:00:00,6263.504,1288.1760000000004,2193.3799999999997
2050-07-23 22:00:00,6263.504,1288.1759999999995,2193.3809999999994
2050-07-23 23:00:00,6739.397000000001,1228.2729999999992,2193.3810000000003
2050-07-24 00:00:00,9770.271999999999,161.82899999999972,3389.142
2050-07-24 01:00:00,8949.996000000001,716.8810000000003,3236.2999999999997
2050-07-24 02:00:00,8846.568000000001,244.53200000000106,3089.752
2050-07-24 03:00:00,9057.707,192.6299999999992,3389.1419999999994
2050-07-24 04:00:00,8187.990999999999,1029.4530000000004,2940.5059999999994
2050-07-24 05:00:00,8156.383000000001,867.5330000000004,2641.1159999999995
2050-07-24 06:00:00,7405.138000000001,935.2430000000022,2193.38
2050-07-24 07:00:00,7539.424000000001,876.1370000000006,2193.3810000000003
2050-07-24 08:00:00,8021.302000000001,664.0340000000006,2193.381
2050-07-24 09:00:00,8162.693,601.7989999999991,2193.3799999999997
2050-07-24 10:00:00,8091.215,633.2619999999988,2193.381
2050-07-24 11:00:00,8283.322,464.35200000000077,2193.3799999999997
2050-07-24 12:00:00,8225.45,541.030999999999,2193.379999999999
2050-07-24 13:00:00,8360.058,362.6770000000015,2193.381000000001
2050-07-24 14:00:00,8187.990000000001,590.6650000000009,2193.380000000001
2050-07-24 15:00:00,8187.99,590.6660000000002,2193.3799999999983
2050-07-24 16:00:00,8782.383000000002,-196.89799999999923,2193.380000000003
2050-07-24 17:00:00,8187.990000000002,590.6650000000009,2193.3800000000006
2050-07-24 18:00:00,6303.120000000001,1284.4129999999996,2193.3809999999994
2050-07-24 19:00:00,6263.504,1288.1760000000022,2193.3809999999994
2050-07-24 20:00:00,6263.503,1288.1760000000022,2193.379999999999
2050-07-24 21:00:00,6263.504,1288.1760000000004,2193.3799999999997
2050-07-24 22:00:00,6263.504,1288.1759999999995,2193.3809999999994
2050-07-24 23:00:00,6739.397000000001,1228.2729999999992,2193.3810000000003
2050-07-25 00:00:00,9353.007000000001,1810.7780000000002,6526.891
2050-07-25 01:00:00,9554.694,2718.084999999999,8316.037
2050-07-25 02:00:00,9554.693000000001,3335.8730000000014,9367.946000000002
2050-07-25 03:00:00,9554.694000000001,3774.134,10114.174
2050-07-25 04:00:00,9451.535,3845.916,10114.172999999999
2050-07-25 05:00:00,9554.693000000001,2718.084999999998,8316.037
2050-07-25 06:00:00,9177.970000000001,1663.0200000000004,6077.356
2050-07-25 07:00:00,9015.102,286.78500000000076,3541.9829999999997
2050-07-25 08:00:00,8849.752,-460.35899999999947,2193.381
2050-07-25 09:00:00,9076.155,-548.2859999999991,2193.381
2050-07-25 10:00:00,9554.836,-877.7740000000013,2193.381
2050-07-25 11:00:00,9556.57,-877.9400000000005,2193.3810000000003
2050-07-25 12:00:00,9770.273,-898.2420000000011,2193.381
2050-07-25 13:00:00,9770.273000000001,-390.35399999999663,2193.381000000001
2050-07-25 14:00:00,9770.273000000001,-128.5359999999996,2193.380000000003
2050-07-25 15:00:00,9770.272000000003,-128.5359999999987,2193.381000000001
2050-07-25 16:00:00,9770.273000000001,-898.2419999999993,2193.3809999999994
2050-07-25 17:00:00,9770.273000000001,-898.2419999999993,2193.3809999999994
2050-07-25 18:00:00,9738.671,-895.2399999999989,2193.3809999999994
2050-07-25 19:00:00,9538.704,-866.7520000000004,2193.3809999999994
2050-07-25 20:00:00,9489.498000000001,-832.8740000000007,2193.3800000000006
2050-07-25 21:00:00,9265.167000000001,-678.4220000000005,2193.380000000001
2050-07-25 22:00:00,9554.692000000001,-526.625,2791.261
2050-07-25 23:00:00,9307.008,1309.8240000000005,5627.822
2050-07-26 00:00:00,9353.007000000001,1810.7780000000002,6526.891
2050-07-26 01:00:00,9554.694,2718.084999999999,8316.037
2050-07-26 02:00:00,9554.693000000001,3335.8730000000014,9367.946000000002
2050-07-26 03:00:00,9554.694000000001,3774.134,10114.174
2050-07-26 04:00:00,9451.535,3845.916,10114.172999999999
2050-07-26 05:00:00,9554.693000000001,2718.084999999998,8316.037
2050-07-26 06:00:00,9177.970000000001,1663.0200000000004,6077.356
2050-07-26 07:00:00,9015.102,286.78500000000076,3541.9829999999997
2050-07-26 08:00:00,8849.752,-460.35899999999947,2193.381
2050-07-26 09:00:00,9076.155,-548.2859999999991,2193.381
2050-07-26 10:00:00,9554.836,-877.7740000000013,2193.381
2050-07-26 11:00:00,9556.57,-877.9400000000005,2193.3810000000003
2050-07-26 12:00:00,9770.273,-898.2420000000011,2193.381
2050-07-26 13:00:00,9770.273000000001,-390.35399999999663,2193.381000000001
2050-07-26 14:00:00,9770.273000000001,-128.5359999999996,2193.380000000003
2050-07-26 15:00:00,9770.272000000003,-128.5359999999987,2193.381000000001
2050-07-26 16:00:00,9770.273000000001,-898.2419999999993,2193.3809999999994
2050-07-26 17:00:00,9770.273000000001,-898.2419999999993,2193.3809999999994
2050-07-26 18:00:00,9738.671,-895.2399999999989,2193.3809999999994
2050-07-26 19:00:00,9538.704,-866.7520000000004,2193.3809999999994
2050-07-26 20:00:00,9489.498000000001,-832.8740000000007,2193.3800000000006
2050-07-26 21:00:00,9265.167000000001,-678.4220000000005,2193.380000000001
2050-07-26 22:00:00,9554.692000000001,-526.625,2791.261
2050-07-26 23:00:00,9307.008,1309.8240000000005,5627.822
2050-07-27 00:00:00,9353.007000000001,1810.7780000000002,6526.891
2050-07-27 01:00:00,9554.694,2718.084999999999,8316.037
2050-07-27 02:00:00,9554.693000000001,3335.8730000000014,9367.946000000002
2050-07-27 03:00:00,9554.694000000001,3774.134,10114.174
2050-07-27 04:00:00,9451.535,3845.916,10114.172999999999
2050-07-27 05:00:00,9554.693000000001,2718.084999999998,8316.037
2050-07-27 06:00:00,9177.970000000001,1663.0200000000004,6077.356
2050-07-27 07:00:00,9015.102,286.78500000000076,3541.9829999999997
2050-07-27 08:00:00,8849.752,-460.35899999999947,2193.381
2050-07-27 09:00:00,9076.155,-548.2859999999991,2193.381
2050-07-27 10:00:00,9554.836,-877.7740000000013,2193.381
2050-07-27 11:00:00,9556.57,-877.9400000000005,2193.3810000000003
2050-07-27 12:00:00,9770.273,-898.2420000000011,2193.381
2050-07-27 13:00:00,9770.273000000001,-390.35399999999663,2193.381000000001
2050-07-27 14:00:00,9770.273000000001,-128.5359999999996,2193.380000000003
2050-07-27 15:00:00,9770.272000000003,-128.5359999999987,2193.381000000001
2050-07-27 16:00:00,9770.273000000001,-898.2419999999993,2193.3809999999994
2050-07-27 17:00:00,9770.273000000001,-898.2419999999993,2193.3809999999994
2050-07-27 18:00:00,9738.671,-895.2399999999989,2193.3809999999994
2050-07-27 19:00:00,9538.704,-866.7520000000004,2193.3809999999994
2050-07-27 20:00:00,9489.498000000001,-832.8740000000007,2193.3800000000006
2050-07-27 21:00:00,9265.167000000001,-678.4220000000005,2193.380000000001
2050-07-27 22:00:00,9554.692000000001,-526.625,2791.261
2050-07-27 23:00:00,9307.008,1309.8240000000005,5627.822
2050-07-28 00:00:00,9353.007000000001,1810.7780000000002,6526.891
2050-07-28 01:00:00,9554.694,2718.084999999999,8316.037
2050-07-28 02:00:00,9554.693000000001,3335.8730000000014,9367.946000000002
2050-07-28 03:00:00,9554.694000000001,3774.134,10114.174
2050-07-28 04:00:00,9451.535,3845.916,10114.172999999999
2050-07-28 05:00:00,9554.693000000001,2718.084999999998,8316.037
2050-07-28 06:00:00,9177.970000000001,1663.0200000000004,6077.356
2050-07-28 07:00:00,9015.102,286.78500000000076,3541.9829999999997
2050-07-28 08:00:00,8849.752,-460.35899999999947,2193.381
2050-07-28 09:00:00,9076.155,-548.2859999999991,2193.381
2050-07-28 10:00:00,9554.836,-877.7740000000013,2193.381
2050-07-28 11:00:00,9556.57,-877.9400000000005,2193.3810000000003
2050-07-28 12:00:00,9770.273,-898.2420000000011,2193.381
2050-07-28 13:00:00,9770.273000000001,-390.35399999999663,2193.381000000001
2050-07-28 14:00:00,9770.273000000001,-128.5359999999996,2193.380000000003
2050-07-28 15:00:00,9770.272000000003,-128.5359999999987,2193.381000000001
2050-07-28 16:00:00,9770.273000000001,-898.2419999999993,2193.3809999999994
2050-07-28 17:00:00,9770.273000000001,-898.2419999999993,2193.3809999999994
2050-07-28 18:00:00,9738.671,-895.2399999999989,2193.3809999999994
2050-07-28 19:00:00,9538.704,-866.7520000000004,2193.3809999999994
2050-07-28 20:00:00,9489.498000000001,-832.8740000000007,2193.3800000000006
2050-07-28 21:00:00,9265.167000000001,-678.4220000000005,2193.380000000001
2050-07-28 22:00:00,9554.692000000001,-526.625,2791.261
2050-07-28 23:00:00,9307.008,1309.8240000000005,5627.822
2050-07-29 00:00:00,9770.271999999999,161.82899999999972,3389.142
2050-07-29 01:00:00,8949.996000000001,716.8810000000003,3236.2999999999997
2050-07-29 02:00:00,8846.568000000001,244.53200000000106,3089.752
2050-07-29 03:00:00,9057.707,192.6299999999992,3389.1419999999994
2050-07-29 04:00:00,8187.990999999999,1029.4530000000004,2940.5059999999994
2050-07-29 05:00:00,8156.383000000001,867.5330000000004,2641.1159999999995
2050-07-29 06:00:00,7405.138000000001,935.2430000000022,2193.38
2050-07-29 07:00:00,7539.424000000001,876.1370000000006,2193.3810000000003
2050-07-29 08:00:00,8021.302000000001,664.0340000000006,2193.381
2050-07-29 09:00:00,8162.693,601.7989999999991,2193.3799999999997
2050-07-29 10:00:00,8091.215,633.2619999999988,2193.381
2050-07-29 11:00:00,8283.322,464.35200000000077,2193.3799999999997
2050-07-29 12:00:00,8225.45,541.030999999999,2193.379999999999
2050-07-29 13:00:00,8360.058,362.6770000000015,2193.381000000001
2050-07-29 14:00:00,8187.990000000001,590.6650000000009,2193.380000000001
2050-07-29 15:00:00,8187.99,590.6660000000002,2193.3799999999983
2050-07-29 16:00:00,8782.383000000002,-196.89799999999923,2193.380000000003
2050-07-29 17:00:00,8187.990000000002,590.6650000000009,2193.3800000000006
2050-07-29 18:00:00,6303.120000000001,1284.4129999999996,2193.3809999999994
2050-07-29 19:00:00,6263.504,1288.1760000000022,2193.3809999999994
2050-07-29 20:00:00,6263.503,1288.1760000000022,2193.379999999999
2050-07-29 21:00:00,6263.504,1288.1760000000004,2193.3799999999997
2050-07-29 22:00:00,6263.504,1288.1759999999995,2193.3809999999994
2050-07-29 23:00:00,6739.397000000001,1228.2729999999992,2193.3810000000003
2050-07-30 00:00:00,9770.271999999999,161.82899999999972,3389.142
2050-07-30 01:00:00,8949.996000000001,716.8810000000003,3236.2999999999997
2050-07-30 02:00:00,8846.568000000001,244.53200000000106,3089.752
2050-07-30 03:00:00,9057.707,192.6299999999992,3389.1419999999994
2050-07-30 04:00:00,8187.990999999999,1029.4530000000004,2940.5059999999994
2050-07-30 05:00:00,8156.383000000001,867.5330000000004,2641.1159999999995
2050-07-30 06:00:00,7405.138000000001,935.2430000000022,2193.38
2050-07-30 07:00:00,7539.424000000001,876.1370000000006,2193.3810000000003
2050-07-30 08:00:00,8021.302000000001,664.0340000000006,2193.381
2050-07-30 09:00:00,8162.693,601.7989999999991,2193.3799999999997
2050-07-30 10:00:00,8091.215,633.2619999999988,2193.381
2050-07-30 11:00:00,8283.322,464.35200000000077,2193.3799999999997
2050-07-30 12:00:00,8225.45,541.030999999999,2193.379999999999
2050-07-30 13:00:00,8360.058,362.6770000000015,2193.381000000001
2050-07-30 14:00:00,8187.990000000001,590.6650000000009,2193.380000000001
2050-07-30 15:00:00,8187.99,590.6660000000002,2193.3799999999983
2050-07-30 16:00:00,8782.383000000002,-196.89799999999923,2193.380000000003
2050-07-30 17:00:00,8187.990000000002,590.6650000000009,2193.3800000000006
2050-07-30 18:00:00,6303.120000000001,1284.4129999999996,2193.3809999999994
2050-07-30 19:00:00,6263.504,1288.1760000000022,2193.3809999999994
2050-07-30 20:00:00,6263.503,1288.1760000000022,2193.379999999999
2050-07-30 21:00:00,6263.504,1288.1760000000004,2193.3799999999997
2050-07-30 22:00:00,6263.504,1288.1759999999995,2193.3809999999994
2050-07-30 23:00:00,6739.397000000001,1228.2729999999992,2193.3810000000003
2050-07-31 00:00:00,9006.232000000002,1085.299,4881.594999999999
2050-07-31 01:00:00,9058.74,1834.5329999999994,6230.198
2050-07-31 02:00:00,9770.271999999999,1821.0840000000007,6823.5830000000005
2050-07-31 03:00:00,9770.271999999999,2259.3439999999973,7569.8099999999995
2050-07-31 04:00:00,9770.271999999999,2523.355999999999,8019.343999999999
2050-07-31 05:00:00,9770.271999999999,2523.3559999999998,8019.344000000001
2050-07-31 06:00:00,9770.273000000001,1995.3319999999994,7120.276
2050-07-31 07:00:00,9648.094000000001,1304.6670000000004,5924.514999999999
2050-07-31 08:00:00,8768.743,1271.1190000000006,5178.2880000000005
2050-07-31 09:00:00,8402.542000000001,-68.51599999999962,2791.262
2050-07-31 10:00:00,9016.681,-507.33800000000247,2193.3799999999997
2050-07-31 11:00:00,9593.979000000001,-881.4940000000015,2193.380000000001
2050-07-31 12:00:00,9770.272,-898.2420000000002,2193.3800000000006
2050-07-31 13:00:00,9770.273,-898.241,2193.381
2050-07-31 14:00:00,9636.967000000002,-885.5770000000011,2193.381
2050-07-31 15:00:00,9554.693,-877.7610000000004,2193.380000000001
2050-07-31 16:00:00,9016.68,-507.33699999999953,2193.3799999999997
2050-07-31 17:00:00,8800.127,-486.7570000000005,2193.381
2050-07-31 18:00:00,7969.247,-407.8269999999984,2193.381
2050-07-31 19:00:00,8987.081,-153.38600000000042,2791.261
2050-07-31 20:00:00,9770.271999999999,152.52699999999913,3982.5269999999996
2050-07-31 21:00:00,9770.272,1624.5039999999995,5178.287999999997
2050-07-31 22:00:00,9770.273,2416.5400000000027,6526.891
2050-07-31 23:00:00,9770.273000000001,3118.812999999999,7722.651999999998
2050-08-01 00:00:00,9006.232000000002,1085.299,4881.594999999999
2050-08-01 01:00:00,9058.74,1834.5329999999994,6230.198
2050-08-01 02:00:00,9770.271999999999,1821.0840000000007,6823.5830000000005
2050-08-01 03:00:00,9770.271999999999,2259.3439999999973,7569.8099999999995
2050-08-01 04:00:00,9770.271999999999,2523.355999999999,8019.343999999999
2050-08-01 05:00:00,9770.271999999999,2523.3559999999998,8019.344000000001
2050-08-01 06:00:00,9770.273000000001,1995.3319999999994,7120.276
2050-08-01 07:00:00,9648.094000000001,1304.6670000000004,5924.514999999999
2050-08-01 08:00:00,8768.743,1271.1190000000006,5178.2880000000005
2050-08-01 09:00:00,8402.542000000001,-68.51599999999962,2791.262
2050-08-01 10:00:00,9016.681,-507.33800000000247,2193.3799999999997
2050-08-01 11:00:00,9593.979000000001,-881.4940000000015,2193.380000000001
2050-08-01 12:00:00,9770.272,-898.2420000000002,2193.3800000000006
2050-08-01 13:00:00,9770.273,-898.241,2193.381
2050-08-01 14:00:00,9636.967000000002,-885.5770000000011,2193.381
2050-08-01 15:00:00,9554.693,-877.7610000000004,2193.380000000001
2050-08-01 16:00:00,9016.68,-507.33699999999953,2193.3799999999997
2050-08-01 17:00:00,8800.127,-486.7570000000005,2193.381
2050-08-01 18:00:00,7969.247,-407.8269999999984,2193.381
2050-08-01 19:00:00,8987.081,-153.38600000000042,2791.261
2050-08-01 20:00:00,9770.271999999999,152.52699999999913,3982.5269999999996
2050-08-01 21:00:00,9770.272,1624.5039999999995,5178.287999999997
2050-08-01 22:00:00,9770.273,2416.5400000000027,6526.891
2050-08-01 23:00:00,9770.273000000001,3118.812999999999,7722.651999999998
2050-08-02 00:00:00,9006.232000000002,1085.299,4881.594999999999
2050-08-02 01:00:00,9058.74,1834.5329999999994,6230.198
2050-08-02 02:00:00,9770.271999999999,1821.0840000000007,6823.5830000000005
2050-08-02 03:00:00,9770.271999999999,2259.3439999999973,7569.8099999999995
2050-08-02 04:00:00,9770.271999999999,2523.355999999999,8019.343999999999
2050-08-02 05:00:00,9770.271999999999,2523.3559999999998,8019.344000000001
2050-08-02 06:00:00,9770.273000000001,1995.3319999999994,7120.276
2050-08-02 07:00:00,9648.094000000001,1304.6670000000004,5924.514999999999
2050-08-02 08:00:00,8768.743,1271.1190000000006,5178.2880000000005
2050-08-02 09:00:00,8402.542000000001,-68.51599999999962,2791.262
2050-08-02 10:00:00,9016.681,-507.33800000000247,2193.3799999999997
2050-08-02 11:00:00,9593.979000000001,-881.4940000000015,2193.380000000001
2050-08-02 12:00:00,9770.272,-898.2420000000002,2193.3800000000006
2050-08-02 13:00:00,9770.273,-898.241,2193.381
2050-08-02 14:00:00,9636.967000000002,-885.5770000000011,2193.381
2050-08-02 15:00:00,9554.693,-877.7610000000004,2193.380000000001
2050-08-02 16:00:00,9016.68,-507.33699999999953,2193.3799999999997
2050-08-02 17:00:00,8800.127,-486.7570000000005,2193.381
2050-08-02 18:00:00,7969.247,-407.8269999999984,2193.381
2050-08-02 19:00:00,8987.081,-153.38600000000042,2791.261
2050-08-02 20:00:00,9770.271999999999,152.52699999999913,3982.5269999999996
2050-08-02 21:00:00,9770.272,1624.5039999999995,5178.287999999997
2050-08-02 22:00:00,9770.273,2416.5400000000027,6526.891
2050-08-02 23:00:00,9770.273000000001,3118.812999999999,7722.651999999998
2050-08-03 00:00:00,8927.017,7344.808,15489.345
2050-08-03 01:00:00,9554.693000000001,7106.494000000001,15788.195000000002
2050-08-03 02:00:00,9554.694,7194.199,15937.53
2050-08-03 03:00:00,9554.693,7369.662,16236.29
2050-08-03 04:00:00,9554.693,7457.419,16385.716
2050-08-03 05:00:00,9770.273,7481.860999999998,15937.529999999999
2050-08-03 06:00:00,9770.272,6442.988999999999,14144.786999999998
2050-08-03 07:00:00,9770.273000000001,5574.496000000001,11903.949
2050-08-03 08:00:00,9770.272,4169.582,9511.796999999999
2050-08-03 09:00:00,9770.272000000003,2944.565,7425.959000000001
2050-08-03 10:00:00,9770.273000000001,1804.032000000002,5483.972000000002
2050-08-03 11:00:00,9770.273000000001,837.7480000000005,3838.6760000000013
2050-08-03 12:00:00,9770.271999999999,46.76800000000139,2491.870999999999
2050-08-03 13:00:00,9770.273000000003,-128.5360000000005,2193.381000000001
2050-08-03 14:00:00,9770.273000000001,-128.53700000000072,2193.381000000001
2050-08-03 15:00:00,9770.272,-128.53600000000097,2193.3809999999994
2050-08-03 16:00:00,9770.270999999999,-630.4319999999998,2193.3809999999994
2050-08-03 17:00:00,9607.025000000001,-619.7759999999989,2641.1169999999997
2050-08-03 18:00:00,9436.468,344.16999999999916,4135.3690000000015
2050-08-03 19:00:00,9016.68,1599.4790000000003,5780.6630000000005
2050-08-03 20:00:00,9015.187000000002,2652.2260000000006,7569.809999999999
2050-08-03 21:00:00,9015.165,3708.3019999999988,9367.946000000002
2050-08-03 22:00:00,8232.864000000001,5795.399999999999,11157.092999999999
2050-08-03 23:00:00,6425.835000000001,6059.643000000001,12949.655000000002
2050-08-04 00:00:00,9353.007000000001,1810.7780000000002,6526.891
2050-08-04 01:00:00,9554.694,2718.084999999999,8316.037
2050-08-04 02:00:00,9554.693000000001,3335.8730000000014,9367.946000000002
2050-08-04 03:00:00,9554.694000000001,3774.134,10114.174
2050-08-04 04:00:00,9451.535,3845.916,10114.172999999999
2050-08-04 05:00:00,9554.693000000001,2718.084999999998,8316.037
2050-08-04 06:00:00,9177.970000000001,1663.0200000000004,6077.356
2050-08-04 07:00:00,9015.102,286.78500000000076,3541.9829999999997
2050-08-04 08:00:00,8849.752,-460.35899999999947,2193.381
2050-08-04 09:00:00,9076.155,-548.2859999999991,2193.381
2050-08-04 10:00:00,9554.836,-877.7740000000013,2193.381
2050-08-04 11:00:00,9556.57,-877.9400000000005,2193.3810000000003
2050-08-04 12:00:00,9770.273,-898.2420000000011,2193.381
2050-08-04 13:00:00,9770.273000000001,-390.35399999999663,2193.381000000001
2050-08-04 14:00:00,9770.273000000001,-128.5359999999996,2193.380000000003
2050-08-04 15:00:00,9770.272000000003,-128.5359999999987,2193.381000000001
2050-08-04 16:00:00,9770.273000000001,-898.2419999999993,2193.3809999999994
2050-08-04 17:00:00,9770.273000000001,-898.2419999999993,2193.3809999999994
2050-08-04 18:00:00,9738.671,-895.2399999999989,2193.3809999999994
2050-08-04 19:00:00,9538.704,-866.7520000000004,2193.3809999999994
2050-08-04 20:00:00,9489.498000000001,-832.8740000000007,2193.3800000000006
2050-08-04 21:00:00,9265.167000000001,-678.4220000000005,2193.380000000001
2050-08-04 22:00:00,9554.692000000001,-526.625,2791.261
2050-08-04 23:00:00,9307.008,1309.8240000000005,5627.822
2050-08-05 00:00:00,9006.232000000002,1085.299,4881.594999999999
2050-08-05 01:00:00,9058.74,1834.5329999999994,6230.198
2050-08-05 02:00:00,9770.271999999999,1821.0840000000007,6823.5830000000005
2050-08-05 03:00:00,9770.271999999999,2259.3439999999973,7569.8099999999995
2050-08-05 04:00:00,9770.271999999999,2523.355999999999,8019.343999999999
2050-08-05 05:00:00,9770.271999999999,2523.3559999999998,8019.344000000001
2050-08-05 06:00:00,9770.273000000001,1995.3319999999994,7120.276
2050-08-05 07:00:00,9648.094000000001,1304.6670000000004,5924.514999999999
2050-08-05 08:00:00,8768.743,1271.1190000000006,5178.2880000000005
2050-08-05 09:00:00,8402.542000000001,-68.51599999999962,2791.262
2050-08-05 10:00:00,9016.681,-507.33800000000247,2193.3799999999997
2050-08-05 11:00:00,9593.979000000001,-881.4940000000015,2193.380000000001
2050-08-05 12:00:00,9770.272,-898.2420000000002,2193.3800000000006
2050-08-05 13:00:00,9770.273,-898.241,2193.381
2050-08-05 14:00:00,9636.967000000002,-885.5770000000011,2193.381
2050-08-05 15:00:00,9554.693,-877.7610000000004,2193.380000000001
2050-08-05 16:00:00,9016.68,-507.33699999999953,2193.3799999999997
2050-08-05 17:00:00,8800.127,-486.7570000000005,2193.381
2050-08-05 18:00:00,7969.247,-407.8269999999984,2193.381
2050-08-05 19:00:00,8987.081,-153.38600000000042,2791.261
2050-08-05 20:00:00,9770.271999999999,152.52699999999913,3982.5269999999996
2050-08-05 21:00:00,9770.272,1624.5039999999995,5178.287999999997
2050-08-05 22:00:00,9770.273,2416.5400000000027,6526.891
2050-08-05 23:00:00,9770.273000000001,3118.812999999999,7722.651999999998
2050-08-06 00:00:00,9006.232000000002,1085.299,4881.594999999999
2050-08-06 01:00:00,9058.74,1834.5329999999994,6230.198
2050-08-06 02:00:00,9770.271999999999,1821.0840000000007,6823.5830000000005
2050-08-06 03:00:00,9770.271999999999,2259.3439999999973,7569.8099999999995
2050-08-06 04:00:00,9770.271999999999,2523.355999999999,8019.343999999999
2050-08-06 05:00:00,9770.271999999999,2523.3559999999998,8019.344000000001
2050-08-06 06:00:00,9770.273000000001,1995.3319999999994,7120.276
2050-08-06 07:00:00,9648.094000000001,1304.6670000000004,5924.514999999999
2050-08-06 08:00:00,8768.743,1271.1190000000006,5178.2880000000005
2050-08-06 09:00:00,8402.542000000001,-68.51599999999962,2791.262
2050-08-06 10:00:00,9016.681,-507.33800000000247,2193.3799999999997
2050-08-06 11:00:00,9593.979000000001,-881.4940000000015,2193.380000000001
2050-08-06 12:00:00,9770.272,-898.2420000000002,2193.3800000000006
2050-08-06 13:00:00,9770.273,-898.241,2193.381
2050-08-06 14:00:00,9636.967000000002,-885.5770000000011,2193.381
2050-08-06 15:00:00,9554.693,-877.7610000000004,2193.380000000001
2050-08-06 16:00:00,9016.68,-507.33699999999953,2193.3799999999997
2050-08-06 17:00:00,8800.127,-486.7570000000005,2193.381
2050-08-06 18:00:00,7969.247,-407.8269999999984,2193.381
2050-08-06 19:00:00,8987.081,-153.38600000000042,2791.261
2050-08-06 20:00:00,9770.271999999999,152.52699999999913,3982.5269999999996
2050-08-06 21:00:00,9770.272,1624.5039999999995,5178.287999999997
2050-08-06 22:00:00,9770.273,2416.5400000000027,6526.891
2050-08-06 23:00:00,9770.273000000001,3118.812999999999,7722.651999999998
2050-08-07 00:00:00,9006.232000000002,1085.299,4881.594999999999
2050-08-07 01:00:00,9058.74,1834.5329999999994,6230.198
2050-08-07 02:00:00,9770.271999999999,1821.0840000000007,6823.5830000000005
2050-08-07 03:00:00,9770.271999999999,2259.3439999999973,7569.8099999999995
2050-08-07 04:00:00,9770.271999999999,2523.355999999999,8019.343999999999
2050-08-07 05:00:00,9770.271999999999,2523.3559999999998,8019.344000000001
2050-08-07 06:00:00,9770.273000000001,1995.3319999999994,7120.276
2050-08-07 07:00:00,9648.094000000001,1304.6670000000004,5924.514999999999
2050-08-07 08:00:00,8768.743,1271.1190000000006,5178.2880000000005
2050-08-07 09:00:00,8402.542000000001,-68.51599999999962,2791.262
2050-08-07 10:00:00,9016.681,-507.33800000000247,2193.3799999999997
2050-08-07 11:00:00,9593.979000000001,-881.4940000000015,2193.380000000001
2050-08-07 12:00:00,9770.272,-898.2420000000002,2193.3800000000006
2050-08-07 13:00:00,9770.273,-898.241,2193.381
2050-08-07 14:00:00,9636.967000000002,-885.5770000000011,2193.381
2050-08-07 15:00:00,9554.693,-877.7610000000004,2193.380000000001
2050-08-07 16:00:00,9016.68,-507.33699999999953,2193.3799999999997
2050-08-07 17:00:00,8800.127,-486.7570000000005,2193.381
2050-08-07 18:00:00,7969.247,-407.8269999999984,2193.381
2050-08-07 19:00:00,8987.081,-153.38600000000042,2791.261
2050-08-07 20:00:00,9770.271999999999,152.52699999999913,3982.5269999999996
2050-08-07 21:00:00,9770.272,1624.5039999999995,5178.287999999997
2050-08-07 22:00:00,9770.273,2416.5400000000027,6526.891
2050-08-07 23:00:00,9770.273000000001,3118.812999999999,7722.651999999998
2050-08-08 00:00:00,9006.232000000002,1085.299,4881.594999999999
2050-08-08 01:00:00,9058.74,1834.5329999999994,6230.198
2050-08-08 02:00:00,9770.271999999999,1821.0840000000007,6823.5830000000005
2050-08-08 03:00:00,9770.271999999999,2259.3439999999973,7569.8099999999995
2050-08-08 04:00:00,9770.271999999999,2523.355999999999,8019.343999999999
2050-08-08 05:00:00,9770.271999999999,2523.3559999999998,8019.344000000001
2050-08-08 06:00:00,9770.273000000001,1995.3319999999994,7120.276
2050-08-08 07:00:00,9648.094000000001,1304.6670000000004,5924.514999999999
2050-08-08 08:00:00,8768.743,1271.1190000000006,5178.2880000000005
2050-08-08 09:00:00,8402.542000000001,-68.51599999999962,2791.262
2050-08-08 10:00:00,9016.681,-507.33800000000247,2193.3799999999997
2050-08-08 11:00:00,9593.979000000001,-881.4940000000015,2193.380000000001
2050-08-08 12:00:00,9770.272,-898.2420000000002,2193.3800000000006
