,ES_PHS,ES_BATT_LI,ES_BEV_BATT,ES_TS_DEC_HP_ELEC,ES_TS_DHN_SEASONAL,ES_TS_HIGH_TEMP,ES_GAS_STORAGE,ES_H2_STORAGE,ES_DIESEL_STORAGE,ES_GASOLINE_STORAGE,ES_LFO_STORAGE,ES_AMMONIA_STORAGE,ES_METHANOL_STORAGE,ES_CO2_STORAGE
2050-12-11 19:00:00,0.49671092307692305,0.342225074609557,0.5619256017687166,0.7685765828534867,0.8757764320877205,0.6183555952527809,0.5945967380392163,0.888264649145683,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.4849949202508475,0.712781249627389,0.22726642158562807
2050-12-11 20:00:00,0.4994070769230769,0.4017067144369515,0.5712426769160918,0.7486650685952437,0.875327317258589,0.6481753120318218,0.594953276605473,0.8917457015153154,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.4859915519065826,0.7131812365331326,0.1818339460359298
2050-12-11 21:00:00,0.5021678461538461,0.480637980365707,0.5839980579722035,0.7158468754854858,0.8747550948341172,0.6801588084385116,0.5953426624598804,0.8952270341761918,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.48698818279684747,0.7135812232035306,0.13636678920718595
2050-12-11 22:00:00,0.5073504615384615,0.5835958376033608,0.5990497864251028,0.6676135682570421,0.8740351397023792,0.7142750385807027,0.5957539984670388,0.8987086306405915,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.4879848144525826,0.7139812101092742,0.09093431365748768
2050-12-11 23:00:00,0.5196001538461539,0.7123575359479136,0.6163973806704962,0.6067069477819261,0.8731920938168228,0.7505323363114494,0.5961872845453773,0.902190457933074,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.48898144610831773,0.7143811970150179,0.04546715682874384
2050-12-12 00:00:00,0.5549436923076922,0.676069730786137,0.634317046085047,0.6778390100006682,0.8746148355521903,0.8129324731698011,0.5966261143438468,0.919038352399266,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.4899780769985826,0.7147811836854159,3.46812790455712e-05
2050-12-12 01:00:00,0.6746915384615384,0.7219092519452147,0.6528070389290715,0.7697835184036672,0.8759583165944629,0.8753104474738763,0.5970649440607455,0.9370838653989346,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.49097470865431775,0.7151811705911595,0.42110009017132555
2050-12-12 02:00:00,0.8319798461538461,0.8385158906246314,0.6714857127104176,0.876558169509314,0.8772014103771952,0.9376662592236751,0.597503773859215,0.9555344322211997,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.4919713395445826,0.7155811574969031,0.9999306374419089
2050-12-12 03:00:00,1.0,1.0,0.6880525350570561,1.0,0.8784515085488825,1.0,0.5979297432743503,0.9723823266873917,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.4929679712003177,0.7159811441673012,0.954463480613165
2050-12-12 04:00:00,1.0,1.0,0.7007845583049256,1.0,0.8795995305370758,1.0,0.5983191291287577,0.9789758319534622,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.49396460209058257,0.7163811310730448,0.9090310050634668
