,Wind Farms XK,Solar Farms XK,PHOT,WTOF,WTON,HE Lumbardhi,HE Dikance,HE Radavac,HE Burimi,HROR
2010-03-17 19:00:00+00:00,0.027096,0,0,0,0.027096,0.570216389,0.191366918,0.321967338,0.535522906,0.515737408
2010-03-17 20:00:00+00:00,0.020644,0,0,0,0.020644,0.568063878,0.190747846,0.322577242,0.533894361,0.513867446
2010-03-17 21:00:00+00:00,0.025805,0,0,0,0.025805,0.565911367,0.190128773,0.323187145,0.532265816,0.511997484
2010-03-17 22:00:00+00:00,0.033547,0,0,0,0.033547,0.563758856,0.189509701,0.323797049,0.53063727,0.510127523
2010-03-17 23:00:00+00:00,0.037418,0,0,0,0.037418,0.561606345,0.188890628,0.324406952,0.529008725,0.508257561
2010-03-18 00:00:00+00:00,0.043869,0,0,0,0.043869,0.561129836,0.188729418,0.326363369,0.528499906,0.507880887
2010-03-18 01:00:00+00:00,0.056772,0,0,0,0.056772,0.560653326,0.188568209,0.328319786,0.527991087,0.507504214
2010-03-18 02:00:00+00:00,0.067094,0,0,0,0.067094,0.560176817,0.188406999,0.330276203,0.527482269,0.507127541
2010-03-18 03:00:00+00:00,0.073545,0,0,0,0.073545,0.559700307,0.188245789,0.33223262,0.52697345,0.506750867
2010-03-18 04:00:00+00:00,0.092899,0,0,0,0.092899,0.559223798,0.188084579,0.334189037,0.526464631,0.506374194
2010-03-18 05:00:00+00:00,0.118704,0,0,0,0.118704,0.558747288,0.187923369,0.336145454,0.525955812,0.50599752
2010-03-18 06:00:00+00:00,0.129026,0.040108,0.040108,0,0.129026,0.558270779,0.187762159,0.338101871,0.525446993,0.505620847
2010-03-18 07:00:00+00:00,0.060642,0.259791,0.259791,0,0.060642,0.557794269,0.187600949,0.340058288,0.524938175,0.505244173
2010-03-18 08:00:00+00:00,0.042579,0.471271,0.471271,0,0.042579,0.55731776,0.18743974,0.342014705,0.524429356,0.5048675
2010-03-18 09:00:00+00:00,0.055481,0.627146,0.627146,0,0.055481,0.556841251,0.18727853,0.343971122,0.523920537,0.504490826
2010-03-18 10:00:00+00:00,0.056772,0.731062,0.731062,0,0.056772,0.556364741,0.18711732,0.345927539,0.523411718,0.504114153
2010-03-18 11:00:00+00:00,0.04903,0.781198,0.781198,0,0.04903,0.555888232,0.18695611,0.347883956,0.522902899,0.503737479
2010-03-18 12:00:00+00:00,0.043869,0.779374,0.779374,0,0.043869,0.555411722,0.1867949,0.349840373,0.522394081,0.503360806
2010-03-18 13:00:00+00:00,0.041288,0.719212,0.719212,0,0.041288,0.554935213,0.18663369,0.35179679,0.521885262,0.502984132
2010-03-18 14:00:00+00:00,0.038708,0.618942,0.618942,0,0.038708,0.554458703,0.186472481,0.353753207,0.521376443,0.502607459
2010-03-18 15:00:00+00:00,0.033547,0.461244,0.461244,0,0.033547,0.553982194,0.186311271,0.355709624,0.520867624,0.502230786
2010-03-18 16:00:00+00:00,0.027096,0.262526,0.262526,0,0.027096,0.553505684,0.186150061,0.357666041,0.520358805,0.501854112
2010-03-18 17:00:00+00:00,0.083867,0.051958,0.051958,0,0.083867,0.553029175,0.185988851,0.359622458,0.519849987,0.501477439
2010-03-18 18:00:00+00:00,0.167734,0,0,0,0.167734,0.552552665,0.185827641,0.361578875,0.519341168,0.501100765
2010-03-18 19:00:00+00:00,0.290309,0,0,0,0.290309,0.552076156,0.185666431,0.363535292,0.518832349,0.500724092
2010-03-18 20:00:00+00:00,0.429658,0,0,0,0.429658,0.551599647,0.185505221,0.365491709,0.51832353,0.500347418
2010-03-18 21:00:00+00:00,0.535459,0,0,0,0.535459,0.551123137,0.185344012,0.367448126,0.517814711,0.499970745
2010-03-18 22:00:00+00:00,0.58965,0,0,0,0.58965,0.550646628,0.185182802,0.369404543,0.517305893,0.499594071
2010-03-18 23:00:00+00:00,0.607714,0,0,0,0.607714,0.550170118,0.185021592,0.37136096,0.516797074,0.499217398
2010-03-19 00:00:00+00:00,0.620617,0,0,0,0.620617,0.550384034,0.185297166,0.373215503,0.516896218,0.499475984
2010-03-19 01:00:00+00:00,0.620617,0,0,0,0.620617,0.55059795,0.185572739,0.375070045,0.516995362,0.499734571
2010-03-19 02:00:00+00:00,0.594812,0,0,0,0.594812,0.550811866,0.185848313,0.376924588,0.517094505,0.499993157
2010-03-19 03:00:00+00:00,0.578038,0,0,0,0.578038,0.551025782,0.186123887,0.378779131,0.517193649,0.500251743
2010-03-19 04:00:00+00:00,0.544491,0,0,0,0.544491,0.551239698,0.186399461,0.380633673,0.517292793,0.50051033
2010-03-19 05:00:00+00:00,0.514815,0,0,0,0.514815,0.551453614,0.186675034,0.382488216,0.517391937,0.500768916
2010-03-19 06:00:00+00:00,0.38966,0.042843,0.042843,0,0.38966,0.55166753,0.186950608,0.384342759,0.517491081,0.501027502
2010-03-19 07:00:00+00:00,0.166444,0.263438,0.263438,0,0.166444,0.551881447,0.187226182,0.386197301,0.517590225,0.501286089
2010-03-19 08:00:00+00:00,0.19483,0.474917,0.474917,0,0.19483,0.552095363,0.187501756,0.388051844,0.517689369,0.501544675
2010-03-19 09:00:00+00:00,0.278697,0.633527,0.633527,0,0.278697,0.552309279,0.187777329,0.389906387,0.517788513,0.501803261
2010-03-19 10:00:00+00:00,0.308373,0.738355,0.738355,0,0.308373,0.552523195,0.188052903,0.391760929,0.517887656,0.502061848
2010-03-19 11:00:00+00:00,0.384499,0.787578,0.787578,0,0.384499,0.552737111,0.188328477,0.393615472,0.5179868,0.502320434
2010-03-19 12:00:00+00:00,0.485139,0.784844,0.784844,0,0.485139,0.552951027,0.188604051,0.395470014,0.518085944,0.50257902
2010-03-19 13:00:00+00:00,0.535459,0.72377,0.72377,0,0.535459,0.553164943,0.188879625,0.397324557,0.518185088,0.502837607
2010-03-19 14:00:00+00:00,0.53804,0.587949,0.587949,0,0.53804,0.553378859,0.189155198,0.3991791,0.518284232,0.503096193
2010-03-19 15:00:00+00:00,0.774158,0.402905,0.402905,0,0.774158,0.553592775,0.189430772,0.401033642,0.518383376,0.503354779
2010-03-19 16:00:00+00:00,0.97931,0.25888,0.25888,0,0.97931,0.553806691,0.189706346,0.402888185,0.51848252,0.503613366
2010-03-19 17:00:00+00:00,0.993503,0.033727,0.033727,0,0.993503,0.554020607,0.18998192,0.404742728,0.518581664,0.503871952
2010-03-19 18:00:00+00:00,0.597392,0,0,0,0.597392,0.554234523,0.190257493,0.40659727,0.518680807,0.504130538
2010-03-19 19:00:00+00:00,0.24257,0,0,0,0.24257,0.554448439,0.190533067,0.408451813,0.518779951,0.504389125
2010-03-19 20:00:00+00:00,0.166444,0,0,0,0.166444,0.554662355,0.190808641,0.410306356,0.518879095,0.504647711
2010-03-19 21:00:00+00:00,0.202571,0,0,0,0.202571,0.554876271,0.191084215,0.412160898,0.518978239,0.504906297
2010-03-19 22:00:00+00:00,0.263214,0,0,0,0.263214,0.555090187,0.191359788,0.414015441,0.519077383,0.505164884
2010-03-19 23:00:00+00:00,0.296761,0,0,0,0.296761,0.555304103,0.191635362,0.415869984,0.519176527,0.50542347
2010-03-20 00:00:00+00:00,0.310954,0,0,0,0.310954,0.556111756,0.193126778,0.417449435,0.520348872,0.506351067
2010-03-20 01:00:00+00:00,0.29418,0,0,0,0.29418,0.556919409,0.194618194,0.419028885,0.521521217,0.507278665
2010-03-20 02:00:00+00:00,0.265794,0,0,0,0.265794,0.557727061,0.19610961,0.420608336,0.522693562,0.508206262
2010-03-20 03:00:00+00:00,0.229667,0,0,0,0.229667,0.558534714,0.197601026,0.422187787,0.523865907,0.50913386
2010-03-20 04:00:00+00:00,0.192249,0,0,0,0.192249,0.559342367,0.199092442,0.423767237,0.525038252,0.510061457
2010-03-20 05:00:00+00:00,0.170315,0,0,0,0.170315,0.560150019,0.200583858,0.425346688,0.526210598,0.510989055
2010-03-20 06:00:00+00:00,0.105802,0.051047,0.051047,0,0.105802,0.560957672,0.202075274,0.426926139,0.527382943,0.511916652
2010-03-20 07:00:00+00:00,0.104511,0.278934,0.278934,0,0.104511,0.561765325,0.20356669,0.428505589,0.528555288,0.51284425
2010-03-20 08:00:00+00:00,0.221925,0.494971,0.494971,0,0.221925,0.562572977,0.205058106,0.43008504,0.529727633,0.513771847
2010-03-20 09:00:00+00:00,0.157412,0.649935,0.649935,0,0.157412,0.56338063,0.206549522,0.431664491,0.530899978,0.514699445
2010-03-20 10:00:00+00:00,0.127736,0.73562,0.73562,0,0.127736,0.564188283,0.208040938,0.433243941,0.532072323,0.515627042
2010-03-20 11:00:00+00:00,0.123865,0.681839,0.681839,0,0.123865,0.564995935,0.209532354,0.434823392,0.533244668,0.51655464
2010-03-20 12:00:00+00:00,0.119995,0.760232,0.760232,0,0.119995,0.565803588,0.21102377,0.436402843,0.534417013,0.517482237
2010-03-20 13:00:00+00:00,0.108382,0.751116,0.751116,0,0.108382,0.56661124,0.212515186,0.437982294,0.535589359,0.518409835
2010-03-20 14:00:00+00:00,0.09806,0.640819,0.640819,0,0.09806,0.567418893,0.214006602,0.439561744,0.536761704,0.519337432
2010-03-20 15:00:00+00:00,0.09548,0.479475,0.479475,0,0.09548,0.568226546,0.215498017,0.441141195,0.537934049,0.52026503
2010-03-20 16:00:00+00:00,0.104511,0.273465,0.273465,0,0.104511,0.569034198,0.216989433,0.442720646,0.539106394,0.521192627
2010-03-20 17:00:00+00:00,0.129026,0.055604,0.055604,0,0.129026,0.569841851,0.218480849,0.444300096,0.540278739,0.522120225
2010-03-20 18:00:00+00:00,0.138058,0,0,0,0.138058,0.570649504,0.219972265,0.445879547,0.541451084,0.523047822
2010-03-20 19:00:00+00:00,0.123865,0,0,0,0.123865,0.571457156,0.221463681,0.447458998,0.542623429,0.52397542
2010-03-20 20:00:00+00:00,0.101931,0,0,0,0.101931,0.572264809,0.222955097,0.449038448,0.543795775,0.524903017
2010-03-20 21:00:00+00:00,0.078706,0,0,0,0.078706,0.573072462,0.224446513,0.450617899,0.54496812,0.525830615
2010-03-20 22:00:00+00:00,0.058062,0,0,0,0.058062,0.573880114,0.225937929,0.45219735,0.546140465,0.526758212
2010-03-20 23:00:00+00:00,0.045159,0,0,0,0.045159,0.574687767,0.227429345,0.4537768,0.54731281,0.52768581
2010-03-21 00:00:00+00:00,0.038708,0,0,0,0.038708,0.575562855,0.236168058,0.454358152,0.550112987,0.529604848
2010-03-21 01:00:00+00:00,0.041288,0,0,0,0.041288,0.576437943,0.244906771,0.454939503,0.552913165,0.531523886
2010-03-21 02:00:00+00:00,0.04903,0,0,0,0.04903,0.577313031,0.253645485,0.455520855,0.555713342,0.533442923
2010-03-21 03:00:00+00:00,0.058062,0,0,0,0.058062,0.578188119,0.262384198,0.456102206,0.55851352,0.535361961
2010-03-21 04:00:00+00:00,0.063223,0,0,0,0.063223,0.579063207,0.271122911,0.456683558,0.561313697,0.537280999
2010-03-21 05:00:00+00:00,0.070965,0,0,0,0.070965,0.579938295,0.279861624,0.457264909,0.564113874,0.539200037
2010-03-21 06:00:00+00:00,0.070965,0.050135,0.050135,0,0.070965,0.580813383,0.288600337,0.45784626,0.566914052,0.541119075
2010-03-21 07:00:00+00:00,0.046449,0.267995,0.267995,0,0.046449,0.581688471,0.29733905,0.458427612,0.569714229,0.543038113
2010-03-21 08:00:00+00:00,0.166444,0.482209,0.482209,0,0.166444,0.582563559,0.306077763,0.459008963,0.572514407,0.544957151
2010-03-21 09:00:00+00:00,0.223216,0.639907,0.639907,0,0.223216,0.583438647,0.314816476,0.459590315,0.575314584,0.546876189
2010-03-21 10:00:00+00:00,0.223216,0.743824,0.743824,0,0.223216,0.584313735,0.32355519,0.460171666,0.578114761,0.548795227
2010-03-21 11:00:00+00:00,0.211603,0.794871,0.794871,0,0.211603,0.585188823,0.332293903,0.460753018,0.580914939,0.550714265
2010-03-21 12:00:00+00:00,0.205152,0.792136,0.792136,0,0.205152,0.586063911,0.341032616,0.461334369,0.583715116,0.552633303
2010-03-21 13:00:00+00:00,0.203862,0.737443,0.737443,0,0.203862,0.586938999,0.349771329,0.46191572,0.586515294,0.554552341
2010-03-21 14:00:00+00:00,0.199991,0.631704,0.631704,0,0.199991,0.587814087,0.358510042,0.462497072,0.589315471,0.556471379
2010-03-21 15:00:00+00:00,0.192249,0.473094,0.473094,0,0.192249,0.588689175,0.367248755,0.463078423,0.592115648,0.558390417
2010-03-21 16:00:00+00:00,0.169025,0.268907,0.268907,0,0.169025,0.589564263,0.375987468,0.463659775,0.594915826,0.560309455
2010-03-21 17:00:00+00:00,0.212894,0.055604,0.055604,0,0.212894,0.590439351,0.384726182,0.464241126,0.597716003,0.562228493
2010-03-21 18:00:00+00:00,0.254182,0,0,0,0.254182,0.591314439,0.393464895,0.464822478,0.600516181,0.564147531
2010-03-21 19:00:00+00:00,0.274826,0,0,0,0.274826,0.592189527,0.402203608,0.465403829,0.603316358,0.566066569
2010-03-21 20:00:00+00:00,0.277407,0,0,0,0.277407,0.593064615,0.410942321,0.46598518,0.606116535,0.567985607
2010-03-21 21:00:00+00:00,0.270955,0,0,0,0.270955,0.593939703,0.419681034,0.466566532,0.608916713,0.569904644
2010-03-21 22:00:00+00:00,0.279987,0,0,0,0.279987,0.594814791,0.428419747,0.467147883,0.61171689,0.571823682
2010-03-21 23:00:00+00:00,0.308373,0,0,0,0.308373,0.595689879,0.43715846,0.467729235,0.614517068,0.57374272
2010-03-22 00:00:00+00:00,0.335469,0,0,0,0.335469,0.598506539,0.455270134,0.467741681,0.619677478,0.578470861
2010-03-22 01:00:00+00:00,0.336759,0,0,0,0.336759,0.601323199,0.473381808,0.467754127,0.624837888,0.583199002
2010-03-22 02:00:00+00:00,0.335469,0,0,0,0.335469,0.604139859,0.491493482,0.467766574,0.629998299,0.587927142
2010-03-22 03:00:00+00:00,0.338049,0,0,0,0.338049,0.606956519,0.509605155,0.46777902,0.635158709,0.592655283
2010-03-22 04:00:00+00:00,0.318695,0,0,0,0.318695,0.609773179,0.527716829,0.467791466,0.640319119,0.597383423
2010-03-22 05:00:00+00:00,0.303212,0,0,0,0.303212,0.612589839,0.545828503,0.467803913,0.645479529,0.602111564
2010-03-22 06:00:00+00:00,0.220635,0.059251,0.059251,0,0.220635,0.615406499,0.563940177,0.467816359,0.65063994,0.606839705
2010-03-22 07:00:00+00:00,0.131607,0.285315,0.285315,0,0.131607,0.618223159,0.58205185,0.467828805,0.65580035,0.611567845
2010-03-22 08:00:00+00:00,0.19483,0.492237,0.492237,0,0.19483,0.621039819,0.600163524,0.467841252,0.66096076,0.616295986
2010-03-22 09:00:00+00:00,0.227086,0.648111,0.648111,0,0.227086,0.623856479,0.618275198,0.467853698,0.666121171,0.621024126
2010-03-22 10:00:00+00:00,0.250311,0.751116,0.751116,0,0.250311,0.626673139,0.636386872,0.467866144,0.671281581,0.625752267
2010-03-22 11:00:00+00:00,0.250311,0.801252,0.801252,0,0.250311,0.629489799,0.654498545,0.46787859,0.676441991,0.630480408
2010-03-22 12:00:00+00:00,0.24515,0.791225,0.791225,0,0.24515,0.632306459,0.672610219,0.467891037,0.681602402,0.635208548
2010-03-22 13:00:00+00:00,0.247731,0.731062,0.731062,0,0.247731,0.635123119,0.690721893,0.467903483,0.686762812,0.639936689
2010-03-22 14:00:00+00:00,0.267085,0.6235,0.6235,0,0.267085,0.637939779,0.708833567,0.467915929,0.691923222,0.644664829
2010-03-22 15:00:00+00:00,0.29289,0.472182,0.472182,0,0.29289,0.640756439,0.72694524,0.467928376,0.697083632,0.64939297
2010-03-22 16:00:00+00:00,0.322566,0.267995,0.267995,0,0.322566,0.643573099,0.745056914,0.467940822,0.702244043,0.654121111
2010-03-22 17:00:00+00:00,0.474817,0.058339,0.058339,0,0.474817,0.646389759,0.763168588,0.467953268,0.707404453,0.658849251
2010-03-22 18:00:00+00:00,0.581909,0,0,0,0.581909,0.649206419,0.781280262,0.467965715,0.712564863,0.663577392
2010-03-22 19:00:00+00:00,0.602553,0,0,0,0.602553,0.652023079,0.799391935,0.467978161,0.717725274,0.668305532
2010-03-22 20:00:00+00:00,0.552233,0,0,0,0.552233,0.654839739,0.817503609,0.467990607,0.722885684,0.673033673
2010-03-22 21:00:00+00:00,0.501913,0,0,0,0.501913,0.657656399,0.835615283,0.468003054,0.728046094,0.677761814
2010-03-22 22:00:00+00:00,0.472236,0,0,0,0.472236,0.660473059,0.853726957,0.4680155,0.733206505,0.682489954
2010-03-22 23:00:00+00:00,0.443851,0,0,0,0.443851,0.663289719,0.87183863,0.468027946,0.738366915,0.687218095
2010-03-23 00:00:00+00:00,0.403853,0,0,0,0.403853,0.667054744,0.887756405,0.467799212,0.744571067,0.692481947
2010-03-23 01:00:00+00:00,0.357403,0,0,0,0.357403,0.670819769,0.90367418,0.467570478,0.750775219,0.697745799
2010-03-23 02:00:00+00:00,0.313534,0,0,0,0.313534,0.674584794,0.919591954,0.467341743,0.75697937,0.703009651
2010-03-23 03:00:00+00:00,0.283858,0,0,0,0.283858,0.67834982,0.935509729,0.467113009,0.763183522,0.708273503
2010-03-23 04:00:00+00:00,0.260633,0,0,0,0.260633,0.682114845,0.951427504,0.466884275,0.769387674,0.713537355
2010-03-23 05:00:00+00:00,0.238699,0,0,0,0.238699,0.68587987,0.967345278,0.46665554,0.775591826,0.718801207
2010-03-23 06:00:00+00:00,0.176766,0.044666,0.044666,0,0.176766,0.689644895,0.983263053,0.466426806,0.781795978,0.724065059
2010-03-23 07:00:00+00:00,0.183217,0.276199,0.276199,0,0.183217,0.693409921,0.999180827,0.466198072,0.78800013,0.729328911
2010-03-23 08:00:00+00:00,0.310954,0.480386,0.480386,0,0.310954,0.697174946,1,0.465969337,0.794204281,0.732736605
2010-03-23 09:00:00+00:00,0.430948,0.583391,0.583391,0,0.430948,0.700939971,1,0.465740603,0.800408433,0.736043593
2010-03-23 10:00:00+00:00,0.499332,0.669077,0.669077,0,0.499332,0.704704996,1,0.465511869,0.806612585,0.739350581
2010-03-23 11:00:00+00:00,0.565135,0.653581,0.653581,0,0.565135,0.708470022,1,0.465283135,0.812816737,0.742657569
2010-03-23 12:00:00+00:00,0.6361,0.507733,0.507733,0,0.6361,0.712235047,1,0.4650544,0.819020889,0.745964557
2010-03-23 13:00:00+00:00,0.687711,0.343654,0.343654,0,0.687711,0.716000072,1,0.464825666,0.825225041,0.749271545
2010-03-23 14:00:00+00:00,0.722548,0.181398,0.181398,0,0.722548,0.719765097,1,0.464596932,0.831429193,0.752578533
2010-03-23 15:00:00+00:00,0.723838,0.16499,0.16499,0,0.723838,0.723530122,1,0.464368197,0.837633344,0.755885521
2010-03-23 16:00:00+00:00,0.661905,0.060162,0.060162,0,0.661905,0.727295148,1,0.464139463,0.843837496,0.759192509
2010-03-23 17:00:00+00:00,0.679969,0.016408,0.016408,0,0.679969,0.731060173,1,0.463910729,0.850041648,0.762499497
2010-03-23 18:00:00+00:00,0.699323,0,0,0,0.699323,0.734825198,1,0.463681994,0.8562458,0.765806485
2010-03-23 19:00:00+00:00,0.624488,0,0,0,0.624488,0.738590223,1,0.46345326,0.862449952,0.769113473
2010-03-23 20:00:00+00:00,0.554813,0,0,0,0.554813,0.742355249,1,0.463224526,0.868654104,0.772420461
2010-03-23 21:00:00+00:00,0.473527,0,0,0,0.473527,0.746120274,1,0.462995791,0.874858256,0.775727449
2010-03-23 22:00:00+00:00,0.436109,0,0,0,0.436109,0.749885299,1,0.462767057,0.881062407,0.779034437
2010-03-23 23:00:00+00:00,0.432238,0,0,0,0.432238,0.753650324,1,0.462538323,0.887266559,0.782341425
2010-03-24 00:00:00+00:00,0.418045,0,0,0,0.418045,0.755713036,1,0.462130055,0.891256452,0.784171948
2010-03-24 01:00:00+00:00,0.406433,0,0,0,0.406433,0.757775748,1,0.461721786,0.895246344,0.78600247
2010-03-24 02:00:00+00:00,0.418045,0,0,0,0.418045,0.75983846,1,0.461313518,0.899236236,0.787832993
2010-03-24 03:00:00+00:00,0.501913,0,0,0,0.501913,0.761901171,1,0.46090525,0.903226128,0.789663515
2010-03-24 04:00:00+00:00,0.571587,0,0,0,0.571587,0.763963883,1,0.460496982,0.90721602,0.791494038
2010-03-24 05:00:00+00:00,0.552233,0,0,0,0.552233,0.766026595,1,0.460088714,0.911205913,0.793324561
2010-03-24 06:00:00+00:00,0.504493,0.040108,0.040108,0,0.504493,0.768089306,1,0.459680446,0.915195805,0.795155083
2010-03-24 07:00:00+00:00,0.575458,0.230622,0.230622,0,0.575458,0.770152018,1,0.459272177,0.919185697,0.796985606
2010-03-24 08:00:00+00:00,0.839962,0.239737,0.239737,0,0.839962,0.77221473,1,0.458863909,0.923175589,0.798816128
2010-03-24 09:00:00+00:00,0.917377,0.164079,0.164079,0,0.917377,0.774277441,1,0.458455641,0.927165482,0.800646651
2010-03-24 10:00:00+00:00,0.917377,0.103005,0.103005,0,0.917377,0.776340153,1,0.458047373,0.931155374,0.802477174
2010-03-24 11:00:00+00:00,0.841252,0.130352,0.130352,0,0.841252,0.778402865,1,0.457639105,0.935145266,0.804307696
2010-03-24 12:00:00+00:00,0.765126,0.149494,0.149494,0,0.765126,0.780465577,1,0.457230837,0.939135158,0.806138219
2010-03-24 13:00:00+00:00,0.768997,0.092066,0.092066,0,0.768997,0.782528288,1,0.456822569,0.943125051,0.807968741
2010-03-24 14:00:00+00:00,0.772868,0.17046,0.17046,0,0.772868,0.784591,1,0.4564143,0.947114943,0.809799264
2010-03-24 15:00:00+00:00,0.78061,0.248853,0.248853,0,0.78061,0.786653712,1,0.456006032,0.951104835,0.811629786
2010-03-24 16:00:00+00:00,0.615456,0.234268,0.234268,0,0.615456,0.788716423,1,0.455597764,0.955094727,0.813460309
2010-03-24 17:00:00+00:00,0.496752,0.058339,0.058339,0,0.496752,0.790779135,1,0.455189496,0.959084619,0.815290832
2010-03-24 18:00:00+00:00,0.376757,0,0,0,0.376757,0.792841847,1,0.454781228,0.963074512,0.817121354
2010-03-24 19:00:00+00:00,0.250311,0,0,0,0.250311,0.794904558,1,0.45437296,0.967064404,0.818951877
2010-03-24 20:00:00+00:00,0.192249,0,0,0,0.192249,0.79696727,1,0.453964691,0.971054296,0.820782399
2010-03-24 21:00:00+00:00,0.1458,0,0,0,0.1458,0.799029982,1,0.453556423,0.975044188,0.822612922
2010-03-24 22:00:00+00:00,0.100641,0,0,0,0.100641,0.801092694,1,0.453148155,0.979034081,0.824443445
2010-03-24 23:00:00+00:00,0.063223,0,0,0,0.063223,0.803155405,1,0.452739887,0.983023973,0.826273967
2010-03-25 00:00:00+00:00,0.038708,0,0,0,0.038708,0.803522907,1,0.452591365,0.983908132,0.826605786
2010-03-25 01:00:00+00:00,0.025805,0,0,0,0.025805,0.80389041,1,0.452442844,0.984792291,0.826937606
2010-03-25 02:00:00+00:00,0.032257,0,0,0,0.032257,0.804257912,1,0.452294323,0.985676451,0.827269425
2010-03-25 03:00:00+00:00,0.04774,0,0,0,0.04774,0.804625414,1,0.452145801,0.98656061,0.827601244
2010-03-25 04:00:00+00:00,0.077416,0,0,0,0.077416,0.804992916,1,0.45199728,0.987444769,0.827933063
2010-03-25 05:00:00+00:00,0.09806,0,0,0,0.09806,0.805360418,1,0.451848758,0.988328929,0.828264882
2010-03-25 06:00:00+00:00,0.072255,0.046489,0.046489,0,0.072255,0.80572792,1,0.451700237,0.989213088,0.828596702
2010-03-25 07:00:00+00:00,0.09935,0.175929,0.175929,0,0.09935,0.806095423,1,0.451551715,0.990097247,0.828928521
2010-03-25 08:00:00+00:00,0.101931,0.3236,0.3236,0,0.101931,0.806462925,1,0.451403194,0.990981406,0.82926034
2010-03-25 09:00:00+00:00,0.085157,0.593418,0.593418,0,0.085157,0.806830427,1,0.451254673,0.991865566,0.829592159
2010-03-25 10:00:00+00:00,0.061933,0.480386,0.480386,0,0.061933,0.807197929,1,0.451106151,0.992749725,0.829923978
2010-03-25 11:00:00+00:00,0.039998,0.206922,0.206922,0,0.039998,0.807565431,1,0.45095763,0.993633884,0.830255798
2010-03-25 12:00:00+00:00,0.037418,0.367354,0.367354,0,0.037418,0.807932933,1,0.450809108,0.994518043,0.830587617
2010-03-25 13:00:00+00:00,0.041288,0.283492,0.283492,0,0.041288,0.808300435,1,0.450660587,0.995402203,0.830919436
2010-03-25 14:00:00+00:00,0.041288,0.354593,0.354593,0,0.041288,0.808667938,1,0.450512065,0.996286362,0.831251255
2010-03-25 15:00:00+00:00,0.036127,0.147671,0.147671,0,0.036127,0.80903544,1,0.450363544,0.997170521,0.831583075
2010-03-25 16:00:00+00:00,0.024515,0.116678,0.116678,0,0.024515,0.809402942,1,0.450215023,0.998054681,0.831914894
2010-03-25 17:00:00+00:00,0.014193,0.058339,0.058339,0,0.014193,0.809770444,1,0.450066501,0.99893884,0.832246713
2010-03-25 18:00:00+00:00,0.016773,0,0,0,0.016773,0.810137946,1,0.44991798,0.999822999,0.832578532
2010-03-25 19:00:00+00:00,0.027096,0,0,0,0.027096,0.810505448,1,0.449769458,1,0.83287921
2010-03-25 20:00:00+00:00,0.042579,0,0,0,0.042579,0.810872951,1,0.449620937,1,0.833172094
2010-03-25 21:00:00+00:00,0.046449,0,0,0,0.046449,0.811240453,1,0.449472415,1,0.833464978
2010-03-25 22:00:00+00:00,0.038708,0,0,0,0.038708,0.811607955,1,0.449323894,1,0.833757862
2010-03-25 23:00:00+00:00,0.036127,0,0,0,0.036127,0.811975457,1,0.449175373,1,0.834050745
2010-03-26 00:00:00+00:00,0.043869,0,0,0,0.043869,0.81103919,1,0.449196278,1,0.833295397
2010-03-26 01:00:00+00:00,0.052901,0,0,0,0.052901,0.810102923,1,0.449217183,1,0.832540049
2010-03-26 02:00:00+00:00,0.064513,0,0,0,0.064513,0.809166656,1,0.449238089,1,0.831784701
2010-03-26 03:00:00+00:00,0.082577,0,0,0,0.082577,0.808230389,1,0.449258994,1,0.831029353
2010-03-26 04:00:00+00:00,0.105802,0,0,0,0.105802,0.807294122,1,0.449279899,1,0.830274005
2010-03-26 05:00:00+00:00,0.121285,0.018231,0.018231,0,0.121285,0.806357856,1,0.449300805,1,0.829518656
2010-03-26 06:00:00+00:00,0.09548,0.026435,0.026435,0,0.09548,0.805421589,1,0.44932171,1,0.828763308
2010-03-26 07:00:00+00:00,0.09935,0.248853,0.248853,0,0.09935,0.804485322,1,0.449342615,0.999853883,0.828001525
2010-03-26 08:00:00+00:00,0.150961,0.339096,0.339096,0,0.150961,0.803549055,1,0.449363521,0.999305144,0.827222013
2010-03-26 09:00:00+00:00,0.223216,0.253411,0.253411,0,0.223216,0.802612788,1,0.449384426,0.998756405,0.8264425
2010-03-26 10:00:00+00:00,0.256762,0.156786,0.156786,0,0.256762,0.801676521,1,0.449405331,0.998207666,0.825662987
2010-03-26 11:00:00+00:00,0.249021,0.146759,0.146759,0,0.249021,0.800740254,1,0.449426237,0.997658927,0.824883474
2010-03-26 12:00:00+00:00,0.250311,0.11759,0.11759,0,0.250311,0.799803987,1,0.449447142,0.997110187,0.824103961
2010-03-26 13:00:00+00:00,0.270955,0.298077,0.298077,0,0.270955,0.79886772,1,0.449468047,0.996561448,0.823324448
2010-03-26 14:00:00+00:00,0.265794,0.186868,0.186868,0,0.265794,0.797931453,1,0.449488952,0.996012709,0.822544935
2010-03-26 15:00:00+00:00,0.230957,0.233357,0.233357,0,0.230957,0.796995186,1,0.449509858,0.99546397,0.821765423
2010-03-26 16:00:00+00:00,0.178056,0.246118,0.246118,0,0.178056,0.79605892,1,0.449530763,0.994915231,0.82098591
2010-03-26 17:00:00+00:00,0.152251,0.069278,0.069278,0,0.152251,0.795122653,1,0.449551668,0.994366492,0.820206397
2010-03-26 18:00:00+00:00,0.183217,0,0,0,0.183217,0.794186386,1,0.449572574,0.993817753,0.819426884
