,PHOT,WTOF,WTON,HE Lumbardhi,HE Dikance,HE Radavac,HE Burimi,HROR
2015-04-30 08:00:00+00:00,0,0,0,0.339992453,1,0.389843252,0.721783907,0.361182
2015-04-30 09:00:00+00:00,0,0,0,0.339091985,1,0.389706469,0.718865787,0.360893
2015-04-30 10:00:00+00:00,0,0,0,0.338191516,1,0.389569686,0.715947667,0.360603
2015-04-30 11:00:00+00:00,0,0,0,0.337291047,1,0.389432903,0.713029547,0.360314
2015-04-30 12:00:00+00:00,0,0,0,0.336390578,1,0.38929612,0.710111427,0.360024
2015-04-30 13:00:00+00:00,0,0,0,0.33549011,1,0.389159337,0.707193307,0.359735
2015-04-30 14:00:00+00:00,0,0,0,0.334589641,1,0.389022555,0.704275187,0.359445
2015-04-30 15:00:00+00:00,0,0,0,0.333689172,1,0.388885772,0.701357067,0.359156
2015-04-30 16:00:00+00:00,0,0,0,0.332788703,1,0.388748989,0.698438948,0.358866
2015-04-30 17:00:00+00:00,0,0,0,0.331888235,1,0.388612206,0.695520828,0.358577
2015-04-30 18:00:00+00:00,0,0,0,0.330987766,1,0.388475423,0.692602708,0.358288
2015-04-30 19:00:00+00:00,0,0,0,0.330087297,1,0.38833864,0.689684588,0.357998
2015-04-30 20:00:00+00:00,0,0,0,0.329186829,1,0.388201857,0.686766468,0.357709
2015-04-30 21:00:00+00:00,0,0,0,0.32828636,1,0.388065074,0.683848348,0.357419
2015-04-30 22:00:00+00:00,0,0,0,0.327385891,1,0.387928292,0.680930228,0.35713
2015-04-30 23:00:00+00:00,0,0,0,0.326485422,1,0.387791509,0.678012108,0.35684
2015-05-01 00:00:00+00:00,0,0,0,0.325682943,1,0.387758953,0.675361302,0.356583
2015-05-01 01:00:00+00:00,0,0,0,0.324880464,1,0.387726397,0.672710496,0.356325
2015-05-01 02:00:00+00:00,0,0,0,0.324077984,1,0.387693842,0.67005969,0.356067
2015-05-01 03:00:00+00:00,0,0,0,0.323275505,1,0.387661286,0.667408884,0.355809
2015-05-01 04:00:00+00:00,0,0,0,0.322473025,1,0.38762873,0.664758078,0.355551
2015-05-01 05:00:00+00:00,0,0,0,0.321670546,1,0.387596175,0.662107272,0.355294
2015-05-01 06:00:00+00:00,0,0,0,0.320868067,1,0.387563619,0.659456466,0.355036
2015-05-01 07:00:00+00:00,0,0,0,0.320065587,1,0.387531063,0.65680566,0.354778
2015-05-01 08:00:00+00:00,0,0,0,0.319263108,1,0.387498508,0.654154854,0.35452
2015-05-01 09:00:00+00:00,0,0,0,0.318460628,1,0.387465952,0.651504048,0.354263
2015-05-01 10:00:00+00:00,0,0,0,0.317658149,1,0.387433396,0.648853241,0.354005
2015-05-01 11:00:00+00:00,0,0,0,0.31685567,1,0.387400841,0.646202435,0.353747
2015-05-01 12:00:00+00:00,0,0,0,0.31605319,1,0.387368285,0.643551629,0.353489
2015-05-01 13:00:00+00:00,0,0,0,0.315250711,1,0.387335729,0.640900823,0.353232
2015-05-01 14:00:00+00:00,0,0,0,0.314448231,1,0.387303174,0.638250017,0.352974
2015-05-01 15:00:00+00:00,0,0,0,0.313645752,1,0.387270618,0.635599211,0.352716
2015-05-01 16:00:00+00:00,0,0,0,0.312843273,1,0.387238062,0.632948405,0.352458
2015-05-01 17:00:00+00:00,0,0,0,0.312040793,1,0.387205507,0.630297599,0.3522
2015-05-01 18:00:00+00:00,0,0,0,0.311238314,1,0.387172951,0.627646793,0.351943
2015-05-01 19:00:00+00:00,0,0,0,0.310435834,1,0.387140395,0.624995987,0.351685
2015-05-01 20:00:00+00:00,0,0,0,0.309633355,1,0.38710784,0.622345181,0.351427
2015-05-01 21:00:00+00:00,0,0,0,0.308830875,1,0.387075284,0.619694375,0.351169
2015-05-01 22:00:00+00:00,0,0,0,0.308028396,1,0.387042728,0.617043569,0.350912
2015-05-01 23:00:00+00:00,0,0,0,0.307225917,1,0.387010173,0.614392763,0.350654
2015-05-02 00:00:00+00:00,0,0,0,0.306522283,1,0.386808212,0.612213436,0.350432
2015-05-02 01:00:00+00:00,0,0,0,0.305818649,1,0.386606251,0.61003411,0.35021
2015-05-02 02:00:00+00:00,0,0,0,0.305115015,1,0.38640429,0.607854784,0.349988
2015-05-02 03:00:00+00:00,0,0,0,0.30441138,1,0.38620233,0.605675458,0.349767
2015-05-02 04:00:00+00:00,0,0,0,0.303707746,1,0.386000369,0.603496131,0.349545
2015-05-02 05:00:00+00:00,0,0,0,0.303004112,1,0.385798408,0.601316805,0.349323
2015-05-02 06:00:00+00:00,0,0,0,0.302300478,1,0.385596447,0.599137479,0.349101
2015-05-02 07:00:00+00:00,0,0,0,0.301596844,1,0.385394487,0.596958152,0.34888
2015-05-02 08:00:00+00:00,0,0,0,0.30089321,1,0.385192526,0.594778826,0.348658
2015-05-02 09:00:00+00:00,0,0,0,0.300189576,1,0.384990565,0.5925995,0.348436
2015-05-02 10:00:00+00:00,0,0,0,0.299485942,1,0.384788604,0.590420174,0.348214
2015-05-02 11:00:00+00:00,0,0,0,0.298782308,1,0.384586644,0.588240847,0.347992
2015-05-02 12:00:00+00:00,0,0,0,0.298078674,1,0.384384683,0.586061521,0.347771
2015-05-02 13:00:00+00:00,0,0,0,0.29737504,1,0.384182722,0.583882195,0.347549
2015-05-02 14:00:00+00:00,0,0,0,0.296671406,1,0.383980762,0.581702869,0.347327
2015-05-02 15:00:00+00:00,0,0,0,0.295967772,1,0.383778801,0.579523542,0.347105
2015-05-02 16:00:00+00:00,0,0,0,0.295264138,1,0.38357684,0.577344216,0.346883
2015-05-02 17:00:00+00:00,0,0,0,0.294560504,1,0.383374879,0.57516489,0.346662
2015-05-02 18:00:00+00:00,0,0,0,0.29385687,1,0.383172919,0.572985564,0.34644
2015-05-02 19:00:00+00:00,0,0,0,0.293153236,1,0.382970958,0.570806237,0.346218
2015-05-02 20:00:00+00:00,0,0,0,0.292449602,1,0.382768997,0.568626911,0.345996
2015-05-02 21:00:00+00:00,0,0,0,0.291745968,1,0.382567036,0.566447585,0.345774
2015-05-02 22:00:00+00:00,0,0,0,0.291042334,1,0.382365076,0.564268259,0.345553
2015-05-02 23:00:00+00:00,0,0,0,0.2903387,1,0.382163115,0.562088932,0.345331
2015-05-03 00:00:00+00:00,0,0,0,0.289670754,1,0.381701401,0.560421734,0.345144
2015-05-03 01:00:00+00:00,0,0,0,0.289002808,1,0.381239688,0.558754535,0.344957
2015-05-03 02:00:00+00:00,0,0,0,0.288334862,1,0.380777975,0.557087337,0.34477
2015-05-03 03:00:00+00:00,0,0,0,0.287666916,1,0.380316261,0.555420138,0.344583
2015-05-03 04:00:00+00:00,0,0,0,0.28699897,1,0.379854548,0.553752939,0.344396
2015-05-03 05:00:00+00:00,0,0,0,0.286331024,1,0.379392834,0.552085741,0.344209
2015-05-03 06:00:00+00:00,0,0,0,0.285663079,1,0.378931121,0.550418542,0.344022
2015-05-03 07:00:00+00:00,0,0,0,0.284995133,1,0.378469407,0.548751344,0.343835
2015-05-03 08:00:00+00:00,0,0,0,0.284327187,1,0.378007694,0.547084145,0.343648
2015-05-03 09:00:00+00:00,0,0,0,0.283659241,1,0.377545981,0.545416947,0.343461
2015-05-03 10:00:00+00:00,0,0,0,0.282991295,1,0.377084267,0.543749748,0.343274
2015-05-03 11:00:00+00:00,0,0,0,0.282323349,1,0.376622554,0.542082549,0.343087
2015-05-03 12:00:00+00:00,0,0,0,0.281655403,1,0.37616084,0.540415351,0.3429
2015-05-03 13:00:00+00:00,0,0,0,0.280987457,1,0.375699127,0.538748152,0.342713
2015-05-03 14:00:00+00:00,0,0,0,0.280319512,1,0.375237413,0.537080954,0.342526
2015-05-03 15:00:00+00:00,0,0,0,0.279651566,1,0.3747757,0.535413755,0.342339
2015-05-03 16:00:00+00:00,0,0,0,0.27898362,1,0.374313987,0.533746556,0.342152
2015-05-03 17:00:00+00:00,0,0,0,0.278315674,1,0.373852273,0.532079358,0.341965
2015-05-03 18:00:00+00:00,0,0,0,0.277647728,1,0.37339056,0.530412159,0.341778
2015-05-03 19:00:00+00:00,0,0,0,0.276979782,1,0.372928846,0.528744961,0.341591
2015-05-03 20:00:00+00:00,0,0,0,0.276311836,1,0.372467133,0.527077762,0.341404
2015-05-03 21:00:00+00:00,0,0,0,0.27564389,1,0.372005419,0.525410564,0.341217
2015-05-03 22:00:00+00:00,0,0,0,0.274975945,1,0.371543706,0.523743365,0.341031
2015-05-03 23:00:00+00:00,0,0,0,0.274307999,1,0.371081993,0.522076166,0.340844
2015-05-04 00:00:00+00:00,0,0,0,0.273792265,1,0.370494918,0.520581001,0.340666
2015-05-04 01:00:00+00:00,0,0,0,0.273276532,1,0.369907844,0.519085835,0.340489
2015-05-04 02:00:00+00:00,0,0,0,0.272760799,1,0.369320769,0.51759067,0.340311
2015-05-04 03:00:00+00:00,0,0,0,0.272245066,1,0.368733695,0.516095505,0.340134
2015-05-04 04:00:00+00:00,0,0,0,0.271729332,1,0.368146621,0.514600339,0.339956
2015-05-04 05:00:00+00:00,0,0,0,0.271213599,1,0.367559546,0.513105174,0.339779
2015-05-04 06:00:00+00:00,0,0,0,0.270697866,1,0.366972472,0.511610008,0.339602
2015-05-04 07:00:00+00:00,0,0,0,0.270182132,1,0.366385398,0.510114843,0.339424
2015-05-04 08:00:00+00:00,0,0,0,0.269666399,1,0.365798323,0.508619677,0.339247
2015-05-04 09:00:00+00:00,0,0,0,0.269150666,1,0.365211249,0.507124512,0.339069
2015-05-04 10:00:00+00:00,0,0,0,0.268634932,1,0.364624175,0.505629346,0.338892
2015-05-04 11:00:00+00:00,0,0,0,0.268119199,1,0.3640371,0.504134181,0.338714
2015-05-04 12:00:00+00:00,0,0,0,0.267603466,1,0.363450026,0.502639016,0.338537
2015-05-04 13:00:00+00:00,0,0,0,0.267087733,1,0.362862952,0.50114385,0.33836
2015-05-04 14:00:00+00:00,0,0,0,0.266571999,1,0.362275877,0.499648685,0.338182
2015-05-04 15:00:00+00:00,0,0,0,0.266056266,1,0.361688803,0.498153519,0.338005
2015-05-04 16:00:00+00:00,0,0,0,0.265540533,1,0.361101728,0.496658354,0.337827
2015-05-04 17:00:00+00:00,0,0,0,0.265024799,1,0.360514654,0.495163188,0.33765
2015-05-04 18:00:00+00:00,0,0,0,0.264509066,1,0.35992758,0.493668023,0.337472
2015-05-04 19:00:00+00:00,0,0,0,0.263993333,1,0.359340505,0.492172857,0.337295
2015-05-04 20:00:00+00:00,0,0,0,0.2634776,1,0.358753431,0.490677692,0.337118
2015-05-04 21:00:00+00:00,0,0,0,0.262961866,1,0.358166357,0.489182527,0.33694
2015-05-04 22:00:00+00:00,0,0,0,0.262446133,1,0.357579282,0.487687361,0.336763
2015-05-04 23:00:00+00:00,0,0,0,0.2619304,1,0.356992208,0.486192196,0.336585
2015-05-05 00:00:00+00:00,0,0,0,0.261997983,1,0.356441721,0.485077767,0.336447
2015-05-05 01:00:00+00:00,0,0,0,0.262065567,1,0.355891235,0.483963339,0.336308
2015-05-05 02:00:00+00:00,0,0,0,0.262133151,1,0.355340748,0.48284891,0.33617
2015-05-05 03:00:00+00:00,0,0,0,0.262200734,1,0.354790262,0.481734482,0.336031
2015-05-05 04:00:00+00:00,0,0,0,0.262268318,1,0.354239775,0.480620053,0.335892
2015-05-05 05:00:00+00:00,0,0,0,0.262335902,1,0.353689289,0.479505625,0.335754
2015-05-05 06:00:00+00:00,0,0,0,0.262403486,1,0.353138802,0.478391196,0.335615
2015-05-05 07:00:00+00:00,0,0,0,0.262471069,1,0.352588315,0.477276768,0.335477
2015-05-05 08:00:00+00:00,0,0,0,0.262538653,1,0.352037829,0.47616234,0.335338
2015-05-05 09:00:00+00:00,0,0,0,0.262606237,1,0.351487342,0.475047911,0.335199
2015-05-05 10:00:00+00:00,0,0,0,0.26267382,1,0.350936856,0.473933483,0.335061
2015-05-05 11:00:00+00:00,0,0,0,0.262741404,1,0.350386369,0.472819054,0.334922
2015-05-05 12:00:00+00:00,0,0,0,0.262808988,1,0.349835883,0.471704626,0.334784
2015-05-05 13:00:00+00:00,0,0,0,0.262876572,1,0.349285396,0.470590197,0.334645
2015-05-05 14:00:00+00:00,0,0,0,0.262944155,1,0.348734909,0.469475769,0.334506
2015-05-05 15:00:00+00:00,0,0,0,0.263011739,1,0.348184423,0.46836134,0.334368
2015-05-05 16:00:00+00:00,0,0,0,0.263079323,1,0.347633936,0.467246912,0.334229
2015-05-05 17:00:00+00:00,0,0,0,0.263146906,1,0.34708345,0.466132483,0.334091
2015-05-05 18:00:00+00:00,0,0,0,0.26321449,1,0.346532963,0.465018055,0.333952
2015-05-05 19:00:00+00:00,0,0,0,0.263282074,1,0.345982477,0.463903626,0.333813
2015-05-05 20:00:00+00:00,0,0,0,0.263349658,1,0.34543199,0.462789198,0.333675
2015-05-05 21:00:00+00:00,0,0,0,0.263417241,1,0.344881504,0.461674769,0.333536
2015-05-05 22:00:00+00:00,0,0,0,0.263484825,1,0.344331017,0.460560341,0.333398
2015-05-05 23:00:00+00:00,0,0,0,0.263552409,1,0.34378053,0.459445913,0.333259
2015-05-06 00:00:00+00:00,0,0,0,0.263387394,1,0.343068092,0.461730347,0.333439
2015-05-06 01:00:00+00:00,0,0,0,0.26322238,1,0.342355655,0.464014782,0.33362
2015-05-06 02:00:00+00:00,0,0,0,0.263057365,1,0.341643217,0.466299216,0.3338
2015-05-06 03:00:00+00:00,0,0,0,0.262892351,1,0.340930779,0.46858365,0.333981
2015-05-06 04:00:00+00:00,0,0,0,0.262727337,1,0.340218341,0.470868085,0.334161
2015-05-06 05:00:00+00:00,0,0,0,0.262562322,1,0.339505903,0.473152519,0.334342
2015-05-06 06:00:00+00:00,0,0,0,0.262397308,1,0.338793465,0.475436954,0.334522
2015-05-06 07:00:00+00:00,0,0,0,0.262232294,1,0.338081027,0.477721388,0.334702
2015-05-06 08:00:00+00:00,0,0,0,0.262067279,1,0.337368589,0.480005823,0.334883
2015-05-06 09:00:00+00:00,0,0,0,0.261902265,1,0.336656151,0.482290257,0.335063
2015-05-06 10:00:00+00:00,0,0,0,0.26173725,1,0.335943714,0.484574692,0.335244
2015-05-06 11:00:00+00:00,0,0,0,0.261572236,1,0.335231276,0.486859126,0.335424
2015-05-06 12:00:00+00:00,0,0,0,0.261407222,1,0.334518838,0.489143561,0.335605
2015-05-06 13:00:00+00:00,0,0,0,0.261242207,1,0.3338064,0.491427995,0.335785
2015-05-06 14:00:00+00:00,0,0,0,0.261077193,1,0.333093962,0.49371243,0.335965
2015-05-06 15:00:00+00:00,0,0,0,0.260912179,1,0.332381524,0.495996864,0.336146
2015-05-06 16:00:00+00:00,0,0,0,0.260747164,1,0.331669086,0.498281299,0.336326
2015-05-06 17:00:00+00:00,0,0,0,0.26058215,1,0.330956648,0.500565733,0.336507
2015-05-06 18:00:00+00:00,0,0,0,0.260417135,1,0.330244211,0.502850168,0.336687
2015-05-06 19:00:00+00:00,0,0,0,0.260252121,1,0.329531773,0.505134602,0.336868
2015-05-06 20:00:00+00:00,0,0,0,0.260087107,1,0.328819335,0.507419037,0.337048
2015-05-06 21:00:00+00:00,0,0,0,0.259922092,1,0.328106897,0.509703471,0.337229
2015-05-06 22:00:00+00:00,0,0,0,0.259757078,1,0.327394459,0.511987906,0.337409
2015-05-06 23:00:00+00:00,0,0,0,0.259592063,1,0.326682021,0.51427234,0.337589
2015-05-07 00:00:00+00:00,0,0,0,0.259280458,1,0.326313322,0.51498807,0.337638
2015-05-07 01:00:00+00:00,0,0,0,0.258968852,1,0.325944622,0.515703799,0.337686
2015-05-07 02:00:00+00:00,0,0,0,0.258657246,1,0.325575923,0.516419528,0.337734
2015-05-07 03:00:00+00:00,0,0,0,0.25834564,1,0.325207223,0.517135258,0.337783
2015-05-07 04:00:00+00:00,0,0,0,0.258034034,1,0.324838524,0.517850987,0.337831
2015-05-07 05:00:00+00:00,0,0,0,0.257722429,1,0.324469824,0.518566716,0.337879
2015-05-07 06:00:00+00:00,0,0,0,0.257410823,1,0.324101125,0.519282446,0.337928
2015-05-07 07:00:00+00:00,0,0,0,0.257099217,1,0.323732425,0.519998175,0.337976
2015-05-07 08:00:00+00:00,0,0,0,0.256787611,1,0.323363726,0.520713904,0.338024
2015-05-07 09:00:00+00:00,0,0,0,0.256476005,1,0.322995026,0.521429634,0.338073
2015-05-07 10:00:00+00:00,0,0,0,0.2561644,1,0.322626327,0.522145363,0.338121
2015-05-07 11:00:00+00:00,0,0,0,0.255852794,1,0.322257627,0.522861092,0.338169
2015-05-07 12:00:00+00:00,0,0,0,0.255541188,1,0.321888928,0.523576822,0.338218
2015-05-07 13:00:00+00:00,0,0,0,0.255229582,1,0.321520229,0.524292551,0.338266
2015-05-07 14:00:00+00:00,0,0,0,0.254917976,1,0.321151529,0.52500828,0.338314
2015-05-07 15:00:00+00:00,0,0,0,0.254606371,1,0.32078283,0.52572401,0.338363
2015-05-07 16:00:00+00:00,0,0,0,0.254294765,1,0.32041413,0.526439739,0.338411
2015-05-07 17:00:00+00:00,0,0,0,0.253983159,1,0.320045431,0.527155468,0.33846
2015-05-07 18:00:00+00:00,0,0,0,0.253671553,1,0.319676731,0.527871198,0.338508
2015-05-07 19:00:00+00:00,0,0,0,0.253359947,1,0.319308032,0.528586927,0.338556
2015-05-07 20:00:00+00:00,0,0,0,0.253048341,1,0.318939332,0.529302656,0.338605
2015-05-07 21:00:00+00:00,0,0,0,0.252736736,1,0.318570633,0.530018386,0.338653
2015-05-07 22:00:00+00:00,0,0,0,0.25242513,1,0.318201933,0.530734115,0.338701
2015-05-07 23:00:00+00:00,0,0,0,0.252113524,1,0.317833234,0.531449844,0.33875
2015-05-08 00:00:00+00:00,0,0,0,0.251757929,1,0.317232617,0.531832474,0.338753
2015-05-08 01:00:00+00:00,0,0,0,0.251402335,1,0.316631999,0.532215104,0.338756
2015-05-08 02:00:00+00:00,0,0,0,0.25104674,1,0.316031382,0.532597734,0.338759
2015-05-08 03:00:00+00:00,0,0,0,0.250691145,1,0.315430764,0.532980364,0.338762
2015-05-08 04:00:00+00:00,0,0,0,0.25033555,1,0.314830147,0.533362994,0.338765
2015-05-08 05:00:00+00:00,0,0,0,0.249979956,1,0.31422953,0.533745624,0.338768
2015-05-08 06:00:00+00:00,0,0,0,0.249624361,1,0.313628912,0.534128254,0.338771
2015-05-08 07:00:00+00:00,0,0,0,0.249268766,1,0.313028295,0.534510884,0.338774
2015-05-08 08:00:00+00:00,0,0,0,0.248913171,1,0.312427678,0.534893514,0.338778
2015-05-08 09:00:00+00:00,0,0,0,0.248557577,1,0.31182706,0.535276144,0.338781
2015-05-08 10:00:00+00:00,0,0,0,0.248201982,1,0.311226443,0.535658774,0.338784
2015-05-08 11:00:00+00:00,0,0,0,0.247846387,1,0.310625825,0.536041404,0.338787
2015-05-08 12:00:00+00:00,0,0,0,0.247490792,1,0.310025208,0.536424034,0.33879
2015-05-08 13:00:00+00:00,0,0,0,0.247135198,1,0.309424591,0.536806664,0.338793
2015-05-08 14:00:00+00:00,0,0,0,0.246779603,1,0.308823973,0.537189294,0.338796
2015-05-08 15:00:00+00:00,0,0,0,0.246424008,1,0.308223356,0.537571924,0.338799
2015-05-08 16:00:00+00:00,0,0,0,0.246068413,1,0.307622739,0.537954554,0.338803
2015-05-08 17:00:00+00:00,0,0,0,0.245712819,1,0.307022121,0.538337184,0.338806
2015-05-08 18:00:00+00:00,0,0,0,0.245357224,1,0.306421504,0.538719814,0.338809
2015-05-08 19:00:00+00:00,0,0,0,0.245001629,1,0.305820887,0.539102444,0.338812
2015-05-08 20:00:00+00:00,0,0,0,0.244646034,1,0.305220269,0.539485074,0.338815
2015-05-08 21:00:00+00:00,0,0,0,0.24429044,1,0.304619652,0.539867704,0.338818
2015-05-08 22:00:00+00:00,0,0,0,0.243934845,1,0.304019034,0.540250334,0.338821
2015-05-08 23:00:00+00:00,0,0,0,0.24357925,1,0.303418417,0.540632964,0.338824
2015-05-09 00:00:00+00:00,0,0,0,0.243118038,1,0.302778817,0.540864545,0.338811
2015-05-09 01:00:00+00:00,0,0,0,0.242656825,1,0.302139217,0.541096126,0.338797
2015-05-09 02:00:00+00:00,0,0,0,0.242195612,1,0.301499617,0.541327706,0.338783
2015-05-09 03:00:00+00:00,0,0,0,0.2417344,1,0.300860016,0.541559287,0.33877
2015-05-09 04:00:00+00:00,0,0,0,0.241273187,1,0.300220416,0.541790868,0.338756
2015-05-09 05:00:00+00:00,0,0,0,0.240811975,1,0.299580816,0.542022448,0.338742
2015-05-09 06:00:00+00:00,0,0,0,0.240350762,1,0.298941216,0.542254029,0.338729
2015-05-09 07:00:00+00:00,0,0,0,0.239889549,1,0.298301616,0.54248561,0.338715
2015-05-09 08:00:00+00:00,0,0,0,0.239428337,1,0.297662016,0.54271719,0.338701
2015-05-09 09:00:00+00:00,0,0,0,0.238967124,1,0.297022415,0.542948771,0.338688
2015-05-09 10:00:00+00:00,0,0,0,0.238505912,1,0.296382815,0.543180352,0.338674
2015-05-09 11:00:00+00:00,0,0,0,0.238044699,1,0.295743215,0.543411932,0.33866
2015-05-09 12:00:00+00:00,0,0,0,0.237583486,1,0.295103615,0.543643513,0.338647
2015-05-09 13:00:00+00:00,0,0,0,0.237122274,1,0.294464015,0.543875094,0.338633
2015-05-09 14:00:00+00:00,0,0,0,0.236661061,1,0.293824415,0.544106674,0.338619
2015-05-09 15:00:00+00:00,0,0,0,0.236199849,1,0.293184814,0.544338255,0.338606
2015-05-09 16:00:00+00:00,0,0,0,0.235738636,1,0.292545214,0.544569836,0.338592
2015-05-09 17:00:00+00:00,0,0,0,0.235277423,1,0.291905614,0.544801416,0.338578
2015-05-09 18:00:00+00:00,0,0,0,0.234816211,1,0.291266014,0.545032997,0.338565
2015-05-09 19:00:00+00:00,0,0,0,0.234354998,1,0.290626414,0.545264577,0.338551
2015-05-09 20:00:00+00:00,0,0,0,0.233893786,1,0.289986814,0.545496158,0.338537
2015-05-09 21:00:00+00:00,0,0,0,0.233432573,1,0.289347213,0.545727739,0.338524
2015-05-09 22:00:00+00:00,0,0,0,0.23297136,1,0.288707613,0.545959319,0.33851
2015-05-09 23:00:00+00:00,0,0,0,0.232510148,1,0.288068013,0.5461909,0.338496
2015-05-10 00:00:00+00:00,0,0,0,0.232120649,1,0.287644052,0.545504852,0.338406
2015-05-10 01:00:00+00:00,0,0,0,0.231731151,1,0.287220092,0.544818803,0.338316
2015-05-10 02:00:00+00:00,0,0,0,0.231341653,1,0.286796131,0.544132755,0.338226
2015-05-10 03:00:00+00:00,0,0,0,0.230952154,1,0.28637217,0.543446706,0.338136
2015-05-10 04:00:00+00:00,0,0,0,0.230562656,1,0.285948209,0.542760658,0.338046
2015-05-10 05:00:00+00:00,0,0,0,0.230173157,1,0.285524249,0.542074609,0.337956
2015-05-10 06:00:00+00:00,0,0,0,0.229783659,1,0.285100288,0.541388561,0.337866
2015-05-10 07:00:00+00:00,0,0,0,0.229394161,1,0.284676327,0.540702513,0.337775
2015-05-10 08:00:00+00:00,0,0,0,0.229004662,1,0.284252366,0.540016464,0.337685
2015-05-10 09:00:00+00:00,0,0,0,0.228615164,1,0.283828406,0.539330416,0.337595
2015-05-10 10:00:00+00:00,0,0,0,0.228225665,1,0.283404445,0.538644367,0.337505
2015-05-10 11:00:00+00:00,0,0,0,0.227836167,1,0.282980484,0.537958319,0.337415
2015-05-10 12:00:00+00:00,0,0,0,0.227446669,1,0.282556523,0.53727227,0.337325
2015-05-10 13:00:00+00:00,0,0,0,0.22705717,1,0.282132563,0.536586222,0.337235
2015-05-10 14:00:00+00:00,0,0,0,0.226667672,1,0.281708602,0.535900174,0.337145
2015-05-10 15:00:00+00:00,0,0,0,0.226278173,1,0.281284641,0.535214125,0.337055
2015-05-10 16:00:00+00:00,0,0,0,0.225888675,1,0.28086068,0.534528077,0.336964
2015-05-10 17:00:00+00:00,0,0,0,0.225499177,1,0.28043672,0.533842028,0.336874
2015-05-10 18:00:00+00:00,0,0,0,0.225109678,1,0.280012759,0.53315598,0.336784
2015-05-10 19:00:00+00:00,0,0,0,0.22472018,1,0.279588798,0.532469931,0.336694
2015-05-10 20:00:00+00:00,0,0,0,0.224330682,1,0.279164837,0.531783883,0.336604
2015-05-10 21:00:00+00:00,0,0,0,0.223941183,1,0.278740877,0.531097835,0.336514
2015-05-10 22:00:00+00:00,0,0,0,0.223551685,1,0.278316916,0.530411786,0.336424
2015-05-10 23:00:00+00:00,0,0,0,0.223162186,1,0.277892955,0.529725738,0.336334
2015-05-11 00:00:00+00:00,0,0,0,0.222788803,1,0.278225202,0.52863135,0.336247
2015-05-11 01:00:00+00:00,0,0,0,0.222415419,1,0.27855745,0.527536962,0.33616
2015-05-11 02:00:00+00:00,0,0,0,0.222042035,1,0.278889697,0.526442575,0.336073
2015-05-11 03:00:00+00:00,0,0,0,0.221668651,1,0.279221944,0.525348187,0.335986
2015-05-11 04:00:00+00:00,0,0,0,0.221295267,1,0.279554192,0.5242538,0.335899
2015-05-11 05:00:00+00:00,0,0,0,0.220921883,1,0.279886439,0.523159412,0.335812
2015-05-11 06:00:00+00:00,0,0,0,0.2205485,1,0.280218686,0.522065025,0.335725
2015-05-11 07:00:00+00:00,0,0,0,0.220175116,1,0.280550934,0.520970637,0.335638
2015-05-11 08:00:00+00:00,0,0,0,0.219801732,1,0.280883181,0.519876249,0.335551
2015-05-11 09:00:00+00:00,0,0,0,0.219428348,1,0.281215428,0.518781862,0.335464
2015-05-11 10:00:00+00:00,0,0,0,0.219054964,1,0.281547676,0.517687474,0.335377
2015-05-11 11:00:00+00:00,0,0,0,0.218681581,1,0.281879923,0.516593087,0.33529
2015-05-11 12:00:00+00:00,0,0,0,0.218308197,1,0.28221217,0.515498699,0.335203
2015-05-11 13:00:00+00:00,0,0,0,0.217934813,1,0.282544418,0.514404311,0.335116
2015-05-11 14:00:00+00:00,0,0,0,0.217561429,1,0.282876665,0.513309924,0.335029
2015-05-11 15:00:00+00:00,0,0,0,0.217188045,1,0.283208912,0.512215536,0.334942
2015-05-11 16:00:00+00:00,0,0,0,0.216814662,1,0.28354116,0.511121149,0.334855
2015-05-11 17:00:00+00:00,0,0,0,0.216441278,1,0.283873407,0.510026761,0.334768
2015-05-11 18:00:00+00:00,0,0,0,0.216067894,1,0.284205654,0.508932373,0.334682
2015-05-11 19:00:00+00:00,0,0,0,0.21569451,1,0.284537902,0.507837986,0.334595
2015-05-11 20:00:00+00:00,0,0,0,0.215321126,1,0.284870149,0.506743598,0.334508
2015-05-11 21:00:00+00:00,0,0,0,0.214947743,1,0.285202397,0.505649211,0.334421
2015-05-11 22:00:00+00:00,0,0,0,0.214574359,1,0.285534644,0.504554823,0.334334
2015-05-11 23:00:00+00:00,0,0,0,0.214200975,1,0.285866891,0.503460435,0.334247
2015-05-12 00:00:00+00:00,0,0,0,0.214261599,1,0.285892606,0.502357917,0.334142
2015-05-12 01:00:00+00:00,0,0,0,0.214322223,1,0.285918321,0.501255398,0.334037
2015-05-12 02:00:00+00:00,0,0,0,0.214382846,1,0.285944036,0.50015288,0.333932
2015-05-12 03:00:00+00:00,0,0,0,0.21444347,1,0.285969751,0.499050361,0.333827
2015-05-12 04:00:00+00:00,0,0,0,0.214504094,1,0.285995466,0.497947842,0.333722
2015-05-12 05:00:00+00:00,0,0,0,0.214564718,1,0.286021181,0.496845324,0.333617
2015-05-12 06:00:00+00:00,0,0,0,0.214625342,1,0.286046896,0.495742805,0.333512
2015-05-12 07:00:00+00:00,0,0,0,0.214685965,1,0.286072611,0.494640287,0.333407
2015-05-12 08:00:00+00:00,0,0,0,0.214746589,1,0.286098326,0.493537768,0.333302
2015-05-12 09:00:00+00:00,0,0,0,0.214807213,1,0.286124041,0.492435249,0.333197
