Day-Ahead forecast [MW],Intraday forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp]
1500.050,1317.120,1145.140,1095.090,2817.610
1549.810,1347.610,1184.200,1117.130,2817.610
1595.570,1375.450,1151.890,1169.100,2817.610
1610.380,1414.200,1209.440,1203.880,2817.610
1621.990,1451.540,1254.000,1235.770,2817.610
1628.410,1486.510,1284.690,1238.180,2817.610
1624.630,1517.370,1325.550,1269.800,2817.610
1606.850,1543.480,1302.640,1278.360,2817.610
1578.850,1565.850,1327.420,1304.140,2817.610
1548.460,1588.890,1350.700,1336.320,2817.610
1515.700,1600.100,1365.040,1324.940,2817.610
1489.510,1577.450,1354.140,1319.460,2817.610
1458.810,1550.420,1307.850,1309.910,2817.610
1425.780,1523.010,1290.670,1279.010,2817.610
1388.060,1490.360,1264.480,1231.220,2817.610
1326.960,1408.770,1149.650,1195.110,2817.610
1265.640,1332.680,1119.380,1088.520,2817.610
1200.010,1259.320,1056.620,988.750,2817.610
1123.960,1176.660,918.730,891.050,2817.610
1066.430,1100.440,827.450,799.810,2817.610
1002.620,1019.150,727.170,739.920,2817.610
938.100,930.010,652.560,665.910,2817.610
872.830,843.560,591.480,584.790,2817.610
809.750,781.050,535.180,503.570,2817.610
747.640,717.370,463.100,441.050,2817.610
672.980,647.800,387.750,369.700,2817.610
589.910,574.080,326.960,319.040,2817.610
514.200,502.200,264.010,277.920,2817.610
437.140,422.730,212.980,258.630,2817.610
370.350,349.280,194.690,249.250,2817.610
309.700,282.640,191.250,234.290,2817.610
266.350,241.180,165.230,208.790,2817.610
221.860,200.660,176.140,185.620,2817.610
177.850,162.860,153.730,156.310,2817.610
135.680,127.160,126.190,124.740,2817.610
100.870,96.600,98.210,92.850,2817.610
70.520,68.180,68.950,60.120,2817.610
44.360,42.830,42.640,31.720,2817.610
20.140,19.610,16.510,10.960,2817.610
0.330,0.340,0.000,0.070,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.480,0.490,0.490,0.180,2817.610
17.700,15.840,15.600,3.930,2817.610
36.130,31.880,20.510,9.180,2817.610
56.420,49.470,25.940,21.260,2817.610
77.880,67.980,39.590,41.070,2817.610
101.030,87.170,62.730,63.670,2817.610
124.990,106.390,85.110,86.200,2817.610
149.600,125.530,106.510,109.170,2817.610
174.790,144.580,130.430,129.210,2817.610
196.630,159.380,145.920,148.520,2817.610
218.810,172.930,162.120,171.170,2817.610
241.290,185.210,181.750,203.780,2817.610
263.840,195.960,217.580,235.830,2817.610
289.660,209.560,230.110,270.350,2817.610
314.860,222.490,280.270,310.890,2817.610
339.160,235.000,317.560,362.620,2817.610
363.920,247.310,370.910,400.380,2817.610
379.750,266.090,411.730,421.160,2817.610
393.680,284.750,431.260,443.590,2817.610
405.630,303.030,456.410,479.070,2817.610
416.370,321.600,499.050,499.470,2817.610
423.740,338.140,513.770,532.580,2817.610
430.150,354.910,538.960,571.440,2817.610
435.270,371.610,572.860,628.930,2817.610
436.960,386.210,630.430,733.650,2817.610
429.200,392.870,652.270,808.570,2817.610
419.270,398.410,807.990,834.750,2817.610
406.510,401.870,838.580,860.440,2817.610
392.060,404.000,863.950,856.760,2817.610
414.490,433.650,874.980,867.370,2817.610
436.520,462.070,882.300,854.620,2817.610
455.720,487.800,865.870,870.450,2817.610
476.850,513.780,874.940,884.570,2817.610
495.030,535.480,873.390,980.420,2817.610
512.010,556.460,866.730,1083.340,2817.610
520.520,571.980,954.250,1097.910,2817.610
524.580,583.590,1061.860,1037.740,2817.610
531.200,597.210,1011.230,1027.150,2817.610
536.150,608.120,997.020,960.120,2817.610
537.880,614.730,937.130,909.930,2817.610
538.310,619.490,909.780,878.310,2817.610
525.950,602.670,874.940,876.100,2817.610
511.320,584.150,908.760,840.350,2817.610
494.170,563.730,842.010,805.680,2817.610
476.180,543.840,800.760,776.650,2817.610
456.780,522.760,767.000,728.910,2817.610
435.780,498.640,754.770,715.520,2817.610
413.190,471.320,699.580,675.370,2817.610
391.090,443.780,645.660,610.580,2817.610
374.610,421.770,573.890,535.160,2817.610
356.090,397.270,525.600,461.550,2817.610
336.190,370.650,398.080,402.910,2817.610
314.870,341.740,353.490,331.330,2817.610
287.870,308.600,285.730,280.530,2817.610
261.280,276.620,242.330,223.990,2817.610
234.930,246.810,192.670,187.530,2817.610
208.520,217.390,150.800,151.240,2817.610
187.570,194.360,124.680,113.430,2817.610
165.690,170.140,112.160,78.730,2817.610
142.690,144.870,98.050,62.820,2817.610
118.500,118.530,83.860,50.590,2817.610
91.800,90.270,71.340,37.460,2817.610
65.850,63.930,30.800,25.610,2817.610
41.450,40.290,20.170,16.610,2817.610
19.240,18.780,9.740,6.990,2817.610
0.630,0.410,0.000,0.440,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.810,1.130,0.840,0.100,2817.610
22.260,24.910,16.200,4.270,2817.610
44.190,49.330,22.320,14.950,2817.610
69.090,76.950,33.570,37.580,2817.610
95.520,107.440,60.150,65.380,2817.610
128.920,142.120,85.870,99.510,2817.610
164.270,179.330,122.000,133.780,2817.610
202.520,219.640,156.010,165.890,2817.610
244.510,262.850,193.180,201.970,2817.610
288.810,309.360,225.730,235.160,2817.610
351.210,368.970,287.440,258.850,2817.610
430.150,437.600,314.140,284.600,2817.610
517.620,514.540,348.570,295.980,2817.610
586.960,577.490,360.520,314.370,2817.610
655.590,629.140,375.270,328.160,2817.610
732.120,677.260,424.770,358.770,2817.610
816.800,726.770,419.320,395.980,2817.610
908.260,800.600,497.140,435.670,2817.610
987.530,872.170,523.790,480.400,2817.610
1063.230,943.660,569.330,543.500,2817.610
1137.370,1014.160,639.630,615.890,2817.610
1222.470,1093.330,737.430,688.750,2817.610
1317.720,1163.210,792.340,756.500,2817.610
1420.340,1229.990,851.920,806.950,2817.610
1511.610,1291.390,901.600,870.420,2817.610
1576.520,1367.340,977.480,943.690,2817.610
1635.950,1439.380,1068.940,1029.520,2817.610
1690.850,1508.940,1094.800,1142.990,2817.610
1739.030,1577.010,1225.170,1206.570,2817.610
1765.980,1606.370,1270.730,1302.370,2817.610
1788.350,1627.850,1339.950,1259.850,2817.610
1806.190,1643.340,1369.740,1212.460,2817.610
1819.320,1655.310,1251.970,1203.240,2817.610
1823.590,1675.780,1270.000,1208.050,2817.610
1822.990,1688.620,1241.400,1189.390,2817.610
1817.000,1696.280,1224.120,1256.850,2817.610
1805.720,1699.180,1250.530,1295.570,2817.610
1795.810,1658.590,1262.270,1345.330,2817.610
1778.990,1616.910,1313.360,1338.980,2817.610
1756.730,1567.260,1338.670,1422.040,2817.610
1729.060,1512.560,1395.630,1464.150,2817.610
1682.440,1495.690,1458.160,1458.820,2817.610
1618.540,1472.350,1436.690,1454.670,2817.610
1543.010,1439.770,1456.130,1398.610,2817.610
1467.470,1400.930,1393.790,1385.740,2817.610
1391.310,1349.070,1347.390,1382.060,2817.610
1316.140,1291.140,1327.160,1355.060,2817.610
1237.590,1218.660,1252.870,1287.570,2817.610
1152.330,1137.630,1224.440,1221.300,2817.610
1046.870,1045.530,1145.180,1130.750,2817.610
939.840,947.080,1040.510,1039.330,2817.610
843.380,851.990,940.770,976.690,2817.610
759.400,766.100,882.190,875.720,2817.610
662.960,662.860,761.860,775.320,2817.610
523.610,512.950,629.600,684.450,2817.610
396.100,379.050,489.900,582.500,2817.610
290.000,265.970,516.290,478.090,2817.610
242.360,220.130,445.640,387.580,2817.610
199.660,181.740,330.170,313.800,2817.610
162.670,150.190,259.280,243.800,2817.610
129.650,121.000,190.760,185.240,2817.610
97.670,89.960,144.260,131.770,2817.610
68.950,63.730,95.950,84.020,2817.610
45.010,42.080,53.920,46.510,2817.610
22.170,20.550,23.850,18.600,2817.610
1.080,0.970,1.030,0.950,2817.610
0.000,0.000,0.020,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
1.570,1.550,1.550,0.250,2817.610
26.440,22.650,24.820,10.210,2817.610
50.980,37.630,35.270,35.880,2817.610
79.130,75.330,58.430,74.120,2817.610
109.370,127.670,100.420,122.260,2817.610
140.890,173.960,147.180,171.190,2817.610
173.080,226.040,196.890,228.350,2817.610
208.680,288.160,259.890,289.950,2817.610
249.340,363.830,322.390,363.660,2817.610
294.020,421.230,408.140,453.090,2817.610
397.210,556.840,557.780,556.260,2817.610
527.210,683.160,682.620,668.170,2817.610
677.790,808.240,813.830,799.040,2817.610
780.380,910.080,904.220,933.250,2817.610
879.360,1002.250,999.110,1060.350,2817.610
1001.220,1113.280,1144.920,1186.250,2817.610
1134.980,1230.820,1307.870,1301.470,2817.610
1260.060,1348.480,1423.080,1398.510,2817.610
1351.780,1427.370,1485.270,1494.290,2817.610
1433.140,1498.290,1561.120,1586.550,2817.610
1516.000,1570.560,1641.090,1679.780,2817.610
1605.410,1638.380,1765.910,1762.830,2817.610
1703.210,1712.720,1853.790,1839.160,2817.610
1798.090,1805.580,1929.410,1899.700,2817.610
1881.280,1879.210,1965.450,1958.570,2817.610
1940.740,1940.660,2022.610,2012.830,2817.610
1974.720,1981.990,2048.800,2050.300,2817.610
2004.190,2015.470,2075.820,2092.860,2817.610
2030.220,2045.810,2113.970,2120.590,2817.610
2052.710,2064.610,2141.700,2151.820,2817.610
2070.970,2078.220,2151.460,2186.690,2817.610
2083.610,2087.340,2196.610,2210.630,2817.610
2091.050,2092.550,2214.360,2221.780,2817.610
2091.150,2091.810,2223.170,2221.630,2817.610
2087.650,2087.470,2219.990,2212.550,2817.610
2080.080,2079.170,2205.100,2190.790,2817.610
2067.520,2065.770,2195.610,2169.970,2817.610
2048.080,2047.650,2160.630,2130.610,2817.610
2024.780,2025.260,2116.070,2093.700,2817.610
1997.910,1999.490,2074.970,2053.550,2817.610
1967.630,1970.330,2042.050,1999.100,2817.610
1914.430,1918.870,1981.160,1946.870,2817.610
1835.200,1843.190,1893.920,1883.360,2817.610
1732.670,1742.120,1799.120,1817.680,2817.610
1622.370,1633.580,1732.660,1738.600,2817.610
1521.550,1532.260,1646.000,1653.300,2817.610
1434.990,1444.750,1552.840,1569.520,2817.610
1352.410,1362.280,1500.880,1483.070,2817.610
1259.480,1271.490,1387.250,1383.900,2817.610
1127.050,1173.580,1268.960,1279.210,2817.610
996.150,1065.190,1129.380,1169.180,2817.610
874.180,962.650,1064.890,1058.470,2817.610
773.810,874.260,964.120,940.190,2817.610
662.910,828.660,819.980,824.640,2817.610
504.630,685.170,647.360,698.500,2817.610
365.190,594.080,570.880,590.070,2817.610
250.580,472.160,493.470,487.560,2817.610
211.790,385.470,459.970,392.980,2817.610
177.600,311.630,346.340,305.310,2817.610
147.360,243.860,262.480,227.900,2817.610
118.940,184.580,191.470,165.780,2817.610
89.700,134.580,127.650,110.530,2817.610
63.200,92.630,79.680,68.570,2817.610
41.780,51.000,45.520,36.310,2817.610
21.260,20.460,20.870,13.580,2817.610
1.830,1.700,1.740,1.500,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
2.000,1.920,2.020,0.200,2817.610
26.820,26.200,25.330,6.040,2817.610
51.250,50.050,31.540,27.920,2817.610
78.830,77.290,53.460,63.350,2817.610
108.920,106.870,97.190,103.540,2817.610
142.290,139.590,130.480,166.210,2817.610
178.340,175.450,193.740,243.270,2817.610
218.380,245.500,274.380,303.730,2817.610
261.850,331.670,343.840,371.400,2817.610
309.760,399.220,416.230,447.780,2817.610
397.970,524.810,540.110,521.530,2817.610
508.850,640.910,624.140,605.430,2817.610
634.590,761.770,738.330,711.300,2817.610
723.700,847.620,822.900,788.170,2817.610
804.960,916.110,908.920,868.890,2817.610
902.440,1023.350,975.820,953.830,2817.610
1011.700,1141.900,1070.820,1050.450,2817.610
1107.760,1235.450,1173.990,1142.300,2817.610
1187.690,1304.290,1244.630,1203.130,2817.610
1249.440,1375.760,1330.360,1296.110,2817.610
1303.180,1439.150,1370.370,1371.990,2817.610
1351.690,1494.020,1458.340,1372.400,2817.610
1398.640,1551.170,1469.760,1380.430,2817.610
1441.500,1607.440,1468.470,1404.910,2817.610
1480.130,1659.150,1551.830,1420.100,2817.610
1529.320,1712.040,1560.190,1421.920,2817.610
1571.500,1755.890,1500.510,1409.680,2817.610
1607.500,1782.170,1470.830,1460.640,2817.610
1635.420,1797.020,1517.890,1525.930,2817.610
1646.850,1813.720,1554.050,1538.220,2817.610
1652.560,1821.940,1582.640,1494.900,2817.610
1650.480,1823.400,1523.290,1411.060,2817.610
1644.420,1821.470,1441.990,1326.680,2817.610
1646.690,1802.010,1445.150,1287.960,2817.610
1643.200,1777.300,1334.770,1300.580,2817.610
1634.080,1745.980,1295.470,1276.050,2817.610
1622.170,1712.090,1271.100,1225.530,2817.610
1600.390,1694.280,1247.660,1219.070,2817.610
1572.500,1670.600,1249.340,1272.250,2817.610
1542.620,1642.920,1281.740,1329.420,2817.610
1505.140,1607.830,1329.460,1418.180,2817.610
1462.370,1547.050,1388.270,1452.120,2817.610
1412.210,1486.290,1417.360,1505.740,2817.610
1359.210,1423.740,1358.860,1503.490,2817.610
1305.710,1362.880,1461.530,1469.830,2817.610
1255.240,1304.260,1436.260,1404.700,2817.610
1199.530,1241.210,1341.300,1323.100,2817.610
1131.890,1167.770,1262.270,1197.270,2817.610
1050.600,1075.170,1146.910,1080.040,2817.610
957.640,966.340,991.300,974.130,2817.610
865.350,863.680,870.370,879.400,2817.610
780.090,768.690,772.320,814.110,2817.610
699.390,678.610,695.810,722.750,2817.610
609.050,585.320,627.640,630.180,2817.610
481.820,460.110,509.650,525.280,2817.610
366.040,353.820,421.130,439.110,2817.610
271.120,261.290,317.880,344.740,2817.610
228.400,214.410,315.930,274.970,2817.610
189.070,172.960,230.770,215.210,2817.610
155.290,140.730,177.790,167.460,2817.610
124.830,111.510,134.340,133.600,2817.610
94.610,85.920,106.110,96.840,2817.610
67.490,62.360,74.660,68.190,2817.610
44.810,41.570,46.200,41.220,2817.610
23.640,21.730,22.140,17.920,2817.610
2.690,2.220,2.130,1.340,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
1.870,2.490,2.740,0.030,2817.610
22.150,24.370,23.820,2.300,2817.610
43.460,46.280,27.000,12.020,2817.610
66.770,62.280,38.600,31.900,2817.610
92.460,74.610,64.760,60.640,2817.610
127.690,104.790,97.760,95.950,2817.610
166.440,139.070,139.100,130.200,2817.610
207.800,177.170,170.880,168.710,2817.610
252.290,219.020,215.460,219.090,2817.610
300.890,260.920,264.810,246.190,2817.610
355.690,312.090,312.830,265.250,2817.610
414.370,363.430,336.250,284.840,2817.610
480.690,416.970,376.990,315.130,2817.610
556.070,457.090,385.060,306.860,2817.610
624.410,484.930,439.900,306.780,2817.610
682.620,530.470,361.730,328.160,2817.610
733.590,577.190,390.600,389.820,2817.610
789.740,649.870,469.280,497.920,2817.610
846.280,724.310,567.620,583.390,2817.610
906.230,798.230,628.370,703.300,2817.610
967.700,874.060,712.150,853.620,2817.610
1044.500,931.630,896.770,1058.370,2817.610
1120.120,989.010,1126.360,1219.040,2817.610
1192.550,1045.180,1275.660,1329.310,2817.610
1259.290,1095.260,1351.940,1514.480,2817.610
1317.150,1155.400,1400.170,1689.500,2817.610
1375.160,1211.640,1730.430,1784.840,2817.610
1433.060,1263.660,1809.850,1844.430,2817.610
1485.360,1315.440,1871.390,1906.640,2817.610
1523.150,1357.950,1886.780,1955.260,2817.610
1558.260,1394.590,1970.690,2001.730,2817.610
1586.480,1426.670,2015.990,2024.330,2817.610
1608.240,1455.970,2030.100,2026.550,2817.610
1618.560,1465.530,2011.660,2015.330,2817.610
1625.300,1470.670,1990.950,2033.370,2817.610
1628.150,1471.250,2012.610,2021.440,2817.610
1625.390,1466.600,2008.680,2001.820,2817.610
1609.870,1471.510,2007.070,1957.360,2817.610
1589.150,1468.720,1977.630,1914.440,2817.610
1564.050,1459.890,1908.030,1895.110,2817.610
1532.210,1443.590,1872.600,1855.190,2817.610
1469.970,1408.270,1827.870,1802.330,2817.610
1404.810,1364.950,1755.550,1742.870,2817.610
1336.960,1319.250,1689.640,1690.130,2817.610
1270.130,1270.850,1644.570,1642.710,2817.610
1209.700,1225.250,1599.470,1572.340,2817.610
1144.120,1173.460,1507.410,1496.970,2817.610
1070.930,1112.660,1412.760,1405.950,2817.610
990.220,1039.540,1324.280,1312.980,2817.610
910.420,958.620,1227.580,1194.380,2817.610
832.450,878.060,1114.100,1075.450,2817.610
760.690,798.640,970.620,952.480,2817.610
691.090,722.590,886.030,853.550,2817.610
612.270,636.080,780.000,727.840,2817.610
505.560,510.970,607.370,611.330,2817.610
401.660,434.820,510.090,516.390,2817.610
316.560,350.620,401.010,436.760,2817.610
264.740,300.160,356.060,352.220,2817.610
215.530,254.610,299.980,270.730,2817.610
170.790,199.750,221.550,206.070,2817.610
132.300,153.870,166.410,154.480,2817.610
100.720,116.400,120.990,106.580,2817.610
72.860,82.350,81.770,63.830,2817.610
48.340,50.740,44.980,31.210,2817.610
26.120,25.200,20.580,12.330,2817.610
3.590,3.340,0.000,3.330,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
2.710,3.080,2.460,0.010,2817.610
23.580,27.970,22.540,1.250,2817.610
44.880,48.990,25.100,11.230,2817.610
68.630,61.040,34.540,41.830,2817.610
95.240,65.060,67.160,86.600,2817.610
123.060,107.440,121.730,137.790,2817.610
153.220,162.120,176.660,195.670,2817.610
191.390,209.980,237.430,262.640,2817.610
232.430,265.500,300.130,341.350,2817.610
277.230,330.760,377.170,428.200,2817.610
341.600,446.570,508.410,537.240,2817.610
415.970,586.890,636.530,639.640,2817.610
497.360,752.710,753.130,741.780,2817.610
604.080,838.180,828.970,840.800,2817.610
704.350,911.380,921.060,938.720,2817.610
801.410,1010.410,1013.710,1024.040,2817.610
908.150,1118.430,1156.050,1069.280,2817.610
1005.080,1218.800,1163.080,1080.340,2817.610
1092.750,1297.890,1167.620,1074.340,2817.610
1169.830,1347.000,1150.220,1044.160,2817.610
1245.850,1388.090,1125.260,954.060,2817.610
1307.430,1436.230,1186.470,839.180,2817.610
1368.610,1480.340,929.620,757.550,2817.610
1401.350,1483.470,826.070,674.550,2817.610
1421.810,1480.160,748.110,643.410,2817.610
1417.290,1496.590,743.850,669.020,2817.610
1406.040,1504.000,841.190,740.420,2817.610
1398.240,1506.620,831.350,850.540,2817.610
1385.080,1500.660,949.470,1032.020,2817.610
1406.720,1509.960,1082.820,1302.980,2817.610
1416.540,1516.440,1131.100,1549.600,2817.610
1433.760,1527.450,1559.790,1759.160,2817.610
1446.860,1533.000,1778.570,1801.460,2817.610
1468.350,1540.780,1800.270,1675.960,2817.610
1484.060,1545.900,1651.040,1484.610,2817.610
1494.820,1560.090,1624.460,1378.030,2817.610
1504.380,1563.150,1376.110,1353.990,2817.610
1498.780,1547.440,1331.010,1479.950,2817.610
1488.270,1525.420,1458.700,1575.690,2817.610
1470.580,1480.800,1537.360,1542.350,2817.610
1448.540,1426.770,1465.540,1460.980,2817.610
1384.450,1347.380,1393.370,1427.750,2817.610
1320.790,1272.250,1356.330,1353.540,2817.610
1258.540,1192.850,1273.980,1231.400,2817.610
1189.010,1106.280,1145.050,1105.950,2817.610
1123.250,1066.270,1103.250,1012.550,2817.610
1054.630,1007.480,950.570,923.530,2817.610
987.720,945.280,869.090,819.290,2817.610
917.480,881.970,743.490,735.950,2817.610
833.060,830.450,698.930,669.680,2817.610
750.880,775.250,629.700,544.360,2817.610
672.650,713.660,499.610,424.670,2817.610
594.020,645.470,372.070,281.260,2817.610
530.010,584.230,317.270,169.850,2817.610
452.440,499.560,97.730,138.100,2817.610
376.890,410.140,70.060,138.250,2817.610
312.930,332.990,75.510,142.930,2817.610
265.540,284.240,71.460,134.910,2817.610
220.440,237.480,116.120,116.470,2817.610
177.930,192.620,110.400,95.760,2817.610
139.800,152.310,90.300,76.170,2817.610
107.480,116.290,69.350,55.580,2817.610
77.080,82.900,61.050,31.160,2817.610
50.850,54.990,44.240,18.970,2817.610
27.450,29.930,18.520,9.740,2817.610
4.300,4.990,0.000,3.140,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
