year,month,day,hour,min,Vertical load [kW],index
2014,1,25,0,30,10896000,2307
2014,1,25,0,45,10659000,2308
2014,1,25,1,0,10581000,2309
2014,1,25,1,15,10395000,2310
2014,1,25,1,30,10322000,2311
2014,1,25,1,45,10156000,2312
2014,1,25,2,0,10108000,2313
2014,1,25,2,15,9960000,2314
2014,1,25,2,30,9786000,2315
2014,1,25,2,45,9758000,2316
2014,1,25,3,0,9701000,2317
2014,1,25,3,15,9670000,2318
2014,1,25,3,30,9518000,2319
2014,1,25,3,45,9467000,2320
2014,1,25,4,0,9543000,2321
2014,1,25,4,15,9461000,2322
2014,1,25,4,30,9354000,2323
2014,1,25,4,45,9339000,2324
2014,1,25,5,0,9321000,2325
2014,1,25,5,15,9348000,2326
2014,1,25,5,30,9285000,2327
2014,1,25,5,45,9426000,2328
2014,1,25,6,0,9439000,2329
2014,1,25,6,15,9509000,2330
2014,1,25,6,30,9550000,2331
2014,1,25,6,45,9707000,2332
2014,1,25,7,0,9723000,2333
2014,1,25,7,15,9765000,2334
2014,1,25,7,30,9980000,2335
2014,1,25,7,45,10087000,2336
2014,1,25,8,0,10370000,2337
2014,1,25,8,15,10449000,2338
2014,1,25,8,30,10529000,2339
2014,1,25,8,45,10645000,2340
2014,1,25,9,0,10936000,2341
2014,1,25,9,15,11011000,2342
2014,1,25,9,30,11100000,2343
2014,1,25,9,45,11177000,2344
2014,1,25,10,0,11275000,2345
2014,1,25,10,15,11259000,2346
2014,1,25,10,30,11317000,2347
2014,1,25,10,45,11277000,2348
2014,1,25,11,0,11253000,2349
2014,1,25,11,15,11308000,2350
2014,1,25,11,30,11389000,2351
2014,1,25,11,45,11500000,2352
2014,1,25,12,0,11403000,2353
2014,1,25,12,15,11469000,2354
2014,1,25,12,30,11349000,2355
2014,1,25,12,45,11398000,2356
2014,1,25,13,0,11310000,2357
2014,1,25,13,15,11269000,2358
2014,1,25,13,30,11221000,2359
2014,1,25,13,45,11020000,2360
2014,1,25,14,0,11127000,2361
2014,1,25,14,15,10992000,2362
2014,1,25,14,30,10941000,2363
2014,1,25,14,45,10898000,2364
2014,1,25,15,0,10889000,2365
2014,1,25,15,15,10921000,2366
2014,1,25,15,30,10925000,2367
2014,1,25,15,45,10892000,2368
2014,1,25,16,0,10942000,2369
2014,1,25,16,15,10912000,2370
2014,1,25,16,30,10882000,2371
2014,1,25,16,45,11021000,2372
2014,1,25,17,0,11070000,2373
2014,1,25,17,15,11293000,2374
2014,1,25,17,30,11682000,2375
2014,1,25,17,45,11840000,2376
2014,1,25,18,0,11939000,2377
2014,1,25,18,15,11857000,2378
2014,1,25,18,30,11808000,2379
2014,1,25,18,45,11668000,2380
2014,1,25,19,0,11624000,2381
2014,1,25,19,15,11455000,2382
2014,1,25,19,30,11324000,2383
2014,1,25,19,45,11224000,2384
2014,1,25,20,0,11023000,2385
2014,1,25,20,15,10893000,2386
2014,1,25,20,30,10697000,2387
2014,1,25,20,45,10584000,2388
2014,1,25,21,0,10429000,2389
2014,1,25,21,15,10325000,2390
2014,1,25,21,30,10327000,2391
2014,1,25,21,45,10280000,2392
2014,1,25,22,0,10429000,2393
2014,1,25,22,15,10501000,2394
2014,1,25,22,30,10533000,2395
2014,1,25,22,45,10577000,2396
2014,1,25,23,0,10720000,2397
2014,1,25,23,15,10715000,2398
2014,1,25,23,30,10634000,2399
2014,1,25,23,45,10471000,2400
2014,1,26,0,0,10268000,2401
2014,1,26,0,15,10153000,2402
2014,1,26,0,30,10071000,2403
2014,1,26,0,45,9828000,2404
2014,1,26,1,0,9761000,2405
2014,1,26,1,15,9610000,2406
2014,1,26,1,30,9416000,2407
2014,1,26,1,45,9222000,2408
2014,1,26,2,0,9171000,2409
2014,1,26,2,15,9179000,2410
2014,1,26,2,30,9149000,2411
2014,1,26,2,45,9042000,2412
2014,1,26,3,0,8899000,2413
2014,1,26,3,15,8951000,2414
2014,1,26,3,30,8852000,2415
2014,1,26,3,45,8863000,2416
2014,1,26,4,0,8868000,2417
2014,1,26,4,15,8818000,2418
2014,1,26,4,30,8706000,2419
2014,1,26,4,45,8768000,2420
2014,1,26,5,0,8841000,2421
2014,1,26,5,15,8774000,2422
2014,1,26,5,30,8792000,2423
2014,1,26,5,45,8905000,2424
2014,1,26,6,0,9012000,2425
2014,1,26,6,15,8881000,2426
2014,1,26,6,30,9048000,2427
2014,1,26,6,45,9044000,2428
2014,1,26,7,0,8988000,2429
2014,1,26,7,15,9002000,2430
2014,1,26,7,30,9074000,2431
2014,1,26,7,45,9177000,2432
2014,1,26,8,0,9291000,2433
2014,1,26,8,15,9414000,2434
2014,1,26,8,30,9472000,2435
2014,1,26,8,45,9591000,2436
2014,1,26,9,0,9770000,2437
2014,1,26,9,15,9865000,2438
2014,1,26,9,30,9943000,2439
2014,1,26,9,45,10079000,2440
2014,1,26,10,0,10217000,2441
2014,1,26,10,15,10315000,2442
2014,1,26,10,30,10491000,2443
2014,1,26,10,45,10493000,2444
2014,1,26,11,0,10563000,2445
2014,1,26,11,15,10689000,2446
2014,1,26,11,30,10879000,2447
2014,1,26,11,45,10946000,2448
2014,1,26,12,0,10992000,2449
2014,1,26,12,15,10927000,2450
2014,1,26,12,30,10906000,2451
2014,1,26,12,45,10868000,2452
2014,1,26,13,0,10791000,2453
2014,1,26,13,15,10706000,2454
2014,1,26,13,30,10563000,2455
2014,1,26,13,45,10537000,2456
2014,1,26,14,0,10466000,2457
2014,1,26,14,15,10406000,2458
2014,1,26,14,30,10327000,2459
2014,1,26,14,45,10360000,2460
2014,1,26,15,0,10438000,2461
2014,1,26,15,15,10402000,2462
2014,1,26,15,30,10333000,2463
2014,1,26,15,45,10325000,2464
2014,1,26,16,0,10359000,2465
2014,1,26,16,15,10347000,2466
2014,1,26,16,30,10380000,2467
2014,1,26,16,45,10468000,2468
2014,1,26,17,0,10639000,2469
2014,1,26,17,15,10844000,2470
2014,1,26,17,30,11106000,2471
2014,1,26,17,45,11298000,2472
2014,1,26,18,0,11440000,2473
2014,1,26,18,15,11455000,2474
2014,1,26,18,30,11580000,2475
2014,1,26,18,45,11542000,2476
2014,1,26,19,0,11534000,2477
2014,1,26,19,15,11382000,2478
2014,1,26,19,30,11405000,2479
2014,1,26,19,45,11335000,2480
2014,1,26,20,0,11243000,2481
2014,1,26,20,15,11120000,2482
2014,1,26,20,30,10972000,2483
2014,1,26,20,45,10756000,2484
2014,1,26,21,0,10635000,2485
2014,1,26,21,15,10552000,2486
2014,1,26,21,30,10436000,2487
2014,1,26,21,45,10427000,2488
2014,1,26,22,0,10411000,2489
2014,1,26,22,15,10592000,2490
2014,1,26,22,30,10704000,2491
2014,1,26,22,45,10530000,2492
2014,1,26,23,0,10721000,2493
2014,1,26,23,15,10545000,2494
2014,1,26,23,30,10369000,2495
2014,1,26,23,45,10081000,2496
2014,1,27,0,0,10024000,2497
2014,1,27,0,15,9972000,2498
2014,1,27,0,30,9858000,2499
2014,1,27,0,45,9700000,2500
2014,1,27,1,0,9607000,2501
2014,1,27,1,15,9466000,2502
2014,1,27,1,30,9390000,2503
2014,1,27,1,45,9203000,2504
2014,1,27,2,0,9209000,2505
2014,1,27,2,15,9122000,2506
2014,1,27,2,30,9119000,2507
2014,1,27,2,45,9016000,2508
2014,1,27,3,0,9052000,2509
2014,1,27,3,15,9033000,2510
2014,1,27,3,30,9041000,2511
2014,1,27,3,45,9077000,2512
2014,1,27,4,0,9027000,2513
2014,1,27,4,15,9145000,2514
2014,1,27,4,30,9157000,2515
2014,1,27,4,45,9276000,2516
2014,1,27,5,0,9449000,2517
2014,1,27,5,15,9537000,2518
2014,1,27,5,30,9752000,2519
2014,1,27,5,45,10060000,2520
2014,1,27,6,0,10515000,2521
2014,1,27,6,15,10887000,2522
2014,1,27,6,30,11177000,2523
2014,1,27,6,45,11441000,2524
2014,1,27,7,0,11658000,2525
2014,1,27,7,15,12043000,2526
2014,1,27,7,30,12272000,2527
2014,1,27,7,45,12432000,2528
2014,1,27,8,0,12425000,2529
2014,1,27,8,15,12316000,2530
2014,1,27,8,30,12345000,2531
2014,1,27,8,45,12409000,2532
2014,1,27,9,0,12404000,2533
2014,1,27,9,15,12463000,2534
2014,1,27,9,30,12465000,2535
2014,1,27,9,45,12555000,2536
2014,1,27,10,0,12533000,2537
2014,1,27,10,15,12537000,2538
2014,1,27,10,30,12720000,2539
2014,1,27,10,45,12775000,2540
2014,1,27,11,0,12760000,2541
2014,1,27,11,15,12782000,2542
2014,1,27,11,30,12774000,2543
2014,1,27,11,45,12810000,2544
2014,1,27,12,0,12662000,2545
2014,1,27,12,15,12531000,2546
2014,1,27,12,30,12600000,2547
2014,1,27,12,45,12584000,2548
2014,1,27,13,0,12613000,2549
2014,1,27,13,15,12633000,2550
2014,1,27,13,30,12738000,2551
2014,1,27,13,45,12653000,2552
2014,1,27,14,0,12596000,2553
2014,1,27,14,15,12597000,2554
2014,1,27,14,30,12481000,2555
2014,1,27,14,45,12423000,2556
2014,1,27,15,0,12482000,2557
2014,1,27,15,15,12421000,2558
2014,1,27,15,30,12404000,2559
2014,1,27,15,45,12453000,2560
2014,1,27,16,0,12496000,2561
2014,1,27,16,15,12479000,2562
2014,1,27,16,30,12470000,2563
2014,1,27,16,45,12482000,2564
2014,1,27,17,0,12490000,2565
2014,1,27,17,15,12714000,2566
2014,1,27,17,30,13187000,2567
2014,1,27,17,45,13461000,2568
2014,1,27,18,0,13460000,2569
2014,1,27,18,15,13380000,2570
2014,1,27,18,30,13338000,2571
2014,1,27,18,45,13202000,2572
2014,1,27,19,0,13041000,2573
2014,1,27,19,15,12927000,2574
2014,1,27,19,30,12761000,2575
2014,1,27,19,45,12661000,2576
2014,1,27,20,0,12467000,2577
2014,1,27,20,15,12192000,2578
2014,1,27,20,30,11990000,2579
2014,1,27,20,45,11790000,2580
2014,1,27,21,0,11723000,2581
2014,1,27,21,15,11583000,2582
2014,1,27,21,30,11500000,2583
2014,1,27,21,45,11355000,2584
2014,1,27,22,0,11496000,2585
2014,1,27,22,15,11715000,2586
2014,1,27,22,30,11816000,2587
2014,1,27,22,45,11663000,2588
2014,1,27,23,0,11852000,2589
2014,1,27,23,15,11686000,2590
2014,1,27,23,30,11420000,2591
2014,1,27,23,45,11201000,2592
2014,1,28,0,0,11118000,2593
2014,1,28,0,15,10961000,2594
2014,1,28,0,30,10874000,2595
2014,1,28,0,45,10629000,2596
2014,1,28,1,0,10415000,2597
2014,1,28,1,15,10330000,2598
2014,1,28,1,30,10301000,2599
2014,1,28,1,45,10100000,2600
2014,1,28,2,0,10118000,2601
2014,1,28,2,15,9976000,2602
2014,1,28,2,30,9899000,2603
2014,1,28,2,45,9765000,2604
2014,1,28,3,0,9749000,2605
2014,1,28,3,15,9772000,2606
2014,1,28,3,30,9741000,2607
2014,1,28,3,45,9696000,2608
2014,1,28,4,0,9729000,2609
2014,1,28,4,15,9691000,2610
2014,1,28,4,30,9849000,2611
2014,1,28,4,45,9816000,2612
2014,1,28,5,0,9968000,2613
2014,1,28,5,15,10137000,2614
2014,1,28,5,30,10280000,2615
2014,1,28,5,45,10458000,2616
2014,1,28,6,0,10829000,2617
2014,1,28,6,15,11174000,2618
2014,1,28,6,30,11626000,2619
2014,1,28,6,45,11908000,2620
2014,1,28,7,0,12176000,2621
2014,1,28,7,15,12375000,2622
2014,1,28,7,30,12588000,2623
2014,1,28,7,45,12649000,2624
2014,1,28,8,0,12744000,2625
2014,1,28,8,15,12617000,2626
2014,1,28,8,30,12606000,2627
2014,1,28,8,45,12582000,2628
2014,1,28,9,0,12543000,2629
2014,1,28,9,15,12536000,2630
2014,1,28,9,30,12576000,2631
2014,1,28,9,45,12569000,2632
2014,1,28,10,0,12572000,2633
2014,1,28,10,15,12579000,2634
2014,1,28,10,30,12681000,2635
2014,1,28,10,45,12734000,2636
2014,1,28,11,0,12719000,2637
2014,1,28,11,15,12802000,2638
2014,1,28,11,30,12828000,2639
2014,1,28,11,45,12768000,2640
2014,1,28,12,0,12649000,2641
2014,1,28,12,15,12543000,2642
2014,1,28,12,30,12573000,2643
2014,1,28,12,45,12568000,2644
2014,1,28,13,0,12578000,2645
2014,1,28,13,15,12609000,2646
2014,1,28,13,30,12667000,2647
2014,1,28,13,45,12608000,2648
2014,1,28,14,0,12571000,2649
2014,1,28,14,15,12488000,2650
2014,1,28,14,30,12521000,2651
2014,1,28,14,45,12529000,2652
2014,1,28,15,0,12543000,2653
2014,1,28,15,15,12498000,2654
2014,1,28,15,30,12402000,2655
2014,1,28,15,45,12398000,2656
2014,1,28,16,0,12396000,2657
2014,1,28,16,15,12424000,2658
2014,1,28,16,30,12450000,2659
2014,1,28,16,45,12436000,2660
2014,1,28,17,0,12515000,2661
2014,1,28,17,15,12733000,2662
2014,1,28,17,30,13154000,2663
2014,1,28,17,45,13435000,2664
2014,1,28,18,0,13448000,2665
2014,1,28,18,15,13437000,2666
2014,1,28,18,30,13309000,2667
2014,1,28,18,45,13201000,2668
2014,1,28,19,0,13010000,2669
2014,1,28,19,15,12817000,2670
2014,1,28,19,30,12711000,2671
2014,1,28,19,45,12585000,2672
2014,1,28,20,0,12460000,2673
2014,1,28,20,15,12224000,2674
2014,1,28,20,30,12086000,2675
2014,1,28,20,45,11810000,2676
2014,1,28,21,0,11630000,2677
2014,1,28,21,15,11629000,2678
2014,1,28,21,30,11470000,2679
2014,1,28,21,45,11331000,2680
2014,1,28,22,0,11475000,2681
2014,1,28,22,15,11694000,2682
2014,1,28,22,30,11780000,2683
2014,1,28,22,45,11694000,2684
2014,1,28,23,0,11808000,2685
2014,1,28,23,15,11713000,2686
2014,1,28,23,30,11510000,2687
2014,1,28,23,45,11261000,2688
2014,1,29,0,0,11081000,2689
2014,1,29,0,15,10881000,2690
2014,1,29,0,30,10724000,2691
2014,1,29,0,45,10536000,2692
2014,1,29,1,0,10510000,2693
2014,1,29,1,15,10420000,2694
2014,1,29,1,30,10251000,2695
2014,1,29,1,45,10208000,2696
2014,1,29,2,0,10149000,2697
2014,1,29,2,15,10035000,2698
2014,1,29,2,30,9965000,2699
2014,1,29,2,45,9987000,2700
2014,1,29,3,0,9867000,2701
2014,1,29,3,15,9804000,2702
2014,1,29,3,30,9735000,2703
2014,1,29,3,45,9757000,2704
2014,1,29,4,0,9810000,2705
2014,1,29,4,15,9774000,2706
2014,1,29,4,30,9854000,2707
2014,1,29,4,45,9921000,2708
2014,1,29,5,0,10008000,2709
2014,1,29,5,15,10068000,2710
2014,1,29,5,30,10252000,2711
2014,1,29,5,45,10523000,2712
2014,1,29,6,0,10861000,2713
2014,1,29,6,15,11293000,2714
2014,1,29,6,30,11555000,2715
2014,1,29,6,45,11847000,2716
2014,1,29,7,0,12108000,2717
2014,1,29,7,15,12297000,2718
2014,1,29,7,30,12478000,2719
2014,1,29,7,45,12694000,2720
2014,1,29,8,0,12633000,2721
2014,1,29,8,15,12496000,2722
2014,1,29,8,30,12399000,2723
2014,1,29,8,45,12370000,2724
2014,1,29,9,0,12395000,2725
2014,1,29,9,15,12385000,2726
2014,1,29,9,30,12406000,2727
2014,1,29,9,45,12427000,2728
2014,1,29,10,0,12402000,2729
2014,1,29,10,15,12373000,2730
2014,1,29,10,30,12407000,2731
2014,1,29,10,45,12437000,2732
2014,1,29,11,0,12430000,2733
2014,1,29,11,15,12521000,2734
2014,1,29,11,30,12538000,2735
2014,1,29,11,45,12517000,2736
2014,1,29,12,0,12237000,2737
2014,1,29,12,15,12178000,2738
2014,1,29,12,30,12235000,2739
2014,1,29,12,45,12279000,2740
2014,1,29,13,0,12401000,2741
2014,1,29,13,15,12318000,2742
2014,1,29,13,30,12385000,2743
2014,1,29,13,45,12278000,2744
2014,1,29,14,0,12189000,2745
2014,1,29,14,15,12235000,2746
2014,1,29,14,30,12260000,2747
2014,1,29,14,45,12269000,2748
2014,1,29,15,0,12312000,2749
2014,1,29,15,15,12331000,2750
2014,1,29,15,30,12292000,2751
2014,1,29,15,45,12290000,2752
2014,1,29,16,0,12260000,2753
2014,1,29,16,15,12278000,2754
2014,1,29,16,30,12207000,2755
2014,1,29,16,45,12275000,2756
2014,1,29,17,0,12378000,2757
2014,1,29,17,15,12545000,2758
2014,1,29,17,30,12968000,2759
2014,1,29,17,45,13365000,2760
2014,1,29,18,0,13409000,2761
2014,1,29,18,15,13366000,2762
2014,1,29,18,30,13328000,2763
2014,1,29,18,45,13338000,2764
2014,1,29,19,0,13121000,2765
2014,1,29,19,15,13008000,2766
2014,1,29,19,30,12875000,2767
2014,1,29,19,45,12651000,2768
2014,1,29,20,0,12570000,2769
2014,1,29,20,15,12349000,2770
2014,1,29,20,30,12189000,2771
2014,1,29,20,45,11991000,2772
2014,1,29,21,0,11675000,2773
2014,1,29,21,15,11641000,2774
2014,1,29,21,30,11515000,2775
2014,1,29,21,45,11413000,2776
2014,1,29,22,0,11509000,2777
2014,1,29,22,15,11802000,2778
2014,1,29,22,30,11818000,2779
2014,1,29,22,45,11800000,2780
2014,1,29,23,0,11873000,2781
2014,1,29,23,15,11790000,2782
2014,1,29,23,30,11566000,2783
2014,1,29,23,45,11413000,2784
2014,1,30,0,0,11110000,2785
2014,1,30,0,15,11023000,2786
2014,1,30,0,30,10922000,2787
2014,1,30,0,45,10800000,2788
2014,1,30,1,0,10745000,2789
2014,1,30,1,15,10565000,2790
2014,1,30,1,30,10412000,2791
2014,1,30,1,45,10270000,2792
2014,1,30,2,0,10226000,2793
2014,1,30,2,15,10196000,2794
2014,1,30,2,30,10110000,2795
2014,1,30,2,45,9941000,2796
2014,1,30,3,0,9982000,2797
2014,1,30,3,15,9917000,2798
2014,1,30,3,30,9874000,2799
2014,1,30,3,45,9737000,2800
2014,1,30,4,0,9739000,2801
2014,1,30,4,15,9744000,2802
2014,1,30,4,30,9804000,2803
2014,1,30,4,45,9886000,2804
2014,1,30,5,0,9999000,2805
2014,1,30,5,15,10082000,2806
2014,1,30,5,30,10225000,2807
2014,1,30,5,45,10531000,2808
2014,1,30,6,0,10888000,2809
2014,1,30,6,15,11238000,2810
2014,1,30,6,30,11619000,2811
2014,1,30,6,45,11900000,2812
2014,1,30,7,0,12168000,2813
2014,1,30,7,15,12401000,2814
2014,1,30,7,30,12581000,2815
2014,1,30,7,45,12796000,2816
2014,1,30,8,0,12815000,2817
2014,1,30,8,15,12671000,2818
2014,1,30,8,30,12669000,2819
2014,1,30,8,45,12698000,2820
2014,1,30,9,0,12727000,2821
2014,1,30,9,15,12708000,2822
2014,1,30,9,30,12682000,2823
2014,1,30,9,45,12673000,2824
2014,1,30,10,0,12626000,2825
2014,1,30,10,15,12569000,2826
2014,1,30,10,30,12604000,2827
2014,1,30,10,45,12653000,2828
2014,1,30,11,0,12681000,2829
2014,1,30,11,15,12762000,2830
2014,1,30,11,30,12786000,2831
2014,1,30,11,45,12698000,2832
2014,1,30,12,0,12511000,2833
2014,1,30,12,15,12409000,2834
2014,1,30,12,30,12355000,2835
2014,1,30,12,45,12452000,2836
2014,1,30,13,0,12515000,2837
2014,1,30,13,15,12426000,2838
2014,1,30,13,30,12430000,2839
2014,1,30,13,45,12436000,2840
2014,1,30,14,0,12484000,2841
2014,1,30,14,15,12370000,2842
2014,1,30,14,30,12396000,2843
2014,1,30,14,45,12326000,2844
2014,1,30,15,0,12338000,2845
2014,1,30,15,15,12310000,2846
2014,1,30,15,30,12381000,2847
2014,1,30,15,45,12314000,2848
2014,1,30,16,0,12354000,2849
2014,1,30,16,15,12319000,2850
2014,1,30,16,30,12261000,2851
2014,1,30,16,45,12350000,2852
2014,1,30,17,0,12479000,2853
2014,1,30,17,15,12587000,2854
2014,1,30,17,30,12919000,2855
2014,1,30,17,45,13261000,2856
2014,1,30,18,0,13334000,2857
2014,1,30,18,15,13288000,2858
2014,1,30,18,30,13293000,2859
2014,1,30,18,45,13270000,2860
2014,1,30,19,0,13080000,2861
2014,1,30,19,15,12937000,2862
2014,1,30,19,30,12750000,2863
2014,1,30,19,45,12595000,2864
2014,1,30,20,0,12383000,2865
2014,1,30,20,15,12223000,2866
2014,1,30,20,30,12106000,2867
2014,1,30,20,45,11842000,2868
2014,1,30,21,0,11785000,2869
2014,1,30,21,15,11664000,2870
2014,1,30,21,30,11435000,2871
2014,1,30,21,45,11311000,2872
2014,1,30,22,0,11556000,2873
2014,1,30,22,15,11801000,2874
2014,1,30,22,30,11947000,2875
2014,1,30,22,45,11870000,2876
2014,1,30,23,0,11926000,2877
2014,1,30,23,15,11844000,2878
2014,1,30,23,30,11612000,2879
2014,1,30,23,45,11449000,2880
2014,1,31,0,0,11259000,2881
2014,1,31,0,15,11062000,2882
2014,1,31,0,30,10820000,2883
2014,1,31,0,45,10739000,2884
2014,1,31,1,0,10716000,2885
2014,1,31,1,15,10518000,2886
2014,1,31,1,30,10423000,2887
2014,1,31,1,45,10317000,2888
2014,1,31,2,0,10214000,2889
2014,1,31,2,15,10161000,2890
2014,1,31,2,30,10079000,2891
2014,1,31,2,45,10081000,2892
2014,1,31,3,0,10028000,2893
2014,1,31,3,15,9970000,2894
2014,1,31,3,30,9843000,2895
2014,1,31,3,45,9908000,2896
2014,1,31,4,0,9929000,2897
2014,1,31,4,15,9881000,2898
2014,1,31,4,30,10003000,2899
2014,1,31,4,45,10015000,2900
2014,1,31,5,0,10163000,2901
2014,1,31,5,15,10245000,2902
2014,1,31,5,30,10446000,2903
2014,1,31,5,45,10686000,2904
2014,1,31,6,0,10950000,2905
2014,1,31,6,15,11365000,2906
2014,1,31,6,30,11760000,2907
2014,1,31,6,45,12057000,2908
2014,1,31,7,0,12140000,2909
2014,1,31,7,15,12407000,2910
2014,1,31,7,30,12760000,2911
2014,1,31,7,45,12909000,2912
2014,1,31,8,0,12805000,2913
2014,1,31,8,15,12633000,2914
2014,1,31,8,30,12663000,2915
2014,1,31,8,45,12660000,2916
2014,1,31,9,0,12682000,2917
2014,1,31,9,15,12639000,2918
2014,1,31,9,30,12558000,2919
2014,1,31,9,45,12513000,2920
2014,1,31,10,0,12441000,2921
2014,1,31,10,15,12395000,2922
2014,1,31,10,30,12374000,2923
2014,1,31,10,45,12309000,2924
2014,1,31,11,0,12328000,2925
2014,1,31,11,15,12381000,2926
2014,1,31,11,30,12391000,2927
2014,1,31,11,45,12349000,2928
2014,1,31,12,0,12123000,2929
2014,1,31,12,15,11960000,2930
2014,1,31,12,30,11995000,2931
2014,1,31,12,45,11935000,2932
2014,1,31,13,0,12035000,2933
2014,1,31,13,15,11974000,2934
2014,1,31,13,30,12013000,2935
2014,1,31,13,45,11940000,2936
2014,1,31,14,0,11958000,2937
2014,1,31,14,15,11883000,2938
2014,1,31,14,30,11829000,2939
2014,1,31,14,45,11821000,2940
2014,1,31,15,0,11810000,2941
2014,1,31,15,15,11715000,2942
2014,1,31,15,30,11673000,2943
2014,1,31,15,45,11691000,2944
2014,1,31,16,0,11623000,2945
2014,1,31,16,15,11672000,2946
2014,1,31,16,30,11733000,2947
2014,1,31,16,45,11773000,2948
2014,1,31,17,0,11794000,2949
2014,1,31,17,15,11954000,2950
2014,1,31,17,30,12300000,2951
2014,1,31,17,45,12592000,2952
2014,1,31,18,0,12615000,2953
2014,1,31,18,15,12631000,2954
2014,1,31,18,30,12645000,2955
2014,1,31,18,45,12497000,2956
2014,1,31,19,0,12376000,2957
2014,1,31,19,15,12250000,2958
2014,1,31,19,30,12104000,2959
2014,1,31,19,45,12002000,2960
2014,1,31,20,0,11778000,2961
2014,1,31,20,15,11599000,2962
2014,1,31,20,30,11464000,2963
2014,1,31,20,45,11272000,2964
2014,1,31,21,0,11114000,2965
2014,1,31,21,15,11038000,2966
2014,1,31,21,30,10947000,2967
2014,1,31,21,45,10839000,2968
2014,1,31,22,0,11131000,2969
2014,1,31,22,15,11306000,2970
2014,1,31,22,30,11393000,2971
2014,1,31,22,45,11351000,2972
2014,1,31,23,0,11538000,2973
2014,1,31,23,15,11425000,2974
2014,1,31,23,30,11195000,2975
2014,1,31,23,45,10961000,2976
2014,2,1,0,0,10872000,2977
2014,2,1,0,15,10694000,2978
2014,2,1,0,30,10393000,2979
2014,2,1,0,45,10269000,2980
2014,2,1,1,0,10211000,2981
2014,2,1,1,15,10037000,2982
2014,2,1,1,30,9917000,2983
2014,2,1,1,45,9800000,2984
2014,2,1,2,0,9714000,2985
2014,2,1,2,15,9654000,2986
2014,2,1,2,30,9553000,2987
2014,2,1,2,45,9404000,2988
2014,2,1,3,0,9316000,2989
2014,2,1,3,15,9113000,2990
2014,2,1,3,30,9046000,2991
2014,2,1,3,45,9023000,2992
2014,2,1,4,0,9077000,2993
2014,2,1,4,15,9050000,2994
2014,2,1,4,30,9037000,2995
2014,2,1,4,45,9026000,2996
2014,2,1,5,0,8851000,2997
2014,2,1,5,15,8989000,2998
2014,2,1,5,30,9011000,2999
2014,2,1,5,45,9008000,3000
2014,2,1,6,0,9106000,3001
2014,2,1,6,15,9275000,3002
2014,2,1,6,30,9265000,3003
2014,2,1,6,45,9399000,3004
2014,2,1,7,0,9420000,3005
2014,2,1,7,15,9472000,3006
2014,2,1,7,30,9738000,3007
2014,2,1,7,45,9826000,3008
2014,2,1,8,0,10076000,3009
2014,2,1,8,15,10157000,3010
2014,2,1,8,30,10282000,3011
2014,2,1,8,45,10433000,3012
2014,2,1,9,0,10658000,3013
2014,2,1,9,15,10889000,3014
2014,2,1,9,30,11047000,3015
2014,2,1,9,45,11067000,3016
2014,2,1,10,0,11134000,3017
2014,2,1,10,15,11156000,3018
2014,2,1,10,30,11177000,3019
2014,2,1,10,45,11132000,3020
2014,2,1,11,0,11184000,3021
2014,2,1,11,15,11251000,3022
2014,2,1,11,30,11355000,3023
2014,2,1,11,45,11332000,3024
2014,2,1,12,0,11408000,3025
2014,2,1,12,15,11327000,3026
2014,2,1,12,30,11331000,3027
2014,2,1,12,45,11229000,3028
2014,2,1,13,0,11208000,3029
2014,2,1,13,15,11140000,3030
2014,2,1,13,30,11109000,3031
2014,2,1,13,45,11040000,3032
2014,2,1,14,0,10986000,3033
2014,2,1,14,15,10842000,3034
2014,2,1,14,30,10873000,3035
2014,2,1,14,45,10792000,3036
2014,2,1,15,0,10811000,3037
2014,2,1,15,15,10836000,3038
2014,2,1,15,30,10716000,3039
2014,2,1,15,45,10713000,3040
2014,2,1,16,0,10789000,3041
2014,2,1,16,15,10683000,3042
2014,2,1,16,30,10719000,3043
2014,2,1,16,45,10745000,3044
2014,2,1,17,0,10684000,3045
2014,2,1,17,15,10785000,3046
2014,2,1,17,30,11023000,3047
2014,2,1,17,45,11535000,3048
2014,2,1,18,0,11773000,3049
2014,2,1,18,15,11723000,3050
2014,2,1,18,30,11756000,3051
2014,2,1,18,45,11678000,3052
2014,2,1,19,0,11582000,3053
2014,2,1,19,15,11447000,3054
2014,2,1,19,30,11362000,3055
2014,2,1,19,45,11285000,3056
2014,2,1,20,0,11024000,3057
2014,2,1,20,15,10833000,3058
2014,2,1,20,30,10772000,3059
2014,2,1,20,45,10670000,3060
2014,2,1,21,0,10572000,3061
2014,2,1,21,15,10303000,3062
2014,2,1,21,30,10335000,3063
2014,2,1,21,45,10193000,3064
2014,2,1,22,0,10333000,3065
2014,2,1,22,15,10509000,3066
2014,2,1,22,30,10526000,3067
2014,2,1,22,45,10510000,3068
2014,2,1,23,0,10767000,3069
2014,2,1,23,15,10660000,3070
2014,2,1,23,30,10640000,3071
2014,2,1,23,45,10471000,3072
2014,2,2,0,0,10275000,3073
2014,2,2,0,15,10246000,3074
2014,2,2,0,30,10043000,3075
2014,2,2,0,45,9790000,3076
2014,2,2,1,0,9808000,3077
2014,2,2,1,15,9597000,3078
2014,2,2,1,30,9699000,3079
2014,2,2,1,45,9510000,3080
2014,2,2,2,0,9490000,3081
2014,2,2,2,15,9415000,3082
