,HE Ujmani,HDAM,HROR
2010-06-11 08:00:00+00:00,0.954884017,0.954884017,0.135951
2010-06-11 09:00:00+00:00,0.954942239,0.954942239,0.135543
2010-06-11 10:00:00+00:00,0.955000337,0.955000337,0.135135
2010-06-11 11:00:00+00:00,0.95505831,0.95505831,0.134727
2010-06-11 12:00:00+00:00,0.95511616,0.95511616,0.13432
2010-06-11 13:00:00+00:00,0.955173885,0.955173885,0.133912
2010-06-11 14:00:00+00:00,0.955231486,0.955231486,0.133504
2010-06-11 15:00:00+00:00,0.955288963,0.955288963,0.133096
2010-06-11 16:00:00+00:00,0.955346316,0.955346316,0.132688
2010-06-11 17:00:00+00:00,0.955403545,0.955403545,0.132281
2010-06-11 18:00:00+00:00,0.955460649,0.955460649,0.131873
2010-06-11 19:00:00+00:00,0.95551763,0.95551763,0.131465
2010-06-11 20:00:00+00:00,0.955442221,0.955442221,0.131057
2010-06-11 21:00:00+00:00,0.955047251,0.955047251,0.130649
2010-06-11 22:00:00+00:00,0.954652156,0.954652156,0.130242
2010-06-11 23:00:00+00:00,0.954708704,0.954708704,0.129834
2010-06-12 00:00:00+00:00,0.954765194,0.954765194,0.129713
2010-06-12 01:00:00+00:00,0.954821623,0.954821623,0.129592
2010-06-12 02:00:00+00:00,0.954877994,0.954877994,0.129471
2010-06-12 03:00:00+00:00,0.954934305,0.954934305,0.12935
2010-06-12 04:00:00+00:00,0.954990556,0.954990556,0.129229
2010-06-12 05:00:00+00:00,0.955046748,0.955046748,0.129108
2010-06-12 06:00:00+00:00,0.955102881,0.955102881,0.128987
2010-06-12 07:00:00+00:00,0.955158954,0.955158954,0.128866
2010-06-12 08:00:00+00:00,0.954763265,0.954763265,0.128745
2010-06-12 09:00:00+00:00,0.954530241,0.954530241,0.128624
2010-06-12 10:00:00+00:00,0.954240778,0.954240778,0.128503
2010-06-12 11:00:00+00:00,0.954092925,0.954092925,0.128382
2010-06-12 12:00:00+00:00,0.953929191,0.953929191,0.128262
2010-06-12 13:00:00+00:00,0.953898758,0.953898758,0.128141
2010-06-12 14:00:00+00:00,0.953683813,0.953683813,0.12802
2010-06-12 15:00:00+00:00,0.953553842,0.953553842,0.127899
2010-06-12 16:00:00+00:00,0.95356019,0.95356019,0.127778
2010-06-12 17:00:00+00:00,0.953615669,0.953615669,0.127657
2010-06-12 18:00:00+00:00,0.953671088,0.953671088,0.127536
2010-06-12 19:00:00+00:00,0.953274745,0.953274745,0.127415
2010-06-12 20:00:00+00:00,0.953330046,0.953330046,0.127294
2010-06-12 21:00:00+00:00,0.952933584,0.952933584,0.127173
2010-06-12 22:00:00+00:00,0.952537063,0.952537063,0.127052
2010-06-12 23:00:00+00:00,0.952335412,0.952335412,0.126931
2010-06-13 00:00:00+00:00,0.952390489,0.952390489,0.126632
2010-06-13 01:00:00+00:00,0.952445514,0.952445514,0.126334
2010-06-13 02:00:00+00:00,0.952500487,0.952500487,0.126035
2010-06-13 03:00:00+00:00,0.952555407,0.952555407,0.125736
2010-06-13 04:00:00+00:00,0.952610276,0.952610276,0.125437
2010-06-13 05:00:00+00:00,0.952665092,0.952665092,0.125139
2010-06-13 06:00:00+00:00,0.952719855,0.952719855,0.12484
2010-06-13 07:00:00+00:00,0.952774567,0.952774567,0.124541
2010-06-13 08:00:00+00:00,0.952680471,0.952680471,0.124242
2010-06-13 09:00:00+00:00,0.952735078,0.952735078,0.123944
2010-06-13 10:00:00+00:00,0.952789633,0.952789633,0.123645
2010-06-13 11:00:00+00:00,0.952844135,0.952844135,0.123346
2010-06-13 12:00:00+00:00,0.952898586,0.952898586,0.123047
2010-06-13 13:00:00+00:00,0.952887385,0.952887385,0.122749
2010-06-13 14:00:00+00:00,0.95294173,0.95294173,0.12245
2010-06-13 15:00:00+00:00,0.952996024,0.952996024,0.122151
2010-06-13 16:00:00+00:00,0.953050265,0.953050265,0.121852
2010-06-13 17:00:00+00:00,0.953104454,0.953104454,0.121553
2010-06-13 18:00:00+00:00,0.95315859,0.95315859,0.121255
2010-06-13 19:00:00+00:00,0.953212675,0.953212675,0.120956
2010-06-13 20:00:00+00:00,0.953266707,0.953266707,0.120657
2010-06-13 21:00:00+00:00,0.952868984,0.952868984,0.120358
2010-06-13 22:00:00+00:00,0.952471209,0.952471209,0.12006
2010-06-13 23:00:00+00:00,0.952525114,0.952525114,0.119761
2010-06-14 00:00:00+00:00,0.952578998,0.952578998,0.119675
2010-06-14 01:00:00+00:00,0.95263286,0.95263286,0.119589
2010-06-14 02:00:00+00:00,0.952686699,0.952686699,0.119504
2010-06-14 03:00:00+00:00,0.952740517,0.952740517,0.119418
2010-06-14 04:00:00+00:00,0.952794312,0.952794312,0.119332
2010-06-14 05:00:00+00:00,0.952848086,0.952848086,0.119246
2010-06-14 06:00:00+00:00,0.952901837,0.952901837,0.119161
2010-06-14 07:00:00+00:00,0.952503864,0.952503864,0.119075
2010-06-14 08:00:00+00:00,0.952105868,0.952105868,0.118989
2010-06-14 09:00:00+00:00,0.951707851,0.951707851,0.118904
2010-06-14 10:00:00+00:00,0.951309811,0.951309811,0.118818
2010-06-14 11:00:00+00:00,0.95091175,0.95091175,0.118732
2010-06-14 12:00:00+00:00,0.950513666,0.950513666,0.118646
2010-06-14 13:00:00+00:00,0.950242257,0.950242257,0.118561
2010-06-14 14:00:00+00:00,0.94984413,0.94984413,0.118475
2010-06-14 15:00:00+00:00,0.94944598,0.94944598,0.118389
2010-06-14 16:00:00+00:00,0.949047808,0.949047808,0.118304
2010-06-14 17:00:00+00:00,0.948649615,0.948649615,0.118218
2010-06-14 18:00:00+00:00,0.948251399,0.948251399,0.118132
2010-06-14 19:00:00+00:00,0.947853161,0.947853161,0.118046
2010-06-14 20:00:00+00:00,0.947906604,0.947906604,0.117961
2010-06-14 21:00:00+00:00,0.947508322,0.947508322,0.117875
2010-06-14 22:00:00+00:00,0.947491156,0.947491156,0.117789
2010-06-14 23:00:00+00:00,0.947544519,0.947544519,0.117703
2010-06-15 00:00:00+00:00,0.947597846,0.947597846,0.117445
2010-06-15 01:00:00+00:00,0.947651136,0.947651136,0.117186
2010-06-15 02:00:00+00:00,0.94770439,0.94770439,0.116927
2010-06-15 03:00:00+00:00,0.947757608,0.947757608,0.116668
2010-06-15 04:00:00+00:00,0.94781079,0.94781079,0.11641
2010-06-15 05:00:00+00:00,0.947863936,0.947863936,0.116151
2010-06-15 06:00:00+00:00,0.947917045,0.947917045,0.115892
2010-06-15 07:00:00+00:00,0.947970118,0.947970118,0.115633
2010-06-15 08:00:00+00:00,0.948023155,0.948023155,0.115375
2010-06-15 09:00:00+00:00,0.948076156,0.948076156,0.115116
2010-06-15 10:00:00+00:00,0.94812912,0.94812912,0.114857
2010-06-15 11:00:00+00:00,0.948182049,0.948182049,0.114598
2010-06-15 12:00:00+00:00,0.948234941,0.948234941,0.11434
2010-06-15 13:00:00+00:00,0.948287797,0.948287797,0.114081
2010-06-15 14:00:00+00:00,0.948340616,0.948340616,0.113822
2010-06-15 15:00:00+00:00,0.9483934,0.9483934,0.113563
2010-06-15 16:00:00+00:00,0.948446147,0.948446147,0.113305
2010-06-15 17:00:00+00:00,0.948498858,0.948498858,0.113046
2010-06-15 18:00:00+00:00,0.948551533,0.948551533,0.112787
2010-06-15 19:00:00+00:00,0.948291691,0.948291691,0.112528
2010-06-15 20:00:00+00:00,0.948344294,0.948344294,0.11227
2010-06-15 21:00:00+00:00,0.94839686,0.94839686,0.112011
2010-06-15 22:00:00+00:00,0.94844939,0.94844939,0.111752
2010-06-15 23:00:00+00:00,0.948501907,0.948501907,0.111493
2010-06-16 00:00:00+00:00,0.948554411,0.948554411,0.111432
2010-06-16 01:00:00+00:00,0.948606903,0.948606903,0.111371
2010-06-16 02:00:00+00:00,0.948659382,0.948659382,0.11131
2010-06-16 03:00:00+00:00,0.948711848,0.948711848,0.111249
2010-06-16 04:00:00+00:00,0.948764301,0.948764301,0.111187
2010-06-16 05:00:00+00:00,0.948816742,0.948816742,0.111126
2010-06-16 06:00:00+00:00,0.94886917,0.94886917,0.111065
2010-06-16 07:00:00+00:00,0.948584544,0.948584544,0.111004
2010-06-16 08:00:00+00:00,0.948185244,0.948185244,0.110943
2010-06-16 09:00:00+00:00,0.94778593,0.94778593,0.110881
2010-06-16 10:00:00+00:00,0.947386604,0.947386604,0.11082
2010-06-16 11:00:00+00:00,0.947183379,0.947183379,0.110759
2010-06-16 12:00:00+00:00,0.947235731,0.947235731,0.110698
2010-06-16 13:00:00+00:00,0.947224782,0.947224782,0.110637
2010-06-16 14:00:00+00:00,0.946865267,0.946865267,0.110575
2010-06-16 15:00:00+00:00,0.946917581,0.946917581,0.110514
2010-06-16 16:00:00+00:00,0.946969881,0.946969881,0.110453
2010-06-16 17:00:00+00:00,0.947022169,0.947022169,0.110392
2010-06-16 18:00:00+00:00,0.946939174,0.946939174,0.11033
2010-06-16 19:00:00+00:00,0.946539733,0.946539733,0.110269
2010-06-16 20:00:00+00:00,0.946591982,0.946591982,0.110208
2010-06-16 21:00:00+00:00,0.946192516,0.946192516,0.110147
2010-06-16 22:00:00+00:00,0.945793037,0.945793037,0.110086
2010-06-16 23:00:00+00:00,0.945845247,0.945845247,0.110024
2010-06-17 00:00:00+00:00,0.945897443,0.945897443,0.109953
2010-06-17 01:00:00+00:00,0.945949625,0.945949625,0.109881
2010-06-17 02:00:00+00:00,0.946001794,0.946001794,0.109809
2010-06-17 03:00:00+00:00,0.946053948,0.946053948,0.109738
2010-06-17 04:00:00+00:00,0.946106089,0.946106089,0.109666
2010-06-17 05:00:00+00:00,0.946158216,0.946158216,0.109594
2010-06-17 06:00:00+00:00,0.946210329,0.946210329,0.109522
2010-06-17 07:00:00+00:00,0.946117528,0.946117528,0.109451
2010-06-17 08:00:00+00:00,0.94571791,0.94571791,0.109379
2010-06-17 09:00:00+00:00,0.945592806,0.945592806,0.109307
2010-06-17 10:00:00+00:00,0.94519316,0.94519316,0.109235
2010-06-17 11:00:00+00:00,0.944793501,0.944793501,0.109164
2010-06-17 12:00:00+00:00,0.944393828,0.944393828,0.109092
2010-06-17 13:00:00+00:00,0.943994141,0.943994141,0.10902
2010-06-17 14:00:00+00:00,0.94359444,0.94359444,0.108948
2010-06-17 15:00:00+00:00,0.943194725,0.943194725,0.108877
2010-06-17 16:00:00+00:00,0.942794996,0.942794996,0.108805
2010-06-17 17:00:00+00:00,0.942463121,0.942463121,0.108733
2010-06-17 18:00:00+00:00,0.942063365,0.942063365,0.108661
2010-06-17 19:00:00+00:00,0.941663595,0.941663595,0.10859
2010-06-17 20:00:00+00:00,0.941668944,0.941668944,0.108518
2010-06-17 21:00:00+00:00,0.941269146,0.941269146,0.108446
2010-06-17 22:00:00+00:00,0.940869334,0.940869334,0.108374
2010-06-17 23:00:00+00:00,0.940901553,0.940901553,0.108303
2010-06-18 00:00:00+00:00,0.940953563,0.940953563,0.109116
2010-06-18 01:00:00+00:00,0.941005633,0.941005633,0.109929
2010-06-18 02:00:00+00:00,0.941057763,0.941057763,0.110742
2010-06-18 03:00:00+00:00,0.941109952,0.941109952,0.111555
2010-06-18 04:00:00+00:00,0.941162201,0.941162201,0.112369
2010-06-18 05:00:00+00:00,0.94121451,0.94121451,0.113182
2010-06-18 06:00:00+00:00,0.940853141,0.940853141,0.113995
2010-06-18 07:00:00+00:00,0.940453866,0.940453866,0.114808
2010-06-18 08:00:00+00:00,0.940054651,0.940054651,0.115621
2010-06-18 09:00:00+00:00,0.939655496,0.939655496,0.116435
2010-06-18 10:00:00+00:00,0.9392564,0.9392564,0.117248
2010-06-18 11:00:00+00:00,0.938857364,0.938857364,0.118061
2010-06-18 12:00:00+00:00,0.938458387,0.938458387,0.118874
2010-06-18 13:00:00+00:00,0.938059471,0.938059471,0.119687
2010-06-18 14:00:00+00:00,0.937660614,0.937660614,0.1205
2010-06-18 15:00:00+00:00,0.937261816,0.937261816,0.121314
2010-06-18 16:00:00+00:00,0.93715922,0.93715922,0.122127
2010-06-18 17:00:00+00:00,0.937212245,0.937212245,0.12294
2010-06-18 18:00:00+00:00,0.937125007,0.937125007,0.123753
2010-06-18 19:00:00+00:00,0.936726448,0.936726448,0.124566
2010-06-18 20:00:00+00:00,0.936779652,0.936779652,0.12538
2010-06-18 21:00:00+00:00,0.936832916,0.936832916,0.126193
2010-06-18 22:00:00+00:00,0.936886239,0.936886239,0.127006
2010-06-18 23:00:00+00:00,0.936939604,0.936939604,0.127819
2010-06-19 00:00:00+00:00,0.936993011,0.936993011,0.129105
2010-06-19 01:00:00+00:00,0.93704646,0.93704646,0.130391
2010-06-19 02:00:00+00:00,0.937099951,0.937099951,0.131676
2010-06-19 03:00:00+00:00,0.937153483,0.937153483,0.132962
2010-06-19 04:00:00+00:00,0.937207057,0.937207057,0.134248
2010-06-19 05:00:00+00:00,0.937260674,0.937260674,0.135534
2010-06-19 06:00:00+00:00,0.937314332,0.937314332,0.136819
2010-06-19 07:00:00+00:00,0.937368032,0.937368032,0.138105
2010-06-19 08:00:00+00:00,0.93697007,0.93697007,0.139391
2010-06-19 09:00:00+00:00,0.936572151,0.936572151,0.140677
2010-06-19 10:00:00+00:00,0.936625976,0.936625976,0.141963
2010-06-19 11:00:00+00:00,0.936525134,0.936525134,0.143248
2010-06-19 12:00:00+00:00,0.93651532,0.93651532,0.144534
2010-06-19 13:00:00+00:00,0.936344063,0.936344063,0.14582
2010-06-19 14:00:00+00:00,0.93627844,0.93627844,0.147106
2010-06-19 15:00:00+00:00,0.936332475,0.936332475,0.148391
2010-06-19 16:00:00+00:00,0.936386551,0.936386551,0.149677
2010-06-19 17:00:00+00:00,0.936440669,0.936440669,0.150963
2010-06-19 18:00:00+00:00,0.936410912,0.936410912,0.152249
2010-06-19 19:00:00+00:00,0.936086708,0.936086708,0.153535
2010-06-19 20:00:00+00:00,0.936140951,0.936140951,0.15482
2010-06-19 21:00:00+00:00,0.936195237,0.936195237,0.156106
2010-06-19 22:00:00+00:00,0.936249564,0.936249564,0.157392
2010-06-19 23:00:00+00:00,0.936304391,0.936304391,0.158678
2010-06-20 00:00:00+00:00,0.936359718,0.936359718,0.162483
2010-06-20 01:00:00+00:00,0.936415544,0.936415544,0.166289
2010-06-20 02:00:00+00:00,0.93647187,0.93647187,0.170095
2010-06-20 03:00:00+00:00,0.936528696,0.936528696,0.1739
2010-06-20 04:00:00+00:00,0.936586022,0.936586022,0.177706
2010-06-20 05:00:00+00:00,0.936643847,0.936643847,0.181512
2010-06-20 06:00:00+00:00,0.936702172,0.936702172,0.185317
2010-06-20 07:00:00+00:00,0.936760996,0.936760996,0.189123
2010-06-20 08:00:00+00:00,0.93682032,0.93682032,0.192929
2010-06-20 09:00:00+00:00,0.936880144,0.936880144,0.196735
2010-06-20 10:00:00+00:00,0.936940468,0.936940468,0.20054
2010-06-20 11:00:00+00:00,0.937001291,0.937001291,0.204346
2010-06-20 12:00:00+00:00,0.937062614,0.937062614,0.208152
2010-06-20 13:00:00+00:00,0.937124436,0.937124436,0.211957
2010-06-20 14:00:00+00:00,0.937186758,0.937186758,0.215763
2010-06-20 15:00:00+00:00,0.93724958,0.93724958,0.219569
2010-06-20 16:00:00+00:00,0.937312902,0.937312902,0.223374
2010-06-20 17:00:00+00:00,0.937376723,0.937376723,0.22718
2010-06-20 18:00:00+00:00,0.937441044,0.937441044,0.230986
2010-06-20 19:00:00+00:00,0.937054162,0.937054162,0.234791
2010-06-20 20:00:00+00:00,0.937119482,0.937119482,0.238597
2010-06-20 21:00:00+00:00,0.937077353,0.937077353,0.242403
2010-06-20 22:00:00+00:00,0.937143672,0.937143672,0.246208
2010-06-20 23:00:00+00:00,0.937210157,0.937210157,0.250014
2010-06-21 00:00:00+00:00,0.937276807,0.937276807,0.249641
2010-06-21 01:00:00+00:00,0.937343623,0.937343623,0.249268
2010-06-21 02:00:00+00:00,0.937410604,0.937410604,0.248895
2010-06-21 03:00:00+00:00,0.93747775,0.93747775,0.248522
2010-06-21 04:00:00+00:00,0.937545061,0.937545061,0.248149
2010-06-21 05:00:00+00:00,0.937612538,0.937612538,0.247776
2010-06-21 06:00:00+00:00,0.937680179,0.937680179,0.247403
2010-06-21 07:00:00+00:00,0.937747987,0.937747987,0.24703
2010-06-21 08:00:00+00:00,0.937815959,0.937815959,0.246657
2010-06-21 09:00:00+00:00,0.937884097,0.937884097,0.246284
2010-06-21 10:00:00+00:00,0.9379524,0.9379524,0.245912
2010-06-21 11:00:00+00:00,0.938020868,0.938020868,0.245539
2010-06-21 12:00:00+00:00,0.938089501,0.938089501,0.245166
2010-06-21 13:00:00+00:00,0.9381583,0.9381583,0.244793
2010-06-21 14:00:00+00:00,0.938227264,0.938227264,0.24442
2010-06-21 15:00:00+00:00,0.938296393,0.938296393,0.244047
2010-06-21 16:00:00+00:00,0.938365688,0.938365688,0.243674
2010-06-21 17:00:00+00:00,0.938435148,0.938435148,0.243301
2010-06-21 18:00:00+00:00,0.938504773,0.938504773,0.242928
2010-06-21 19:00:00+00:00,0.938122861,0.938122861,0.242555
2010-06-21 20:00:00+00:00,0.938192816,0.938192816,0.242182
2010-06-21 21:00:00+00:00,0.937811234,0.937811234,0.241809
2010-06-21 22:00:00+00:00,0.937429818,0.937429818,0.241436
2010-06-21 23:00:00+00:00,0.937500083,0.937500083,0.241063
2010-06-22 00:00:00+00:00,0.937570327,0.937570327,0.240332
2010-06-22 01:00:00+00:00,0.937640551,0.937640551,0.239601
2010-06-22 02:00:00+00:00,0.937710753,0.937710753,0.23887
2010-06-22 03:00:00+00:00,0.937780934,0.937780934,0.238139
2010-06-22 04:00:00+00:00,0.937851095,0.937851095,0.237408
2010-06-22 05:00:00+00:00,0.937921234,0.937921234,0.236677
2010-06-22 06:00:00+00:00,0.937991353,0.937991353,0.235946
2010-06-22 07:00:00+00:00,0.937609747,0.937609747,0.235215
2010-06-22 08:00:00+00:00,0.937228121,0.937228121,0.234484
2010-06-22 09:00:00+00:00,0.936846473,0.936846473,0.233753
2010-06-22 10:00:00+00:00,0.936703851,0.936703851,0.233022
2010-06-22 11:00:00+00:00,0.936773864,0.936773864,0.232291
2010-06-22 12:00:00+00:00,0.936843857,0.936843857,0.23156
2010-06-22 13:00:00+00:00,0.936913828,0.936913828,0.230829
2010-06-22 14:00:00+00:00,0.936983779,0.936983779,0.230098
2010-06-22 15:00:00+00:00,0.937053709,0.937053709,0.229367
2010-06-22 16:00:00+00:00,0.937123617,0.937123617,0.228636
2010-06-22 17:00:00+00:00,0.937193505,0.937193505,0.227905
2010-06-22 18:00:00+00:00,0.937263372,0.937263372,0.227174
2010-06-22 19:00:00+00:00,0.936881514,0.936881514,0.226443
2010-06-22 20:00:00+00:00,0.936951339,0.936951339,0.225712
2010-06-22 21:00:00+00:00,0.93656944,0.93656944,0.224981
2010-06-22 22:00:00+00:00,0.936195555,0.936195555,0.22425
2010-06-22 23:00:00+00:00,0.936265233,0.936265233,0.223519
2010-06-23 00:00:00+00:00,0.936334808,0.936334808,0.222548
2010-06-23 01:00:00+00:00,0.936404278,0.936404278,0.221576
2010-06-23 02:00:00+00:00,0.936473643,0.936473643,0.220605
2010-06-23 03:00:00+00:00,0.936542905,0.936542905,0.219633
2010-06-23 04:00:00+00:00,0.936612062,0.936612062,0.218662
2010-06-23 05:00:00+00:00,0.936681114,0.936681114,0.21769
2010-06-23 06:00:00+00:00,0.936750063,0.936750063,0.216719
2010-06-23 07:00:00+00:00,0.936818907,0.936818907,0.215747
2010-06-23 08:00:00+00:00,0.936887647,0.936887647,0.214776
2010-06-23 09:00:00+00:00,0.936956283,0.936956283,0.213804
2010-06-23 10:00:00+00:00,0.937024814,0.937024814,0.212833
2010-06-23 11:00:00+00:00,0.936641539,0.936641539,0.211861
2010-06-23 12:00:00+00:00,0.936709862,0.936709862,0.21089
2010-06-23 13:00:00+00:00,0.93677808,0.93677808,0.209918
2010-06-23 14:00:00+00:00,0.936846195,0.936846195,0.208947
2010-06-23 15:00:00+00:00,0.936914205,0.936914205,0.207975
2010-06-23 16:00:00+00:00,0.93698211,0.93698211,0.207004
2010-06-23 17:00:00+00:00,0.937049912,0.937049912,0.206032
2010-06-23 18:00:00+00:00,0.937117609,0.937117609,0.205061
2010-06-23 19:00:00+00:00,0.936733499,0.936733499,0.204089
2010-06-23 20:00:00+00:00,0.936800988,0.936800988,0.203118
2010-06-23 21:00:00+00:00,0.936416669,0.936416669,0.202146
2010-06-23 22:00:00+00:00,0.936032247,0.936032247,0.201175
2010-06-23 23:00:00+00:00,0.936099409,0.936099409,0.200203
2010-06-24 00:00:00+00:00,0.936166455,0.936166455,0.199416
2010-06-24 01:00:00+00:00,0.936233382,0.936233382,0.198629
2010-06-24 02:00:00+00:00,0.936300193,0.936300193,0.197842
2010-06-24 03:00:00+00:00,0.936366886,0.936366886,0.197055
2010-06-24 04:00:00+00:00,0.936433461,0.936433461,0.196268
2010-06-24 05:00:00+00:00,0.93649992,0.93649992,0.19548
2010-06-24 06:00:00+00:00,0.93656626,0.93656626,0.194693
2010-06-24 07:00:00+00:00,0.936632484,0.936632484,0.193906
2010-06-24 08:00:00+00:00,0.936698589,0.936698589,0.193119
2010-06-24 09:00:00+00:00,0.936764578,0.936764578,0.192332
2010-06-24 10:00:00+00:00,0.936785651,0.936785651,0.191545
2010-06-24 11:00:00+00:00,0.936851404,0.936851404,0.190758
2010-06-24 12:00:00+00:00,0.93691704,0.93691704,0.189971
2010-06-24 13:00:00+00:00,0.936982559,0.936982559,0.189184
2010-06-24 14:00:00+00:00,0.93704796,0.93704796,0.188396
2010-06-24 15:00:00+00:00,0.937113244,0.937113244,0.187609
2010-06-24 16:00:00+00:00,0.937178411,0.937178411,0.186822
2010-06-24 17:00:00+00:00,0.93724346,0.93724346,0.186035
2010-06-24 18:00:00+00:00,0.937308391,0.937308391,0.185248
2010-06-24 19:00:00+00:00,0.936921503,0.936921503,0.184461
2010-06-24 20:00:00+00:00,0.9369862,0.9369862,0.183674
2010-06-24 21:00:00+00:00,0.936599076,0.936599076,0.182887
2010-06-24 22:00:00+00:00,0.936374689,0.936374689,0.1821
2010-06-24 23:00:00+00:00,0.936439049,0.936439049,0.181312
2010-06-25 00:00:00+00:00,0.936503307,0.936503307,0.180942
2010-06-25 01:00:00+00:00,0.936567462,0.936567462,0.180571
2010-06-25 02:00:00+00:00,0.936631516,0.936631516,0.180201
2010-06-25 03:00:00+00:00,0.936695467,0.936695467,0.17983
2010-06-25 04:00:00+00:00,0.936759317,0.936759317,0.17946
2010-06-25 05:00:00+00:00,0.936823064,0.936823064,0.179089
2010-06-25 06:00:00+00:00,0.936886709,0.936886709,0.178719
2010-06-25 07:00:00+00:00,0.936950252,0.936950252,0.178349
2010-06-25 08:00:00+00:00,0.936798101,0.936798101,0.177978
2010-06-25 09:00:00+00:00,0.93686144,0.93686144,0.177608
2010-06-25 10:00:00+00:00,0.936729794,0.936729794,0.177237
2010-06-25 11:00:00+00:00,0.936341226,0.936341226,0.176867
2010-06-25 12:00:00+00:00,0.936262767,0.936262767,0.176496
2010-06-25 13:00:00+00:00,0.9358826,0.9358826,0.176126
2010-06-25 14:00:00+00:00,0.935939274,0.935939274,0.175755
2010-06-25 15:00:00+00:00,0.935837305,0.935837305,0.175385
2010-06-25 16:00:00+00:00,0.935899929,0.935899929,0.175014
2010-06-25 17:00:00+00:00,0.935962452,0.935962452,0.174644
2010-06-25 18:00:00+00:00,0.936024872,0.936024872,0.174273
2010-06-25 19:00:00+00:00,0.935635487,0.935635487,0.173903
2010-06-25 20:00:00+00:00,0.935697703,0.935697703,0.173532
2010-06-25 21:00:00+00:00,0.935308114,0.935308114,0.173162
2010-06-25 22:00:00+00:00,0.934966363,0.934966363,0.172791
2010-06-25 23:00:00+00:00,0.935028371,0.935028371,0.172421
2010-06-26 00:00:00+00:00,0.935090375,0.935090375,0.172175
2010-06-26 01:00:00+00:00,0.935152375,0.935152375,0.17193
2010-06-26 02:00:00+00:00,0.935214371,0.935214371,0.171685
2010-06-26 03:00:00+00:00,0.935276363,0.935276363,0.17144
2010-06-26 04:00:00+00:00,0.935338351,0.935338351,0.171195
2010-06-26 05:00:00+00:00,0.935400336,0.935400336,0.170949
2010-06-26 06:00:00+00:00,0.935462316,0.935462316,0.170704
2010-06-26 07:00:00+00:00,0.935524292,0.935524292,0.170459
2010-06-26 08:00:00+00:00,0.935562444,0.935562444,0.170214
2010-06-26 09:00:00+00:00,0.935624412,0.935624412,0.169969
2010-06-26 10:00:00+00:00,0.935234674,0.935234674,0.169723
2010-06-26 11:00:00+00:00,0.934844932,0.934844932,0.169478
2010-06-26 12:00:00+00:00,0.934455186,0.934455186,0.169233
2010-06-26 13:00:00+00:00,0.934361455,0.934361455,0.168988
2010-06-26 14:00:00+00:00,0.934423404,0.934423404,0.168743
2010-06-26 15:00:00+00:00,0.934324524,0.934324524,0.168497
2010-06-26 16:00:00+00:00,0.934386465,0.934386465,0.168252
2010-06-26 17:00:00+00:00,0.934448402,0.934448402,0.168007
2010-06-26 18:00:00+00:00,0.934510335,0.934510335,0.167762
2010-06-26 19:00:00+00:00,0.934120562,0.934120562,0.167517
2010-06-26 20:00:00+00:00,0.934182487,0.934182487,0.167271
2010-06-26 21:00:00+00:00,0.933792706,0.933792706,0.167026
2010-06-26 22:00:00+00:00,0.93340292,0.93340292,0.166781
2010-06-26 23:00:00+00:00,0.93346476,0.93346476,0.166536
2010-06-27 00:00:00+00:00,0.933526522,0.933526522,0.166234
2010-06-27 01:00:00+00:00,0.933588207,0.933588207,0.165932
2010-06-27 02:00:00+00:00,0.933649814,0.933649814,0.16563
2010-06-27 03:00:00+00:00,0.933711343,0.933711343,0.165328
2010-06-27 04:00:00+00:00,0.933772794,0.933772794,0.165026
2010-06-27 05:00:00+00:00,0.933834168,0.933834168,0.164725
2010-06-27 06:00:00+00:00,0.933895464,0.933895464,0.164423
2010-06-27 07:00:00+00:00,0.933956683,0.933956683,0.164121
2010-06-27 08:00:00+00:00,0.933626909,0.933626909,0.163819
2010-06-27 09:00:00+00:00,0.93323627,0.93323627,0.163517
2010-06-27 10:00:00+00:00,0.932845552,0.932845552,0.163215
2010-06-27 11:00:00+00:00,0.932454757,0.932454757,0.162913
2010-06-27 12:00:00+00:00,0.932087362,0.932087362,0.162612
2010-06-27 13:00:00+00:00,0.931696411,0.931696411,0.16231
2010-06-27 14:00:00+00:00,0.931305383,0.931305383,0.162008
2010-06-27 15:00:00+00:00,0.930914277,0.930914277,0.161706
2010-06-27 16:00:00+00:00,0.930974797,0.930974797,0.161404
2010-06-27 17:00:00+00:00,0.931035238,0.931035238,0.161102
2010-06-27 18:00:00+00:00,0.930643899,0.930643899,0.1608
2010-06-27 19:00:00+00:00,0.930252483,0.930252483,0.160498
2010-06-27 20:00:00+00:00,0.930155799,0.930155799,0.160197
2010-06-27 21:00:00+00:00,0.929764227,0.929764227,0.159895
2010-06-27 22:00:00+00:00,0.929372578,0.929372578,0.159593
2010-06-27 23:00:00+00:00,0.929432547,0.929432547,0.159291
2010-06-28 00:00:00+00:00,0.929492431,0.929492431,0.158906
2010-06-28 01:00:00+00:00,0.929552232,0.929552232,0.158521
2010-06-28 02:00:00+00:00,0.929611948,0.929611948,0.158136
2010-06-28 03:00:00+00:00,0.92967158,0.92967158,0.157751
2010-06-28 04:00:00+00:00,0.929731127,0.929731127,0.157366
2010-06-28 05:00:00+00:00,0.92979059,0.92979059,0.15698
2010-06-28 06:00:00+00:00,0.929849969,0.929849969,0.156595
2010-06-28 07:00:00+00:00,0.929457561,0.929457561,0.15621
2010-06-28 08:00:00+00:00,0.929065069,0.929065069,0.155825
2010-06-28 09:00:00+00:00,0.928672492,0.928672492,0.15544
2010-06-28 10:00:00+00:00,0.928279831,0.928279831,0.155055
