,[SFIKIA 1;SFIKIA 2;SFIKIA 3],THISAVROS,[AGRAS 1;AGRAS 2],EDESSAIOS 1,GHIONA 1,[GLAFKOS-II NO1;GLAFKOS-II NO2],[LOUROS 1;LOUROS 2;LOUROS 3],[MAKROHORI-I NO 1;MAKROHORI-I NO 2;MAKROHORI-I NO 3],[STRATOS-II NO 1;STRATOS-II NO 2],[ILARIONAS 1;ILARIONAS 2;ILARIONAS A1],[ASSOMATA 1;ASSOMATA 2],[KASTRAKI 1;KASTRAKI 2;KASTRAKI 3;KASTRAKI 4],LADONAS,[PLASTIRA 1;PLASTIRA 2;PLASTIRA 3],[PIGAI AOOS 1;PIGAI AOOS 2],[PLATANOVRISI 1;PLATANOVRISI 2],[POLYPHYTON 1;POLYPHYTON 2;POLYPHYTON 3],[POURNARI-I NO 1;POURNARI-I NO 2;POURNARI-I NO 3;POURNARI-I NO A1],[POURNARI-II NO 1;POURNARI-II NO 2],[STRATOS-I NO 1;STRATOS-I NO 2],[KREMASTA 1;KREMASTA 2;KREMASTA 3;KREMASTA 4]
2015/06/19 13:00,0.256725025,0.664760791,0,0,0,0,0,0,0,0.959911821,0.172848859,0.41392221,0.33257417,0.433536366,0.385312869,0.61319674,0.480774504,0.990180566,0.265108514,0.589036022,0.588140168
2015/06/19 14:00,0.256808695,0.665076539,0,0,0,0,0,0,0,0.960238028,0.172857349,0.414062153,0.332952698,0.433542633,0.385338047,0.613317825,0.480775653,0.990305596,0.265144436,0.589131978,0.588157122
2015/06/19 15:00,0.256892365,0.665392286,0,0,0,0,0,0,0,0.960564235,0.172865839,0.414202096,0.333331227,0.433548901,0.385363224,0.613438911,0.480776803,0.990430625,0.265180359,0.589227933,0.588174076
2015/06/19 16:00,0.256976035,0.665708034,0,0,0,0,0,0,0,0.960890441,0.172874329,0.414342039,0.333709755,0.433555168,0.385388401,0.613559997,0.480777952,0.990555654,0.265216282,0.589323889,0.58819103
2015/06/19 17:00,0.257059704,0.666023781,0,0,0,0,0,0,0,0.961216648,0.172882819,0.414481982,0.334088283,0.433561436,0.385413578,0.613681083,0.480779101,0.990680684,0.265252204,0.589419844,0.588207984
2015/06/19 18:00,0.257143374,0.666339528,0,0,0,0,0,0,0,0.961542855,0.172891309,0.414621924,0.334466812,0.433567703,0.385438756,0.613802168,0.480780251,0.990805713,0.265288127,0.589515799,0.588224938
2015/06/19 19:00,0.257227044,0.666655276,0,0,0,0,0,0,0,0.961869061,0.172899799,0.414761867,0.33484534,0.433573971,0.385463933,0.613923254,0.4807814,0.990930742,0.26532405,0.589611755,0.588241892
2015/06/19 20:00,0.257310714,0.666971023,0,0,0,0,0,0,0,0.962195268,0.172908289,0.41490181,0.335223868,0.433580238,0.38548911,0.61404434,0.480782549,0.991055771,0.265359972,0.58970771,0.588258846
2015/06/19 21:00,0.257394384,0.667286771,0,0,0,0,0,0,0,0.962521475,0.172916779,0.415041753,0.335602396,0.433586506,0.385514287,0.614165425,0.480783699,0.991180801,0.265395895,0.589803665,0.5882758
2015/06/19 22:00,0.257478053,0.667602518,0,0,0,0,0,0,0,0.962847681,0.172925269,0.415181696,0.335980925,0.433592774,0.385539465,0.614286511,0.480784848,0.99130583,0.265431818,0.589899621,0.588292754
2015/06/19 23:00,0.257561723,0.667918265,0,0,0,0,0,0,0,0.963173888,0.172933759,0.415321639,0.336359453,0.433599041,0.385564642,0.614407597,0.480785997,0.991430859,0.265467741,0.589995576,0.588309708
2015/06/20 00:00,0.257635512,0.668197348,0,0,0,0,0,0,0,0.963490529,0.172942159,0.415457403,0.336729048,0.433605219,0.385588965,0.614519635,0.480787127,0.991552438,0.265502912,0.590090249,0.588326063
2015/06/20 01:00,0.2577093,0.66847643,0,0,0,0,0,0,0,0.963807171,0.172950559,0.415593167,0.337098642,0.433611396,0.385613289,0.614631673,0.480788256,0.991674017,0.265538083,0.590184922,0.588342419
2015/06/20 02:00,0.257783088,0.668755512,0,0,0,0,0,0,0,0.964123812,0.172958959,0.415728931,0.337468237,0.433617574,0.385637613,0.614743712,0.480789385,0.991795596,0.265573255,0.590279595,0.588358774
2015/06/20 03:00,0.257856877,0.669034594,0,0,0,0,0,0,0,0.964440453,0.17296736,0.415864695,0.337837832,0.433623751,0.385661936,0.61485575,0.480790514,0.991917175,0.265608426,0.590374267,0.58837513
2015/06/20 04:00,0.257930665,0.669313676,0,0,0,0,0,0,0,0.964757095,0.17297576,0.41600046,0.338207427,0.433629929,0.38568626,0.614967788,0.480791643,0.992038754,0.265643597,0.59046894,0.588391485
2015/06/20 05:00,0.258004454,0.669592759,0,0,0,0,0,0,0,0.965073736,0.17298416,0.416136224,0.338577022,0.433636106,0.385710584,0.615079827,0.480792772,0.992160333,0.265678769,0.590563613,0.588407841
2015/06/20 06:00,0.258078242,0.669871841,0,0,0,0,0,0,0,0.965390377,0.17299256,0.416271988,0.338946616,0.433642284,0.385734907,0.615191865,0.480793902,0.992281913,0.26571394,0.590658286,0.588424197
2015/06/20 07:00,0.25815203,0.670150923,0,0,0,0,0,0,0,0.965707019,0.17300096,0.416407752,0.339316211,0.433648461,0.385759231,0.615303903,0.480795031,0.992403492,0.265749112,0.590752959,0.588440552
2015/06/20 08:00,0.258225819,0.670430005,0,0,0,0,0,0,0,0.96602366,0.173009361,0.416543516,0.339685806,0.433654639,0.385783555,0.615415941,0.48079616,0.992525071,0.265784283,0.590847631,0.588456908
2015/06/20 09:00,0.258299607,0.670709087,0,0,0,0,0,0,0,0.966340301,0.173017761,0.41667928,0.340055401,0.433660816,0.385807878,0.61552798,0.480797289,0.99264665,0.265819454,0.590942304,0.588473263
2015/06/20 10:00,0.258373396,0.67098817,0,0,0,0,0,0,0,0.966656943,0.173026161,0.416815044,0.340424995,0.433666994,0.385832202,0.615640018,0.480798418,0.992768229,0.265854626,0.591036977,0.588489619
2015/06/20 11:00,0.258447184,0.671267252,0,0,0,0,0,0,0,0.966973584,0.173034561,0.416950809,0.34079459,0.433673171,0.385856526,0.615752056,0.480799547,0.992889808,0.265889797,0.59113165,0.588505974
2015/06/20 12:00,0.258520972,0.671546334,0,0,0,0,0,0,0,0.967290225,0.173042961,0.417086573,0.341164185,0.433679349,0.385880849,0.615864095,0.480800677,0.993011387,0.265924968,0.591226323,0.58852233
2015/06/20 13:00,0.258594761,0.671825416,0,0,0,0,0,0,0,0.967606867,0.173051362,0.417222337,0.34153378,0.433685526,0.385905173,0.615976133,0.480801806,0.993132966,0.26596014,0.591320995,0.588538686
2015/06/20 14:00,0.258668549,0.672104498,0,0,0,0,0,0,0,0.967923508,0.173059762,0.417358101,0.341903375,0.433691704,0.385929497,0.616088171,0.480802935,0.993254545,0.265995311,0.591415668,0.588555041
2015/06/20 15:00,0.258742338,0.672383581,0,0,0,0,0,0,0,0.968240149,0.173068162,0.417493865,0.342272969,0.433697881,0.38595382,0.61620021,0.480804064,0.993376124,0.266030483,0.591510341,0.588571397
2015/06/20 16:00,0.258816126,0.672662663,0,0,0,0,0,0,0,0.968556791,0.173076562,0.417629629,0.342642564,0.433704059,0.385978144,0.616312248,0.480805193,0.993497703,0.266065654,0.591605014,0.588587752
2015/06/20 17:00,0.258889914,0.672941745,0,0,0,0,0,0,0,0.968873432,0.173084962,0.417765393,0.343012159,0.433710236,0.386002468,0.616424286,0.480806322,0.993619282,0.266100825,0.591699687,0.588604108
2015/06/20 18:00,0.258963703,0.673220827,0,0,0,0,0,0,0,0.969190073,0.173093363,0.417901158,0.343381754,0.433716414,0.386026791,0.616536325,0.480807452,0.993740861,0.266135997,0.591794359,0.588620463
2015/06/20 19:00,0.259037491,0.673499909,0,0,0,0,0,0,0,0.969506715,0.173101763,0.418036922,0.343751349,0.433722591,0.386051115,0.616648363,0.480808581,0.99386244,0.266171168,0.591889032,0.588636819
2015/06/20 20:00,0.25911128,0.673778992,0,0,0,0,0,0,0,0.969823356,0.173110163,0.418172686,0.344120943,0.433728769,0.386075438,0.616760401,0.48080971,0.993984019,0.266206339,0.591983705,0.588653175
2015/06/20 21:00,0.259185068,0.674058074,0,0,0,0,0,0,0,0.970139997,0.173118563,0.41830845,0.344490538,0.433734946,0.386099762,0.61687244,0.480810839,0.994105598,0.266241511,0.592078378,0.58866953
2015/06/20 22:00,0.259258856,0.674337156,0,0,0,0,0,0,0,0.970456639,0.173126963,0.418444214,0.344860133,0.433741124,0.386124086,0.616984478,0.480811968,0.994227177,0.266276682,0.592173051,0.588685886
2015/06/20 23:00,0.259332645,0.674616238,0,0,0,0,0,0,0,0.97077328,0.173135364,0.418579978,0.345229728,0.433747301,0.386148409,0.617096516,0.480813097,0.994348756,0.266311854,0.592267724,0.588702241
2015/06/21 00:00,0.259400058,0.674862787,0,0,0,0,0,0,0,0.97108416,0.173143642,0.418712814,0.345593087,0.433753401,0.386172267,0.609340558,0.48081421,0.994468176,0.266346353,0.579206402,0.588718256
2015/06/21 01:00,0.259467471,0.675109336,0,0,0,0,0,0,0,0.97139504,0.17315192,0.41884565,0.345956447,0.433759502,0.386196124,0.6015846,0.480815323,0.994587596,0.266380853,0.56614508,0.58873427
2015/06/21 02:00,0.259534884,0.675355885,0,0,0,0,0,0,0,0.97170592,0.173160199,0.418978486,0.346319807,0.433765602,0.386219982,0.593828643,0.480816435,0.994707016,0.266415352,0.553083758,0.588750285
2015/06/21 03:00,0.259602297,0.675602434,0,0,0,0,0,0,0,0.9720168,0.173168477,0.419111322,0.346683167,0.433771702,0.386243839,0.586072685,0.480817548,0.994826437,0.266449852,0.540022436,0.588766299
2015/06/21 04:00,0.25966971,0.675848983,0,0,0,0,0,0,0,0.97232768,0.173176756,0.419244158,0.347046526,0.433777803,0.386267697,0.578316727,0.480818661,0.994945857,0.266484352,0.526961114,0.588782313
2015/06/21 05:00,0.259737123,0.676095532,0,0,0,0,0,0,0,0.97263856,0.173185034,0.419376994,0.347409886,0.433783903,0.386291554,0.570560769,0.480819774,0.995065277,0.266518851,0.513899793,0.588798328
2015/06/21 06:00,0.259804536,0.676342081,0,0,0,0,0,0,0,0.97294944,0.173193313,0.41950983,0.347773246,0.433790003,0.386315412,0.562804811,0.480820886,0.995184697,0.266553351,0.500838471,0.588814342
2015/06/21 07:00,0.259871949,0.67658863,0,0,0,0,0,0,0,0.97326032,0.173201591,0.419642666,0.348136606,0.433796104,0.386339269,0.555048853,0.480821999,0.995304117,0.26658785,0.487777149,0.588830357
2015/06/21 08:00,0.259939362,0.676835179,0,0,0,0,0,0,0,0.9735712,0.173209869,0.419775502,0.348499965,0.433802204,0.386363126,0.547292895,0.480823112,0.995423537,0.26662235,0.474715827,0.588846371
2015/06/21 09:00,0.260006775,0.677081728,0,0,0,0,0,0,0,0.97388208,0.173218148,0.419908338,0.348863325,0.433808304,0.386386984,0.539536937,0.480824224,0.995542958,0.26665685,0.461654505,0.588862386
2015/06/21 10:00,0.260074188,0.677328277,0,0,0,0,0,0,0,0.97419296,0.173226426,0.420041174,0.349226685,0.433814405,0.386410841,0.531780979,0.480825337,0.995662378,0.266691349,0.448593184,0.5888784
2015/06/21 11:00,0.260141601,0.677574826,0,0,0,0,0,0,0,0.97450384,0.173234705,0.42017401,0.349590044,0.433820505,0.386434699,0.524025021,0.48082645,0.995781798,0.266725849,0.435531862,0.588894414
2015/06/21 12:00,0.260209014,0.677821375,0,0,0,0,0,0,0,0.97481472,0.173242983,0.420306845,0.349953404,0.433826606,0.386458556,0.516269063,0.480827562,0.995901218,0.266760348,0.42247054,0.588910429
2015/06/21 13:00,0.260276427,0.678067924,0,0,0,0,0,0,0,0.9751256,0.173251261,0.420439681,0.350316764,0.433832706,0.386482414,0.508513106,0.480828675,0.996020638,0.266794848,0.409409218,0.588926443
2015/06/21 14:00,0.26034384,0.678314474,0,0,0,0,0,0,0,0.97543648,0.17325954,0.420572517,0.350680124,0.433838806,0.386506271,0.500757148,0.480829788,0.996140059,0.266829348,0.396347896,0.588942458
2015/06/21 15:00,0.260411253,0.678561023,0,0,0,0,0,0,0,0.97574736,0.173267818,0.420705353,0.351043483,0.433844907,0.386530129,0.49300119,0.4808309,0.996259479,0.266863847,0.383286574,0.588958472
2015/06/21 16:00,0.260478666,0.678807572,0,0,0,0,0,0,0,0.97605824,0.173276097,0.420838189,0.351406843,0.433851007,0.386553986,0.485245232,0.480832013,0.996378899,0.266898347,0.370225253,0.588974487
2015/06/21 17:00,0.260546079,0.679054121,0,0,0,0,0,0,0,0.97636912,0.173284375,0.420971025,0.351770203,0.433857107,0.386577844,0.477489274,0.480833126,0.996498319,0.266932846,0.357163931,0.588990501
2015/06/21 18:00,0.260613492,0.67930067,0,0,0,0,0,0,0,0.97668,0.173292654,0.421103861,0.352133563,0.433863208,0.386601701,0.469733316,0.480834238,0.996617739,0.266967346,0.344102609,0.589006515
2015/06/21 19:00,0.260680905,0.679547219,0,0,0,0,0,0,0,0.97699088,0.173300932,0.421236697,0.352496922,0.433869308,0.386625558,0.461977358,0.480835351,0.99673716,0.267001846,0.331041287,0.58902253
2015/06/21 20:00,0.260748318,0.679793768,0,0,0,0,0,0,0,0.97730176,0.17330921,0.421369533,0.352860282,0.433875408,0.386649416,0.4542214,0.480836464,0.99685658,0.267036345,0.317979965,0.589038544
2015/06/21 21:00,0.260815731,0.680040317,0,0,0,0,0,0,0,0.97761264,0.173317489,0.421502369,0.353223642,0.433881509,0.386673273,0.446465442,0.480837576,0.996976,0.267070845,0.304918644,0.589054559
2015/06/21 22:00,0.260883144,0.680286866,0,0,0,0,0,0,0,0.97792352,0.173325767,0.421635205,0.353587002,0.433887609,0.386697131,0.438709484,0.480838689,0.99709542,0.267105344,0.291857322,0.589070573
2015/06/21 23:00,0.260950557,0.680533415,0,0,0,0,0,0,0,0.9782344,0.173334046,0.421768041,0.353950361,0.433893709,0.386720988,0.430953526,0.480839802,0.99721484,0.267139844,0.278796,0.589086588
2015/06/22 00:00,0.26101324,0.680752586,0,0,0,0,0,0,0,0.978538424,0.173342208,0.421894373,0.354306459,0.433899734,0.386744286,0.431053419,0.480840897,0.997330889,0.266425684,0.278888247,0.589101851
2015/06/22 01:00,0.261075922,0.680971757,0,0,0,0,0,0,0,0.978842448,0.17335037,0.422020706,0.354662557,0.433905759,0.386767583,0.431153311,0.480841993,0.997446937,0.265711524,0.278980495,0.589117115
2015/06/22 02:00,0.261138605,0.681190928,0,0,0,0,0,0,0,0.979146472,0.173358533,0.422147039,0.355018655,0.433911783,0.38679088,0.431253204,0.480843088,0.997562985,0.264997364,0.279072742,0.589132378
2015/06/22 03:00,0.261201288,0.681410099,0,0,0,0,0,0,0,0.979450496,0.173366695,0.422273372,0.355374753,0.433917808,0.386814178,0.431353096,0.480844183,0.997679034,0.264283203,0.27916499,0.589147642
2015/06/22 04:00,0.261263971,0.681629271,0,0,0,0,0,0,0,0.97975452,0.173374857,0.422399705,0.355730851,0.433923833,0.386837475,0.431452989,0.480845279,0.997795082,0.263569043,0.279257237,0.589162905
2015/06/22 05:00,0.261326654,0.681848442,0,0,0,0,0,0,0,0.980058544,0.17338302,0.422526038,0.356086949,0.433929858,0.386860773,0.431552881,0.480846374,0.99791113,0.262854883,0.279349484,0.589178169
2015/06/22 06:00,0.261389336,0.682067613,0,0,0,0,0,0,0,0.980362568,0.173391182,0.42265237,0.356443047,0.433935882,0.38688407,0.431652773,0.48084747,0.998027179,0.262140723,0.279441732,0.589193433
2015/06/22 07:00,0.261452019,0.682286784,0,0,0,0,0,0,0,0.980666592,0.173399344,0.422778703,0.356799145,0.433941907,0.386907367,0.431752666,0.480848565,0.998143227,0.261426563,0.279533979,0.589208696
2015/06/22 08:00,0.261514702,0.682505955,0,0,0,0,0,0,0,0.980970616,0.173407507,0.422905036,0.357155243,0.433947932,0.386930665,0.431852558,0.480849661,0.998259275,0.260712403,0.279626226,0.58922396
2015/06/22 09:00,0.261577385,0.682725127,0,0,0,0,0,0,0,0.98127464,0.173415669,0.423031369,0.35751134,0.433953956,0.386953962,0.431952451,0.480850756,0.998375323,0.259998242,0.279718474,0.589239223
2015/06/22 10:00,0.261640068,0.682944298,0,0,0,0,0,0,0,0.981578664,0.173423832,0.423157702,0.357867438,0.433959981,0.38697726,0.432052343,0.480851851,0.998491372,0.259284082,0.279810721,0.589254487
2015/06/22 11:00,0.26170275,0.683163469,0,0,0,0,0,0,0,0.981882688,0.173431994,0.423284035,0.358223536,0.433966006,0.387000557,0.432152235,0.480852947,0.99860742,0.258569922,0.279902969,0.58926975
2015/06/22 12:00,0.261765433,0.68338264,0,0,0,0,0,0,0,0.982186712,0.173440156,0.423410367,0.358579634,0.433972031,0.387023854,0.432252128,0.480854042,0.998723468,0.257855762,0.279995216,0.589285014
2015/06/22 13:00,0.261828116,0.683601811,0,0,0,0,0,0,0,0.982490736,0.173448319,0.4235367,0.358935732,0.433978055,0.387047152,0.43235202,0.480855138,0.998839517,0.257141602,0.280087463,0.589300278
2015/06/22 14:00,0.261890799,0.683820982,0,0,0,0,0,0,0,0.98279476,0.173456481,0.423663033,0.35929183,0.43398408,0.387070449,0.432451913,0.480856233,0.998955565,0.256427442,0.280179711,0.589315541
2015/06/22 15:00,0.261953482,0.684040154,0,0,0,0,0,0,0,0.983098784,0.173464643,0.423789366,0.359647928,0.433990105,0.387093747,0.432551805,0.480857329,0.999071613,0.255713281,0.280271958,0.589330805
2015/06/22 16:00,0.262016164,0.684259325,0,0,0,0,0,0,0,0.983402808,0.173472806,0.423915699,0.360004026,0.433996129,0.387117044,0.432651698,0.480858424,0.999187662,0.254999121,0.280364205,0.589346068
2015/06/22 17:00,0.262078847,0.684478496,0,0,0,0,0,0,0,0.983706832,0.173480968,0.424042032,0.360360124,0.434002154,0.387140341,0.43275159,0.480859519,0.99930371,0.254284961,0.280456453,0.589361332
2015/06/22 18:00,0.26214153,0.684697667,0,0,0,0,0,0,0,0.984010856,0.17348913,0.424168364,0.360716222,0.434008179,0.387163639,0.432851482,0.480860615,0.999419758,0.253570801,0.2805487,0.589376595
2015/06/22 19:00,0.262204213,0.684916838,0,0,0,0,0,0,0,0.98431488,0.173497293,0.424294697,0.36107232,0.434014204,0.387186936,0.432951375,0.48086171,0.999535807,0.252856641,0.280640948,0.589391859
2015/06/22 20:00,0.262266896,0.68513601,0,0,0,0,0,0,0,0.984618904,0.173505455,0.42442103,0.361428418,0.434020228,0.387210234,0.433051267,0.480862806,0.999651855,0.252142481,0.280733195,0.589407123
2015/06/22 21:00,0.262329578,0.685355181,0,0,0,0,0,0,0,0.984922928,0.173513617,0.424547363,0.361784515,0.434026253,0.387233531,0.43315116,0.480863901,0.999767903,0.25142832,0.280825442,0.589422386
2015/06/22 22:00,0.262392261,0.685574352,0,0,0,0,0,0,0,0.985226952,0.17352178,0.424673696,0.362140613,0.434032278,0.387256828,0.433251052,0.480864997,0.999883952,0.25071416,0.28091769,0.58943765
2015/06/22 23:00,0.262454944,0.685793523,0,0,0,0,0,0,0,0.985530976,0.173529942,0.424800029,0.362496711,0.434038302,0.387280126,0.433350944,0.480866092,1,0.25,0.281009937,0.589452913
2015/06/23 00:00,0.280599482,0.685991442,0,0,0,0,0,0,0,0.985831648,0.173496611,0.424922519,0.362847747,0.434044256,0.387303338,0.425585988,0.480600368,1,0.258735154,0.28091769,0.589467672
2015/06/23 01:00,0.29874402,0.686189361,0,0,0,0,0,0,0,0.98613232,0.17346328,0.425045009,0.363198782,0.434050209,0.387326551,0.417821032,0.480334644,1,0.267470309,0.280825442,0.58948243
2015/06/23 02:00,0.316888559,0.68638728,0,0,0,0,0,0,0,0.986432992,0.173429949,0.4251675,0.363549817,0.434056162,0.387349763,0.410056076,0.480068921,1,0.276205463,0.280733195,0.589497188
2015/06/23 03:00,0.335033097,0.686585199,0,0,0,0,0,0,0,0.986733664,0.173396618,0.42528999,0.363900852,0.434062115,0.387372976,0.40229112,0.479803197,1,0.284940617,0.280640948,0.589511947
2015/06/23 04:00,0.353177635,0.686783118,0,0,0,0,0,0,0,0.987034336,0.173363288,0.42541248,0.364251887,0.434068068,0.387396188,0.394526164,0.479537473,1,0.293675772,0.2805487,0.589526705
2015/06/23 05:00,0.371322173,0.686981038,0,0,0,0,0,0,0,0.987335008,0.173329957,0.425534971,0.364602923,0.434074022,0.3874194,0.386761208,0.479271749,1,0.302410926,0.280456453,0.589541463
2015/06/23 06:00,0.389466712,0.687178957,0,0,0,0,0,0,0,0.98763568,0.173296626,0.425657461,0.364953958,0.434079975,0.387442613,0.378996252,0.479006025,1,0.31114608,0.280364205,0.589556222
2015/06/23 07:00,0.40761125,0.687376876,0,0,0,0,0,0,0,0.987936352,0.173263295,0.425779951,0.365304993,0.434085928,0.387465825,0.371231296,0.478740302,1,0.319881234,0.280271958,0.58957098
2015/06/23 08:00,0.425755788,0.687574795,0,0,0,0,0,0,0,0.988237024,0.173229964,0.425902442,0.365656028,0.434091881,0.387489038,0.36346634,0.478474578,1,0.328616389,0.280179711,0.589585739
2015/06/23 09:00,0.443900326,0.687772714,0,0,0,0,0,0,0,0.988537696,0.173196633,0.426024932,0.366007064,0.434097834,0.38751225,0.355701384,0.478208854,1,0.337351543,0.280087463,0.589600497
2015/06/23 10:00,0.462044865,0.687970633,0,0,0,0,0,0,0,0.988838368,0.173163302,0.426147422,0.366358099,0.434103787,0.387535463,0.347936428,0.47794313,1,0.346086697,0.279995216,0.589615255
2015/06/23 11:00,0.480189403,0.688168552,0,0,0,0,0,0,0,0.98913904,0.173129971,0.426269913,0.366709134,0.434109741,0.387558675,0.340171472,0.477677406,1,0.354821852,0.279902969,0.589630014
2015/06/23 12:00,0.498333941,0.688366471,0,0,0,0,0,0,0,0.989439712,0.17309664,0.426392403,0.367060169,0.434115694,0.387581887,0.332406516,0.477411683,1,0.363557006,0.279810721,0.589644772
2015/06/23 13:00,0.516478479,0.68856439,0,0,0,0,0,0,0,0.989740384,0.173063309,0.426514893,0.367411204,0.434121647,0.3876051,0.32464156,0.477145959,1,0.37229216,0.279718474,0.58965953
2015/06/23 14:00,0.534623018,0.688762309,0,0,0,0,0,0,0,0.990041056,0.173029978,0.426637384,0.36776224,0.4341276,0.387628312,0.316876604,0.476880235,1,0.381027315,0.279626226,0.589674289
2015/06/23 15:00,0.552767556,0.688960228,0,0,0,0,0,0,0,0.990341728,0.172996647,0.426759874,0.368113275,0.434133553,0.387651525,0.309111648,0.476614511,1,0.389762469,0.279533979,0.589689047
2015/06/23 16:00,0.570912094,0.689158148,0,0,0,0,0,0,0,0.9906424,0.172963316,0.426882364,0.36846431,0.434139507,0.387674737,0.301346692,0.476348787,1,0.398497623,0.279441732,0.589703805
2015/06/23 17:00,0.589056632,0.689356067,0,0,0,0,0,0,0,0.990943072,0.172929985,0.427004855,0.368815345,0.43414546,0.387697949,0.293581736,0.476083064,1,0.407232778,0.279349484,0.589718564
2015/06/23 18:00,0.60720117,0.689553986,0,0,0,0,0,0,0,0.991243744,0.172896655,0.427127345,0.36916638,0.434151413,0.387721162,0.28581678,0.47581734,1,0.415967932,0.279257237,0.589733322
2015/06/23 19:00,0.625345709,0.689751905,0,0,0,0,0,0,0,0.991544416,0.172863324,0.427249835,0.369517416,0.434157366,0.387744374,0.278051824,0.475551616,1,0.424703086,0.27916499,0.589748081
2015/06/23 20:00,0.643490247,0.689949824,0,0,0,0,0,0,0,0.991845088,0.172829993,0.427372326,0.369868451,0.434163319,0.387767587,0.270286868,0.475285892,1,0.43343824,0.279072742,0.589762839
2015/06/23 21:00,0.661634785,0.690147743,0,0,0,0,0,0,0,0.99214576,0.172796662,0.427494816,0.370219486,0.434169273,0.387790799,0.262521912,0.475020168,1,0.442173395,0.278980495,0.589777597
2015/06/23 22:00,0.679779323,0.690345662,0,0,0,0,0,0,0,0.992446432,0.172763331,0.427617306,0.370570521,0.434175226,0.387814012,0.254756956,0.474754445,1,0.450908549,0.278888247,0.589792356
2015/06/23 23:00,0.697923862,0.690543581,0,0,0,0,0,0,0,0.992747104,0.17273,0.427739797,0.370921557,0.434181179,0.387837224,0.246992,0.474488721,1,0.459643703,0.278796,0.589807114
2015/06/24 00:00,0.710510367,0.689941405,0,0,0,0,0,0,0,0.993049308,0.207199583,0.423122597,0.367756498,0.434187063,0.387860684,0.246992,0.473482659,1,0.468472268,0.308846167,0.589527654
2015/06/24 01:00,0.723096873,0.68933923,0,0,0,0,0,0,0,0.993351512,0.241669167,0.418505397,0.36459144,0.434192947,0.387884144,0.246992,0.472476598,1,0.477300833,0.338896333,0.589248194
2015/06/24 02:00,0.735683379,0.688737054,0,0,0,0,0,0,0,0.993653716,0.27613875,0.413888197,0.361426382,0.434198831,0.387907605,0.246992,0.471470537,1,0.486129398,0.3689465,0.588968733
2015/06/24 03:00,0.748269885,0.688134878,0,0,0,0,0,0,0,0.99395592,0.310608333,0.409270997,0.358261324,0.434204715,0.387931065,0.246992,0.470464475,1,0.494957962,0.398996667,0.588689273
2015/06/24 04:00,0.76085639,0.687532702,0,0,0,0,0,0,0,0.994258124,0.345077917,0.404653797,0.355096266,0.434210599,0.387954525,0.246992,0.469458414,1,0.503786527,0.429046833,0.588409813
2015/06/24 05:00,0.773442896,0.686930527,0,0,0,0,0,0,0,0.994560328,0.3795475,0.400036597,0.351931208,0.434216483,0.387977985,0.246992,0.468452352,1,0.512615092,0.459097,0.588130353
2015/06/24 06:00,0.786029402,0.686328351,0,0,0,0,0,0,0,0.994862532,0.414017083,0.395419398,0.34876615,0.434222366,0.388001445,0.246992,0.467446291,1,0.521443657,0.489147167,0.587850892
2015/06/24 07:00,0.798615908,0.685726175,0,0,0,0,0,0,0,0.995164736,0.448486667,0.390802198,0.345601092,0.43422825,0.388024905,0.246992,0.46644023,1,0.530272221,0.519197333,0.587571432
2015/06/24 08:00,0.811202414,0.685123999,0,0,0,0,0,0,0,0.99546694,0.48295625,0.386184998,0.342436034,0.434234134,0.388048366,0.246992,0.465434168,1,0.539100786,0.5492475,0.587291972
2015/06/24 09:00,0.823788919,0.684521824,0,0,0,0,0,0,0,0.995769144,0.517425833,0.381567798,0.339270976,0.434240018,0.388071826,0.246992,0.464428107,1,0.547929351,0.579297667,0.587012512
2015/06/24 10:00,0.836375425,0.683919648,0,0,0,0,0,0,0,0.996071348,0.551895416,0.376950598,0.336105918,0.434245902,0.388095286,0.246992,0.463422046,1,0.556757916,0.609347833,0.586733052
2015/06/24 11:00,0.848961931,0.683317472,0,0,0,0,0,0,0,0.996373552,0.586365,0.372333398,0.33294086,0.434251786,0.388118746,0.246992,0.462415984,1,0.56558648,0.639398,0.586453591
2015/06/24 12:00,0.861548437,0.682715296,0,0,0,0,0,0,0,0.996675756,0.620834583,0.367716198,0.329775802,0.43425767,0.388142206,0.246992,0.461409923,1,0.574415045,0.669448167,0.586174131
2015/06/24 13:00,0.874134942,0.682113121,0,0,0,0,0,0,0,0.99697796,0.655304166,0.363098999,0.326610744,0.434263554,0.388165666,0.246992,0.460403861,1,0.58324361,0.699498333,0.585894671
2015/06/24 14:00,0.886721448,0.681510945,0,0,0,0,0,0,0,0.997280164,0.68977375,0.358481799,0.323445686,0.434269438,0.388189127,0.246992,0.4593978,1,0.592072175,0.7295485,0.585615211
2015/06/24 15:00,0.899307954,0.680908769,0,0,0,0,0,0,0,0.997582368,0.724243333,0.353864599,0.320280628,0.434275322,0.388212587,0.246992,0.458391739,1,0.60090074,0.759598667,0.585335751
2015/06/24 16:00,0.91189446,0.680306593,0,0,0,0,0,0,0,0.997884572,0.758712916,0.349247399,0.31711557,0.434281206,0.388236047,0.246992,0.457385677,1,0.609729304,0.789648833,0.58505629
2015/06/24 17:00,0.924480965,0.679704418,0,0,0,0,0,0,0,0.998186776,0.7931825,0.344630199,0.313950512,0.43428709,0.388259507,0.246992,0.456379616,1,0.618557869,0.819699,0.58477683
