,PT_P2HT_OTH,PT_STUR_BIO_CHP,PT_COMC_GAS_CHP
2016-07-02 06:00:00,658.5021763949375,383.307498226903,46.997422697090876
2016-07-02 07:00:00,526.0375219557237,306.2011542895763,37.54339569419445
2016-07-02 08:00:00,506.50747674994216,294.83291127317557,36.14953273863921
2016-07-02 09:00:00,472.1176145397617,274.81491813560035,33.69512188211802
2016-07-02 10:00:00,458.53149613573976,266.9065751676694,32.72547808694916
2016-07-02 11:00:00,444.52081153159213,258.75109648199066,31.72553292318127
2016-07-02 12:00:00,377.8639181118597,219.95078879557948,26.968218053134034
2016-07-02 13:00:00,368.5234617090946,214.5138030051269,26.301587943955436
2016-07-02 14:00:00,335.8318642994168,195.48435273854304,23.968382561830353
2016-07-02 15:00:00,358.3338729060781,208.5825457791787,25.57435509757879
2016-07-02 16:00:00,396.9693971175154,231.07189609423233,28.331779640090243
2016-07-02 17:00:00,396.1202647172641,230.57762465873668,28.271176902892194
2016-07-02 18:00:00,424.566200125685,247.13571774784208,30.301368599027
2016-07-02 19:00:00,447.06820873234625,260.23391078847766,31.90734113477543
2016-07-02 20:00:00,399.51679431826955,232.5547104007194,28.513587851684406
2016-07-02 21:00:00,298.8946048884822,173.9835452944808,21.332163493715004
2016-07-02 22:00:00,188.50739285580414,109.72825868004189,13.453807657967989
2016-07-02 23:00:00,130.3418234385853,75.87066534858752,9.30252015990129
2016-07-03 00:00:00,148.59817004398974,86.49750121174473,10.605479009659451
2016-07-03 01:00:00,143.07880944235583,83.28473688102277,10.211561217872099
2016-07-03 02:00:00,164.30711944864012,95.64152276841489,11.726629647823449
2016-07-03 03:00:00,260.6836468771706,151.74133069717504,18.60504031980258
2016-07-03 04:00:00,517.9707641533357,301.5055756523673,36.96766969081294
2016-07-03 05:00:00,673.7865595994622,392.20438406582537,48.088271966655846
2016-07-03 06:00:00,642.3686607901614,373.916340952485,45.845970690327846
2016-07-03 07:00:00,514.1496683522046,299.2813541926368,36.6949573734217
2016-07-03 08:00:00,494.1950569462973,287.66597545848816,35.270793049267425
2016-07-03 09:00:00,460.22976093624254,267.89511803866077,32.846683561345266
2016-07-03 10:00:00,447.49277493247195,260.48104650622554,31.937642503374455
2016-07-03 11:00:00,433.4820903283243,252.32556782054675,30.937697339606565
2016-07-03 12:00:00,369.3725941093459,215.0080744406226,26.362190681153493
2016-07-03 13:00:00,360.0321377065808,209.57108865017003,25.69556057197489
2016-07-03 14:00:00,328.61423889728025,191.28304553682977,23.453259295646898
