,HE Bistrica,HE Kokin Brod,HE Pirot,HE Potpec,RHE Bajina Basta G2,HE Uvac,HE Vrla 1-4,
2010-07-24 04:00:00+00:00,0.147764195,0.075888469,0.039733921,0.174587527,0.12896134,0.067645283,0.050781948,0.097908955
2010-07-24 05:00:00+00:00,0.147558804,0.075864628,0.039706377,0.174493763,0.128874233,0.067607698,0.050770202,0.097839386
2010-07-24 06:00:00+00:00,0.147353413,0.075840787,0.039678832,0.1744,0.128787134,0.067570114,0.050758455,0.097769819
2010-07-24 07:00:00+00:00,0.147148022,0.075816946,0.039651288,0.174306237,0.128700046,0.067532529,0.050746708,0.097700254
2010-07-24 08:00:00+00:00,0.146942631,0.075793105,0.039623743,0.174212473,0.128612968,0.067494945,0.050734961,0.097630689
2010-07-24 09:00:00+00:00,0.14673724,0.075769264,0.039596199,0.17411871,0.128525899,0.067457361,0.050723214,0.097561127
2010-07-24 10:00:00+00:00,0.146531849,0.075745423,0.039568654,0.174024946,0.128438841,0.067419776,0.050711468,0.097491565
2010-07-24 11:00:00+00:00,0.146326458,0.075721582,0.03954111,0.173931183,0.128351791,0.067382192,0.050699721,0.097422005
2010-07-24 12:00:00+00:00,0.146121067,0.075697741,0.039513566,0.173837419,0.128264753,0.067344607,0.050687974,0.097352447
2010-07-24 13:00:00+00:00,0.145915676,0.075673899,0.039486021,0.173743656,0.128177724,0.067307023,0.050676227,0.097282889
2010-07-24 14:00:00+00:00,0.145710285,0.075650058,0.039458477,0.173649892,0.128090705,0.067269438,0.05066448,0.097213334
2010-07-24 15:00:00+00:00,0.145504894,0.075626217,0.039430932,0.173556129,0.128003695,0.067231854,0.050652733,0.097143779
2010-07-24 16:00:00+00:00,0.145299503,0.075602376,0.039403388,0.173462366,0.127916695,0.067194269,0.050640987,0.097074226
2010-07-24 17:00:00+00:00,0.145094112,0.075578535,0.039375843,0.173368602,0.127829706,0.067156685,0.05062924,0.097004675
2010-07-24 18:00:00+00:00,0.144888721,0.075554694,0.039348299,0.173274839,0.127742726,0.067119101,0.050617493,0.096935125
2010-07-24 19:00:00+00:00,0.144683329,0.075530853,0.039320754,0.173181075,0.127655756,0.067081516,0.050605746,0.096865576
2010-07-24 20:00:00+00:00,0.144477938,0.075507012,0.03929321,0.173087312,0.127568796,0.067043932,0.050593999,0.096796028
2010-07-24 21:00:00+00:00,0.144272547,0.07548317,0.039265666,0.172993548,0.127481845,0.067006347,0.050582252,0.096726482
2010-07-24 22:00:00+00:00,0.144067156,0.075459329,0.039238121,0.172899785,0.127394905,0.066968763,0.050570506,0.096656938
2010-07-24 23:00:00+00:00,0.143861765,0.075435488,0.039210577,0.172806022,0.127307975,0.066931178,0.050558759,0.096587395
2010-07-25 00:00:00+00:00,0.143656374,0.075409258,0.039166569,0.172712258,0.127178475,0.068618927,0.056447883,0.097598535
2010-07-25 01:00:00+00:00,0.143450983,0.075383028,0.039122561,0.172618495,0.127048999,0.070306677,0.062337007,0.098609679
2010-07-25 02:00:00+00:00,0.143245592,0.075356798,0.039078553,0.172524731,0.126919543,0.071994426,0.068226131,0.099620825
2010-07-25 03:00:00+00:00,0.143040201,0.075330568,0.039034546,0.172430968,0.12679011,0.073682175,0.074115255,0.100631975
2010-07-25 04:00:00+00:00,0.14283481,0.075304338,0.038990538,0.172337204,0.126660699,0.075369924,0.080004379,0.101643127
2010-07-25 05:00:00+00:00,0.142629419,0.075278107,0.03894653,0.172243441,0.126531309,0.077057673,0.085893503,0.102654283
2010-07-25 06:00:00+00:00,0.142424028,0.075251877,0.038902522,0.172149677,0.126401941,0.078745422,0.091782627,0.103665442
2010-07-25 07:00:00+00:00,0.142218637,0.075225647,0.038858515,0.172055914,0.126272596,0.080433171,0.097671751,0.104676604
2010-07-25 08:00:00+00:00,0.142013246,0.075199417,0.038814507,0.171962151,0.126143274,0.08212092,0.103560875,0.10568777
2010-07-25 09:00:00+00:00,0.141807855,0.075173187,0.038770499,0.171868387,0.126013973,0.083808669,0.109449999,0.106698938
2010-07-25 10:00:00+00:00,0.141602464,0.075146957,0.038726491,0.171774624,0.125884694,0.085496418,0.115339123,0.10771011
2010-07-25 11:00:00+00:00,0.141397073,0.075120727,0.038682484,0.17168086,0.125755436,0.087184168,0.121228247,0.108721285
2010-07-25 12:00:00+00:00,0.141191681,0.075094496,0.038638476,0.171587097,0.125626203,0.088871917,0.127117371,0.109732463
2010-07-25 13:00:00+00:00,0.14098629,0.075068266,0.038594468,0.171493333,0.12549699,0.090559666,0.133006495,0.110743644
2010-07-25 14:00:00+00:00,0.140780899,0.075042036,0.03855046,0.17139957,0.125367799,0.092247415,0.138895619,0.111754828
2010-07-25 15:00:00+00:00,0.140575508,0.075015806,0.038506453,0.171305806,0.125238631,0.093935164,0.144784743,0.112766016
2010-07-25 16:00:00+00:00,0.140370117,0.074989576,0.038462445,0.171212043,0.125109485,0.095622913,0.150673867,0.113777207
2010-07-25 17:00:00+00:00,0.140164726,0.074963346,0.038418437,0.17111828,0.124980361,0.097310662,0.156562991,0.1147884
2010-07-25 18:00:00+00:00,0.139959335,0.074937115,0.03837443,0.171024516,0.12485126,0.098998411,0.162452115,0.115799597
2010-07-25 19:00:00+00:00,0.139753944,0.074910885,0.038330422,0.170930753,0.124722181,0.10068616,0.168341239,0.116810798
2010-07-25 20:00:00+00:00,0.139548553,0.074884655,0.038286414,0.170836989,0.124593124,0.102373909,0.174230363,0.117822001
2010-07-25 21:00:00+00:00,0.139343162,0.074858425,0.038242406,0.170743226,0.124464089,0.104061659,0.180119488,0.118833208
2010-07-25 22:00:00+00:00,0.139137771,0.074832195,0.038198399,0.170649462,0.124335076,0.105749408,0.186008612,0.119844418
2010-07-25 23:00:00+00:00,0.13893238,0.074805965,0.038154391,0.170555699,0.124206086,0.107437157,0.191897736,0.120855631
2010-07-26 00:00:00+00:00,0.138726989,0.074777498,0.038102468,0.170461935,0.12408207,0.110084815,0.189368231,0.120800572
2010-07-26 01:00:00+00:00,0.138521598,0.074749031,0.038050545,0.170368172,0.123958075,0.112732472,0.186838727,0.120745517
2010-07-26 02:00:00+00:00,0.138316207,0.074720565,0.037998623,0.170274409,0.1238341,0.11538013,0.184309223,0.120690465
2010-07-26 03:00:00+00:00,0.138110816,0.074692098,0.0379467,0.170180645,0.123710145,0.118027788,0.181779718,0.120635416
2010-07-26 04:00:00+00:00,0.137905425,0.074663631,0.037894777,0.170086882,0.123586211,0.120675446,0.179250214,0.120580369
2010-07-26 05:00:00+00:00,0.137700034,0.074635164,0.037842854,0.169993118,0.123462299,0.123323104,0.17672071,0.120525326
2010-07-26 06:00:00+00:00,0.137494642,0.074606698,0.037790932,0.169899355,0.123338406,0.125970762,0.174191205,0.120470286
2010-07-26 07:00:00+00:00,0.137289251,0.074578231,0.037739009,0.169805591,0.123214535,0.128618419,0.171661701,0.120415248
2010-07-26 08:00:00+00:00,0.13708386,0.074549764,0.037687086,0.169711828,0.123090685,0.131266077,0.169132197,0.120360214
2010-07-26 09:00:00+00:00,0.136878469,0.074521298,0.037635163,0.169618065,0.122966855,0.133913735,0.166602692,0.120305182
2010-07-26 10:00:00+00:00,0.136673078,0.074492831,0.037583241,0.169524301,0.122843045,0.136561393,0.164073188,0.120250154
2010-07-26 11:00:00+00:00,0.136467687,0.074464364,0.037531318,0.169430538,0.122719258,0.139209051,0.161543684,0.120195129
2010-07-26 12:00:00+00:00,0.136262296,0.074435897,0.037479395,0.169336774,0.12259549,0.141856709,0.159014179,0.120140106
2010-07-26 13:00:00+00:00,0.136056905,0.074407431,0.037427473,0.169243011,0.122471743,0.144504366,0.156484675,0.120085086
2010-07-26 14:00:00+00:00,0.135851514,0.074378964,0.03737555,0.169149247,0.122348016,0.147152024,0.153955171,0.120030069
2010-07-26 15:00:00+00:00,0.135646123,0.074350497,0.037323627,0.169055484,0.122224311,0.149799682,0.151425666,0.119975056
2010-07-26 16:00:00+00:00,0.135440732,0.074322031,0.037271704,0.16896172,0.122100628,0.15244734,0.148896162,0.119920045
2010-07-26 17:00:00+00:00,0.135235341,0.074293564,0.037219782,0.168867957,0.121976964,0.155094998,0.146366658,0.119865038
2010-07-26 18:00:00+00:00,0.13502995,0.074265097,0.037167859,0.168774194,0.121853321,0.157742656,0.143837153,0.119810033
2010-07-26 19:00:00+00:00,0.134824559,0.074236631,0.037115936,0.16868043,0.1217297,0.160390314,0.141307649,0.119755031
2010-07-26 20:00:00+00:00,0.134619168,0.074208164,0.037064013,0.168586667,0.1216061,0.163037971,0.138778145,0.119700033
2010-07-26 21:00:00+00:00,0.134413777,0.074179697,0.037012091,0.168492903,0.12148252,0.165685629,0.13624864,0.119645037
2010-07-26 22:00:00+00:00,0.134208386,0.07415123,0.036960168,0.16839914,0.121358961,0.168333287,0.133719136,0.119590044
2010-07-26 23:00:00+00:00,0.134002994,0.074122764,0.036908245,0.168305376,0.121235424,0.170980945,0.131189632,0.119535054
2010-07-27 00:00:00+00:00,0.133797603,0.074093331,0.036847035,0.168211613,0.12112311,0.170963103,0.133096549,0.119733192
2010-07-27 01:00:00+00:00,0.133592212,0.074063898,0.036785825,0.168117849,0.121010814,0.17094526,0.135003466,0.119931332
2010-07-27 02:00:00+00:00,0.133386821,0.074034466,0.036724616,0.168024086,0.120898534,0.170927418,0.136910384,0.120129475
2010-07-27 03:00:00+00:00,0.13318143,0.074005033,0.036663406,0.167930323,0.120786273,0.170909576,0.138817301,0.12032762
2010-07-27 04:00:00+00:00,0.132976039,0.0739756,0.036602196,0.167836559,0.120674029,0.170891734,0.140724218,0.120525768
2010-07-27 05:00:00+00:00,0.132770648,0.073946168,0.036540986,0.167742796,0.120561801,0.170873892,0.142631136,0.120723918
2010-07-27 06:00:00+00:00,0.132565257,0.073916735,0.036479776,0.167649032,0.120449591,0.17085605,0.144538053,0.120922071
2010-07-27 07:00:00+00:00,0.132359866,0.073887302,0.036418566,0.167555269,0.1203374,0.170838207,0.146444971,0.121120226
2010-07-27 08:00:00+00:00,0.132154475,0.07385787,0.036357356,0.167461505,0.120225225,0.170820365,0.148351888,0.121318383
2010-07-27 09:00:00+00:00,0.131949084,0.073828437,0.036296146,0.167367742,0.120113068,0.170802523,0.150258805,0.121516544
2010-07-27 10:00:00+00:00,0.131743693,0.073799004,0.036234936,0.167273978,0.120000928,0.170784681,0.152165723,0.121714706
2010-07-27 11:00:00+00:00,0.131538302,0.073769572,0.036173726,0.167180215,0.119888805,0.170766839,0.15407264,0.121912871
2010-07-27 12:00:00+00:00,0.131332911,0.073740139,0.036112517,0.167086452,0.1197767,0.170748996,0.155979557,0.122111039
2010-07-27 13:00:00+00:00,0.13112752,0.073710707,0.036051307,0.166992688,0.119664614,0.170731154,0.157886475,0.122309209
2010-07-27 14:00:00+00:00,0.130922129,0.073681274,0.035990097,0.166898925,0.119552544,0.170713312,0.159793392,0.122507382
2010-07-27 15:00:00+00:00,0.130716738,0.073651841,0.035928887,0.166805161,0.119440491,0.17069547,0.16170031,0.122705557
2010-07-27 16:00:00+00:00,0.130511346,0.073622409,0.035867677,0.166711398,0.119328456,0.170677628,0.163607227,0.122903734
2010-07-27 17:00:00+00:00,0.130305955,0.073592976,0.035806467,0.166617634,0.119216439,0.170659785,0.165514144,0.123101914
2010-07-27 18:00:00+00:00,0.130100564,0.073563543,0.035745257,0.166523871,0.119104439,0.170641943,0.167421062,0.123300097
2010-07-27 19:00:00+00:00,0.129895173,0.073534111,0.035684047,0.166430108,0.118992456,0.170624101,0.169327979,0.123498282
2010-07-27 20:00:00+00:00,0.129689782,0.073504678,0.035622837,0.166336344,0.118880493,0.170606259,0.171234896,0.12369647
2010-07-27 21:00:00+00:00,0.129484391,0.073475245,0.035561628,0.166242581,0.118768545,0.170588417,0.173141814,0.12389466
2010-07-27 22:00:00+00:00,0.129279,0.073445813,0.035500418,0.166148817,0.118656615,0.170570574,0.175048731,0.124092853
2010-07-27 23:00:00+00:00,0.129073609,0.07341638,0.035439208,0.166055054,0.118544704,0.170552732,0.176955649,0.124291048
2010-07-28 00:00:00+00:00,0.128868218,0.073385117,0.035391612,0.16596129,0.118429248,0.169907847,0.175365898,0.123901319
2010-07-28 01:00:00+00:00,0.128662827,0.073353855,0.035344016,0.165867527,0.11831381,0.169262963,0.173776148,0.123511592
2010-07-28 02:00:00+00:00,0.128457436,0.073322592,0.03529642,0.165773763,0.118198393,0.168618078,0.172186398,0.123121869
2010-07-28 03:00:00+00:00,0.128252045,0.073291329,0.035248824,0.16568,0.118082993,0.167973193,0.170596647,0.122732147
2010-07-28 04:00:00+00:00,0.128046654,0.073260066,0.035201228,0.165586237,0.117967613,0.167328309,0.169006897,0.122342429
2010-07-28 05:00:00+00:00,0.127841263,0.073228804,0.035153633,0.165492473,0.11785225,0.166683424,0.167417147,0.121952713
2010-07-28 06:00:00+00:00,0.127635872,0.073197541,0.035106037,0.16539871,0.117736908,0.166038539,0.165827396,0.121563
2010-07-28 07:00:00+00:00,0.127430481,0.073166278,0.035058441,0.165304946,0.117621583,0.165393654,0.164237646,0.12117329
2010-07-28 08:00:00+00:00,0.12722509,0.073135016,0.035010845,0.165211183,0.117506278,0.16474877,0.162647896,0.120783583
2010-07-28 09:00:00+00:00,0.127019699,0.073103753,0.034963249,0.165117419,0.117390991,0.164103885,0.161058145,0.120393877
2010-07-28 10:00:00+00:00,0.126814307,0.07307249,0.034915653,0.165023656,0.117275724,0.163459,0.159468395,0.120004175
2010-07-28 11:00:00+00:00,0.126608916,0.073041227,0.034868057,0.164929892,0.117160474,0.162814115,0.157878645,0.119614475
2010-07-28 12:00:00+00:00,0.126403525,0.073009965,0.034820461,0.164836129,0.117045245,0.162169231,0.156288894,0.119224779
2010-07-28 13:00:00+00:00,0.126198134,0.072978702,0.034772866,0.164742366,0.116930034,0.161524346,0.154699144,0.118835085
2010-07-28 14:00:00+00:00,0.125992743,0.072947439,0.03472527,0.164648602,0.116814841,0.160879461,0.153109394,0.118445393
2010-07-28 15:00:00+00:00,0.125787352,0.072916176,0.034677674,0.164554839,0.116699668,0.160234576,0.151519643,0.118055704
2010-07-28 16:00:00+00:00,0.125581961,0.072884914,0.034630078,0.164461075,0.116584514,0.159589692,0.149929893,0.117666018
2010-07-28 17:00:00+00:00,0.12537657,0.072853651,0.034582482,0.164367312,0.116469379,0.158944807,0.148340143,0.117276335
2010-07-28 18:00:00+00:00,0.125171179,0.072822388,0.034534886,0.164273548,0.116354263,0.158299922,0.146750392,0.116886654
2010-07-28 19:00:00+00:00,0.124965788,0.072791126,0.03448729,0.164179785,0.116239165,0.157655037,0.145160642,0.116496976
2010-07-28 20:00:00+00:00,0.124760397,0.072759863,0.034439694,0.164086022,0.116124086,0.157010153,0.143570892,0.116107301
2010-07-28 21:00:00+00:00,0.124555006,0.0727286,0.034392099,0.163992258,0.116009028,0.156365268,0.141981141,0.115717629
2010-07-28 22:00:00+00:00,0.124349615,0.072697337,0.034344503,0.163898495,0.115893988,0.155720383,0.140391391,0.115327959
2010-07-28 23:00:00+00:00,0.124144224,0.072666075,0.034296907,0.163804731,0.115778966,0.155075499,0.138801641,0.114938292
2010-07-29 00:00:00+00:00,0.123938833,0.072640505,0.034268413,0.163710968,0.115669516,0.1540899,0.136671532,0.114427095
2010-07-29 01:00:00+00:00,0.123733442,0.072614936,0.034239919,0.163617204,0.115560084,0.153104302,0.134541423,0.113915901
2010-07-29 02:00:00+00:00,0.123528051,0.072589367,0.034211424,0.163523441,0.115450668,0.152118703,0.132411315,0.11340471
2010-07-29 03:00:00+00:00,0.123322659,0.072563797,0.03418293,0.163429677,0.11534127,0.151133105,0.130281206,0.112893521
2010-07-29 04:00:00+00:00,0.123117268,0.072538228,0.034154436,0.163335914,0.11523189,0.150147506,0.128151098,0.112382334
2010-07-29 05:00:00+00:00,0.122911877,0.072512658,0.034125942,0.163242151,0.115122526,0.149161908,0.126020989,0.11187115
2010-07-29 06:00:00+00:00,0.122706486,0.072487089,0.034097448,0.163148387,0.11501318,0.148176309,0.12389088,0.111359968
2010-07-29 07:00:00+00:00,0.122501095,0.07246152,0.034068954,0.163054624,0.114903851,0.147190711,0.121760772,0.11084879
2010-07-29 08:00:00+00:00,0.122295704,0.07243595,0.034040459,0.16296086,0.11479454,0.146205112,0.119630663,0.110337613
2010-07-29 09:00:00+00:00,0.122090313,0.072410381,0.034011965,0.162867097,0.114685246,0.145219514,0.117500554,0.109826439
2010-07-29 10:00:00+00:00,0.121884922,0.072384811,0.033983471,0.162773333,0.114575969,0.144233915,0.115370446,0.109315267
2010-07-29 11:00:00+00:00,0.121679531,0.072359242,0.033954977,0.16267957,0.11446671,0.143248317,0.113240337,0.108804098
2010-07-29 12:00:00+00:00,0.12147414,0.072333673,0.033926483,0.162585806,0.114357468,0.142262718,0.111110229,0.108292931
2010-07-29 13:00:00+00:00,0.121268749,0.072308103,0.033897989,0.162492043,0.114248243,0.14127712,0.10898012,0.107781767
2010-07-29 14:00:00+00:00,0.121063358,0.072282534,0.033869494,0.16239828,0.114139036,0.140291521,0.106850011,0.107270605
2010-07-29 15:00:00+00:00,0.120857967,0.072256965,0.033841,0.162304516,0.114029846,0.139305923,0.104719903,0.106759446
2010-07-29 16:00:00+00:00,0.120652576,0.072231395,0.033812506,0.162210753,0.113920674,0.138320324,0.102589794,0.106248289
2010-07-29 17:00:00+00:00,0.120447185,0.072205826,0.033784012,0.162116989,0.113811519,0.137334726,0.100459686,0.105737135
2010-07-29 18:00:00+00:00,0.120241794,0.072180256,0.033755518,0.162023226,0.113702381,0.136349127,0.098329577,0.105225983
2010-07-29 19:00:00+00:00,0.120036403,0.072154687,0.033727024,0.161929462,0.113593261,0.135363529,0.096199468,0.104714833
2010-07-29 20:00:00+00:00,0.119831011,0.072129118,0.033698529,0.161835699,0.113484159,0.13437793,0.09406936,0.104203687
2010-07-29 21:00:00+00:00,0.11962562,0.072103548,0.033670035,0.161741935,0.113375074,0.133392332,0.091939251,0.103692542
2010-07-29 22:00:00+00:00,0.119420229,0.072077979,0.033641541,0.161648172,0.113266006,0.132406733,0.089809143,0.1031814
2010-07-29 23:00:00+00:00,0.119214838,0.07205241,0.033613047,0.161554409,0.113156956,0.131421135,0.087679034,0.102670261
2010-07-30 00:00:00+00:00,0.119009447,0.072069134,0.033595528,0.161460645,0.113171286,0.130662638,0.086324222,0.102327557
2010-07-30 01:00:00+00:00,0.118804056,0.072085858,0.03357801,0.161366882,0.113185616,0.129904141,0.08496941,0.101984853
2010-07-30 02:00:00+00:00,0.118598665,0.072102582,0.033560491,0.161273118,0.113199946,0.129145644,0.083614598,0.101642149
2010-07-30 03:00:00+00:00,0.118393274,0.072119306,0.033542972,0.161179355,0.113214278,0.128387147,0.082259787,0.101299446
2010-07-30 04:00:00+00:00,0.118187883,0.072136031,0.033525453,0.161085591,0.113228609,0.12762865,0.080904975,0.100956742
2010-07-30 05:00:00+00:00,0.117982492,0.072152755,0.033507935,0.160991828,0.11324294,0.126870153,0.079550163,0.100614038
2010-07-30 06:00:00+00:00,0.117777101,0.072169479,0.033490416,0.160898065,0.113257271,0.126111656,0.078195351,0.100271334
2010-07-30 07:00:00+00:00,0.11757171,0.072186203,0.033472897,0.160804301,0.113271604,0.125353159,0.076840539,0.09992863
2010-07-30 08:00:00+00:00,0.117366319,0.072202927,0.033455379,0.160710538,0.113285936,0.124594662,0.075485727,0.099585927
2010-07-30 09:00:00+00:00,0.117160928,0.072219651,0.03343786,0.160616774,0.113300269,0.123836165,0.074130916,0.099243223
2010-07-30 10:00:00+00:00,0.116955537,0.072236376,0.033420341,0.160523011,0.113314601,0.123077668,0.072776104,0.09890052
2010-07-30 11:00:00+00:00,0.116750146,0.0722531,0.033402823,0.160429247,0.113328935,0.122319171,0.071421292,0.098557816
2010-07-30 12:00:00+00:00,0.116544755,0.072269824,0.033385304,0.160335484,0.113343268,0.121560674,0.07006648,0.098215113
2010-07-30 13:00:00+00:00,0.116339363,0.072286548,0.033367785,0.16024172,0.113357601,0.120802177,0.068711668,0.097872409
2010-07-30 14:00:00+00:00,0.116133972,0.072303272,0.033350267,0.160147957,0.113371936,0.12004368,0.067356856,0.097529706
2010-07-30 15:00:00+00:00,0.115928581,0.072319997,0.033332748,0.160054194,0.11338627,0.119285183,0.066002045,0.097187003
2010-07-30 16:00:00+00:00,0.11572319,0.072336721,0.033315229,0.15996043,0.113400605,0.118526686,0.064647233,0.096844299
2010-07-30 17:00:00+00:00,0.115517799,0.072353445,0.033297711,0.159866667,0.11341494,0.117768189,0.063292421,0.096501596
2010-07-30 18:00:00+00:00,0.115312408,0.072370169,0.033280192,0.159772903,0.113429275,0.117009692,0.061937609,0.096158893
2010-07-30 19:00:00+00:00,0.115107017,0.072386893,0.033262673,0.15967914,0.113443611,0.116251195,0.060582797,0.095816189
2010-07-30 20:00:00+00:00,0.114901626,0.072403618,0.033245155,0.159585376,0.113457946,0.115492698,0.059227986,0.095473486
2010-07-30 21:00:00+00:00,0.114696235,0.072420342,0.033227636,0.159491613,0.113472283,0.114734201,0.057873174,0.095130783
2010-07-30 22:00:00+00:00,0.114490844,0.072437066,0.033210117,0.159397849,0.11348662,0.113975704,0.056518362,0.09478808
2010-07-30 23:00:00+00:00,0.114285453,0.07245379,0.033192599,0.159304086,0.113500956,0.113217207,0.05516355,0.094445377
2010-07-31 00:00:00+00:00,0.114080062,0.072453434,0.033180568,0.159210323,0.113431845,0.112702611,0.05492078,0.094282803
2010-07-31 01:00:00+00:00,0.113874671,0.072453079,0.033168537,0.159116559,0.11336274,0.112188015,0.05467801,0.09412023
2010-07-31 02:00:00+00:00,0.11366928,0.072452723,0.033156506,0.159022796,0.113293643,0.11167342,0.054435241,0.093957658
2010-07-31 03:00:00+00:00,0.113463889,0.072452367,0.033144475,0.158929032,0.113224551,0.111158824,0.054192471,0.093795087
2010-07-31 04:00:00+00:00,0.113258498,0.072452011,0.033132444,0.158835269,0.113155468,0.110644228,0.053949701,0.093632517
2010-07-31 05:00:00+00:00,0.113053107,0.072451655,0.033120413,0.158741505,0.113086391,0.110129633,0.053706931,0.093469948
2010-07-31 06:00:00+00:00,0.112847716,0.072451299,0.033108382,0.158647742,0.113017321,0.109615037,0.053464162,0.09330738
2010-07-31 07:00:00+00:00,0.112642324,0.072450944,0.033096352,0.158553978,0.112948259,0.109100442,0.053221392,0.093144813
2010-07-31 08:00:00+00:00,0.112436933,0.072450588,0.033084321,0.158460215,0.112879204,0.108585846,0.052978622,0.092982247
2010-07-31 09:00:00+00:00,0.112231542,0.072450232,0.03307229,0.158366452,0.112810155,0.10807125,0.052735852,0.092819682
2010-07-31 10:00:00+00:00,0.112026151,0.072449876,0.033060259,0.158272688,0.112741114,0.107556655,0.052493083,0.092657118
2010-07-31 11:00:00+00:00,0.11182076,0.07244952,0.033048228,0.158178925,0.112672079,0.107042059,0.052250313,0.092494555
2010-07-31 12:00:00+00:00,0.111615369,0.072449164,0.033036197,0.158085161,0.112603051,0.106527464,0.052007543,0.092331993
2010-07-31 13:00:00+00:00,0.111409978,0.072448809,0.033024166,0.157991398,0.112534031,0.106012868,0.051764773,0.092169432
2010-07-31 14:00:00+00:00,0.111204587,0.072448453,0.033012135,0.157897634,0.112465018,0.105498272,0.051522003,0.092006872
2010-07-31 15:00:00+00:00,0.110999196,0.072448097,0.033000105,0.157803871,0.112396013,0.104983677,0.051279234,0.091844313
2010-07-31 16:00:00+00:00,0.110793805,0.072447741,0.032988074,0.157710108,0.112327013,0.104469081,0.051036464,0.091681755
2010-07-31 17:00:00+00:00,0.110588414,0.072447385,0.032976043,0.157616344,0.112258021,0.103954485,0.050793694,0.091519198
2010-07-31 18:00:00+00:00,0.110383023,0.072447029,0.032964012,0.157522581,0.112189036,0.10343989,0.050550924,0.091356642
2010-07-31 19:00:00+00:00,0.110177632,0.072446674,0.032951981,0.157428817,0.112120058,0.102925294,0.050308155,0.091194087
2010-07-31 20:00:00+00:00,0.109972241,0.072446318,0.03293995,0.157335054,0.112051088,0.102410699,0.050065385,0.091031534
2010-07-31 21:00:00+00:00,0.10976685,0.072445962,0.032927919,0.15724129,0.111982123,0.101896103,0.049822615,0.09086898
2010-07-31 22:00:00+00:00,0.109561459,0.072445606,0.032915888,0.157147527,0.111913166,0.101381507,0.049579845,0.090706428
2010-07-31 23:00:00+00:00,0.109356068,0.07244525,0.032903858,0.157053763,0.111844216,0.100866912,0.049337076,0.090543878
2010-08-01 00:00:00+00:00,0.109150676,0.072417546,0.032901852,0.15696,0.11177008,0.100515775,0.049294003,0.09042999
2010-08-01 01:00:00+00:00,0.109168281,0.072389842,0.032899847,0.156795914,0.111695953,0.100164638,0.049250931,0.090337915
2010-08-01 02:00:00+00:00,0.109185886,0.072362138,0.032897842,0.156631828,0.111621833,0.099813502,0.049207859,0.090245841
2010-08-01 03:00:00+00:00,0.109203491,0.072334434,0.032895837,0.156467742,0.11154772,0.099462365,0.049164787,0.090153768
2010-08-01 04:00:00+00:00,0.109221096,0.072306729,0.032893831,0.156303656,0.111473616,0.099111228,0.049121715,0.090061696
2010-08-01 05:00:00+00:00,0.109238701,0.072279025,0.032891826,0.15613957,0.111399521,0.098760092,0.049078643,0.089969625
2010-08-01 06:00:00+00:00,0.109256306,0.072251321,0.032889821,0.155975484,0.111325434,0.098408955,0.049035571,0.089877556
2010-08-01 07:00:00+00:00,0.109273911,0.072223617,0.032887816,0.155811398,0.111251355,0.098057818,0.048992499,0.089785488
2010-08-01 08:00:00+00:00,0.109291516,0.072195913,0.03288581,0.155647312,0.111177285,0.097706681,0.048949427,0.089693421
2010-08-01 09:00:00+00:00,0.109309121,0.072168209,0.032883805,0.155483226,0.111103221,0.097355545,0.048906355,0.089601355
2010-08-01 10:00:00+00:00,0.109326726,0.072140505,0.0328818,0.15531914,0.111029168,0.097004408,0.048863283,0.08950929
2010-08-01 11:00:00+00:00,0.109344331,0.0721128,0.032879795,0.155155054,0.110955121,0.096653271,0.048820211,0.089417226
2010-08-01 12:00:00+00:00,0.109361936,0.072085096,0.03287779,0.154990968,0.110881084,0.096302135,0.048777139,0.089325164
2010-08-01 13:00:00+00:00,0.109379541,0.072057392,0.032875784,0.154826882,0.110807054,0.095950998,0.048734067,0.089233103
2010-08-01 14:00:00+00:00,0.109397146,0.072029688,0.032873779,0.154662796,0.110733033,0.095599861,0.048690995,0.089141043
2010-08-01 15:00:00+00:00,0.109414751,0.072001984,0.032871774,0.15449871,0.11065902,0.095248725,0.048647923,0.089048984
2010-08-01 16:00:00+00:00,0.109432356,0.07197428,0.032869769,0.154334624,0.110585015,0.094897588,0.048604851,0.088956926
2010-08-01 17:00:00+00:00,0.109449961,0.071946576,0.032867763,0.154170538,0.110511019,0.094546451,0.048561779,0.08886487
2010-08-01 18:00:00+00:00,0.109467566,0.071918871,0.032865758,0.154006452,0.11043703,0.094195314,0.048518707,0.088772814
2010-08-01 19:00:00+00:00,0.10948517,0.071891167,0.032863753,0.153842366,0.11036305,0.093844178,0.048475635,0.08868076
2010-08-01 20:00:00+00:00,0.109502775,0.071863463,0.032861748,0.15367828,0.110289078,0.093493041,0.048432562,0.088588707
2010-08-01 21:00:00+00:00,0.10952038,0.071835759,0.032859742,0.153514194,0.110215114,0.093141904,0.04838949,0.088496655
2010-08-01 22:00:00+00:00,0.109537985,0.071808055,0.032857737,0.153350108,0.110141159,0.092790768,0.048346418,0.088404604
2010-08-01 23:00:00+00:00,0.10955559,0.071780351,0.032855732,0.153186022,0.110067213,0.092439631,0.048303346,0.088312555
2010-08-02 00:00:00+00:00,0.109573195,0.071759102,0.032851089,0.153021935,0.110000574,0.092224424,0.048287684,0.088245429
2010-08-02 01:00:00+00:00,0.1095908,0.071737854,0.032846445,0.152857849,0.109933941,0.092009217,0.048272021,0.088178304
