,AT,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,SE,SI,SK,UK
24/06/2016 16:00,0,1.87E-16,0,0,0,0,0,0,0,0,0,0,0,0,0.034442906,0,0,0,0,2.63E-16,0.059043191,0,0,0,0,0,0,0.036499287
24/06/2016 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04242456,0,0,0,0,0,0.064789398,0,0,0,0,0,0,0.020790197
24/06/2016 18:00,1.16E-16,0,0,1.40E-16,0,0,0,0,0,0,0,0,0,0,0.016898852,0,0,0,0,0,0.065932663,0,0,0,3.35E-16,0,0,0.025376261
24/06/2016 19:00,2.40E-16,0,0,0,0,0,0,0,0,0,0.006921191,0,0,0,0.005154153,0,0,0,0,0,0.075594598,0,0,0,0,0,0,0.020108835
24/06/2016 20:00,5.16E-16,4.08E-16,5.79E-16,0,1.38E-16,0,0,0,0,0,0.020570661,0,0,0,0,0,0,0,0,0,0.064976965,0,0,0,0.00961835,0,0,0
24/06/2016 21:00,1.35E-16,2.12E-16,2.56E-16,0,0,0,0,0,0,0,0.000575034,0,0,0,0.071543111,0,1.16E-16,0,0,0.001568766,0.057570851,0,4.78E-16,0,0,0,0,0.053725418
24/06/2016 22:00,0,0,0,0,6.48E-16,3.16E-16,1.63E-16,0,0,0,0,0,0,0,0.032718304,0,1.22E-16,3.34E-16,0,0.00679596,0.055030776,0,3.44E-16,5.26E-16,0.006143964,5.06E-16,0,0.03421469
24/06/2016 23:00,0,0,0,0,3.34E-16,0,0.041131853,0,0,5.67E-16,0,0,0,0,0.117797438,0,0,0,0,0.0075192,0.050635927,0,0,3.60E-16,0.006994976,1.80E-16,0,0.012867019
25/06/2016 00:00,0,0,0,0.025537052,0,0,0.060918388,0,0,1.47E-16,0,0.004723591,0,2.22E-16,0.086399595,0,0,0,0,0.006134152,0.051785705,5.16E-16,0,0,0,0,0,0.117349509
25/06/2016 01:00,0,0,2.94E-16,0.022576624,0,0,0.056480576,0,0,0,0,0,0,0,0.016631733,0,0,0,0,0,0.0469551,0,0,0,0,0,1.70E-16,0.135661466
25/06/2016 02:00,0,0,0,0,1.68E-16,0,0.041349622,0,0,0,0,0,0,1.22E-16,0,0,0,0,2.15E-16,0,0.048530404,1.37E-16,0,0,0,0,0,0.130244256
25/06/2016 03:00,0.0001255,0,0,0.02526831,0,1.70E-16,0.054724416,0,0,0,0,0,1.33E-16,1.22E-16,0,0,0,1.81E-16,0,0,0.051196966,0,0,0,0,0,0,0.112604465
25/06/2016 04:00,0,0,0,0,0,0,0.054288928,0,0,0,0,0,1.36E-16,0,0,5.02E-16,0,0,0,0.000179891,0.042477523,0,0,0,0.012929669,0,0,0.114065239
25/06/2016 05:00,0,0,0,0,0,4.58E-16,0.045851652,0,0,0,0,0,0,0,0,0,1.89E-16,0,0,0,0.03299927,0,0,0,0,1.59E-16,1.58E-16,0.0518055
25/06/2016 06:00,0,0,0,0,0,1.42E-16,0.000875636,0,0,1.45E-16,0,0,0,0,0,0,0,0,0,0,0.051430692,0,0,0,0,0,0,0.019109787
25/06/2016 07:00,0,0.014216888,0,0,1.34E-16,8.05E-16,0.001674503,0,0,0,0,0,0,0,0,0,0,0.06134454,1.45E-16,0.016937869,0.062906984,0,0,0,0,0,1.39E-16,0.015485083
25/06/2016 08:00,0,0.005409291,0,0.003509897,1.29E-16,1.30E-16,0,0,0,1.28E-16,0,0,0,0,0,0,0,0.08027119,0,0.034072545,0.070617173,0,1.78E-16,0,0,0,0,0.059646728
25/06/2016 09:00,0,0.008804433,0,0.010566327,0,7.68E-16,3.83E-16,0,0,0,0,0,0,0,0.019017617,0,0,0.026629223,0,2.93E-16,0.067623865,0,0,0,0,0,0,0.047500766
25/06/2016 10:00,0,0.008916718,0,0.039521719,0,0,0,0,0,0,0,0,0,0,0.02065936,0,0,0.057826145,0,4.42E-16,0.069855957,0,0,0,0,0,0,0.061052047
25/06/2016 11:00,0,0.0076258,0,0,0,0,0,0,0,0,0,0,0,0,0.034994818,0,0,0,0,2.99E-16,0.058640281,0,0,0,0,0,0,0.08496044
25/06/2016 12:00,0,0.010402085,0,1.37E-16,0,0,0,0,0,0,0,1.68E-16,0,0,0.022970559,0,0,0,0,0,0.049910851,0,0,0,0,0,0,0.060238377
25/06/2016 13:00,0,0.005543766,0,0.054734265,0,0,0,0,0,0,0,0,0,0,0.022900249,0,0,0.072351733,0,0.04807039,0.060730666,0,0,0,0,0,0,0.032520099
25/06/2016 14:00,0,0,0,0.079975208,0,0,4.05E-16,0,0,0,0,0,0,0,0.02427778,0,0,0.033790921,0,0.036605395,0.071845989,0,0,0,0,0,0,0.056625869
25/06/2016 15:00,0,0,0,0.085354237,0,0,7.73E-16,0,0,0,0,0,0,0,0.02549294,0,0,0.04966434,0,0.018053507,0.078479875,0,0,0,0,0,0,0.042481914
25/06/2016 16:00,0,0,0,0.053522093,0,0,0,0,0,0,0,3.44E-16,0,0,0.041463695,0,0,0.059253623,0,0.011754982,0.076290678,0,0,0,0,0,0,0.033759775
25/06/2016 17:00,0,0,0,0.034974425,0,1.43E-16,0,0,0,0,0,0,0,0,0.019032525,0,0,0.078158701,0,0,0.078942468,0,0,0,0,0,0,0.016199699
25/06/2016 18:00,1.34E-16,0,0,0.049119174,0,1.49E-16,0.016148074,0,0,0,0,1.78E-16,0,0,0.030131119,0,0,0.079139637,0,0,0.060706691,0,0,0,0,0,0,0.038162545
25/06/2016 19:00,2.77E-16,0,0,0.035681529,7.55E-16,6.07E-16,0,0,0,0,0,1.76E-16,0,0,0.01111007,0,0,0.080391633,0,0,0.067873488,0,0,0,0,0,0,0.043683967
25/06/2016 20:00,1.43E-16,0,0,0.023221033,1.57E-16,0.024978282,0.009766383,0,0,0,0.012753037,0,0,0,0.003233292,0,0,0.10095674,0,0,0.055465363,0,0,3.27E-16,0,1.66E-16,1.53E-16,0.024284396
25/06/2016 21:00,1.55E-16,0,3.98E-16,0.025344194,0,0.012330951,0.014101297,0,0,2.79E-16,0,0.010794339,0,0,0.035615284,0,0,0.040804879,0,0,0.033175603,1.25E-16,0,3.56E-16,0,1.81E-16,0,0.054341626
25/06/2016 22:00,0.046627426,0,1.40E-16,0.09082757,1.75E-16,0.002065848,0.027468243,0,3.50E-16,7.17E-16,0,0,5.09E-16,1.12E-16,0.012958882,0,1.26E-16,0.051020094,0,0,0.040209065,0,3.75E-16,0,0.001572192,1.94E-16,0,0.068293918
25/06/2016 23:00,0.047902396,0,5.89E-16,0.023388734,0,0,0.043635258,0,0,0,0,0.002663281,0,0,0.033921958,0,0,0.012370351,0,0,0.041352233,0,0,1.92E-16,0.01145748,0,0,0.099620685
26/06/2016 00:00,0.049839962,0,3.01E-16,0.046119498,0,0,0.033920981,0,0,0,0,0,0,0,0.020714173,0,0,0.012949929,0,0,0.036548132,0,0,1.96E-16,0,0,3.67E-16,0.088681145
26/06/2016 01:00,0.034293541,0,3.04E-16,0.01883794,0,0,0.020854481,0,0,1.62E-16,0,0,0,0,0,0,0,0.02335069,0,0,0.025408643,1.48E-16,0,0,0.00024549,2.00E-16,0,0.10118336
26/06/2016 02:00,0.028934276,0,0,0,0.014710545,0,0,2.21E-16,1.86E-16,0,0,0,0,1.08E-15,0,1.43E-16,0,0.026457409,0,0,0.03112291,0,0,0,0,0,0,0.110156528
26/06/2016 03:00,0.033050191,0,0,0,0.021518522,0,0,2.09E-16,0,0,0,0,0,0,0,4.32E-16,0,0.095386155,0,0,0.03729549,0,0,0,0,2.05E-16,0,0.0949833
26/06/2016 04:00,0.023979531,0,1.41E-16,0,0.023600162,0,0,0,1.89E-16,0,0,0,0,2.58E-16,0,2.95E-16,0,0.066099461,1.90E-16,0,0.029462809,0,0,3.97E-16,0,5.94E-16,0,0.07762868
26/06/2016 05:00,0.019058051,0,6.62E-16,0,0.030732399,0,0.014396831,0,0,0,0,0,0,0,0,0,0,0.116826071,3.25E-16,0,0.03707296,0,0,0,0.003348959,3.60E-16,1.74E-16,0.081045501
26/06/2016 06:00,0.015796786,0,0,0,0.019899757,0,0.0062017,0,1.60E-16,0,0,0,0,0,0,5.39E-16,0,0.022190013,0,0,0.038165433,0,0,0,0.007406464,0,0,0.062834178
26/06/2016 07:00,0.012806309,0,0,0,5.86E-16,0,0.005411804,0,0,4.64E-16,0,0.005713033,1.14E-16,0,0,1.19E-16,0,0.089798859,0,0,0.054081304,1.21E-16,0,0,3.34E-16,1.61E-16,0,0.034023465
26/06/2016 08:00,0.023202808,0.00832857,0,0.036042206,0,0,0.014680535,0,0,3.00E-16,0,0,0,0,0,0,0,0.083885904,0,0,0.076008344,0,0,0,1.59E-16,0,0,0.047537746
26/06/2016 09:00,0.042448683,0,0,0.065409552,5.48E-16,0,0.000617692,0,0,0,0,1.71E-16,0,0,0.035276599,0,0,0.057822786,0,0.006050849,0.089022214,0,1.90E-16,0,0,0,0,0.071705928
26/06/2016 10:00,1.40E-16,0,0,0.063306433,5.65E-16,0,0,0,0,0,0,0,0,0,0.013945563,0,0,0.043981171,0,0.008304849,0.095236597,0,0,0,0,0,0,0.059716222
26/06/2016 11:00,0,0,0,0.052630997,0,0,0,0,0,0,3.57E-16,0,0,0,0.027756422,0,0,3.19E-16,0,0.006708123,0.093400208,0,0,0,1.50E-16,0,0,0.056263149
26/06/2016 12:00,0,0,0,0.046037478,0,7.69E-16,2.72E-16,0,0,0,0,0,0,0,0.056227718,0,0,6.61E-16,0,0.012586518,0.099269369,0,0,0,5.98E-16,0,0,0.060445307
26/06/2016 13:00,0,0,0,0.009020398,0,0,0,0,0,0,0,0,0,0,0.04350138,0,0,1.74E-16,0,0.007959124,0.102376948,0,0,0,4.51E-16,0,0,0.049824051
26/06/2016 14:00,0,0,0,0.022008784,0,0,6.72E-16,0,0,0,1.18E-16,1.91E-16,0,0,0.019411498,0,0,5.16E-16,0,0.016764465,0.101246067,0,0,0,1.49E-16,0,0,0.057706847
26/06/2016 15:00,0,0,0,0.030919398,0,3.04E-16,2.49E-16,0,0,0,0,0,0,0,0.046528142,0,0,3.49E-16,0,0.023125786,0.098017,2.47E-16,0,0,0,0,0,0.070507358
26/06/2016 16:00,4.05E-16,0,0,0.052844686,0,0,0,0,0,0,0,3.59E-16,0,0,0.029424838,0,0,0.10597094,0,0.00499416,0.094059537,8.66E-16,0,0,2.92E-16,0,0,0.080780593
26/06/2016 17:00,0.013499634,0.001618039,0,0.058244215,7.34E-16,0,0,0,0,0,0,0,0,0,0.009829122,0,0,0,0,0,0.087189609,0,0,0,0,0,0,0.06669969
26/06/2016 18:00,0.008684225,0.020249024,0,0.036425144,0,1.48E-16,0,0,0,0,1.23E-16,0,0,0,0.013592115,0,0,0.004367147,0,0.004726357,0.085229588,0,0,0,6.16E-16,0,0,0.051149737
26/06/2016 19:00,0.013773778,0.001026514,0,0,1.44E-16,0,0,0,0,0,1.23E-16,1.74E-16,0,0,0.011820633,0,0,0.105395254,0,0,0.082066819,0,0,0,0,0,0,0.006241506
26/06/2016 20:00,0,0,0,0,0.003378899,0,0,0,0,0,0,0,0,0,0.001226164,0,0,0.133394245,1.80E-16,0,0.067027243,0,0,3.49E-16,0.017108248,1.65E-16,0,0.00014702
26/06/2016 21:00,0,0.002896212,2.71E-16,0,0,0,0,0,0,0,0,0.00362891,2.25E-16,0,0.023760726,1.21E-16,4.83E-16,0.184684158,3.97E-16,0,0.046350951,0,0,7.53E-16,0.02592596,1.77E-16,0,0.023828788
26/06/2016 22:00,0.00096929,0.004582388,0,0,0.002317578,0,0,1.90E-16,0,4.35E-16,0,0.002258291,0,0,0.020521543,0,0,0.158311687,0,0,0.025176847,0.012835558,0,3.89E-16,0.031962426,0,0,0.017457012
26/06/2016 23:00,0.003472173,0.010032029,5.91E-16,0,0.019208549,0,0,0,0,3.01E-16,0,0.002126201,0,0,0.01296742,9.80E-16,0,0.100849856,0,0,0.013049154,0.023596293,0,0,0.052121804,5.93E-16,3.60E-16,0.031430742
27/06/2016 00:00,0.007180681,0,4.51E-16,0,0.022762536,0,0,2.01E-16,5.84E-16,0,0,0,1.39E-16,2.64E-16,0.069086369,2.84E-16,2.59E-16,0.081752095,0,0,0.019525313,0.019202551,0,4.04E-16,0.070531647,0,1.85E-16,0.002692795
27/06/2016 01:00,0,0,1.50E-16,0,0.016557756,0,0,0,0,0,0,0,0,0,0,0,1.27E-16,0,0,0,0.012449941,0.024310019,0,0,0.049774552,0,0,0
27/06/2016 02:00,0.008492595,0,0,0,0.013889583,0,0.019561668,0,0,0,0,0,2.74E-16,0,0,1.42E-16,1.12E-16,0,0,0,0.023972023,0.006986097,2.12E-16,0,0.054881215,0,0,0
27/06/2016 03:00,0,0.001358949,0,0.025820119,0.011464194,0,0.042607347,0,1.80E-16,0,0,0,0,0,0,9.40E-16,0,0,0,0,0.043244033,0.030477189,2.11E-16,3.77E-16,0.082772521,0,0.064261151,0
27/06/2016 04:00,0.010638185,0.010576354,0,0.01125168,0.033230691,0.005857232,0,1.50E-16,1.65E-16,0,0,0.007557392,2.54E-16,2.07E-16,0,0,0,0,0,0,0.075157263,0.019499718,0,1.65E-16,0.067294858,0,0.087375852,0
27/06/2016 05:00,0.009460161,0.030018937,0,0.006929815,0.045911748,0,0.063482978,0,0,0,0,0,2.27E-16,1.88E-16,0,0,4.76E-16,0,2.51E-16,0.019055774,0.09255365,0.009691274,0,0,0.095942909,0,0,0
27/06/2016 06:00,0.028622943,0.056296876,0,0,0.026832789,0,0.045772339,0,0,0,4.35E-16,0,0,1.84E-16,0,1.75E-16,0,0.000589197,0,0.0090601,0.076393634,1.96E-16,0,1.45E-16,0.099728683,0,0,0
27/06/2016 07:00,0.012025515,0.024951485,0,0,0.001465812,0,0.00258819,0,0,0,0,0,0,3.58E-16,0,1.65E-16,7.65E-16,0.006010215,2.38E-16,0.009313707,0.063660225,3.78E-16,0,0,0.077338312,0,0,0
27/06/2016 08:00,0.038502715,0.022867121,0,0.00842647,0.011042177,0.003675607,0.002773481,4.72E-16,0,2.23E-16,2.04E-16,0,0,0,0,0,0,0.042664156,2.44E-16,0.022195549,0.068215252,0,0,0,0.073027383,0,0,0
27/06/2016 09:00,0.030084886,0.031530541,0,0.048327282,0.025503957,0,0,0,0,0,0,0,0,0,0,0,0,0.047228755,0,0.043132525,0.053602783,0,0,0,0,1.29E-16,2.67E-16,0.006735631
27/06/2016 10:00,0.033469589,0.025301109,0,0.049109495,0.015384257,0,0,0,0,0,0,0,0,0,0,0,3.15E-16,0.098280394,4.85E-16,0.025789672,0.062565302,1.87E-16,0,0,1.22E-16,5.06E-16,0,0.023075747
27/06/2016 11:00,0.01820873,0.027157126,0,0.039817181,0,0,0,0,0,0,0,0,0,0,0.01022133,0,1.60E-16,0.085508294,0,0.045403078,0.053206632,0,0,0,0,0,0,0
27/06/2016 12:00,0.031005087,0.022549822,0,0.024570873,3.55E-16,0,0.005254566,0,0,0,0,0,0,0,0.007132549,0,0,0.07372917,2.50E-16,0.028804887,0.064835748,5.71E-16,0,0,0,9.35E-16,0,0.002040259
27/06/2016 13:00,0.029853809,0,0,0.027255765,0,0,0,0,0,0,4.19E-16,0,0,0,0.015205113,0,0,0.101013054,0,0.010312311,0.060286283,0,0,0,3.69E-16,2.75E-16,1.34E-16,0
27/06/2016 14:00,0.038243454,0,0,0.025334039,0,5.74E-16,2.25E-16,1.28E-16,0,0,0,4.47E-16,6.93E-16,0,0.012457571,0,5.05E-16,1.47E-16,1.32E-16,0.017860627,0.065701462,1.96E-16,0,0,0,0,2.70E-16,0
27/06/2016 15:00,0.034767737,0,0,0.04677736,0,0,2.17E-16,3.94E-16,0,0,0,0,3.47E-16,0,0.001425503,0,1.71E-16,4.36E-16,0,0.026879323,0.059892398,3.99E-16,0,0,0,0,1.38E-16,0
27/06/2016 16:00,0.034896555,3.64E-16,0,0.034591302,0,0,0.021142959,8.11E-16,0,0,2.16E-16,7.19E-16,4.58E-16,0,0.008129042,0,1.74E-16,0,0,0.007865042,0.05537847,0,0,0,0,0,2.80E-16,0
27/06/2016 17:00,0,0,0,0.007186315,0,0,0.008088316,0,0,0,0,0,0,3.60E-16,0.001784606,0,0,0,2.82E-16,0.02358659,0.06836287,0,0,0,0.005612404,0,0,0
27/06/2016 18:00,0.012852507,0.011677592,0,0.024347705,0.018334203,0,0,0,0,0,0,0,2.08E-16,0,0,0,3.56E-16,1.57E-16,0,0.004904654,0.087385215,0,0,0,0.02094579,4.16E-16,1.37E-16,0
27/06/2016 19:00,0.006651741,0,0,0.02892977,0.024150357,1.26E-16,0,0,0,0,0,0,2.05E-16,3.69E-16,0,3.38E-16,0,0.115379166,6.15E-16,0,0.082692113,0,0,0,0.025062647,4.30E-16,0.000178583,0
27/06/2016 20:00,0,0.003874071,0,0.008485301,0.022713048,0.007598953,0,0,0,0,0,1.48E-16,0,1.96E-16,0.029381551,0,0,0.007060086,0,0,0.056848988,2.10E-16,0,0,0.054134225,0.008107778,0.004389197,0
27/06/2016 21:00,0,0.010210568,0,0.009326964,0.017027893,0,0.034866604,0,0,0,0,0.013350811,0,4.10E-16,0.065029527,0,0,0.006982878,0,0,0.055461586,0.008404373,0,1.74E-16,0.069935404,0.005092904,0.00587081,0
27/06/2016 22:00,0,0.003647124,0,0.016877261,0.023422949,0,0.009320596,0,0,1.37E-16,0,0.00911111,0,2.18E-16,0.102239548,5.59E-16,0,0,0,0,0.054828543,0.008706871,1.66E-16,3.62E-16,0.079540958,0,0.015605591,0.005197433
27/06/2016 23:00,0,0,0,0.033661392,0.022557124,0,0,0,0,0,0,0.010282654,0,0,0.068406251,0,0,0,0,0,0.065020395,0.009858819,5.41E-16,3.71E-16,0.082393881,0,0.018344907,0
28/06/2016 00:00,0,0.003175646,1.46E-16,0.025402848,0.019074539,0,0.002875208,0,0,0,0,0.011895562,0,0,0.064384084,0,0,0,0,0,0.063250549,0,3.82E-16,0,0.090157919,0,0.011537396,0
28/06/2016 01:00,0,0,0,0.061476828,0.021950577,0,0,0.002816538,0,5.95E-16,0,0.010791588,0,0,0,0,0,0,0,0,0.058562634,0.003587086,0,3.74E-16,0.097304578,0,0.022837082,0
28/06/2016 02:00,0,0,0,0.060693332,0.009351114,0,0,0.014112719,1.84E-16,0,0,0.00774488,0,0,0,0,0,0,0,0,0.072375705,6.55E-05,0,0,0.085354231,0,0.019781551,0
28/06/2016 03:00,0,0,0,0.046474348,0.030189521,0,0,0.026170408,3.58E-16,0,0.022237532,0,0,0,0,0,0,0,0,0,0.093622284,0.013549445,0,1.75E-16,0.114048232,0,0.034942063,0.011031099
28/06/2016 04:00,0,0,0,0.043654028,0.040893976,0.004424088,0,0,0,0,0.029757588,0,0,0.004909944,0,1.12E-16,0,0,0,0,0.114415698,0,1.97E-16,0,0.130620948,0,0.047808968,0
28/06/2016 05:00,0,0.010519759,0,0.018968137,0.048309468,0.026095001,0,0.02472165,0,0.000202841,0.029578959,0,0,0,0,0,0,0,0,0,0.118830703,0,1.91E-16,7.28E-16,0.13699558,0.002178438,0.053431239,0
28/06/2016 06:00,0,0,0,0.006145152,0.038583327,0.002166285,0,0,0,0,0.024287921,0,0,0,0,3.49E-16,0,0,0,0,0.095879249,0.001172546,0,4.23E-16,0.115842002,0.000433937,0.030500433,0
28/06/2016 07:00,0,0,2.20E-16,0,0,0,0,0,0,0,0.011375411,0.012369439,0,0,0,0,0,0,0,0,0.085410418,0,0,5.58E-16,0.03606911,0,0,0
28/06/2016 08:00,0,0.016247031,0,0.021773928,0,4.28E-16,0,3.70E-16,0,0,0.017241146,0,0,0,0,0,1.56E-16,0.007305804,0,0,0.059957772,0,0,1.40E-16,0.051396242,0,0,0
28/06/2016 09:00,0,0,0,0.046527535,0,0,0.005799333,0,0,0,0.019333527,0,0,1.75E-16,0.009300689,0,0,0.023042096,0,0,0.044598678,1.86E-16,0,2.81E-16,0.024808473,5.05E-16,0,0.017904062
28/06/2016 10:00,2.02E-16,1.74E-16,0,0,0,0,0.005546186,2.47E-16,0,0,0,0,0,0,0.037443552,0,0,0,6.15E-16,0,0.039582133,0,0,7.08E-16,0.047047055,0,0,0.017322653
28/06/2016 11:00,0,0,0,0,0,0,0.010671382,2.49E-16,0,0,2.08E-16,0,0,0,0.038390441,0,0,0,0,0,0.010531207,0,0,0,2.53E-16,0,1.30E-16,0.01645322
28/06/2016 12:00,2.05E-16,3.57E-16,0,2.45E-16,5.83E-16,0,0.008425857,1.25E-16,0,0,0,0,0,0,0.037062721,0,0,0,0,1.25E-16,0.003893317,1.88E-16,0,2.92E-16,1.27E-16,0,0,0.034357898
28/06/2016 13:00,0,0,0,3.71E-16,4.62E-16,0,2.22E-16,3.87E-16,0,0,2.12E-16,2.83E-16,0,0,0.041884479,0,0,0,0,1.26E-16,0.014550603,0,0,0,0,0,1.32E-16,0.045345387
28/06/2016 14:00,0,0,0,0,1.17E-16,2.27E-16,0,1.32E-16,0,0,0,0,0,0,0,0,3.37E-16,0,0,5.04E-16,0.000540958,0,0,0,1.31E-16,0,0,0.035651433
28/06/2016 15:00,0,1.79E-16,0,0,4.77E-16,0,4.33E-16,5.40E-16,0,0,0,0,0,0,0.020384079,0,0,4.32E-16,1.37E-16,0,0,0,0,4.53E-16,5.26E-16,0,0,0.042082768
28/06/2016 16:00,2.14E-16,0,0,0,1.23E-16,3.46E-16,0,0,0,0,0,0,0,0,0.015039024,0,1.75E-16,0,1.39E-16,3.87E-16,0.030423032,1.99E-16,0,1.48E-16,0,0,0,0.041345747
28/06/2016 17:00,5.56E-16,0,0,0,0,1.17E-16,1.17E-16,0,0,0,2.18E-16,0,0,0,0.017000299,0,0,0,1.43E-16,0,0.039125641,3.91E-16,0,5.48E-16,0.039076351,0,0,0.034852657
28/06/2016 18:00,1.15E-16,0,0,0,7.51E-16,0,0,4.25E-16,0,0,0.019516028,4.75E-16,0,0,0,0,0,4.69E-16,0,0,0.089589275,0,0,0,0.063383039,0,0,0.005400507
28/06/2016 19:00,2.41E-16,0,0,0.007442395,2.56E-16,5.01E-16,0,8.85E-16,0,0,0,4.77E-16,0,0,0.071709987,0,0,1.62E-16,1.58E-16,0,0.079648211,5.84E-16,0,0,0.04413246,1.40E-16,0,0.011443213
28/06/2016 20:00,0.018621154,0.017356187,0,0.014764349,0.024216988,5.29E-16,0.00288616,0,1.67E-16,0,0,0,4.21E-16,3.90E-16,0.01349283,0,0,0.006740335,0,0.004796899,0.081615713,0.012378834,0,0,0.031435123,0,0.02679056,0
28/06/2016 21:00,0.01125611,0.045542257,0,0.037472459,0.025065486,0.002949672,0.0237219,0,0,0,0.004720251,1.07E-15,0,0,0.063932738,2.10E-16,0,0,0,0.000463195,0.088120969,0.003963207,0,0,0.046835754,0.006721948,0.006256482,0
28/06/2016 22:00,0,0,0,0.07729732,0.010551201,0,0,0,3.63E-16,0,0.001464626,0.011596885,0,0,0,0,0.00845753,0,0,0,0.083359208,0.001878187,3.39E-16,0,0.093254146,0.023022851,0.01493598,0
28/06/2016 23:00,0,0.007634792,0,0.121368522,0.035063087,0,0,0.006574198,0,2.82E-16,0.001436114,0.003403256,0.002901066,0.022352863,0.011380347,0,0.003832641,0,0,0,0.073946502,0,0,0,0.097348116,0,0.02230203,0
29/06/2016 00:00,0,0.013473746,1.47E-16,0.131827424,0.037366901,0,0,0,0,0,0.011545581,7.38E-05,0,0.012886524,0,0,0.003599258,0,0,0,0.073613806,0,0,0,0.12412533,0,0.026474486,0
29/06/2016 01:00,0,0.0145149,7.33E-16,0.126711831,0.037972198,0,0,0,0,4.51E-16,0.005602984,0,0,0.016190335,0,3.76E-16,0,0,0,0.000497936,0.076647643,0,0,0,0.096298376,0,0.026628013,0
29/06/2016 02:00,0,0.005591694,0,0.096141245,0.031514114,0,0,0.013096245,1.76E-16,1.49E-16,0.004101073,0,0,0,0,0,0,0.018444439,0.057638292,0,0.075702531,0,0,1.81E-16,0.109448861,0,0.019844612,0
29/06/2016 03:00,0.007610275,0.004309317,0,0.11315292,0.041498736,0,0,0.032278395,1.76E-16,0,0.030350218,0,0,0,0,0,0,0.02411394,0.03370014,0,0.086630797,0,0,1.73E-16,0.137284711,0,0.035794954,0
29/06/2016 04:00,0,0.005359969,0,0.070786893,0.047804592,0.008410096,0,0.020067396,0,0,0.007578383,0,0,0,0,0,0,0.012592628,0,0,0.12538646,0.006382092,0,0,0.163971608,0.022008603,0.048749631,0
29/06/2016 05:00,0,0.015693584,0,0.013262777,0.052209628,0.019770978,0,0,6.37E-16,0,0.012997921,0,0,1.86E-16,0,3.90E-16,3.11E-16,0.051984377,1.25E-16,0,0.125184511,0,0,0,0.137515907,0,0.015945986,0
29/06/2016 06:00,0,0.009881706,0,0,0,0.008305398,0.010603046,4.80E-16,0,6.03E-16,0,0.02183766,2.11E-16,0,0,3.49E-16,0,0.043841915,0,0.000436339,0.110692849,1.90E-16,0,5.73E-16,0.122139641,5.21E-16,0,0
29/06/2016 07:00,0,0,0,0.015399237,0,0,0.020731802,3.68E-16,0,6.80E-16,0,0,0,0,0,0,3.07E-16,0.091573252,0,0,0.080177728,3.73E-16,0,0,0.026647272,0,1.32E-16,0
29/06/2016 08:00,0,0,0,0.033296002,0,0,0.029383207,6.28E-16,0,0,4.14E-16,1.38E-16,0,0,0,0,0,0.076550724,3.72E-16,0.016881468,0.081348683,0,8.88E-16,0,0.059450798,0,0,0
29/06/2016 09:00,0,0.015389115,0,4.67E-16,0,0,0.023206646,5.10E-16,0,0,0,0,0,0,0,0,0,0.037294967,1.25E-16,0.004312794,0.077074537,0,2.94E-16,2.92E-16,0.060301525,0,0,0.038229789
29/06/2016 10:00,0,0.01047865,0,2.43E-16,0,2.13E-16,0.00325942,0,0,0,0,1.36E-16,0,0,0,0,0,1.28E-15,0,0.014247562,0.072745528,0,0,0,0,0,0,0.053709168
29/06/2016 11:00,0,7.03E-16,0,3.61E-16,0,0,0.001173202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04299183,0,0,0,0,0,0,0.068933145
29/06/2016 12:00,0,0,0,0,0,2.18E-16,0,3.88E-16,0,0,0,2.82E-16,0,0,0,0,0,0,0,0,0.036836656,0,0,0,0,0,0,0.074899425
29/06/2016 13:00,0,0,0,1.22E-16,0,0,0,0,0,0,0,1.41E-16,0,0,0,0,0,0,0,0,0.031673739,0,0,0,2.58E-16,0,0,0.059632465
29/06/2016 14:00,0,5.45E-16,0,0,0,0,2.23E-16,1.28E-16,0,0,0,2.89E-16,0,0,0,0,0,0,0,0,0.02743516,0,0,0,0,0,0,0.051242059
29/06/2016 15:00,0,1.82E-16,0,1.29E-16,0,0,0,4.07E-16,0,0,0,1.46E-16,0,0,0,0,0,0,0,0,0.039201574,0,0,0,0,0,0,0.025506077
29/06/2016 16:00,0,0,0,0,0,0,8.74E-16,1.39E-16,0,0,0,4.37E-16,0,0,0.000283801,0,0,0,0,1.29E-16,0.028165126,0,0,0,2.66E-16,0,0,0.023124497
29/06/2016 17:00,0,3.73E-16,0,0,0,5.81E-16,0,2.81E-16,0,0,0,0,0,0,0,0,0,4.44E-16,2.86E-16,1.32E-16,0.045246748,0,0,0,0.055390622,0,0,0.008573088
29/06/2016 18:00,0,0,0,0,0,1.20E-16,0,7.21E-16,0,0,3.42E-16,0,0,0,0,0,0,1.59E-16,0,0,0.097315017,0,0,0,0.051391338,0,0,0
29/06/2016 19:00,0,0,2.20E-16,0,6.38E-16,4.97E-16,0,1.51E-16,0,0,1.11E-16,0,0,0,0,0,0,0,3.12E-16,0,0.096521959,1.94E-16,0,4.37E-16,0.046036338,0,0,0
