,FI_P2HT_OTH,FI_STUR_BIO_CHP,FI_ICEN_GAS_CHP
2016-08-08 20:00:00,386.6662151206125,117.75935577116533,14.351921484610777
2016-08-08 21:00:00,265.22438163087935,80.7741951437771,9.844355033147837
2016-08-08 22:00:00,282.409546747351,86.00794428916223,10.482218210241648
2016-08-08 23:00:00,293.8663234916654,89.49711038608564,10.90746032830419
2016-08-09 00:00:00,377.5007937251609,114.96802289362658,14.011727790160743
2016-08-09 01:00:00,598.0437460532139,182.13447025940235,22.197638562864665
2016-08-09 02:00:00,1099.2777286169708,334.78548699980183,40.80198122810086
2016-08-09 03:00:00,1306.6453876890623,397.9393933541157,48.498863565032856
2016-08-09 04:00:00,1217.2825290834094,370.72389779811306,45.181975044145034
2016-08-09 05:00:00,1001.3222874530823,304.95311687110666,37.16616111866613
2016-08-09 06:00:00,982.4186058249634,299.195992811183,36.46451162386293
2016-08-09 07:00:00,878.7347762889176,267.6190396340261,32.61607045539693
2016-08-09 08:00:00,843.7916072187586,256.9770830384096,31.319081995306178
2016-08-09 09:00:00,803.1200497764423,244.59054339433152,29.80947247618416
2016-08-09 10:00:00,721.7769348918098,219.81746410617524,26.790253437940112
2016-08-09 11:00:00,702.873253263691,214.06034004625164,26.08860394313692
2016-08-09 12:00:00,654.7547909375703,199.40584243917328,24.302587047274248
2016-08-09 13:00:00,709.7473193102796,216.15383970440567,26.343749213974444
2016-08-09 14:00:00,781.9250127994608,238.13558611502322,29.022774557768457
2016-08-09 15:00:00,797.9645002415009,243.020418650716,29.618113523056017
2016-08-09 16:00:00,843.7916072187586,256.9770830384096,31.319081995306178
2016-08-09 17:00:00,899.3569744286838,273.8995386084882,33.38150626790951
2016-08-09 18:00:00,820.3052148929139,249.82429253971665,30.44733565327797
2016-08-09 19:00:00,605.4906509370182,184.40242822240256,22.47404593960532
2016-08-09 20:00:00,375.78227721351374,114.4446479790881,13.947941472451364
2016-08-09 21:00:00,282.9823855845667,86.18240259400841,10.503480316144776
2016-08-09 22:00:00,298.4490341893912,90.89277682485502,11.077557175529208
2016-08-09 23:00:00,286.4194186078611,87.22915242308542,10.631052951563538
2016-08-10 00:00:00,360.8884674459049,109.90873205308762,13.395126718970056
2016-08-10 01:00:00,569.9746430296435,173.58601332194,21.15579537361144
2016-08-10 02:00:00,1092.403662570382,332.69198734164775,40.546835957263326
2016-08-10 03:00:00,1364.50211024785,415.5596821435789,50.646336261248685
2016-08-10 04:00:00,1286.596028386512,391.83335268449974,47.75468985842341
2016-08-10 05:00:00,1073.4999809422632,326.9348632817241,39.845186462460134
2016-08-10 06:00:00,1035.1197788488098,315.24615685703077,38.42062536695063
2016-08-10 07:00:00,922.8433667545282,281.05232910718127,34.25325260993772
2016-08-10 08:00:00,874.1520655911918,266.2233731952567,32.44597360817192
2016-08-10 09:00:00,843.7916072187586,256.9770830384096,31.319081995306178
2016-08-10 10:00:00,751.5645544270275,228.8892959581762,27.895882944902727
2016-08-10 11:00:00,735.5250669849872,224.00446342248338,27.300543979615167
2016-08-10 12:00:00,673.0856337284735,204.98850819425073,24.98297443617431
2016-08-10 13:00:00,728.0781621011829,221.73650545948314,27.02413660287451
2016-08-10 14:00:00,790.5175953576965,240.7524606877158,29.341706146315367
2016-08-10 15:00:00,823.1694090789927,250.69658406394745,30.5536461827936
2016-08-10 16:00:00,883.8903258238593,269.18916437764165,32.80742940852508
2016-08-10 17:00:00,914.2507841962924,278.4354545344887,33.934321021390815
2016-08-10 18:00:00,831.1891528000128,253.13900033179388,30.851315665437383
2016-08-10 19:00:00,617.5202665185485,188.0660526241722,22.92055016357099
2016-08-10 20:00:00,386.0933762833967,117.58489746631915,14.330659378707649
2016-08-10 21:00:00,277.82683604962523,84.61227785039286,10.312121363016631
2016-08-10 22:00:00,300.74038953825414,91.59061004423971,11.162605599141715
2016-08-10 23:00:00,293.2934846544497,89.32265208123948,10.886198222401063
2016-08-11 00:00:00,368.90821116692507,112.35114832093403,13.692796201613838
2016-08-11 01:00:00,578.5672255878794,176.20288789463257,21.474726962158346
2016-08-11 02:00:00,1103.8604393146966,336.1811534385712,40.97207807532587
2016-08-11 03:00:00,1390.8526967597732,423.58476416650285,51.62439313279254
2016-08-11 04:00:00,1312.3737760612194,399.6839764025774,48.71148462406413
2016-08-11 05:00:00,1099.2777286169708,334.78548699980183,40.80198122810086
2016-08-11 06:00:00,1057.460493500223,322.0500307460313,39.249847497172574
2016-08-11 07:00:00,944.03840373151,287.50728638648957,35.03995052835342
