,Day,[AGRAS 1;AGRAS 2],[ASSOMATA 1;ASSOMATA 2],EDESSAIOS 1,GHIONA 1,[GLAFKOS-II NO1;GLAFKOS-II NO2],[ILARIONAS 1;ILARIONAS 2;ILARIONAS A1],[KASTRAKI 1;KASTRAKI 2;KASTRAKI 3;KASTRAKI 4],[KREMASTA 1;KREMASTA 2;KREMASTA 3;KREMASTA 4],LADONAS,[LOUROS 1;LOUROS 2;LOUROS 3],[MAKROHORI-I NO 1;MAKROHORI-I NO 2;MAKROHORI-I NO 3],[PIGAI AOOS 1;PIGAI AOOS 2],[PLASTIRA 1;PLASTIRA 2;PLASTIRA 3],[PLATANOVRISI 1;PLATANOVRISI 2],[POLYPHYTON 1;POLYPHYTON 2;POLYPHYTON 3],[POURNARI-I NO 1;POURNARI-I NO 2;POURNARI-I NO 3;POURNARI-I NO A1],[POURNARI-II NO 1;POURNARI-II NO 2],[SFIKIA 1;SFIKIA 2;SFIKIA 3],[STRATOS-I NO 1;STRATOS-I NO 2],[STRATOS-II NO 1;STRATOS-II NO 2],THISAVROS 1,0,THISAVROS 2,THISAVROS 3
2015-07-10 10:00:00,7977.43055556,0.0166395850694,0.00437682465278,0.00162118055556,0.00829812847222,0.0179552586806,20.1637412083,0.601682234375,14.7412290851,1.84721587326,0.0149069236111,0.0694684114583,0.511124921875,0.29949646875,1.06270607465,0.0,5.62685303993,0.0,0.123097383681,0.0,0.000269548611111,27.0207551441,,27.0207551441,27.0207551441
2015-07-10 11:00:00,7979.16666667,0.0166460625,0.00404014583333,0.00162083333333,0.00829470833333,0.0179479791667,20.1856588333,0.590384645833,14.7520655625,1.84721752083,0.0149006666667,0.0694435208333,0.5111710625,0.299349083333,1.06316389583,0.0,5.6245599375,0.0,0.113628354167,0.0,0.000255416666667,27.0290441042,,27.0290441042,27.0290441042
2015-07-10 12:00:00,7980.90277778,0.0166525399306,0.00370346701389,0.00162048611111,0.00829128819444,0.0179406996528,20.2075764583,0.579087057292,14.7629020399,1.8472191684,0.0148944097222,0.0694186302083,0.511217203125,0.299201697917,1.06362171701,0.0,5.62226683507,0.0,0.104159324653,0.0,0.000241284722222,27.0373330642,,27.0373330642,27.0373330642
2015-07-10 13:00:00,7982.63888889,0.0166590173611,0.00336678819444,0.00162013888889,0.00828786805556,0.0179334201389,20.2294940833,0.56778946875,14.7737385174,1.84722081597,0.0148881527778,0.0693937395833,0.51126334375,0.2990543125,1.06407953819,0.0,5.61997373264,0.0,0.0946902951389,0.0,0.000227152777778,27.0456220243,,27.0456220243,27.0456220243
2015-07-10 14:00:00,7984.375,0.0166654947917,0.003030109375,0.00161979166667,0.00828444791667,0.017926140625,20.2514117083,0.556491880208,14.7845749948,1.84722246354,0.0148818958333,0.0693688489583,0.511309484375,0.298906927083,1.06453735938,0.0,5.61768063021,0.0,0.085221265625,0.0,0.000213020833333,27.0539109844,,27.0539109844,27.0539109844
2015-07-10 15:00:00,7986.11111111,0.0166719722222,0.00269343055556,0.00161944444444,0.00828102777778,0.0179188611111,20.2733293333,0.545194291667,14.7954114722,1.84722411111,0.0148756388889,0.0693439583333,0.511355625,0.298759541667,1.06499518056,0.0,5.61538752778,0.0,0.0757522361111,0.0,0.000198888888889,27.0621999444,,27.0621999444,27.0621999444
2015-07-10 16:00:00,7987.84722222,0.0166784496528,0.00235675173611,0.00161909722222,0.00827760763889,0.0179115815972,20.2952469583,0.533896703125,14.8062479497,1.84722575868,0.0148693819444,0.0693190677083,0.511401765625,0.29861215625,1.06545300174,0.0,5.61309442535,0.0,0.0662832065972,0.0,0.000184756944444,27.0704889045,,27.0704889045,27.0704889045
2015-07-10 17:00:00,7989.58333333,0.0166849270833,0.00202007291667,0.00161875,0.0082741875,0.0179043020833,20.3171645833,0.522599114583,14.8170844271,1.84722740625,0.014863125,0.0692941770833,0.51144790625,0.298464770833,1.06591082292,0.0,5.61080132292,0.0,0.0568141770833,0.0,0.000170625,27.0787778646,,27.0787778646,27.0787778646
2015-07-10 18:00:00,7991.31944444,0.0166914045139,0.00168339409722,0.00161840277778,0.00827076736111,0.0178970225694,20.3390822083,0.511301526042,14.8279209045,1.84722905382,0.0148568680556,0.0692692864583,0.511494046875,0.298317385417,1.0663686441,0.0,5.60850822049,0.0,0.0473451475694,0.0,0.000156493055556,27.0870668247,,27.0870668247,27.0870668247
2015-07-10 19:00:00,7993.05555556,0.0166978819444,0.00134671527778,0.00161805555556,0.00826734722222,0.0178897430556,20.3609998333,0.5000039375,14.8387573819,1.84723070139,0.0148506111111,0.0692443958333,0.5115401875,0.29817,1.06682646528,0.0,5.60621511806,0.0,0.0378761180556,0.0,0.000142361111111,27.0953557847,,27.0953557847,27.0953557847
