,BG_P2HT_OTH,BG_STUR_BIO_CHP,BG_ICEN_GAS_CHP
2016-03-19 05:00:00,1758.3781636595577,854.1118358623587,380.8241763569783
2016-03-19 06:00:00,1707.8836760321424,829.5847230832611,369.8882343288669
2016-03-19 07:00:00,1624.4446141600117,789.0551647714594,351.81725695314617
2016-03-19 08:00:00,1546.855523415447,751.3671622084557,335.01324847092616
2016-03-19 09:00:00,1477.5795495363716,717.7171599200595,320.009669468944
2016-03-19 10:00:00,1442.1718295537328,700.518269861546,312.34117353459754
2016-03-19 11:00:00,1441.2481499020118,700.0696031643673,312.1411258145711
2016-03-19 12:00:00,1457.87438363299,708.1456037135823,315.74198477504683
2016-03-19 13:00:00,1495.7452493535511,726.5409382979057,323.94394129613045
2016-03-19 14:00:00,1556.7081063671378,756.1529403116944,337.14709081787475
2016-03-19 15:00:00,1606.2789143428317,780.2313863936133,347.88298512595975
2016-03-19 16:00:00,1622.5972548565694,788.1578313771022,351.4171615130933
2016-03-19 17:00:00,1616.7472837290031,785.3162756283043,350.1501926195926
2016-03-19 18:00:00,1561.9422910602234,758.6953849290398,338.2806945646912
2016-03-19 19:00:00,1405.8404299193733,682.8707131058537,304.4726298802247
2016-03-19 20:00:00,1093.6367076376725,531.2213694594814,236.85650051129173
2016-03-19 21:00:00,876.2640962659956,425.6351400567804,189.7786037317388
2016-03-19 22:00:00,651.1941544633102,316.31002151092434,141.0336426186323
2016-03-19 23:00:00,687.5255540976698,333.95757826661657,148.90218627300519
2016-03-20 00:00:00,703.8438946114077,341.88402325010543,152.43636266013877
2016-03-20 01:00:00,774.3514413594445,376.1322478014065,167.7066719554895
2016-03-20 02:00:00,938.1506329313031,455.69580876774774,203.18180097350955
2016-03-20 03:00:00,1285.1462887611615,624.2449313411813,278.3330611301047
2016-03-20 04:00:00,1520.3767067327783,738.5053835560021,329.2785471635019
2016-03-20 05:00:00,1466.8032869329597,712.4827151196424,317.675779401969
2016-03-20 06:00:00,1420.0035179124284,689.7502691292591,307.5400282539632
2016-03-20 07:00:00,1334.101310302375,648.0242662916478,288.9355902915054
2016-03-20 08:00:00,1263.5937635543382,613.7760417403468,273.66528099615465
2016-03-20 09:00:00,1202.938799757992,584.3135952922844,260.52881404775246
2016-03-20 10:00:00,1175.2284102063618,570.8535943769259,254.52738244695962
2016-03-20 11:00:00,1174.3047305546406,570.4049276797472,254.32733472693315
2016-03-20 12:00:00,1188.7757117649362,577.4340392688789,257.4614156740139
2016-03-20 13:00:00,1224.4913249648155,594.7824848931187,265.1965941817025
2016-03-20 14:00:00,1276.2173854611917,619.9078199351211,276.39926650318245
2016-03-20 15:00:00,1324.2487273506842,643.2384881884092,286.8017479445568
2016-03-20 16:00:00,1344.8775729057868,653.258711092065,291.2694803584804
2016-03-20 17:00:00,1346.4170389919882,654.006488920696,291.6028932251911
2016-03-20 18:00:00,1300.5409496231782,631.7227096274913,281.66718979721173
2016-03-20 19:00:00,1167.8389729925937,567.2642607994969,252.9270006867482
2016-03-20 20:00:00,898.7403011245401,436.55269635479345,194.64643158571525
2016-03-20 21:00:00,710.3096521734547,345.02469013035574,153.83669670032376
2016-03-20 22:00:00,523.4184693085708,254.2444617345491,113.360374681643
2016-03-20 23:00:00,559.4419757256901,271.7424629245151,121.16223576267372
2016-03-21 00:00:00,571.4498111980632,277.5751299878371,123.76285612301729
2016-03-21 01:00:00,641.3415715116195,311.52424340768573,138.89980027168374
2016-03-21 02:00:00,806.064442735199,391.5364710712056,174.57497700973022
2016-03-21 03:00:00,1105.9524363272863,537.2035920885297,239.5238034449775
2016-03-21 04:00:00,1312.5487850955515,637.5553766908134,284.26781015755535
2016-03-21 05:00:00,1268.2121618129431,616.01937522624,274.6655195962868
2016-03-21 06:00:00,1218.9492470544894,592.090484710047,263.9963078615439
2016-03-21 07:00:00,1124.4260293617062,546.176926032102,243.52475784550603
2016-03-21 08:00:00,1053.9184826136693,511.928701480801,228.2544485501553
2016-03-21 09:00:00,998.8055967276493,485.1582552158102,216.3182679219117
2016-03-21 10:00:00,975.713605434624,473.9415877863447,211.31707492125096
2016-03-21 11:00:00,973.866246131182,473.0442543919876,210.91697948119815
2016-03-21 12:00:00,986.7977612552761,479.3255881524882,213.71764756156813
2016-03-21 13:00:00,1021.8975880206746,496.37492264527566,221.31946092257246
2016-03-21 14:00:00,1066.8499977377635,518.2100352413016,231.0551166305253
2016-03-21 15:00:00,1117.960271799659,543.0362591518516,242.12442380532102
2016-03-21 16:00:00,1144.7469816995686,556.0475933700316,247.92580768608747
2016-03-21 17:00:00,1155.8311375202206,561.4315937361749,250.32638032640463
2016-03-21 18:00:00,1117.0365921479383,542.5875924546731,241.92437608529463
2016-03-21 19:00:00,999.42138316213,485.4573663472626,216.451633068596
2016-03-21 20:00:00,756.8015279767453,367.6075805550128,163.90576527498737
2016-03-21 21:00:00,583.4576466704362,283.40779705115915,126.36347648336088
2016-03-21 22:00:00,665.9730288908463,323.4886886657822,144.23440613905518
2016-03-21 23:00:00,702.9202149596866,341.43535655292686,152.23631494011235
2016-03-22 00:00:00,719.5464486906646,349.511357102142,155.83717390058808
2016-03-22 01:00:00,786.9750632662981,382.26402599618086,170.44065746251735
2016-03-22 02:00:00,954.468973445041,463.6222537512366,206.7159773606431
2016-03-22 03:00:00,1313.164571530032,637.8544878222658,284.40117530423964
2016-03-22 04:00:00,1572.410660446395,763.7802741637308,340.54790205832404
2016-03-22 05:00:00,1518.221454212096,737.4584945959186,328.81176915010684
2016-03-22 06:00:00,1466.4953937157193,712.3331595539162,317.6090968286269
2016-03-22 07:00:00,1378.4379335849833,669.5602677562215,298.537880852774
2016-03-22 08:00:00,1306.698813967985,634.7138209420157,283.0008412640547
2016-03-22 09:00:00,1244.196490868197,604.3540410995959,269.46427887559963
2016-03-22 10:00:00,1212.7913827096827,589.0993733955229,262.66265639470106
2016-03-22 11:00:00,1209.0966641027985,587.3047066068085,261.8624655145953
2016-03-22 12:00:00,1224.4913249648155,594.7824848931187,265.1965941817025
2016-03-22 13:00:00,1259.899044947454,611.9813749516323,272.8650901160489
2016-03-22 14:00:00,1311.9329986610708,637.256265559361,284.1344450108711
2016-03-22 15:00:00,1360.580126985044,660.8860449441015,294.6702915989297
2016-03-22 16:00:00,1386.7510504504723,673.598268030829,300.3383103330118
2016-03-22 17:00:00,1388.9063029711547,674.6451569909124,300.8050883464068
2016-03-22 18:00:00,1339.9512814299414,650.8658220404458,290.2025591850061
2016-03-22 19:00:00,1205.0940522786743,585.3604842523679,260.99559206114753
2016-03-22 20:00:00,928.913836414093,451.2091417959616,201.18132377324528
2016-03-22 21:00:00,731.8621773802781,355.4935797311902,158.50447683427382
2016-03-22 22:00:00,714.9280504320595,347.26802361624885,154.83693530045593
2016-03-22 23:00:00,743.2542264181706,361.02713566305977,160.97173204793307
2016-03-23 00:00:00,761.7278194525908,370.0004696066321,164.97268644846167
2016-03-23 01:00:00,836.8537644592327,406.4920276438262,181.24323434394452
2016-03-23 02:00:00,1013.8923643724256,492.48647793639424,219.5857140156767
2016-03-23 03:00:00,1404.6088570504119,682.2724908429489,304.2058995868561
2016-03-23 04:00:00,1667.8575577908987,810.1424995388544,361.2194997943883
2016-03-23 05:00:00,1591.5000399152957,773.0527192387556,344.6822216055369
2016-03-23 06:00:00,1531.7687557706706,744.0389394878717,331.74580237716117
2016-03-23 07:00:00,1443.403402422694,701.1164921244507,312.6079038279661
2016-03-23 08:00:00,1367.3537777643312,664.176267390078,296.1373082124568
2016-03-23 09:00:00,1314.3961443989933,638.4527100851707,284.66790559760824
2016-03-23 10:00:00,1278.0647447646336,620.8051533294785,276.79936194323534
2016-03-23 11:00:00,1258.6674720784924,611.3831526887276,272.5983598226804
2016-03-23 12:00:00,1268.5200550301836,616.1689307919661,274.7322021696289
2016-03-23 13:00:00,1311.6251054438303,637.1067099936349,284.067762437529
2016-03-23 14:00:00,1374.7432149780993,667.765600967507,297.73768997266825
2016-03-23 15:00:00,1436.013965208926,697.5271585470218,311.00752206775473
2016-03-23 16:00:00,1467.4190733674404,712.7818262510947,317.80914454865325
2016-03-23 17:00:00,1462.4927818915949,710.3889371994754,316.742223375179
2016-03-23 18:00:00,1413.8456535676219,686.759157814735,306.20637678712035
2016-03-23 19:00:00,1278.0647447646336,620.8051533294785,276.79936194323534
2016-03-23 20:00:00,995.1108781207652,483.3635884270957,215.51807704180598
2016-03-23 21:00:00,782.6645582249336,380.17024807601405,169.50710143572738
2016-03-23 22:00:00,756.1857415422646,367.3084694235604,163.77240012830308
2016-03-23 23:00:00,802.3697241283149,389.74180428249116,173.7747861296245
2016-03-24 00:00:00,802.0618309110746,389.59224871676497,173.70810355628237
2016-03-24 01:00:00,887.3482520866477,431.0191404229238,192.17917637205593
2016-03-24 02:00:00,1089.3262025963081,529.1275915393146,235.92294448450176
2016-03-24 03:00:00,1503.1346865673192,730.1302718753348,325.5443230563419
2016-03-24 04:00:00,1681.4048593494738,816.7229444308075,364.1535330214426
2016-03-24 05:00:00,1592.7316127842569,773.6509415016604,344.9489518989055
2016-03-24 06:00:00,1533.308221856872,744.7867173165027,332.0792152438719
2016-03-24 07:00:00,1456.3349175467881,707.3978258849513,315.4085719083361
2016-03-24 08:00:00,1384.5957979297898,672.5513790707455,299.8715323196168
2016-03-24 09:00:00,1334.4092035196152,648.173821857374,289.00227286484755
2016-03-24 10:00:00,1302.08041570938,632.4704874561224,282.0006026639225
2016-03-24 11:00:00,1299.0014835369766,630.9749317988604,281.3337769305011
2016-03-24 12:00:00,1326.4039798713663,644.2853771484927,287.2685259579518
2016-03-24 13:00:00,1363.9669523746875,662.5311561670898,295.40379990569323
2016-03-24 14:00:00,1424.9298093882737,692.1431581808783,308.6069494274375
2016-03-24 15:00:00,1492.3584239639074,724.8958270749174,323.21043298936684
2016-03-24 16:00:00,1520.992493167259,738.8044946874544,329.4119123101861
2016-03-24 17:00:00,1520.0688135155376,738.3558279902758,329.2118645901597
2016-03-24 18:00:00,1476.6558698846507,717.2684932228809,319.80962174891755
2016-03-24 19:00:00,1333.1776306506538,647.5755995944692,288.7355425714789
2016-03-24 20:00:00,1042.526433575777,506.3951455489314,225.78719333649602
2016-03-24 21:00:00,832.2353662006277,404.2486941579331,180.24299574381237
2016-03-24 22:00:00,781.7408785732125,379.72158137883537,169.30705371570093
2016-03-24 23:00:00,817.4564917730916,397.0700270030752,177.0422322233895
2016-03-25 00:00:00,837.7774441109536,406.9406943410048,181.44328206397097
2016-03-25 01:00:00,912.5954959003552,443.28269681247264,197.64714738611167
2016-03-25 02:00:00,1077.626260341175,523.4444800417187,233.38900669750026
2016-03-25 03:00:00,1476.6558698846507,717.2684932228809,319.80962174891755
2016-03-25 04:00:00,1741.1361434940989,845.7367241816913,377.08995224981834
2016-03-25 05:00:00,1672.7838492667443,812.5353885904738,362.2864209678626
2016-03-25 06:00:00,1625.3682938117324,789.5038314686382,352.0173046731726
2016-03-25 07:00:00,1550.8581352395713,753.3113845628965,335.88012192437407
2016-03-25 08:00:00,1481.2742681432553,719.511826708774,320.8098603490497
2016-03-25 09:00:00,1414.1535467848623,686.9087133804613,306.2730593604626
2016-03-25 10:00:00,1379.3616132367042,670.0089344534,298.7379285728004
2016-03-25 11:00:00,1380.5931861056656,670.6071567163048,299.00465886616894
2016-03-25 12:00:00,1395.6799537504419,677.935379436889,302.272104959934
2016-03-25 13:00:00,1431.7034601675614,695.4333806268551,310.07396604096476
2016-03-25 14:00:00,1489.8952782259846,723.6993825491077,322.67697240262964
2016-03-25 15:00:00,1541.9292319396016,748.9742731568364,333.94632729745183
2016-03-25 16:00:00,1564.4054367981462,759.8918294548495,338.8141551514283
2016-03-25 17:00:00,1556.7081063671378,756.1529403116944,337.14709081787475
2016-03-25 18:00:00,1495.1294629190704,726.2418271664533,323.81057614944615
2016-03-25 19:00:00,1350.1117575988724,655.8011557094105,292.4030841052968
2016-03-25 20:00:00,1053.3026961791886,511.6295903493486,228.121083403471
2016-03-25 21:00:00,844.8589881074813,410.38047235270756,182.97698125084025
2016-03-25 22:00:00,779.5856260525302,378.674692418752,168.84027570230595
2016-03-25 23:00:00,818.9959578592932,397.81780483170627,177.37564509010025
2016-03-26 00:00:00,838.7011237626746,407.3893610381834,181.64332978399736
2016-03-26 01:00:00,913.2112823348359,443.58180794392507,197.78051253279597
2016-03-26 02:00:00,1085.9393772066642,527.4824803163262,235.18943617773812
2016-03-26 03:00:00,1488.971598574264,723.2507158519292,322.4769246826033
2016-03-26 04:00:00,1759.6097365285189,854.7100581252636,381.0909066503469
2016-03-26 05:00:00,1696.7995202114903,824.2007227171177,367.48766168854974
2016-03-26 06:00:00,1647.2287122357964,800.1222766351985,356.7517673804647
2016-03-26 07:00:00,1563.7896503636653,759.592718323397,338.680790004744
2016-03-26 08:00:00,1487.7400257053025,722.6524935890244,322.21019438923474
2016-03-26 09:00:00,1420.311411129669,689.8998246949855,307.60671082730545
2016-03-26 10:00:00,1386.443157233232,673.4487124651027,300.2716277596697
2016-03-26 11:00:00,1385.8273707987514,673.1496013336504,300.1382626129854
2016-03-26 12:00:00,1401.8378180952488,680.926490751413,303.6057564267768
2016-03-26 13:00:00,1439.0928973813293,699.022714204284,311.67434780117617
2016-03-26 14:00:00,1498.208395091474,727.7373828237153,324.4774018828675
2016-03-26 15:00:00,1547.1634166326871,751.5167177741819,335.0799310442683
2016-03-26 16:00:00,1564.0975435809057,759.7422738891232,338.74747257808616
2016-03-26 17:00:00,1559.7870385395408,757.6484959689564,337.81391655129613
2016-03-26 18:00:00,1506.8294051742032,731.924938664049,326.3445139364476
2016-03-26 19:00:00,1355.6538355091984,658.4931558924823,293.6033704254554
2016-03-26 20:00:00,1052.9948029619484,511.4800347836224,228.05440083012888
2016-03-26 21:00:00,841.780055935078,408.88491669544544,182.3101555174188
2016-03-26 22:00:00,868.8746590522276,422.04580647935154,188.1782219715274
2016-03-26 23:00:00,907.6692044245099,440.8898077608534,196.5802262126374
2016-03-27 00:00:00,931.0690889347753,452.256030756045,201.64810178664027
2016-03-27 01:00:00,1005.5792475069367,488.44847766178674,217.78528453543885
2016-03-27 02:00:00,1177.383662727044,571.9004833370093,254.99416046035464
2016-03-27 03:00:00,1613.6683515565999,783.8207199710424,349.4833668861712
2016-03-27 04:00:00,1904.9353350659576,925.3002851480326,412.5650812678384
2016-03-27 05:00:00,1834.735681535161,891.2016161624578,397.3614545458298
2016-03-27 06:00:00,1787.3201260801488,868.170059040622,387.0923382511397
2016-03-27 07:00:00,1710.3468217700654,830.7811676090708,370.42169491560406
2016-03-27 08:00:00,1634.6050903289424,793.9904984404243,354.0177818734369
2016-03-27 09:00:00,1563.1738639291848,759.2936071919446,338.5474248580597
2016-03-27 10:00:00,1526.2266778603444,741.3469393048,330.5455160570026
2016-03-27 11:00:00,1525.9187846431041,741.1973837390739,330.4788334836605
2016-03-27 12:00:00,1542.2371251568418,749.1238287225625,334.01300987079395
2016-03-27 13:00:00,1579.8000976601627,767.3696077411598,342.1482838185355
2016-03-27 14:00:00,1644.1497800633929,798.6267209779367,356.0849416470433
2016-03-27 15:00:00,1689.7179762149626,820.7609447054151,365.9539625016805
2016-03-27 16:00:00,1703.2652777735375,827.3413895973681,368.8879957287348
2016-03-27 17:00:00,1692.4890151701256,822.1069447969509,366.55410566175976
2016-03-27 18:00:00,1634.6050903289424,793.9904984404243,354.0177818734369
2016-03-27 19:00:00,1472.9611512777662,715.4738264341664,319.0094308688118
2016-03-27 20:00:00,1152.7522053478172,559.9360380789128,249.65955459298317
2016-03-27 21:00:00,930.4533025002946,451.95691962459256,201.51473663995597
2016-03-27 22:00:00,883.3456402625233,429.07491806848316,191.3123029186081
2016-03-27 23:00:00,922.448078852046,448.0684749157113,199.78098973306027
2016-03-28 00:00:00,945.8479633623115,459.43469791090286,204.8488653070631
2016-03-28 01:00:00,1018.8186558482711,494.8793669880135,220.65263518915097
2016-03-28 02:00:00,1187.2362456787348,576.6862614402479,257.12800280730323
2016-03-28 03:00:00,1626.599866680694,790.1020537315428,352.2840349665411
2016-03-28 04:00:00,1918.482636624532,931.8807300399857,415.49911449489275
2016-03-28 05:00:00,1848.5908763109758,897.9316166201371,400.36217034622626
2016-03-28 06:00:00,1802.4068937249256,875.4982817612062,390.35978434490477
2016-03-28 07:00:00,1729.436201238966,840.0536126840956,374.55601446281696
2016-03-28 08:00:00,1653.6944697978433,803.2629435154488,358.1521014206497
2016-03-28 09:00:00,1582.8790298325664,768.8651633984219,342.81510955195694
2016-03-28 10:00:00,1544.392377677524,750.1707176826461,334.479787884189
2016-03-28 11:00:00,1544.7002708947646,750.3202732483722,334.54647045753114
2016-03-28 12:00:00,1561.6343978429832,758.5458293633137,338.214011991349
2016-03-28 13:00:00,1598.5815839118231,776.4924972504581,346.2159207924061
2016-03-28 14:00:00,1662.3154798805726,807.4504993557827,360.01921347422973
2016-03-28 15:00:00,1707.267889597662,829.2856119518087,369.75486918218263
2016-03-28 16:00:00,1718.352045418314,834.6696123179522,372.1554418224998
2016-03-28 17:00:00,1705.7284235114603,828.5378341231778,369.42145631547197
2016-03-28 18:00:00,1647.5366054530366,800.2718322009249,356.81844995380686
2016-03-28 19:00:00,1485.5847731846202,721.605604628941,321.7434163758398
2016-03-28 20:00:00,1165.3758272546709,566.0678162736873,252.39354010001105
2016-03-28 21:00:00,943.692710841629,458.3878089508194,204.38208729366812
2016-03-28 22:00:00,799.2907919559116,388.24624862522904,173.10796039620305
2016-03-28 23:00:00,837.7774441109536,406.9406943410048,181.44328206397097
2016-03-29 00:00:00,859.3299693177772,417.4095839418392,186.11106219792097
2016-03-29 01:00:00,928.2980499796123,450.91003066450907,201.04795862656093
2016-03-29 02:00:00,1101.026144851441,534.8107030369104,238.4568822715032
2016-03-29 03:00:00,1511.7556966500488,734.3178277156682,327.4114351099218
2016-03-29 04:00:00,1805.1779326800884,876.8442818527419,390.959927504984
2016-03-29 05:00:00,1740.5203570596182,845.437613050239,376.9565871031341
2016-03-29 06:00:00,1689.1021897804821,820.4618335739626,365.82059735499615
2016-03-29 07:00:00,1605.663127908351,779.9322752621609,347.74961997927545
2016-03-29 08:00:00,1531.4608625534302,743.8893839221454,331.67911980381893
2016-03-29 09:00:00,1463.1085683260756,710.6880483309279,316.8755885218633
2016-03-29 10:00:00,1425.5455958227546,692.4422693123308,308.74031457412184
2016-03-29 11:00:00,1421.8508772158707,690.6476025236163,307.9401236940161
2016-03-29 12:00:00,1439.0928973813293,699.022714204284,311.67434780117617
2016-03-29 13:00:00,1475.7321902329293,716.8198265257022,319.6095740288911
2016-03-29 14:00:00,1535.7713675947948,745.9831618423124,332.612675830609
2016-03-29 15:00:00,1583.4948162670469,769.1642745298742,342.9484746986412
2016-03-29 16:00:00,1604.4315550393899,779.3340529992563,347.4828896859069
2016-03-29 17:00:00,1599.1973703463038,776.7916083819106,346.3492859390904
2016-03-29 18:00:00,1541.9292319396016,748.9742731568364,333.94632729745183
2016-03-29 19:00:00,1389.5220894056351,674.9442681223647,300.93845349309106
2016-03-29 20:00:00,1082.860445034261,525.9869246590642,234.52261044431674
2016-03-29 21:00:00,865.7957268798241,420.5502508220894,187.51139623810593
2016-03-29 22:00:00,621.9442988254783,302.10224276693486,134.69879815112876
2016-03-29 23:00:00,658.5835916770782,319.89935508835333,142.63402437884378
2016-03-30 00:00:00,668.1282814115286,324.53557762586564,144.7011841524502
2016-03-30 01:00:00,754.0304890215823,366.26158046347695,163.3056221149081
2016-03-30 02:00:00,952.6216141415989,462.7249203568793,206.31588192059024
2016-03-30 03:00:00,1323.9408341334438,643.0889326226832,286.7350653712147
2016-03-30 04:00:00,1574.2580197498366,764.677607558088,340.9479974983768
2016-03-30 05:00:00,1508.6767644776453,732.8222720584063,326.7446093765004
2016-03-30 06:00:00,1433.858712688244,696.4802695869383,310.54074405435966
2016-03-30 07:00:00,1328.5592323920487,645.3322661085762,287.7353039713468
2016-03-30 08:00:00,1243.272811216476,603.9053744024172,269.2642311555732
2016-03-30 09:00:00,1189.391498199417,577.7331504003313,257.5947808206982
2016-03-30 10:00:00,1160.1416425615853,563.5253716563418,251.25993635319463
2016-03-30 11:00:00,1130.8917869237534,549.3175929123523,244.92509188569105
2016-03-30 12:00:00,1140.7443698754441,554.1033710155909,247.05893423263964
2016-03-30 13:00:00,1190.315177851138,578.1818170975099,257.7948285407246
2016-03-30 14:00:00,1251.585928081965,607.9433746770248,271.0646606358111
2016-03-30 15:00:00,1319.6303290920791,640.9951547025162,285.80150934442463
2016-03-30 16:00:00,1364.2748455919277,662.680711732816,295.4704824790354
2016-03-30 17:00:00,1368.2774574160524,664.6249340872566,296.3373559324832
2016-03-30 18:00:00,1328.5592323920487,645.3322661085762,287.7353039713468
2016-03-30 19:00:00,1191.2388575028592,578.6304837946885,257.994876260751
2016-03-30 20:00:00,916.9060009417199,445.3764747326396,198.5807034129017
2016-03-30 21:00:00,698.9176031355621,339.4911341984862,151.36944148666447
2016-03-30 22:00:00,477.85027315700114,232.11023800707073,103.49135382700585
2016-03-30 23:00:00,524.6500421775321,254.84268399745392,113.62710497501158
2016-03-31 00:00:00,516.3369253120431,250.8046837228464,111.82667549477372
2016-03-31 01:00:00,753.7225958043421,366.1120248977507,163.2389395415659
2016-03-31 02:00:00,1057.9210944377937,513.8729238352416,229.12132200360315
2016-03-31 03:00:00,1177.383662727044,571.9004833370093,254.99416046035464
2016-03-31 04:00:00,1119.499737885861,543.7840369804827,242.45783667203173
2016-03-31 05:00:00,1052.3790165274677,511.18092365216995,227.9210356834446
2016-03-31 06:00:00,980.3320036932291,476.18492127223794,212.31731352138317
2016-03-31 07:00:00,919.9849331141234,446.87203038990157,199.24752914632307
2016-03-31 08:00:00,877.8035623521973,426.3829178854115,190.11201659844954
2016-03-31 09:00:00,856.2510371453737,415.9140282845771,185.4442364644995
2016-03-31 10:00:00,851.3247456695283,413.52113923295775,184.3773152910252
2016-03-31 11:00:00,869.4904454867083,422.344917610804,188.3115871182117
2016-03-31 12:00:00,898.1245146900594,436.2535852233411,194.51306643903098
2016-03-31 13:00:00,949.5426819691957,461.22936469961735,205.64905618716884
2016-03-31 14:00:00,1001.8845289000526,486.6538108730722,216.98509365533312
2016-03-31 15:00:00,1035.1369963620089,502.80581197150246,224.18681157628458
2016-03-31 16:00:00,1049.915870789545,509.98447912636027,227.38757509670745
2016-03-31 17:00:00,1024.9765201930777,497.8704783025376,221.98628665599384
2016-03-31 18:00:00,920.600719548604,447.17114152135406,199.38089429300743
2016-03-31 19:00:00,713.0806911286177,346.37069022189166,154.43683986040307
2016-03-31 20:00:00,540.044703039549,262.3204622837642,116.96123364211871
2016-03-31 21:00:00,373.4744725125273,181.4109012258871,80.88596146401939
2016-03-31 22:00:00,399.6453959779558,194.12312431261452,86.55398019810153
2016-03-31 23:00:00,411.65323145032903,199.9557913759366,89.15460055844513
2016-04-01 00:00:00,465.84243768462807,226.2775709437487,100.89073346666228
2016-04-01 01:00:00,598.8523075324531,290.88557533746945,129.69760515046804
2016-04-01 02:00:00,850.7089592350478,413.22202810150543,184.24395014434094
2016-04-01 03:00:00,1018.8186558482711,494.8793669880135,220.65263518915097
2016-04-01 04:00:00,989.2609069931989,480.5220326782979,214.2511081483053
2016-04-01 05:00:00,924.2954381554879,448.96580831006855,200.18108517311313
2016-04-01 06:00:00,853.4799981902107,414.56802819304124,184.84409330442023
2016-04-01 07:00:00,795.2881801317873,386.3020262707885,172.24108694275523
2016-04-01 08:00:00,741.7147603319688,360.2793578344287,160.63831918122236
2016-04-01 09:00:00,720.4701283423857,349.96002379932054,156.0372216206145
2016-04-01 10:00:00,714.0043707803387,346.81935691907023,154.6368875804295
2016-04-01 11:00:00,714.6201572148193,347.1184680505226,154.77025272711376
2016-04-01 12:00:00,742.0226535492092,360.4289134001549,160.70500175456448
2016-04-01 13:00:00,774.6593345766848,376.2818033671326,167.77335452883162
2016-04-01 14:00:00,812.5302002972461,394.67713795145596,175.97531104991523
2016-04-01 15:00:00,851.0168524522882,413.3715836672317,184.31063271768312
2016-04-01 16:00:00,875.9562030487554,425.4855844910543,189.71192115839668
2016-04-01 17:00:00,850.0931728005671,412.922916970053,184.11058499765664
2016-04-01 18:00:00,768.8093634491183,373.4402476183348,166.50638563533093
2016-04-01 19:00:00,581.3023941497539,282.3609080910757,125.89669846996588
2016-04-01 20:00:00,426.73999909510536,207.28401409652062,92.42204665221011
2016-04-01 21:00:00,358.0798116505105,173.93312293957686,77.55183279691225
2016-04-01 22:00:00,380.556016509055,184.85067923758982,82.41966065088867
2016-04-01 23:00:00,393.1796384159088,190.98245743236427,85.15364615791654
2016-04-02 00:00:00,444.2899124778046,215.80868134291433,96.22295333271227
2016-04-02 01:00:00,577.9155687601103,280.71579686808747,125.16319016320232
2016-04-02 02:00:00,833.466939069589,404.84691642083794,180.50972603718097
2016-04-02 03:00:00,1004.6555678552155,487.9998109646081,217.58523681541243
2016-04-02 04:00:00,977.2530715208258,474.68936561497577,211.65048778796168
2016-04-02 05:00:00,913.8270687693165,443.8809190753775,197.91387767948027
2016-04-02 06:00:00,839.009016979915,407.5389166039096,181.71001235733954
2016-04-02 07:00:00,778.0461599663286,377.92691459012093,168.5068628355952
2016-04-02 08:00:00,725.7043130354714,352.50246841666603,157.17082536743092
2016-04-02 09:00:00,700.7649624390042,340.38846759284337,151.76953692671734
2016-04-02 10:00:00,695.2228845286783,337.6964674097717,150.56925060655877
2016-04-02 11:00:00,693.0676320079958,336.64957844968825,150.10247259316375
2016-04-02 12:00:00,717.083302952742,348.3149125763323,155.30371331385092
2016-04-02 13:00:00,746.3331585905738,362.5226913203219,161.63855778135454
2016-04-02 14:00:00,782.9724514421739,380.31980364174024,169.5737840090695
2016-04-02 15:00:00,818.0722782075721,397.3691381345276,177.17559737007377
2016-04-02 16:00:00,847.9379202798848,411.8760280099695,183.64380698426163
2016-04-02 17:00:00,823.9222493351386,400.2106938833255,178.44256626357452
2016-04-02 18:00:00,747.5647314595352,363.12091358322664,161.90528807472307
2016-04-02 19:00:00,562.2130146808531,273.088463016051,121.76237892275302
2016-04-02 20:00:00,407.03483319172386,197.7124578900435,88.15436195831299
2016-04-02 21:00:00,378.708657205613,183.95334584323257,82.01956521083581
2016-04-02 22:00:00,402.4164349331188,195.4691244041504,87.15412335818083
2016-04-02 23:00:00,415.04005683997264,201.60090259892488,89.88810886520871
2016-04-03 00:00:00,469.2292630742718,227.922682166737,101.62424177342585
2016-04-03 01:00:00,608.7048904841438,295.671353440708,131.8314474974166
2016-04-03 02:00:00,875.0325233970343,425.03691779387566,189.51187343837026
2016-04-03 03:00:00,1053.610589396429,511.7791459150748,228.18776597681318
2016-04-03 04:00:00,1024.0528405413568,497.421811605359,221.78623893596742
2016-04-03 05:00:00,959.0873717036459,465.86558723712966,207.71621596077526
2016-04-03 06:00:00,880.8824945246007,427.87847354267353,190.77884233187095
2016-04-03 07:00:00,818.0722782075721,397.3691381345276,177.17559737007377
2016-04-03 08:00:00,763.883071973273,371.04735856671556,165.43946446185666
2016-04-03 09:00:00,738.6358281595656,358.7838021771667,159.97149344780092
2016-04-03 10:00:00,732.7858570319991,355.9422464283688,158.7045245543002
2016-04-03 11:00:00,732.1700705975185,355.6431352969164,158.57115940761594
2016-04-03 12:00:00,757.1094211939856,367.75713612073895,163.9724478483295
2016-04-03 13:00:00,788.5145293524998,383.01180382481186,170.77407032922804
2016-04-03 14:00:00,827.0011815075418,401.7062495405876,179.10939199699592
2016-04-03 15:00:00,862.7167947074208,419.0546951648275,186.84457050468455
2016-04-03 16:00:00,891.9666503452528,433.26247390881696,193.1794149721881
2016-04-03 17:00:00,866.411513314305,420.8493619535419,187.64476138479026
2016-04-03 18:00:00,785.1277039628562,381.3666926018237,170.0405620224645
