,LU_P2HT_OTH,LU_STUR_BIO_CHP,LU_COMC_CCS_GAS_CHP
2016-04-20 20:00:00,399.80615222473045,18.044406344800866,4.826739034646423
2016-04-20 21:00:00,315.9351455277444,14.259065581617088,3.814189678797884
2016-04-20 22:00:00,200.53368518527492,9.050664381146175,2.4209826703747046
2016-04-20 23:00:00,211.2540394247393,9.534504929823802,2.550406272250082
2016-04-21 00:00:00,224.49682995584234,10.132190313484397,2.71028248633143
2016-04-21 01:00:00,259.1803289658742,11.697556794500246,3.1290059041635336
2016-04-21 02:00:00,330.4391542046668,14.91367338276917,3.989292198982218
2016-04-21 03:00:00,460.34462322405875,20.776682384392164,5.557601727589731
2016-04-21 04:00:00,580.7909561498057,26.21277325482902,7.011713960424854
2016-04-21 05:00:00,577.0073017123477,26.042006002354565,6.966035042115896
2016-04-21 06:00:00,534.12588475449,24.10664380764406,6.448340634614387
2016-04-21 07:00:00,493.1362950153616,22.256665239170783,5.9534856862673555
2016-04-21 08:00:00,445.2100054742266,20.09361337449434,5.3748860543539045
2016-04-21 09:00:00,407.3734610996465,18.385940849749776,4.9180968712643365
2016-04-21 10:00:00,383.410316329079,17.304414917411556,4.628797055307611
2016-04-21 11:00:00,378.9960528187114,17.105186456191355,4.5755049839471615
2016-04-21 12:00:00,367.6450895063373,16.59288469876799,4.438468229020292
2016-04-21 13:00:00,378.3654437458017,17.076725247445612,4.567891830895669
2016-04-21 14:00:00,384.6715344748984,17.361337334903038,4.644023361410596
2016-04-21 15:00:00,404.8510248080079,18.272096014766806,4.887644259058366
2016-04-21 16:00:00,430.07538772439455,19.410544364596515,5.192170381118077
2016-04-21 17:00:00,457.82218693242004,20.662837549409193,5.52714911538376
2016-04-21 18:00:00,448.9936599116847,20.264380626968794,5.42056497266286
2016-04-21 19:00:00,423.13868792238816,19.097471068393347,5.108425697551657
2016-04-21 20:00:00,323.5024544026605,14.600600086566,3.9055475154157975
2016-04-21 21:00:00,227.01926624748103,10.246035148467369,2.7407350985374017
2016-04-21 22:00:00,182.24602207089447,8.225289327519638,2.2002012318814144
2016-04-21 23:00:00,189.8133309458105,8.56682383246855,2.2915590684993274
2016-04-22 00:00:00,201.79490333109422,9.107586798637659,2.43620897647769
2016-04-22 01:00:00,229.54170253911968,10.359879983450337,2.7711877107433724
2016-04-22 02:00:00,295.1250461217253,13.319845693007581,3.5629556280986225
2016-04-22 03:00:00,413.6795518287431,18.670552937207205,4.994228401779265
2016-04-22 04:00:00,524.6667486608451,23.67972567645792,6.334143338841995
2016-04-22 05:00:00,523.4055305150257,23.62280325896643,6.318917032739009
2016-04-22 06:00:00,489.98324965081315,22.11435919544207,5.9154199210098914
2016-04-22 07:00:00,449.6242689845943,20.29284183571454,5.428178125714354
2016-04-22 08:00:00,403.58980666218844,18.215173597275317,4.87241795295538
2016-04-22 09:00:00,369.53691672506636,16.678268325005217,4.46130768817477
2016-04-22 10:00:00,346.20438102740854,15.625203601412736,4.179621025269537
2016-04-22 11:00:00,344.9431628815892,15.568281183921254,4.164394719166553
2016-04-22 12:00:00,334.85341771503454,15.112901843989372,4.042584270342668
2016-04-22 13:00:00,340.5288993712215,15.369052722701051,4.111102647806102
2016-04-22 14:00:00,354.40229897523426,15.995199315107392,4.278592014938944
2016-04-22 15:00:00,366.38387136051796,16.5359622812765,4.423241922917306
2016-04-22 16:00:00,387.193970766537,17.47518216988601,4.674475973616568
2016-04-22 17:00:00,411.15711553710446,18.556708102224235,4.963775789573294
2016-04-22 18:00:00,402.3285885163691,18.158251179783836,4.857191646852395
2016-04-22 19:00:00,380.8878800374403,17.190570082428586,4.598344443101641
2016-04-22 20:00:00,288.8189553926286,13.035233605550152,3.4868240975836944
2016-04-22 21:00:00,201.16429425818455,9.079125589891918,2.4285958234261975
2016-04-22 22:00:00,178.4623676334365,8.054522075045183,2.154522313572458
2016-04-22 23:00:00,185.39906743544282,8.36759537124835,2.238266997138878
2016-04-23 00:00:00,196.75003074781688,8.879897128671718,2.3753037520657476
2016-04-23 01:00:00,224.49682995584234,10.132190313484397,2.71028248633143
2016-04-23 02:00:00,288.8189553926286,13.035233605550152,3.4868240975836944
2016-04-23 03:00:00,404.8510248080079,18.272096014766806,4.887644259058366
2016-04-23 04:00:00,513.9463944213807,23.195885127780294,6.204719736966617
2016-04-23 05:00:00,511.423958129742,23.082040292797323,6.174267124760647
2016-04-23 06:00:00,479.8935044842585,21.658979855510186,5.793609472186007
2016-04-23 07:00:00,439.5345238180397,19.837462495782656,5.306367676890469
2016-04-23 08:00:00,394.76127964145314,17.816716674834925,4.765833810234482
2016-04-23 09:00:00,361.9696078501502,16.336733820056303,4.369949851556857
2016-04-23 10:00:00,339.26768122540216,15.312130305209566,4.095876341703116
2016-04-23 11:00:00,338.00646307958283,15.25520788771808,4.080650035600131
2016-04-23 12:00:00,328.54732698593784,14.828289756531943,3.96645273982774
2016-04-23 13:00:00,333.59219956921515,15.055979426497883,4.027357964239682
2016-04-23 14:00:00,346.83499010031824,15.65366481015848,4.18723417832103
2016-04-23 15:00:00,358.81656248560193,16.19442777632759,4.331884086299393
2016-04-23 16:00:00,379.626661891621,17.1336476649371,4.583118136998655
2016-04-23 17:00:00,403.58980666218844,18.215173597275317,4.87241795295538
2016-04-23 18:00:00,394.13067056854345,17.788255466089183,4.7582206571829895
2016-04-23 19:00:00,372.6899620896147,16.820574368733926,4.499373453432233
2016-04-23 20:00:00,283.14347373644165,12.779082726838467,3.418305720120259
2016-04-23 21:00:00,197.38063982072657,8.908358337417463,2.382916905117241
2016-04-23 22:00:00,159.54409544614634,7.2006858126729005,1.9261277220276738
2016-04-23 23:00:00,165.2195771023334,7.456836691384585,1.994646099491109
2016-04-24 00:00:00,175.30932226888814,7.9122160313164684,2.1164565483149933
2016-04-24 01:00:00,200.53368518527492,9.050664381146175,2.4209826703747046
2016-04-24 02:00:00,257.2885017471451,11.612173168263016,3.106166445009055
2016-04-24 03:00:00,358.81656248560193,16.19442777632759,4.331884086299393
2016-04-24 04:00:00,457.19157785951035,20.63437634066345,5.5195359623322675
2016-04-24 05:00:00,455.2997506407813,20.548992714426223,5.496696503177789
2016-04-24 06:00:00,429.44477865148485,19.382083155850772,5.184557228066585
2016-04-24 07:00:00,393.50006149563376,17.759794257343437,4.750607504131495
2016-04-24 08:00:00,352.51047175650524,15.909815688870165,4.255752555784466
2016-04-24 09:00:00,322.8718453297507,14.572138877820255,3.8979343623643037
2016-04-24 10:00:00,302.0617459237317,13.632918989210745,3.646700311665042
2016-04-24 11:00:00,302.69235499664137,13.661380197956492,3.6543134647165356
2016-04-24 12:00:00,294.4944370488156,13.291384484261835,3.5553424750471287
2016-04-24 13:00:00,299.539309632093,13.519074154227779,3.616247699459072
2016-04-24 14:00:00,312.782100163196,14.116759537888374,3.77612391354042
2016-04-24 15:00:00,323.5024544026605,14.600600086566,3.9055475154157975
2016-04-24 16:00:00,341.7901175170408,15.425975140192536,4.126328953909087
2016-04-24 17:00:00,362.6002169230599,16.365195028802045,4.37756300460835
2016-04-24 18:00:00,354.40229897523426,15.995199315107392,4.278592014938944
2016-04-24 19:00:00,335.4840267879441,15.141363052735109,4.05019742339416
2016-04-24 20:00:00,253.5048473096871,11.441405915788561,3.0604875267000984
2016-04-24 21:00:00,176.57054041470747,7.969138448807954,2.131682854417979
2016-04-24 22:00:00,174.04810412306878,7.855293613824982,2.101230242212008
2016-04-24 23:00:00,186.0296765083525,8.396056579994095,2.245880150190371
2016-04-25 00:00:00,189.8133309458105,8.56682383246855,2.2915590684993274
2016-04-25 01:00:00,216.2989120080166,9.762194599789742,2.611311496662024
2016-04-25 02:00:00,279.35981929898355,12.60831547436401,3.372626801811302
2016-04-25 03:00:00,389.7164070581757,17.58902700486898,4.70492858582254
2016-04-25 04:00:00,511.423958129742,23.082040292797323,6.174267124760647
2016-04-25 05:00:00,507.0096946193742,22.882811831577122,6.120975053400197
2016-04-25 06:00:00,475.4792409738908,21.459751394289988,5.740317400825558
2016-04-25 07:00:00,435.1202603076719,19.63823403456246,5.25307560553002
2016-04-25 08:00:00,394.13067056854345,17.788255466089183,4.7582206571829895
2016-04-25 09:00:00,358.18595341269224,16.165966567581847,4.3242709332479
2016-04-25 10:00:00,346.83499010031824,15.65366481015848,4.18723417832103
2016-04-25 11:00:00,335.4840267879441,15.141363052735109,4.05019742339416
2016-04-25 12:00:00,327.91671791302815,14.799828547786198,3.958839586776247
2016-04-25 13:00:00,331.70037235048613,14.970595800260652,4.004518505085203
2016-04-25 14:00:00,345.57377195449885,15.596742392666991,4.172007872218044
2016-04-25 15:00:00,355.66351712105353,16.052121732598877,4.293818321041929
2016-04-25 16:00:00,375.843007454163,16.962880412462646,4.537439218689699
2016-04-25 17:00:00,399.80615222473045,18.044406344800866,4.826739034646423
2016-04-25 18:00:00,389.7164070581757,17.58902700486898,4.70492858582254
2016-04-25 19:00:00,367.6450895063373,16.59288469876799,4.438468229020292
2016-04-25 20:00:00,281.8822555906222,12.722160309346982,3.4030794140172738
2016-04-25 21:00:00,196.11942167490722,8.851435919925978,2.3676905990142556
2016-04-25 22:00:00,155.7604410086884,7.029918560198445,1.8804488037187173
2016-04-25 23:00:00,151.97678657123035,6.85915130772399,1.834769885409761
2016-04-26 00:00:00,170.26444968561074,7.6845263613505255,2.055551323903051
2016-04-26 01:00:00,182.87663114380416,8.25375053626538,2.2078143849329073
2016-04-26 02:00:00,245.30692936186142,11.071410202093908,2.9615165370306924
2016-04-26 03:00:00,357.55534433978266,16.137505358836105,4.316657780196408
2016-04-26 04:00:00,423.76929699529785,19.125932277139086,5.116038850603149
2016-04-26 05:00:00,423.76929699529785,19.125932277139086,5.116038850603149
2016-04-26 06:00:00,406.74285202673684,18.357479641004037,4.910483718212845
2016-04-26 07:00:00,371.4287439437953,16.763651951242444,4.484147147329249
2016-04-26 08:00:00,332.3309814233958,14.9990570090064,4.012131658136696
2016-04-26 09:00:00,317.1963636735637,14.315987999108572,3.8294159849008693
2016-04-26 10:00:00,300.8005277779123,13.57599657171926,3.6314740055620565
2016-04-26 11:00:00,281.8822555906222,12.722160309346982,3.4030794140172738
2016-04-26 12:00:00,261.07215618460316,11.782940420737473,3.151845363318012
2016-04-26 13:00:00,268.6394650595192,12.124474925686384,3.243203199935925
2016-04-26 14:00:00,279.99042837189324,12.636776683109751,3.3802399548627946
2016-04-26 15:00:00,304.5841822153704,13.746763824193717,3.6771529238710134
2016-04-26 16:00:00,330.4391542046668,14.91367338276917,3.989292198982218
2016-04-26 17:00:00,349.9880354648666,15.795970853887193,4.225299943578494
2016-04-26 18:00:00,341.15950844413123,15.397513931446797,4.118715800857595
2016-04-26 19:00:00,322.24123625684115,14.543677669074516,3.890321209312812
2016-04-26 20:00:00,248.45997472640977,11.21371624582262,2.9995823022881565
2016-04-26 21:00:00,180.9848039250751,8.168366910028151,2.1849749257784286
2016-04-26 22:00:00,98.37501537390844,4.439948564335859,1.1876518760328738
2016-04-26 23:00:00,100.89745166554711,4.553793399318829,1.218104488238845
2016-04-27 00:00:00,101.52806073845679,4.582254608064573,1.225717641290338
2016-04-27 01:00:00,114.14024219665018,5.151478782979427,1.3779807023201935
2016-04-27 02:00:00,169.00323153979141,7.62760394385904,2.0403250178000656
2016-04-27 03:00:00,263.5945924762418,11.896785255720443,3.1822979755239826
2016-04-27 04:00:00,285.0353009551706,12.864466353075695,3.4411451792747374
2016-04-27 05:00:00,277.4679920802546,12.522931848126785,3.3497873426568243
2016-04-27 06:00:00,262.9639834033322,11.868324046974703,3.17468482247249
2016-04-27 07:00:00,238.3702295598551,10.758336905890738,2.877771853464272
2016-04-27 08:00:00,217.56013015383596,9.81911701728123,2.62653780276501
2016-04-27 09:00:00,206.83977591437156,9.335276468603602,2.4971142008896323
2016-04-27 10:00:00,194.85820352908786,8.79451350243449,2.35246429291127
2016-04-27 11:00:00,190.44394001872016,8.595285041214293,2.2991722215508203
2016-04-27 12:00:00,192.96637631035884,8.709129876197263,2.329624833756791
2016-04-27 13:00:00,196.11942167490722,8.851435919925978,2.3676905990142556
2016-04-27 14:00:00,206.83977591437156,9.335276468603602,2.4971142008896323
2016-04-27 15:00:00,215.66830293510696,9.733733391044,2.6036983436105317
2016-04-27 16:00:00,228.91109346621002,10.331418774704597,2.76357455769188
2016-04-27 17:00:00,243.41510214313243,10.986026575856679,2.938677077876214
2016-04-27 18:00:00,240.26205677858408,10.843720532127966,2.9006113126187505
2016-04-27 19:00:00,218.19073922674562,9.847578226026972,2.634150955816503
2016-04-27 20:00:00,169.00323153979141,7.62760394385904,2.0403250178000656
2016-04-27 21:00:00,117.92389663410819,5.322246035453883,1.4236596206291503
2016-04-27 22:00:00,121.07694199865652,5.464552079182597,1.4617253858866142
2016-04-27 23:00:00,124.86059643611455,5.635319331657053,1.5074043041955711
2016-04-28 00:00:00,133.05851438394026,6.005315045351708,1.6063752938649771
2016-04-28 01:00:00,156.391050081598,7.058379768944187,1.88806195677021
2016-04-28 02:00:00,197.38063982072657,8.908358337417463,2.382916905117241
2016-04-28 03:00:00,269.9006832053385,12.18139734317787,3.2584295060389104
2016-04-28 04:00:00,346.20438102740854,15.625203601412736,4.179621025269537
2016-04-28 05:00:00,343.0513356628602,15.482897557684023,4.1415552600120735
2016-04-28 06:00:00,327.28610884011846,14.771367339040454,3.9512264337247536
2016-04-28 07:00:00,302.0617459237317,13.632918989210745,3.646700311665042
2016-04-28 08:00:00,270.5312922782482,12.209858551923615,3.2660426590904037
2016-04-28 09:00:00,246.5681475076808,11.128332619585391,2.9767428431336778
2016-04-28 10:00:00,232.06413883075837,10.473724818433311,2.801640322949344
2016-04-28 11:00:00,233.95596604948736,10.559108444670537,2.824479782103822
2016-04-28 12:00:00,227.64987532039066,10.274496357213112,2.7483482515888946
2016-04-28 13:00:00,235.84779326821638,10.644492070907766,2.8473192412583006
2016-04-28 14:00:00,241.52327492440344,10.900642949619451,2.915837618721736
2016-04-28 15:00:00,254.1354563825968,11.469867124534302,3.068100679751591
2016-04-28 16:00:00,271.1619013511579,12.238319760669357,3.2736558121418966
2016-04-28 17:00:00,286.92712817389963,12.949849979312924,3.463984638429216
2016-04-28 18:00:00,278.7292102260739,12.579854265618268,3.3650136487598097
2016-04-28 19:00:00,263.5945924762418,11.896785255720443,3.1822979755239826
2016-04-28 20:00:00,198.0112488936362,8.936819546163203,2.3905300581687334
2016-04-28 21:00:00,138.1033869672176,6.23300471531765,1.6672805182769195
2016-04-28 22:00:00,179.7235857792558,8.111444492536666,2.169748619675443
2016-04-28 23:00:00,186.66028558126217,8.424517788739836,2.253493303241864
2016-04-29 00:00:00,198.0112488936362,8.936819546163203,2.3905300581687334
2016-04-29 01:00:00,225.75804810166164,10.189112730975882,2.725508792434416
2016-04-29 02:00:00,290.7107826113576,13.120617231787381,3.5096635567381727
2016-04-29 03:00:00,406.74285202673684,18.357479641004037,4.910483718212845
2016-04-29 04:00:00,516.4688307130193,23.309729962763264,6.235172349172588
2016-04-29 05:00:00,514.5770034942902,23.224346336526033,6.21233289001811
2016-04-29 06:00:00,482.4159407758972,21.772824690493156,5.824062084391978
2016-04-29 07:00:00,442.0569601096783,19.951307330765626,5.3368202890964405
2016-04-29 08:00:00,396.6531068601821,17.902100301072156,4.788673269388961
2016-04-29 09:00:00,363.86143506887936,16.42211744629353,4.392789310711335
2016-04-29 10:00:00,340.5288993712215,15.369052722701051,4.111102647806102
2016-04-29 11:00:00,339.89829029831185,15.34059151395531,4.1034894947546094
2016-04-29 12:00:00,329.80854513175717,14.885212174023428,3.981679045930725
2016-04-29 13:00:00,335.4840267879441,15.141363052735109,4.05019742339416
2016-04-29 14:00:00,348.72681731904726,15.739048436395707,4.210073637475508
2016-04-29 15:00:00,360.70838970433095,16.279811402564818,4.354723545453871
2016-04-29 16:00:00,380.8878800374403,17.190570082428586,4.598344443101641
2016-04-29 17:00:00,405.48163388091746,18.30055722351255,4.895257412109859
2016-04-29 18:00:00,396.0224977872724,17.873639092326407,4.781060116337467
2016-04-29 19:00:00,374.5817893083436,16.905957994971157,4.5222129125867125
2016-04-29 20:00:00,284.4046918822609,12.836005144329953,3.4335320262232445
2016-04-29 21:00:00,198.0112488936362,8.936819546163203,2.3905300581687334
2016-04-29 22:00:00,201.79490333109422,9.107586798637659,2.43620897647769
2016-04-29 23:00:00,211.2540394247393,9.534504929823802,2.550406272250082
2016-04-30 00:00:00,223.86622088293268,10.103729104738655,2.7026693332799376
2016-04-30 01:00:00,254.7660654555065,11.498328333280046,3.0757138328030837
2016-04-30 02:00:00,328.54732698593784,14.828289756531943,3.96645273982774
2016-04-30 03:00:00,461.605841369878,20.83360480188365,5.5728280336927165
2016-04-30 04:00:00,584.5746105872636,26.383540507303472,7.0573928787338085
2016-04-30 05:00:00,581.4215652227152,26.241234463574763,7.019327113476345
2016-04-30 06:00:00,543.5850208481351,24.5335619388302,6.562537930386779
2016-04-30 07:00:00,498.1811675986389,22.484354909136727,6.014390910679298
2016-04-30 08:00:00,447.73244176586536,20.20745820947731,5.405338666559875
2016-04-30 09:00:00,410.5265064641949,18.528246893478492,4.9561626365218014
2016-04-30 10:00:00,385.302143547808,17.389798543648784,4.651636514462091
2016-04-30 11:00:00,382.14909818325975,17.24749249992007,4.6135707492046265
2016-04-30 12:00:00,370.79813487088563,16.7351907424967,4.476533994277756
2016-04-30 13:00:00,375.843007454163,16.962880412462646,4.537439218689699
2016-04-30 14:00:00,389.7164070581757,17.58902700486898,4.70492858582254
2016-04-30 15:00:00,403.58980666218844,18.215173597275317,4.87241795295538
2016-04-30 16:00:00,426.2917332869365,19.23977711212206,5.146491462809121
2016-04-30 17:00:00,454.03853249496206,20.492070296934738,5.481470197074803
2016-04-30 18:00:00,443.9487873284073,20.036690957002854,5.359659748250919
2016-04-30 19:00:00,419.35503348493023,18.926703815918888,5.0627467792427
2016-04-30 20:00:00,319.71879996520244,14.429832834091544,3.8598685971068405
2016-04-30 21:00:00,223.235611810023,10.07526789599291,2.6950561802284447
2016-04-30 22:00:00,285.0353009551706,12.864466353075695,3.4411451792747374
2016-04-30 23:00:00,297.647482413364,13.433690527990551,3.5934082403045933
2016-05-01 00:00:00,304.5841822153704,13.746763824193717,3.6771529238710134
2016-05-01 01:00:00,343.0513356628602,15.482897557684023,4.1415552600120735
2016-05-01 02:00:00,409.8958973912852,18.499785684732746,4.948549483470308
2016-05-01 03:00:00,511.423958129742,23.082040292797323,6.174267124760647
2016-05-01 04:00:00,611.6908007223794,27.60737248337041,7.3847584599479985
2016-05-01 05:00:00,610.42958257656,27.550450065878923,7.369532153845013
2016-05-01 06:00:00,622.4111549618437,28.09121303204804,7.5141820618233774
2016-05-01 07:00:00,571.9624291290702,25.81431633238862,6.905129817703954
2016-05-01 08:00:00,530.3422303170321,23.935876555169603,6.40266171630543
2016-05-01 09:00:00,501.3342129631872,22.62666095286544,6.052456675936762
2016-05-01 10:00:00,486.19959521335517,21.943591942967615,5.869741002700935
2016-05-01 11:00:00,491.24446779663253,22.171281612933555,5.930646227112877
2016-05-01 12:00:00,498.8117766715486,22.512816117882466,6.02200406373079
2016-05-01 13:00:00,508.90152183810324,22.968195457814353,6.143814512554676
2016-05-01 14:00:00,532.234057535761,24.02126018140683,6.4255011754599085
2016-05-01 15:00:00,551.7829387959607,24.903557652524853,6.661508920056185
2016-05-01 16:00:00,554.3053750875995,25.017402487507823,6.691961532262155
2016-05-01 17:00:00,550.5217206501414,24.84663523503337,6.6462826139532
2016-05-01 18:00:00,534.12588475449,24.10664380764406,6.448340634614387
2016-05-01 19:00:00,484.93837706753584,21.88666952547613,5.85451469659795
2016-05-01 20:00:00,371.4287439437953,16.763651951242444,4.484147147329249
2016-05-01 21:00:00,305.21479128828,13.775225032939462,3.6847660769225064
2016-05-01 22:00:00,241.52327492440344,10.900642949619451,2.915837618721736
2016-05-01 23:00:00,254.7660654555065,11.498328333280046,3.0757138328030837
2016-05-02 00:00:00,260.4415471116935,11.75447921199173,3.144232210266519
2016-05-02 01:00:00,291.3413916842673,13.149078440533124,3.517276709789666
2016-05-02 02:00:00,349.3574263919569,15.767509645141452,4.217686790527002
2016-05-02 03:00:00,435.1202603076719,19.63823403456246,5.25307560553002
2016-05-02 04:00:00,541.0625845564964,24.41971710384723,6.532085318180807
2016-05-02 05:00:00,534.7564938273997,24.1351050163898,6.455953787665879
2016-05-02 06:00:00,544.8462389939543,24.590484356321685,6.577764236489764
2016-05-02 07:00:00,501.3342129631872,22.62666095286544,6.052456675936762
2016-05-02 08:00:00,469.17315024479404,21.17513930683256,5.66418587031063
2016-05-02 09:00:00,443.9487873284073,20.036690957002854,5.359659748250919
2016-05-02 10:00:00,428.81416957857516,19.35362194710503,5.176944075015093
2016-05-02 11:00:00,429.44477865148485,19.382083155850772,5.184557228066585
2016-05-02 12:00:00,440.795741963859,19.894384913274138,5.321593982993455
2016-05-02 13:00:00,450.254878057504,20.321303044460283,5.435791278765847
2016-05-02 14:00:00,469.17315024479404,21.17513930683256,5.66418587031063
2016-05-02 15:00:00,481.7853317029874,21.744363481747417,5.816448931340486
2016-05-02 16:00:00,489.35264057790357,22.08589798669633,5.9078067679584
2016-05-02 17:00:00,481.1547226300778,21.715902273001674,5.808835778288993
2016-05-02 18:00:00,467.2813230260651,21.089755680595335,5.641346411156151
2016-05-02 19:00:00,422.5080788494786,19.069009859647604,5.100812544500164
2016-05-02 20:00:00,327.28610884011846,14.771367339040454,3.9512264337247536
2016-05-02 21:00:00,269.2700741324289,12.15293613443213,3.2508163529874183
2016-05-02 22:00:00,155.1298319357787,7.001457351452703,1.8728356506672246
2016-05-02 23:00:00,151.34617749832069,6.830690098978246,1.8271567323582678
2016-05-03 00:00:00,169.63384061270108,7.656065152604783,2.047938170851558
2016-05-03 01:00:00,182.87663114380416,8.25375053626538,2.2078143849329073
2016-05-03 02:00:00,244.67632028895179,11.042948993348165,2.9539033839792
2016-05-03 03:00:00,356.924735266873,16.109044150090366,4.309044627144916
2016-05-03 04:00:00,423.13868792238816,19.097471068393347,5.108425697551657
2016-05-03 05:00:00,423.13868792238816,19.097471068393347,5.108425697551657
2016-05-03 06:00:00,406.11224295382715,18.32901843225829,4.902870565161352
2016-05-03 07:00:00,370.79813487088563,16.7351907424967,4.476533994277756
2016-05-03 08:00:00,331.70037235048613,14.970595800260652,4.004518505085203
2016-05-03 09:00:00,317.1963636735637,14.315987999108572,3.8294159849008693
2016-05-03 10:00:00,300.1699187050026,13.54753536297352,3.623860852510564
2016-05-03 11:00:00,281.8822555906222,12.722160309346982,3.4030794140172738
2016-05-03 12:00:00,261.07215618460316,11.782940420737473,3.151845363318012
2016-05-03 13:00:00,268.6394650595192,12.124474925686384,3.243203199935925
2016-05-03 14:00:00,279.99042837189324,12.636776683109751,3.3802399548627946
2016-05-03 15:00:00,304.5841822153704,13.746763824193717,3.6771529238710134
2016-05-03 16:00:00,329.80854513175717,14.885212174023428,3.981679045930725
2016-05-03 17:00:00,349.3574263919569,15.767509645141452,4.217686790527002
2016-05-03 18:00:00,341.15950844413123,15.397513931446797,4.118715800857595
2016-05-03 19:00:00,321.6106271839314,14.515216460328773,3.882708056261319
2016-05-03 20:00:00,247.82936565350013,11.185255037076878,2.9919691492366636
2016-05-03 21:00:00,180.9848039250751,8.168366910028151,2.1849749257784286
2016-05-03 22:00:00,94.59136093645043,4.269181311861403,1.1419729577239173
2016-05-03 23:00:00,96.48318815517942,4.3545649380986315,1.1648124168783955
2016-05-04 00:00:00,96.48318815517942,4.3545649380986315,1.1648124168783955
2016-05-04 01:00:00,108.46476054046316,4.895327904267743,1.3094623248567587
2016-05-04 02:00:00,161.43592266487536,7.286069438910127,1.9489671811821518
2016-05-04 03:00:00,252.2436291638678,11.384483498297076,3.045261220597113
2016-05-04 04:00:00,274.31494671570624,12.38062580439807,3.3117215773993602
2016-05-04 05:00:00,266.74763784079016,12.039091299449158,3.2203637407814467
2016-05-04 06:00:00,252.87423823677744,11.41294470704282,3.052874373648606
2016-05-04 07:00:00,230.17231161202938,10.388341192196082,2.7788008637948654
2016-05-04 08:00:00,209.99282127891993,9.477582512332315,2.5351799661470964
2016-05-04 09:00:00,199.90307611236523,9.022203172400433,2.4133695173232117
2016-05-04 10:00:00,187.2908946541718,8.452978997485578,2.2611064562933563
2016-05-04 11:00:00,183.50724021671383,8.282211745011123,2.2154275379843997
2016-05-04 12:00:00,186.0296765083525,8.396056579994095,2.245880150190371
2016-05-04 13:00:00,189.18272187290086,8.538362623722806,2.2839459154478345
2016-05-04 14:00:00,199.90307611236523,9.022203172400433,2.4133695173232117
2016-05-04 15:00:00,208.10099406019094,9.392198886095088,2.512340506992618
2016-05-04 16:00:00,220.7131755183843,9.961423061009942,2.664603568022474
2016-05-04 17:00:00,234.58657512239702,10.58756965341628,2.832092935155315
2016-05-04 18:00:00,232.06413883075837,10.473724818433311,2.801640322949344
2016-05-04 19:00:00,209.99282127891993,9.477582512332315,2.5351799661470964
2016-05-04 20:00:00,162.69714081069472,7.342991856401613,1.9641934872851377
2016-05-04 21:00:00,112.87902405083082,5.094556365487941,1.362754396217208
2016-05-04 22:00:00,78.82613411370868,3.557651093217836,0.9516441314365977
2016-05-04 23:00:00,78.82613411370868,3.557651093217836,0.9516441314365977
2016-05-05 00:00:00,84.50161576989571,3.81380197192952,1.0201625089000328
2016-05-05 01:00:00,100.89745166554711,4.553793399318829,1.218104488238845
2016-05-05 02:00:00,126.1218145819339,5.692241749148538,1.5226306102985565
2016-05-05 03:00:00,165.2195771023334,7.456836691384585,1.994646099491109
2016-05-05 04:00:00,217.56013015383596,9.81911701728123,2.62653780276501
2016-05-05 05:00:00,214.40708478928758,9.676810973552515,2.5884720375075463
2016-05-05 06:00:00,214.40708478928758,9.676810973552515,2.5884720375075463
2016-05-05 07:00:00,197.38063982072657,8.908358337417463,2.382916905117241
2016-05-05 08:00:00,175.30932226888814,7.9122160313164684,2.1164565483149933
2016-05-05 09:00:00,158.9134863732367,7.172224603927158,1.9185145689761811
2016-05-05 10:00:00,149.45435027959167,6.745306472741017,1.8043172732037893
2016-05-05 11:00:00,155.1298319357787,7.001457351452703,1.8728356506672246
2016-05-05 12:00:00,151.34617749832069,6.830690098978246,1.8271567323582678
2016-05-05 13:00:00,157.65226822741735,7.115302186435672,1.9032882628731953
2016-05-05 14:00:00,162.69714081069472,7.342991856401613,1.9641934872851377
2016-05-05 15:00:00,170.8950587585204,7.712987570096268,2.0631644769545434
2016-05-05 16:00:00,182.87663114380416,8.25375053626538,2.2078143849329073
2016-05-05 17:00:00,191.7051581645395,8.652207458705778,2.3143985276538057
2016-05-05 18:00:00,184.76845836253318,8.339134162502608,2.230653844087385
2016-05-05 19:00:00,175.93993134179777,7.94067724006221,2.124069701366486
2016-05-05 20:00:00,128.64425087357256,5.806086584131508,1.5530832225045275
2016-05-05 21:00:00,90.17709742608274,4.069952850641204,1.0886808863634678
2016-05-05 22:00:00,50.448725832773555,2.2768966996594147,0.6090522441194225
2016-05-05 23:00:00,53.601771197321895,2.4192027433881287,0.6471180093768866
2016-05-06 00:00:00,52.97116212441223,2.3907415346423857,0.6395048563253937
2016-05-06 01:00:00,68.10577987424429,3.0738105445402106,0.8222205295612205
2016-05-06 02:00:00,95.22197000936008,4.2976425206071465,1.1495861107754102
2016-05-06 03:00:00,141.8870414046756,6.403771967792104,1.7129594365858758
2016-05-06 04:00:00,186.0296765083525,8.396056579994095,2.245880150190371
2016-05-06 05:00:00,182.87663114380416,8.25375053626538,2.2078143849329073
2016-05-06 06:00:00,163.3277498836044,7.371453065147357,1.9718066403366308
2016-05-06 07:00:00,155.7604410086884,7.029918560198445,1.8804488037187173
2016-05-06 08:00:00,136.21155974848858,6.147621089080421,1.644441059122441
